province_name,year_quarter,year,total_expenditure,positive_budget,bartik,pork,beef,mutton,poultry_meat,eggs,milk,w_corn,q_corn,v_corn,w_sorghum,q_sorghum,v_sorghum,w_cassava,q_cassava,v_cassava,w_oats,q_oats,v_oats,w_barley,q_barley,v_barley,lnp_barley,lnp_cassava,lnp_corn,lnp_oats,lnp_sorghum
内蒙古自治区,2017Q2,2017,958571.0,1,21.443487899168595,73.52,59.48,104.13,265.16,53.21,552.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033920283421885286,159400.0,32515.0,0.9660797165781148,5000000.0,926056.0,-1.702771767378231,-1.4114565262278214,-0.7341507858592827,-1.6512165271161465,-1.1451021120726261
内蒙古自治区,2017Q3,2017,3303990.0,1,21.470461143547258,73.52,59.48,104.13,265.16,53.21,552.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17000000.0,3303990.0,-1.7475188967619963,-1.4114565262278214,-0.7341507858592827,-0.860897583102812,-1.1451021120726261
内蒙古自治区,2017Q4,2017,2112974.0,1,21.534265340338127,73.52,59.48,104.13,265.16,53.21,552.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04037626586981193,402400.0,85314.0,0.9596237341301881,10000000.0,2027660.0,-1.6100098338919264,-1.4114565262278214,-0.7341507858592827,-2.2304211419725006,-1.1451021120726261
内蒙古自治区,2018Q1,2018,89665.0,1,21.60684814901989,71.8,61.43,106.34,267.32,55.2,565.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,403000.0,89665.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-2.1642222821685957,-1.1451021120726261
内蒙古自治区,2018Q2,2018,226019.0,1,21.646500960007685,71.8,61.43,106.34,267.32,55.2,565.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1006640.0,226019.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-1.4124576524655903,-1.1451021120726261
内蒙古自治区,2018Q3,2018,0.0,0,21.67753324272125,71.8,61.43,106.34,267.32,55.2,565.57,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-0.860897583102812,-1.1451021120726261
内蒙古自治区,2018Q4,2018,0.0,0,21.655042704294015,71.8,61.43,106.34,267.32,55.2,565.57,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-0.860897583102812,-1.1451021120726261
内蒙古自治区,2019Q1,2019,228775.0,1,21.579844060859145,62.57,63.78,109.79,264.56,58.1,577.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1093350.0,228775.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-1.4498338751731277,-1.1451021120726261
内蒙古自治区,2019Q2,2019,3248675.0,1,21.677900870413993,62.57,63.78,109.79,264.56,58.1,577.2,0.13483096954912388,2000059.0,438022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8651690304508761,14625190.0,2810653.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-1.4744147890043253,-1.4575417255071543,-1.1451021120726261
内蒙古自治区,2019Q3,2019,2731700.0,1,21.70309284797299,62.57,63.78,109.79,264.56,58.1,577.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14139420.0,2731700.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-1.0134283368535488,-1.1451021120726261
内蒙古自治区,2019Q4,2019,391529.0,1,21.66755616324413,62.57,63.78,109.79,264.56,58.1,577.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1957545.0,391529.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-1.4411447426264066,-1.1451021120726261
内蒙古自治区,2020Q1,2020,2483430.0,1,21.9886941161288,61.35,66.25,112.97,267.95,60.44,611.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12163070.0,2483430.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-1.045983220478159,-1.1451021120726261
内蒙古自治区,2020Q2,2020,5880925.0,1,21.649927400308567,61.35,66.25,112.97,267.95,60.44,611.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28117030.0,5880925.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-1.2769434187396196,-1.1451021120726261
内蒙古自治区,2020Q3,2020,268476.0,1,21.66859170220497,61.35,66.25,112.97,267.95,60.44,611.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1316098.0,268476.0,0.0,0.0,0.0,-1.3257037162852585,-1.4114565262278214,-0.7341507858592827,-1.2164374244742522,-1.1451021120726261
内蒙古自治区,2020Q4,2020,384996.0,1,21.660023736396642,61.35,66.25,112.97,267.95,60.44,611.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20021766459911272,313450.0,77083.0,0.7997823354008873,1547325.0,307913.0,-1.5888409201292442,-1.4114565262278214,-0.7341507858592827,-1.08135769493928,-1.1451021120726261
内蒙古自治区,2021Q1,2021,48958713.0,1,21.80114546524038,67.39,68.71,113.65,277.32,61.56,673.24,0.9423648248269925,182080000.0,46136969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03163639125889604,5615620.0,1548877.0,0.025998783914111468,5822046.0,1272867.0,-1.4790531518922405,-1.4114565262278214,-1.6770974435164856,-1.1306114473052749,-1.1451021120726261
