进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2023-04,10079000,其他食用高粱,968730.0,2501490.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2023-04,10079000,其他食用高粱,770181.0,1997000.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-04,23033000,酿造及蒸馏过程中的糟粕及残渣,190210.0,497714.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—
进口,2023-04,23033000,酿造及蒸馏过程中的糟粕及残渣,3853403.0,11134500.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2023-04,23033000,酿造及蒸馏过程中的糟粕及残渣,553107.0,1448590.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-05,07141020,木薯干,313337.0,1204800.0,千克,老挝,一般贸易,usd,云南省,0.0,—
进口,2023-05,07141020,木薯干,328233.0,1457500.0,千克,老挝,一般贸易,usd,甘肃省,0.0,—
进口,2023-05,07141020,木薯干,3353736.0,10500000.0,千克,泰国,一般贸易,usd,北京市,0.0,—
进口,2023-05,07141020,木薯干,8157312.0,27740200.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2023-05,07141020,木薯干,11374013.0,40216600.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2023-05,07141020,木薯干,25044202.0,91553000.0,千克,泰国,一般贸易,usd,福建省,0.0,—
进口,2023-05,07141020,木薯干,40689119.0,144280000.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2023-05,07141020,木薯干,25296017.0,91228600.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-05,07141020,木薯干,18950998.0,69581000.0,千克,泰国,保税监管场所进出境货物,usd,北京市,0.0,—
进口,2023-05,07141020,木薯干,2969111.0,10436200.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2023-05,07141020,木薯干,3818439.0,13515700.0,千克,越南,一般贸易,usd,安徽省,0.0,—
进口,2023-05,07141020,木薯干,98493.0,339280.0,千克,越南,一般贸易,usd,福建省,0.0,—
进口,2023-05,07141020,木薯干,582057.0,2119480.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2023-05,07141020,木薯干,3859238.0,13815400.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-05,07141020,木薯干,1988505.0,8012560.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2023-05,07141020,木薯干,2149593.0,7965980.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2023-05,10039000,其他大麦,426400.0,1300000.0,千克,哈萨克斯坦,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,2260660.0,8814000.0,千克,哈萨克斯坦,一般贸易,usd,浙江省,0.0,—
进口,2023-05,10039000,其他大麦,659684.0,2600000.0,千克,哈萨克斯坦,一般贸易,usd,福建省,0.0,—
进口,2023-05,10039000,其他大麦,3852780.0,15778000.0,千克,哈萨克斯坦,一般贸易,usd,山东省,0.0,—
进口,2023-05,10039000,其他大麦,390000.0,1300000.0,千克,哈萨克斯坦,一般贸易,usd,湖北省,0.0,—
进口,2023-05,10039000,其他大麦,93600.0,312000.0,千克,哈萨克斯坦,一般贸易,usd,湖南省,0.0,—
进口,2023-05,10039000,其他大麦,997892.0,3900000.0,千克,哈萨克斯坦,一般贸易,usd,广东省,0.0,—
进口,2023-05,10039000,其他大麦,949019.0,3842500.0,千克,哈萨克斯坦,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-05,10039000,其他大麦,344905.0,1325000.0,千克,哈萨克斯坦,一般贸易,usd,陕西省,0.0,—
进口,2023-05,10039000,其他大麦,2675779.0,10011000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2023-05,10039000,其他大麦,329168.0,1300000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-05,10039000,其他大麦,1763690.0,6714050.0,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-05,10039000,其他大麦,710720.0,3027040.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—
进口,2023-05,10039000,其他大麦,859394.0,2016060.0,千克,丹麦,一般贸易,usd,河北省,0.0,—
进口,2023-05,10039000,其他大麦,411373.0,981402.0,千克,丹麦,一般贸易,usd,辽宁省,0.0,—
进口,2023-05,10039000,其他大麦,415741.0,1012370.0,千克,丹麦,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,2882358.0,6924460.0,千克,丹麦,一般贸易,usd,浙江省,0.0,—
进口,2023-05,10039000,其他大麦,850145.0,2003910.0,千克,丹麦,一般贸易,usd,广东省,0.0,—
进口,2023-05,10039000,其他大麦,19329974.0,47747500.0,千克,法国,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,73065690.0,213101000.0,千克,法国,一般贸易,usd,福建省,0.0,—
进口,2023-05,10039000,其他大麦,23736168.0,65750100.0,千克,法国,一般贸易,usd,山东省,0.0,—
进口,2023-05,10039000,其他大麦,37656952.0,99400000.0,千克,法国,一般贸易,usd,广东省,0.0,—
进口,2023-05,10039000,其他大麦,7164006.0,19753100.0,千克,法国,保税监管场所进出境货物,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,28569090.0,83003000.0,千克,法国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-05,10039000,其他大麦,5479879.0,18173000.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-05,10039000,其他大麦,377522.0,1199080.0,千克,俄罗斯,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,474172.0,1459750.0,千克,俄罗斯,一般贸易,usd,四川省,0.0,—
进口,2023-05,10039000,其他大麦,540504.0,1854880.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2023-05,10039000,其他大麦,30039551.0,89291600.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-05,10039000,其他大麦,15012234.0,41026000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-05,10039000,其他大麦,35757381.0,96809000.0,千克,阿根廷,一般贸易,usd,辽宁省,0.0,—
进口,2023-05,10039000,其他大麦,13835247.0,30789000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,8405072.0,22000000.0,千克,阿根廷,一般贸易,usd,浙江省,0.0,—
进口,2023-05,10039000,其他大麦,24775047.0,67840000.0,千克,阿根廷,一般贸易,usd,安徽省,0.0,—
进口,2023-05,10039000,其他大麦,4148584.0,11000000.0,千克,阿根廷,一般贸易,usd,山东省,0.0,—
进口,2023-05,10039000,其他大麦,3629592.0,9500000.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—
进口,2023-05,10039000,其他大麦,9297770.0,24200000.0,千克,阿根廷,保税监管场所进出境货物,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,305608.0,808000.0,千克,加拿大,一般贸易,usd,天津市,0.0,—
进口,2023-05,10039000,其他大麦,16703164.0,40390100.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10039000,其他大麦,25020923.0,65991900.0,千克,加拿大,一般贸易,usd,福建省,0.0,—
进口,2023-05,10039000,其他大麦,34291889.0,88565200.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2023-05,10039000,其他大麦,22003568.0,64876000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2023-05,10041000,种用燕麦,686522.0,768975.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-05,10049000,其他燕麦,41521.0,155400.0,千克,俄罗斯,一般贸易,usd,北京市,0.0,—
进口,2023-05,10049000,其他燕麦,510074.0,1038750.0,千克,俄罗斯,一般贸易,usd,天津市,0.0,—
进口,2023-05,10049000,其他燕麦,241084.0,1112850.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-05,10049000,其他燕麦,274061.0,1548950.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-05,10049000,其他燕麦,322231.0,991480.0,千克,俄罗斯,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-05,10049000,其他燕麦,783255.0,4095500.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2023-05,10049000,其他燕麦,518154.0,1546720.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-05,10049000,其他燕麦,1000484.0,2781040.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—
进口,2023-05,10049000,其他燕麦,929663.0,2710220.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-05,10049000,其他燕麦,417612.0,1044030.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-05,10049000,其他燕麦,4595693.0,13377000.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10049000,其他燕麦,3832580.0,10862600.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-05,10049000,其他燕麦,1510305.0,4392160.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-05,10051000,种用玉米,16255.0,1570.0,千克,德国,一般贸易,usd,北京市,0.0,—
进口,2023-05,10051000,种用玉米,27395.0,1080.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-05,10051000,种用玉米,1731.0,79.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2023-05,10051000,种用玉米,12.0,2.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-05,10051000,种用玉米,536.0,16.0,千克,智利,一般贸易,usd,北京市,0.0,—
进口,2023-05,10051000,种用玉米,3836.0,283.0,千克,智利,其他,usd,北京市,0.0,—
进口,2023-05,10051000,种用玉米,727.0,56.0,千克,智利,其他,usd,山东省,0.0,—
进口,2023-05,10059000,玉米，种用除外,91143.0,299000.0,千克,缅甸,一般贸易,usd,湖北省,0.0,—
进口,2023-05,10059000,玉米，种用除外,463784.0,1749000.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-05,10059000,玉米，种用除外,978294.0,3000000.0,千克,缅甸,进料加工贸易,usd,山东省,0.0,—
进口,2023-05,10059000,玉米，种用除外,253197.0,750000.0,千克,缅甸,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—
进口,2023-05,10059000,玉米，种用除外,37024198.0,108104000.0,千克,南非,一般贸易,usd,北京市,0.0,—
进口,2023-05,10059000,玉米，种用除外,34704651.0,97814000.0,千克,保加利亚,一般贸易,usd,北京市,0.0,—
进口,2023-05,10059000,玉米，种用除外,3364358.0,10189500.0,千克,俄罗斯,一般贸易,usd,辽宁省,0.0,—
进口,2023-05,10059000,玉米，种用除外,1700654.0,5000000.0,千克,俄罗斯,一般贸易,usd,福建省,0.0,—
进口,2023-05,10059000,玉米，种用除外,87558.0,605000.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—
进口,2023-05,10059000,玉米，种用除外,61545.0,208860.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,吉林省,0.0,—
进口,2023-05,10059000,玉米，种用除外,71490.0,495000.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2023-05,10059000,玉米，种用除外,21050907.0,63260000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2023-05,10059000,玉米，种用除外,7731498.0,23011600.0,千克,乌克兰,一般贸易,usd,黑龙江省,0.0,—
进口,2023-05,10059000,玉米，种用除外,47967772.0,142029000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-05,10059000,玉米，种用除外,8796694.0,25359600.0,千克,乌克兰,进料加工贸易,usd,江苏省,0.0,—
进口,2023-05,10059000,玉米，种用除外,66807886.0,206709000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2023-05,10059000,玉米，种用除外,15712762.0,46995000.0,千克,乌克兰,进料加工贸易,usd,广东省,0.0,—
进口,2023-05,10059000,玉米，种用除外,55828314.0,165652000.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—
进口,2023-05,10059000,玉米，种用除外,3523104.0,10341600.0,千克,乌克兰,保税监管场所进出境货物,usd,浙江省,0.0,—
进口,2023-05,10059000,玉米，种用除外,6555147.0,19828000.0,千克,乌克兰,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2023-05,10059000,玉米，种用除外,11051756.0,34650000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,河北省,0.0,—
进口,2023-05,10059000,玉米，种用除外,21087683.0,64982000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,浙江省,0.0,—
进口,2023-05,10059000,玉米，种用除外,10912877.0,33942700.0,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-05,10059000,玉米，种用除外,9513507.0,29119100.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广东省,0.0,—
进口,2023-05,10059000,玉米，种用除外,89548.0,36000.0,千克,秘鲁,来料加工贸易,usd,辽宁省,0.0,—
进口,2023-05,10059000,玉米，种用除外,163101374.0,462785000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-05,10059000,玉米，种用除外,1180538.0,3550000.0,千克,美国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-05,10059000,玉米，种用除外,1985300.0,5970000.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2023-05,10059000,玉米，种用除外,30033347.0,96128900.0,千克,美国,进料加工贸易,usd,广西壮族自治区,0.0,—
进口,2023-05,10071000,种用食用高粱,107.0,9.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-05,10071000,种用食用高粱,107.0,9.0,千克,美国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-05,10079000,其他食用高粱,157695.0,450000.0,千克,缅甸,一般贸易,usd,上海市,0.0,—
进口,2023-05,10079000,其他食用高粱,11053886.0,30334000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-05,10079000,其他食用高粱,3473860.0,9585910.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-05,10079000,其他食用高粱,29580608.0,78262900.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2023-05,10079000,其他食用高粱,29209834.0,77411000.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2023-05,10079000,其他食用高粱,87589583.0,236100000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-05,10079000,其他食用高粱,16523374.0,43424500.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-05,10079000,其他食用高粱,1026782.0,2744840.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—
进口,2023-05,10079000,其他食用高粱,730768.0,2009520.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-05,10079000,其他食用高粱,6050623.0,15897500.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2023-05,10079000,其他食用高粱,5609056.0,15001600.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-05,10079000,其他食用高粱,8799588.0,24214400.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-05,10079000,其他食用高粱,354517.0,975780.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—
进口,2023-05,10079000,其他食用高粱,3385966.0,9228320.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-05,10079000,其他食用高粱,6587498.0,17315900.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2023-05,10079000,其他食用高粱,3863207.0,10417400.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2023-05,10079000,其他食用高粱,4905782.0,12949800.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-05,10079000,其他食用高粱,733260.0,2000630.0,千克,澳大利亚,一般贸易,usd,海南省,0.0,—
进口,2023-05,10079000,其他食用高粱,2330176.0,5925860.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2023-05,10079000,其他食用高粱,103066.0,249880.0,千克,澳大利亚,一般贸易,usd,贵州省,0.0,—
进口,2023-05,10079000,其他食用高粱,1616917.0,4138620.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-05,10079000,其他食用高粱,21712998.0,56787000.0,千克,澳大利亚,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-05,23033000,酿造及蒸馏过程中的糟粕及残渣,2328311.0,6725000.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2023-05,23033000,酿造及蒸馏过程中的糟粕及残渣,457624.0,1226940.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-06,07141020,木薯干,303080.0,1179150.0,千克,老挝,一般贸易,usd,云南省,0.0,—
进口,2023-06,07141020,木薯干,16958456.0,57841100.0,千克,泰国,一般贸易,usd,北京市,0.0,—
进口,2023-06,07141020,木薯干,40204563.0,141046000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2023-06,07141020,木薯干,11559424.0,40056700.0,千克,泰国,一般贸易,usd,浙江省,0.0,—
进口,2023-06,07141020,木薯干,21915864.0,78241300.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2023-06,07141020,木薯干,3631504.0,12126300.0,千克,泰国,一般贸易,usd,福建省,0.0,—
进口,2023-06,07141020,木薯干,14312756.0,51588900.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2023-06,07141020,木薯干,6282.0,22590.0,千克,泰国,一般贸易,usd,湖南省,0.0,—
进口,2023-06,07141020,木薯干,14318689.0,53075200.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-06,07141020,木薯干,13586268.0,47445800.0,千克,泰国,保税监管场所进出境货物,usd,北京市,0.0,—
进口,2023-06,07141020,木薯干,3499286.0,12624500.0,千克,越南,一般贸易,usd,北京市,0.0,—
进口,2023-06,07141020,木薯干,1611100.0,5612080.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2023-06,07141020,木薯干,2063049.0,7330380.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2023-06,07141020,木薯干,657595.0,2267070.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2023-06,07141020,木薯干,3938082.0,14097400.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-06,07141020,木薯干,1720571.0,6758730.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2023-06,07141020,木薯干,2793496.0,10119200.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2023-06,10031000,种用大麦,18.0,0.0,千克,乌兹别克斯坦,其他,usd,四川省,0.0,—
进口,2023-06,10031000,种用大麦,33.0,1.0,千克,美国,其他,usd,山东省,0.0,—
进口,2023-06,10039000,其他大麦,854360.0,3224000.0,千克,哈萨克斯坦,一般贸易,usd,黑龙江省,0.0,—
进口,2023-06,10039000,其他大麦,835581.0,2912000.0,千克,哈萨克斯坦,一般贸易,usd,江苏省,0.0,—
进口,2023-06,10039000,其他大麦,3577231.0,13780000.0,千克,哈萨克斯坦,一般贸易,usd,浙江省,0.0,—
进口,2023-06,10039000,其他大麦,312000.0,1300000.0,千克,哈萨克斯坦,一般贸易,usd,安徽省,0.0,—
进口,2023-06,10039000,其他大麦,1598362.0,6500000.0,千克,哈萨克斯坦,一般贸易,usd,福建省,0.0,—
进口,2023-06,10039000,其他大麦,877246.0,3620000.0,千克,哈萨克斯坦,一般贸易,usd,山东省,0.0,—
进口,2023-06,10039000,其他大麦,318393.0,1300000.0,千克,哈萨克斯坦,一般贸易,usd,广东省,0.0,—
进口,2023-06,10039000,其他大麦,31811.0,132500.0,千克,哈萨克斯坦,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-06,10039000,其他大麦,81584.0,364000.0,千克,哈萨克斯坦,一般贸易,usd,云南省,0.0,—
进口,2023-06,10039000,其他大麦,1836852.0,6912000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2023-06,10039000,其他大麦,3551883.0,14599000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-06,10039000,其他大麦,425290.0,1690460.0,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-06,10039000,其他大麦,507780.0,1612000.0,千克,哈萨克斯坦,边境小额贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-06,10039000,其他大麦,988880.0,4491160.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—
进口,2023-06,10039000,其他大麦,406689.0,996491.0,千克,丹麦,一般贸易,usd,河北省,0.0,—
进口,2023-06,10039000,其他大麦,413887.0,987404.0,千克,丹麦,一般贸易,usd,辽宁省,0.0,—
进口,2023-06,10039000,其他大麦,813608.0,1971880.0,千克,丹麦,一般贸易,usd,浙江省,0.0,—
进口,2023-06,10039000,其他大麦,414690.0,979804.0,千克,丹麦,一般贸易,usd,广东省,0.0,—
进口,2023-06,10039000,其他大麦,28360940.0,83297900.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2023-06,10039000,其他大麦,26036786.0,66000000.0,千克,法国,一般贸易,usd,辽宁省,0.0,—
进口,2023-06,10039000,其他大麦,6308926.0,19267600.0,千克,法国,一般贸易,usd,上海市,0.0,—
进口,2023-06,10039000,其他大麦,11722865.0,31769700.0,千克,法国,一般贸易,usd,江苏省,0.0,—
进口,2023-06,10039000,其他大麦,77196295.0,229720000.0,千克,法国,一般贸易,usd,福建省,0.0,—
进口,2023-06,10039000,其他大麦,23772735.0,66000000.0,千克,法国,一般贸易,usd,江西省,0.0,—
进口,2023-06,10039000,其他大麦,2595128.0,7832020.0,千克,法国,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2023-06,10039000,其他大麦,1723582.0,5939800.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-06,10039000,其他大麦,1209164.0,5000000.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—
进口,2023-06,10039000,其他大麦,515238.0,1824480.0,千克,俄罗斯,一般贸易,usd,江苏省,0.0,—
进口,2023-06,10039000,其他大麦,539150.0,1964780.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-06,10039000,其他大麦,36198.0,125650.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2023-06,10039000,其他大麦,30910377.0,95786900.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-06,10039000,其他大麦,11700124.0,32000000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—
进口,2023-06,10039000,其他大麦,22436067.0,61777000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2023-06,10039000,其他大麦,1810681.0,5000000.0,千克,阿根廷,一般贸易,usd,山东省,0.0,—
进口,2023-06,10039000,其他大麦,22090312.0,61000000.0,千克,阿根廷,保税监管场所进出境货物,usd,江苏省,0.0,—
进口,2023-06,10039000,其他大麦,12183368.0,32469100.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—
进口,2023-06,10039000,其他大麦,10334237.0,27193000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—
进口,2023-06,10039000,其他大麦,33339614.0,97195200.0,千克,加拿大,一般贸易,usd,福建省,0.0,—
进口,2023-06,10039000,其他大麦,22908273.0,63600000.0,千克,加拿大,一般贸易,usd,江西省,0.0,—
进口,2023-06,10039000,其他大麦,10291698.0,27797300.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2023-06,10039000,其他大麦,13589437.0,33474900.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2023-06,10041000,种用燕麦,110291.0,150000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-06,10041000,种用燕麦,32500.0,50000.0,千克,加拿大,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-06,10049000,其他燕麦,1282063.0,5832820.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-06,10049000,其他燕麦,385792.0,1607040.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—
进口,2023-06,10049000,其他燕麦,485338.0,2352210.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-06,10049000,其他燕麦,310703.0,1571730.0,千克,俄罗斯,一般贸易,usd,广东省,0.0,—
进口,2023-06,10049000,其他燕麦,263508.0,1157580.0,千克,俄罗斯,一般贸易,usd,甘肃省,0.0,—
进口,2023-06,10049000,其他燕麦,684015.0,3672510.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2023-06,10049000,其他燕麦,647216.0,1803190.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—
进口,2023-06,10049000,其他燕麦,385514.0,1120680.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-06,10049000,其他燕麦,433228.0,1083070.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-06,10049000,其他燕麦,2110110.0,6091330.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-06,10049000,其他燕麦,2748852.0,7767810.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-06,10049000,其他燕麦,995209.0,2773480.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-06,10049000,其他燕麦,267183.0,769980.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-06,10051000,种用玉米,200.0,6.0,千克,法国,其他,usd,北京市,0.0,—
进口,2023-06,10051000,种用玉米,6108.0,500.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-06,10051000,种用玉米,335.0,5.0,千克,巴西,一般贸易,usd,湖南省,0.0,—
进口,2023-06,10051000,种用玉米,2262.0,53.0,千克,智利,一般贸易,usd,安徽省,0.0,—
进口,2023-06,10051000,种用玉米,5405.0,132.0,千克,智利,其他,usd,北京市,0.0,—
进口,2023-06,10059000,玉米，种用除外,11980.0,39500.0,千克,缅甸,一般贸易,usd,湖北省,0.0,—
进口,2023-06,10059000,玉米，种用除外,141712.0,541000.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-06,10059000,玉米，种用除外,289870.0,1140500.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2023-06,10059000,玉米，种用除外,16496492.0,47767000.0,千克,保加利亚,一般贸易,usd,广东省,0.0,—
进口,2023-06,10059000,玉米，种用除外,219542.0,929100.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—
进口,2023-06,10059000,玉米，种用除外,658800.0,2160000.0,千克,俄罗斯,进料加工贸易,usd,山东省,0.0,—
进口,2023-06,10059000,玉米，种用除外,9188104.0,27193400.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2023-06,10059000,玉米，种用除外,2327620.0,7342650.0,千克,乌克兰,一般贸易,usd,辽宁省,0.0,—
进口,2023-06,10059000,玉米，种用除外,7120968.0,21891100.0,千克,乌克兰,一般贸易,usd,黑龙江省,0.0,—
进口,2023-06,10059000,玉米，种用除外,23833881.0,72361400.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-06,10059000,玉米，种用除外,338510.0,1010080.0,千克,乌克兰,一般贸易,usd,湖北省,0.0,—
进口,2023-06,10059000,玉米，种用除外,1432200.0,4200000.0,千克,乌克兰,进料加工贸易,usd,江苏省,0.0,—
