进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2022-08,10051000,种用玉米,60,3,千克,阿根廷,其他,usd,上海市,0,—
进口,2022-08,10051000,种用玉米,426,4,千克,巴西,一般贸易,usd,湖南省,0,—
进口,2022-08,10051000,种用玉米,639,9,千克,智利,其他,usd,北京市,0,—
进口,2022-08,10051000,种用玉米,2985,59,千克,智利,其他,usd,上海市,0,—
进口,2022-08,10051000,种用玉米,92,3,千克,波多黎各,其他,usd,北京市,0,—
进口,2022-08,10059000,玉米，种用除外,126815,343800,千克,老挝,进料加工贸易,usd,云南省,0,—
进口,2022-08,10059000,玉米，种用除外,2178312,5530000,千克,俄罗斯联邦,一般贸易,usd,福建省,0,—
进口,2022-08,10059000,玉米，种用除外,320299,2160000,千克,俄罗斯联邦,边境小额贸易,usd,黑龙江省,0,—
进口,2022-08,10059000,玉米，种用除外,1705115,4706000,千克,俄罗斯联邦,保税监管场所进出境货物,usd,福建省,0,—
进口,2022-08,10059000,玉米，种用除外,311403,2100000,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0,—
进口,2022-08,10059000,玉米，种用除外,77722,209380,千克,乌克兰,一般贸易,usd,安徽省,0,—
进口,2022-08,10059000,玉米，种用除外,1830,164,千克,智利,一般贸易,usd,北京市,0,—
进口,2022-08,10059000,玉米，种用除外,614368977,1665960000,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-08,10059000,玉米，种用除外,23718002,59297000,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-08,10059000,玉米，种用除外,23323992,57395000,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-08,10079000,其他食用高粱,322989,1432000,千克,缅甸,一般贸易,usd,云南省,0,—
进口,2022-08,10079000,其他食用高粱,46835,206000,千克,缅甸,边境小额贸易,usd,云南省,0,—
进口,2022-08,10079000,其他食用高粱,41713721,112623000,千克,阿根廷,一般贸易,usd,北京市,0,—
进口,2022-08,10079000,其他食用高粱,36949539,103393000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-08,10079000,其他食用高粱,29288044,73100000,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-08,10079000,其他食用高粱,25145558,67400000,千克,美国,一般贸易,usd,上海市,0,—
进口,2022-08,10079000,其他食用高粱,13666652,37232600,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-08,10079000,其他食用高粱,6027403,15089400,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-08,10079000,其他食用高粱,22483661,54711500,千克,美国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-08,10079000,其他食用高粱,6842905,18552200,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-08,10079000,其他食用高粱,1031773,2719900,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-08,10079000,其他食用高粱,1849814,4931310,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-08,10079000,其他食用高粱,1301082,3518020,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-08,10079000,其他食用高粱,355145,999860,千克,澳大利亚,一般贸易,usd,黑龙江省,0,—
进口,2022-08,10079000,其他食用高粱,1419773,3996580,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-08,10079000,其他食用高粱,6480265,18064600,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-08,10079000,其他食用高粱,5308424,14052800,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-08,10079000,其他食用高粱,1868104,5131660,千克,澳大利亚,一般贸易,usd,福建省,0,—
进口,2022-08,10079000,其他食用高粱,4261346,11764800,千克,澳大利亚,一般贸易,usd,山东省,0,—
进口,2022-08,10079000,其他食用高粱,548738,1501670,千克,澳大利亚,一般贸易,usd,湖南省,0,—
进口,2022-08,10079000,其他食用高粱,2290269,6148110,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-08,10079000,其他食用高粱,91782,250020,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-08,10079000,其他食用高粱,1319552,3381620,千克,澳大利亚,一般贸易,usd,海南省,0,—
进口,2022-08,10079000,其他食用高粱,3872468,9841400,千克,澳大利亚,一般贸易,usd,四川省,0,—
进口,2022-08,10079000,其他食用高粱,1411396,3497790,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-08,10079000,其他食用高粱,36004981,93460000,千克,澳大利亚,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-09,07141020,木薯干,14996099,46995700,千克,泰国,一般贸易,usd,江苏省,0,—
进口,2022-09,07141020,木薯干,6169945,20832000,千克,泰国,一般贸易,usd,安徽省,0,—
进口,2022-09,07141020,木薯干,27971828,91791800,千克,泰国,一般贸易,usd,山东省,0,—
进口,2022-09,07141020,木薯干,14235260,47912200,千克,泰国,一般贸易,usd,广东省,0,—
进口,2022-09,07141020,木薯干,10659265,38424100,千克,泰国,一般贸易,usd,广西壮族自治区,0,—
进口,2022-09,07141020,木薯干,986202,3398990,千克,越南,一般贸易,usd,江苏省,0,—
进口,2022-09,07141020,木薯干,145860,502530,千克,越南,一般贸易,usd,云南省,0,—
进口,2022-09,07141020,木薯干,791720,2811140,千克,越南,边境小额贸易,usd,云南省,0,—
进口,2022-09,07141020,木薯干,65936,219130,千克,坦桑尼亚,一般贸易,usd,江苏省,0,—
进口,2022-09,10039000,其他大麦,814838,2600000,千克,哈萨克斯坦,一般贸易,usd,浙江省,0,—
进口,2022-09,10039000,其他大麦,457130,1325000,千克,哈萨克斯坦,一般贸易,usd,福建省,0,—
进口,2022-09,10039000,其他大麦,377000,1300000,千克,哈萨克斯坦,一般贸易,usd,湖南省,0,—
进口,2022-09,10039000,其他大麦,1224258,3858130,千克,哈萨克斯坦,一般贸易,usd,海南省,0,—
进口,2022-09,10039000,其他大麦,263255,1031950,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0,—
进口,2022-09,10039000,其他大麦,1392158,4450650,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-09,10039000,其他大麦,26520,104000,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0,—
进口,2022-09,10039000,其他大麦,10949221,26000000,千克,法国,一般贸易,usd,辽宁省,0,—
进口,2022-09,10039000,其他大麦,6812196,18000000,千克,法国,一般贸易,usd,江苏省,0,—
进口,2022-09,10039000,其他大麦,16760353,47430900,千克,法国,一般贸易,usd,浙江省,0,—
进口,2022-09,10039000,其他大麦,2666666,7900000,千克,法国,一般贸易,usd,福建省,0,—
进口,2022-09,10039000,其他大麦,11520051,33000000,千克,法国,一般贸易,usd,广东省,0,—
进口,2022-09,10039000,其他大麦,8236528,24500000,千克,法国,保税监管场所进出境货物,usd,福建省,0,—
进口,2022-09,10039000,其他大麦,1066726,3079000,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-09,10039000,其他大麦,1648450,6291000,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0,—
进口,2022-09,10039000,其他大麦,852326,2580630,千克,俄罗斯联邦,一般贸易,usd,四川省,0,—
进口,2022-09,10039000,其他大麦,235776,1000000,千克,俄罗斯联邦,边境小额贸易,usd,黑龙江省,0,—
进口,2022-09,10039000,其他大麦,241811,653260,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-09,10039000,其他大麦,40208000,84411100,千克,阿根廷,一般贸易,usd,辽宁省,0,—
进口,2022-09,10039000,其他大麦,13197217,40000000,千克,加拿大,一般贸易,usd,福建省,0,—
进口,2022-09,10039000,其他大麦,408545,749250,千克,加拿大,一般贸易,usd,山东省,0,—
进口,2022-09,10039000,其他大麦,16896263,51300000,千克,加拿大,一般贸易,usd,海南省,0,—
进口,2022-09,10041000,种用燕麦,82,5,千克,白俄罗斯,一般贸易,usd,甘肃省,0,—
进口,2022-09,10049000,其他燕麦,478306,2424020,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-09,10049000,其他燕麦,931060,3954780,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0,—
进口,2022-09,10049000,其他燕麦,573530,1641650,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-09,10049000,其他燕麦,483949,1423380,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-09,10049000,其他燕麦,202120,505300,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-09,10049000,其他燕麦,933759,2586600,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-09,10049000,其他燕麦,11403000,36929900,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-09,10049000,其他燕麦,516181,1532780,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-09,10051000,种用玉米,701,54,千克,菲律宾,其他,usd,北京市,0,—
进口,2022-09,10051000,种用玉米,3960,43,千克,智利,其他,usd,北京市,0,—
进口,2022-09,10051000,种用玉米,99,1,千克,墨西哥,一般贸易,usd,北京市,0,—
进口,2022-09,10059000,玉米，种用除外,28939,86700,千克,缅甸,保税监管场所进出境货物,usd,云南省,0,—
进口,2022-09,10059000,玉米，种用除外,198141,1058220,千克,俄罗斯联邦,进料加工贸易,usd,山东省,0,—
进口,2022-09,10059000,玉米，种用除外,8620,59400,千克,俄罗斯联邦,边境小额贸易,usd,黑龙江省,0,—
进口,2022-09,10059000,玉米，种用除外,1687825,4810000,千克,俄罗斯联邦,保税监管场所进出境货物,usd,福建省,0,—
进口,2022-09,10059000,玉米，种用除外,255822,1731550,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0,—
进口,2022-09,10059000,玉米，种用除外,156517,421650,千克,乌克兰,一般贸易,usd,安徽省,0,—
进口,2022-09,10059000,玉米，种用除外,459295,1275040,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-09,10059000,玉米，种用除外,44809,116740,千克,乌克兰,海关特殊监管区域物流货物,usd,广东省,0,—
进口,2022-09,10059000,玉米，种用除外,300,12,千克,智利,一般贸易,usd,北京市,0,—
进口,2022-09,10059000,玉米，种用除外,71133,36000,千克,秘鲁,来料加工贸易,usd,辽宁省,0,—
进口,2022-09,10059000,玉米，种用除外,628811832,1500350000,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-09,10059000,玉米，种用除外,1028210,3002260,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-09,10059000,玉米，种用除外,9259011,21000000,千克,美国,保税监管场所进出境货物,usd,北京市,0,—
进口,2022-09,10071000,种用食用高粱,1065,20,千克,阿根廷,其他,usd,河北省,0,—
进口,2022-09,10079000,其他食用高粱,151124,683250,千克,缅甸,一般贸易,usd,云南省,0,—
进口,2022-09,10079000,其他食用高粱,31347,135000,千克,缅甸,边境小额贸易,usd,云南省,0,—
进口,2022-09,10079000,其他食用高粱,28456037,84385000,千克,阿根廷,一般贸易,usd,北京市,0,—
进口,2022-09,10079000,其他食用高粱,100798598,273910000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-09,10079000,其他食用高粱,5327193,15840000,千克,阿根廷,一般贸易,usd,广东省,0,—
进口,2022-09,10079000,其他食用高粱,4997607,14860000,千克,阿根廷,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-09,10079000,其他食用高粱,10796800,26646400,千克,美国,一般贸易,usd,上海市,0,—
进口,2022-09,10079000,其他食用高粱,92996244,239738000,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-09,10079000,其他食用高粱,36365361,93627000,千克,美国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-09,10079000,其他食用高粱,6376841,17526500,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-09,10079000,其他食用高粱,1115344,2867880,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-09,10079000,其他食用高粱,1900063,4935720,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-09,10079000,其他食用高粱,465373,1251120,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-09,10079000,其他食用高粱,1536116,4438450,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-09,10079000,其他食用高粱,3396346,8875890,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-09,10079000,其他食用高粱,6074412,15565600,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-09,10079000,其他食用高粱,23944570,67618400,千克,澳大利亚,一般贸易,usd,福建省,0,—
进口,2022-09,10079000,其他食用高粱,5921368,16188900,千克,澳大利亚,一般贸易,usd,山东省,0,—
进口,2022-09,10079000,其他食用高粱,548918,1498300,千克,澳大利亚,一般贸易,usd,湖南省,0,—
进口,2022-09,10079000,其他食用高粱,2274397,6253570,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-09,10079000,其他食用高粱,3746423,9721610,千克,澳大利亚,一般贸易,usd,四川省,0,—
进口,2022-09,10079000,其他食用高粱,1300142,3232270,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-09,10079000,其他食用高粱,3772199,10050000,千克,澳大利亚,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-09,23033000,酿造及蒸馏过程中的糟粕及残渣,91888,277826,千克,美国,海关特殊监管区域物流货物,usd,福建省,0,—
