scenario,indicator,coef_source,commodity,year,value
BS,nitrogen_prod,crop_nfert,WHEA,2035,5.02242
BS,nitrogen_total,crop_nfert,WHEA,2035,4.81131
BS,land_diet,pn_land,WHEA,2035,53.8465
BS,co2_faostat_prod,faostat_chn,WHEA,2036,24.8003
BS,co2_faostat_cons,faostat_chn,WHEA,2036,23.701
BS,co2_pn_lca,pn_lca,WHEA,2036,214.564
BS,water_green_prod,mh_wld,WHEA,2036,186.294
BS,water_blue_prod,mh_wld,WHEA,2036,49.8923
BS,water_grey_prod,mh_wld,WHEA,2036,30.198
BS,water_green,mh_wld,WHEA,2036,178.036
BS,water_blue,mh_wld,WHEA,2036,47.6808
BS,water_grey,mh_wld,WHEA,2036,28.8595
BS,nitrogen_prod,crop_nfert,WHEA,2036,5.02109
BS,nitrogen_total,crop_nfert,WHEA,2036,4.79853
BS,land_diet,pn_land,WHEA,2036,53.6758
BS,co2_faostat_prod,faostat_chn,WHEA,2037,24.7749
BS,co2_faostat_cons,faostat_chn,WHEA,2037,23.6224
BS,co2_pn_lca,pn_lca,WHEA,2037,213.852
BS,water_green_prod,mh_wld,WHEA,2037,186.103
BS,water_blue_prod,mh_wld,WHEA,2037,49.8413
BS,water_grey_prod,mh_wld,WHEA,2037,30.1671
BS,water_green,mh_wld,WHEA,2037,177.446
BS,water_blue,mh_wld,WHEA,2037,47.5227
BS,water_grey,mh_wld,WHEA,2037,28.7637
BS,nitrogen_prod,crop_nfert,WHEA,2037,5.01944
BS,nitrogen_total,crop_nfert,WHEA,2037,4.78594
BS,land_diet,pn_land,WHEA,2037,53.4977
BS,co2_faostat_prod,faostat_chn,WHEA,2038,24.7442
BS,co2_faostat_cons,faostat_chn,WHEA,2038,23.5418
BS,co2_pn_lca,pn_lca,WHEA,2038,213.122
BS,water_green_prod,mh_wld,WHEA,2038,185.872
BS,water_blue_prod,mh_wld,WHEA,2038,49.7794
BS,water_grey_prod,mh_wld,WHEA,2038,30.1297
BS,water_green,mh_wld,WHEA,2038,176.84
BS,water_blue,mh_wld,WHEA,2038,47.3605
BS,water_grey,mh_wld,WHEA,2038,28.6656
BS,nitrogen_prod,crop_nfert,WHEA,2038,5.01751
BS,nitrogen_total,crop_nfert,WHEA,2038,4.7737
BS,land_diet,pn_land,WHEA,2038,53.3152
BS,co2_faostat_prod,faostat_chn,WHEA,2039,24.7086
BS,co2_faostat_cons,faostat_chn,WHEA,2039,23.4598
BS,co2_pn_lca,pn_lca,WHEA,2039,212.38
BS,water_green_prod,mh_wld,WHEA,2039,185.605
BS,water_blue_prod,mh_wld,WHEA,2039,49.7079
BS,water_grey_prod,mh_wld,WHEA,2039,30.0864
BS,water_green,mh_wld,WHEA,2039,176.224
BS,water_blue,mh_wld,WHEA,2039,47.1955
BS,water_grey,mh_wld,WHEA,2039,28.5657
BS,nitrogen_prod,crop_nfert,WHEA,2039,5.01533
BS,nitrogen_total,crop_nfert,WHEA,2039,4.76184
BS,land_diet,pn_land,WHEA,2039,53.1295
BS,co2_faostat_prod,faostat_chn,WHEA,2040,24.6687
BS,co2_faostat_cons,faostat_chn,WHEA,2040,23.3755
BS,co2_pn_lca,pn_lca,WHEA,2040,211.617
BS,water_green_prod,mh_wld,WHEA,2040,185.306
BS,water_blue_prod,mh_wld,WHEA,2040,49.6277
BS,water_grey_prod,mh_wld,WHEA,2040,30.0378
BS,water_green,mh_wld,WHEA,2040,175.591
BS,water_blue,mh_wld,WHEA,2040,47.0259
BS,water_grey,mh_wld,WHEA,2040,28.4631
BS,nitrogen_prod,crop_nfert,WHEA,2040,5.01292
BS,nitrogen_total,crop_nfert,WHEA,2040,4.75012
BS,land_diet,pn_land,WHEA,2040,52.9386
BS,co2_faostat_prod,faostat_chn,WHEA,2041,24.625
BS,co2_faostat_cons,faostat_chn,WHEA,2041,23.2976
BS,co2_pn_lca,pn_lca,WHEA,2041,210.911
BS,water_green_prod,mh_wld,WHEA,2041,184.977
BS,water_blue_prod,mh_wld,WHEA,2041,49.5397
BS,water_grey_prod,mh_wld,WHEA,2041,29.9846
BS,water_green,mh_wld,WHEA,2041,175.006
BS,water_blue,mh_wld,WHEA,2041,46.8692
BS,water_grey,mh_wld,WHEA,2041,28.3682
BS,nitrogen_prod,crop_nfert,WHEA,2041,5.0103
BS,nitrogen_total,crop_nfert,WHEA,2041,4.74021
BS,land_diet,pn_land,WHEA,2041,52.7621
BS,co2_faostat_prod,faostat_chn,WHEA,2042,24.5778
BS,co2_faostat_cons,faostat_chn,WHEA,2042,23.2165
BS,co2_pn_lca,pn_lca,WHEA,2042,210.178
BS,water_green_prod,mh_wld,WHEA,2042,184.623
BS,water_blue_prod,mh_wld,WHEA,2042,49.4448
BS,water_grey_prod,mh_wld,WHEA,2042,29.9271
BS,water_green,mh_wld,WHEA,2042,174.397
BS,water_blue,mh_wld,WHEA,2042,46.7061
BS,water_grey,mh_wld,WHEA,2042,28.2695
BS,nitrogen_prod,crop_nfert,WHEA,2042,5.0075
BS,nitrogen_total,crop_nfert,WHEA,2042,4.73014
BS,land_diet,pn_land,WHEA,2042,52.5785
BS,co2_faostat_prod,faostat_chn,WHEA,2043,24.5276
BS,co2_faostat_cons,faostat_chn,WHEA,2043,23.1333
BS,co2_pn_lca,pn_lca,WHEA,2043,209.425
BS,water_green_prod,mh_wld,WHEA,2043,184.246
BS,water_blue_prod,mh_wld,WHEA,2043,49.3438
BS,water_grey_prod,mh_wld,WHEA,2043,29.866
BS,water_green,mh_wld,WHEA,2043,173.772
BS,water_blue,mh_wld,WHEA,2043,46.5388
BS,water_grey,mh_wld,WHEA,2043,28.1682
BS,nitrogen_prod,crop_nfert,WHEA,2043,5.00454
BS,nitrogen_total,crop_nfert,WHEA,2043,4.72005
BS,land_diet,pn_land,WHEA,2043,52.3902
BS,co2_faostat_prod,faostat_chn,WHEA,2044,24.4746
BS,co2_faostat_cons,faostat_chn,WHEA,2044,23.0482
BS,co2_pn_lca,pn_lca,WHEA,2044,208.654
BS,water_green_prod,mh_wld,WHEA,2044,183.848
BS,water_blue_prod,mh_wld,WHEA,2044,49.2372
BS,water_grey_prod,mh_wld,WHEA,2044,29.8015
BS,water_green,mh_wld,WHEA,2044,173.132
BS,water_blue,mh_wld,WHEA,2044,46.3675
BS,water_grey,mh_wld,WHEA,2044,28.0645
BS,nitrogen_prod,crop_nfert,WHEA,2044,5.00142
BS,nitrogen_total,crop_nfert,WHEA,2044,4.70993
BS,land_diet,pn_land,WHEA,2044,52.1973
BS,co2_faostat_prod,faostat_chn,WHEA,2045,24.4192
BS,co2_faostat_cons,faostat_chn,WHEA,2045,22.9604
BS,co2_pn_lca,pn_lca,WHEA,2045,207.859
BS,water_green_prod,mh_wld,WHEA,2045,183.431
BS,water_blue_prod,mh_wld,WHEA,2045,49.1257
BS,water_grey_prod,mh_wld,WHEA,2045,29.734
BS,water_green,mh_wld,WHEA,2045,172.473
BS,water_blue,mh_wld,WHEA,2045,46.191
BS,water_grey,mh_wld,WHEA,2045,27.9577
BS,nitrogen_prod,crop_nfert,WHEA,2045,4.99818
BS,nitrogen_total,crop_nfert,WHEA,2045,4.69959
BS,land_diet,pn_land,WHEA,2045,51.9986
BS,co2_faostat_prod,faostat_chn,WHEA,2046,24.3616
BS,co2_faostat_cons,faostat_chn,WHEA,2046,22.8715
BS,co2_pn_lca,pn_lca,WHEA,2046,207.054
BS,water_green_prod,mh_wld,WHEA,2046,182.999
BS,water_blue_prod,mh_wld,WHEA,2046,49.0099
BS,water_grey_prod,mh_wld,WHEA,2046,29.6639
BS,water_green,mh_wld,WHEA,2046,171.805
BS,water_blue,mh_wld,WHEA,2046,46.012
BS,water_grey,mh_wld,WHEA,2046,27.8494
BS,nitrogen_prod,crop_nfert,WHEA,2046,4.99481
BS,nitrogen_total,crop_nfert,WHEA,2046,4.68928
BS,land_diet,pn_land,WHEA,2046,51.7971
BS,co2_faostat_prod,faostat_chn,WHEA,2047,24.3021
BS,co2_faostat_cons,faostat_chn,WHEA,2047,22.7785
BS,co2_pn_lca,pn_lca,WHEA,2047,206.213
BS,water_green_prod,mh_wld,WHEA,2047,182.552
BS,water_blue_prod,mh_wld,WHEA,2047,48.8902
BS,water_grey_prod,mh_wld,WHEA,2047,29.5914
BS,water_green,mh_wld,WHEA,2047,171.107
BS,water_blue,mh_wld,WHEA,2047,45.8251
BS,water_grey,mh_wld,WHEA,2047,27.7362
BS,nitrogen_prod,crop_nfert,WHEA,2047,4.99134
BS,nitrogen_total,crop_nfert,WHEA,2047,4.67841
BS,land_diet,pn_land,WHEA,2047,51.5867
BS,co2_faostat_prod,faostat_chn,WHEA,2048,24.2409
BS,co2_faostat_cons,faostat_chn,WHEA,2048,22.6822
BS,co2_pn_lca,pn_lca,WHEA,2048,205.34
BS,water_green_prod,mh_wld,WHEA,2048,182.092
BS,water_blue_prod,mh_wld,WHEA,2048,48.7671
BS,water_grey_prod,mh_wld,WHEA,2048,29.5169
BS,water_green,mh_wld,WHEA,2048,170.383
BS,water_blue,mh_wld,WHEA,2048,45.6312
BS,water_grey,mh_wld,WHEA,2048,27.6189
BS,nitrogen_prod,crop_nfert,WHEA,2048,4.98777
BS,nitrogen_total,crop_nfert,WHEA,2048,4.66704
BS,land_diet,pn_land,WHEA,2048,51.3684
BS,co2_faostat_prod,faostat_chn,WHEA,2049,24.1782
BS,co2_faostat_cons,faostat_chn,WHEA,2049,22.5815
BS,co2_pn_lca,pn_lca,WHEA,2049,204.429
BS,water_green_prod,mh_wld,WHEA,2049,181.621
BS,water_blue_prod,mh_wld,WHEA,2049,48.6409
BS,water_grey_prod,mh_wld,WHEA,2049,29.4405
BS,water_green,mh_wld,WHEA,2049,169.627
BS,water_blue,mh_wld,WHEA,2049,45.4286
BS,water_grey,mh_wld,WHEA,2049,27.4962
BS,nitrogen_prod,crop_nfert,WHEA,2049,4.98411
BS,nitrogen_total,crop_nfert,WHEA,2049,4.65495
BS,land_diet,pn_land,WHEA,2049,51.1404
BS,co2_faostat_prod,faostat_chn,WHEA,2050,24.1142
BS,co2_faostat_cons,faostat_chn,WHEA,2050,22.4763
BS,co2_pn_lca,pn_lca,WHEA,2050,203.476
BS,water_green_prod,mh_wld,WHEA,2050,181.14
BS,water_blue_prod,mh_wld,WHEA,2050,48.5121
BS,water_grey_prod,mh_wld,WHEA,2050,29.3626
BS,water_green,mh_wld,WHEA,2050,168.837
BS,water_blue,mh_wld,WHEA,2050,45.217
BS,water_grey,mh_wld,WHEA,2050,27.3682
BS,nitrogen_prod,crop_nfert,WHEA,2050,4.98038
BS,nitrogen_total,crop_nfert,WHEA,2050,4.6421
BS,land_diet,pn_land,WHEA,2050,50.9022
BS,co2_faostat_prod,faostat_chn,MAIZ,2023,49.1028
BS,co2_faostat_cons,faostat_chn,MAIZ,2023,49.1028
BS,co2_pn_lca,pn_lca,MAIZ,2023,478.319
BS,water_green_prod,mh_wld,MAIZ,2023,273.531
BS,water_blue_prod,mh_wld,MAIZ,2023,23.396
BS,water_grey_prod,mh_wld,MAIZ,2023,56.035
BS,water_green,mh_wld,MAIZ,2023,273.531
BS,water_blue,mh_wld,MAIZ,2023,23.396
BS,water_grey,mh_wld,MAIZ,2023,56.035
BS,nitrogen_prod,crop_nfert,MAIZ,2023,8.38032
BS,nitrogen_total,crop_nfert,MAIZ,2023,8.38032
BS,land_diet,pn_land,MAIZ,2023,84.919
BS,co2_faostat_prod,faostat_chn,MAIZ,2024,50.1364
BS,co2_faostat_cons,faostat_chn,MAIZ,2024,47.8429
BS,co2_pn_lca,pn_lca,MAIZ,2024,466.046
BS,water_green_prod,mh_wld,MAIZ,2024,279.289
BS,water_blue_prod,mh_wld,MAIZ,2024,23.8885
BS,water_grey_prod,mh_wld,MAIZ,2024,57.2145
BS,water_green,mh_wld,MAIZ,2024,266.513
BS,water_blue,mh_wld,MAIZ,2024,22.7957
BS,water_grey,mh_wld,MAIZ,2024,54.5972
BS,nitrogen_prod,crop_nfert,MAIZ,2024,8.48289
BS,nitrogen_total,crop_nfert,MAIZ,2024,8.09485
BS,land_diet,pn_land,MAIZ,2024,82.7401
BS,co2_faostat_prod,faostat_chn,MAIZ,2025,50.8233
BS,co2_faostat_cons,faostat_chn,MAIZ,2025,48.1483
BS,co2_pn_lca,pn_lca,MAIZ,2025,469.021
BS,water_green_prod,mh_wld,MAIZ,2025,283.116
BS,water_blue_prod,mh_wld,MAIZ,2025,24.2158
BS,water_grey_prod,mh_wld,MAIZ,2025,57.9984
BS,water_green,mh_wld,MAIZ,2025,268.214
BS,water_blue,mh_wld,MAIZ,2025,22.9412
BS,water_grey,mh_wld,MAIZ,2025,54.9457
BS,nitrogen_prod,crop_nfert,MAIZ,2025,8.48336
BS,nitrogen_total,crop_nfert,MAIZ,2025,8.03684
BS,land_diet,pn_land,MAIZ,2025,83.2682
BS,co2_faostat_prod,faostat_chn,MAIZ,2026,51.5119
BS,co2_faostat_cons,faostat_chn,MAIZ,2026,48.4636
BS,co2_pn_lca,pn_lca,MAIZ,2026,472.093
BS,water_green_prod,mh_wld,MAIZ,2026,286.952
BS,water_blue_prod,mh_wld,MAIZ,2026,24.5439
BS,water_grey_prod,mh_wld,MAIZ,2026,58.7842
BS,water_green,mh_wld,MAIZ,2026,269.971
BS,water_blue,mh_wld,MAIZ,2026,23.0915
BS,water_grey,mh_wld,MAIZ,2026,55.3055
BS,nitrogen_prod,crop_nfert,MAIZ,2026,8.48383
BS,nitrogen_total,crop_nfert,MAIZ,2026,7.98178
BS,land_diet,pn_land,MAIZ,2026,83.8135
BS,co2_faostat_prod,faostat_chn,MAIZ,2027,52.2014
BS,co2_faostat_cons,faostat_chn,MAIZ,2027,49.9265
BS,co2_pn_lca,pn_lca,MAIZ,2027,486.343
BS,water_green_prod,mh_wld,MAIZ,2027,290.792
BS,water_blue_prod,mh_wld,MAIZ,2027,24.8724
BS,water_grey_prod,mh_wld,MAIZ,2027,59.571
BS,water_green,mh_wld,MAIZ,2027,278.12
BS,water_blue,mh_wld,MAIZ,2027,23.7885
BS,water_grey,mh_wld,MAIZ,2027,56.975
BS,nitrogen_prod,crop_nfert,MAIZ,2027,8.4843
BS,nitrogen_total,crop_nfert,MAIZ,2027,8.11457
BS,land_diet,pn_land,MAIZ,2027,86.3435
BS,co2_faostat_prod,faostat_chn,MAIZ,2028,52.8905
BS,co2_faostat_cons,faostat_chn,MAIZ,2028,50.4543
BS,co2_pn_lca,pn_lca,MAIZ,2028,491.484
BS,water_green_prod,mh_wld,MAIZ,2028,294.631
BS,water_blue_prod,mh_wld,MAIZ,2028,25.2008
BS,water_grey_prod,mh_wld,MAIZ,2028,60.3574
BS,water_green,mh_wld,MAIZ,2028,281.06
BS,water_blue,mh_wld,MAIZ,2028,24.04
BS,water_grey,mh_wld,MAIZ,2028,57.5773
BS,nitrogen_prod,crop_nfert,MAIZ,2028,8.48476
BS,nitrogen_total,crop_nfert,MAIZ,2028,8.09395
BS,land_diet,pn_land,MAIZ,2028,87.2563
BS,co2_faostat_prod,faostat_chn,MAIZ,2029,53.5785
BS,co2_faostat_cons,faostat_chn,MAIZ,2029,50.8262
BS,co2_pn_lca,pn_lca,MAIZ,2029,495.107
BS,water_green_prod,mh_wld,MAIZ,2029,298.464
BS,water_blue_prod,mh_wld,MAIZ,2029,25.5286
BS,water_grey_prod,mh_wld,MAIZ,2029,61.1425
BS,water_green,mh_wld,MAIZ,2029,283.132
BS,water_blue,mh_wld,MAIZ,2029,24.2172
BS,water_grey,mh_wld,MAIZ,2029,58.0017
BS,nitrogen_prod,crop_nfert,MAIZ,2029,8.48523
BS,nitrogen_total,crop_nfert,MAIZ,2029,8.04935
BS,land_diet,pn_land,MAIZ,2029,87.8995
BS,co2_faostat_prod,faostat_chn,MAIZ,2030,54.2642
BS,co2_faostat_cons,faostat_chn,MAIZ,2030,51.1489
BS,co2_pn_lca,pn_lca,MAIZ,2030,498.25
BS,water_green_prod,mh_wld,MAIZ,2030,302.284
BS,water_blue_prod,mh_wld,MAIZ,2030,25.8553
BS,water_grey_prod,mh_wld,MAIZ,2030,61.9251
BS,water_green,mh_wld,MAIZ,2030,284.929
BS,water_blue,mh_wld,MAIZ,2030,24.3709
BS,water_grey,mh_wld,MAIZ,2030,58.3699
BS,nitrogen_prod,crop_nfert,MAIZ,2030,8.4857
BS,nitrogen_total,crop_nfert,MAIZ,2030,7.99852
BS,land_diet,pn_land,MAIZ,2030,88.4574
BS,co2_faostat_prod,faostat_chn,MAIZ,2031,54.2794
BS,co2_faostat_cons,faostat_chn,MAIZ,2031,51.1056
BS,co2_pn_lca,pn_lca,MAIZ,2031,497.828
BS,water_green_prod,mh_wld,MAIZ,2031,302.368
BS,water_blue_prod,mh_wld,MAIZ,2031,25.8626
BS,water_grey_prod,mh_wld,MAIZ,2031,61.9424
BS,water_green,mh_wld,MAIZ,2031,284.688
BS,water_blue,mh_wld,MAIZ,2031,24.3503
BS,water_grey,mh_wld,MAIZ,2031,58.3205
BS,nitrogen_prod,crop_nfert,MAIZ,2031,8.48193
BS,nitrogen_total,crop_nfert,MAIZ,2031,7.98596
BS,land_diet,pn_land,MAIZ,2031,88.3826
BS,co2_faostat_prod,faostat_chn,MAIZ,2032,54.2814
BS,co2_faostat_cons,faostat_chn,MAIZ,2032,51.0752
BS,co2_pn_lca,pn_lca,MAIZ,2032,497.533
BS,water_green_prod,mh_wld,MAIZ,2032,302.379
BS,water_blue_prod,mh_wld,MAIZ,2032,25.8635
BS,water_grey_prod,mh_wld,MAIZ,2032,61.9447
BS,water_green,mh_wld,MAIZ,2032,284.519
BS,water_blue,mh_wld,MAIZ,2032,24.3358
BS,water_grey,mh_wld,MAIZ,2032,58.2858
BS,nitrogen_prod,crop_nfert,MAIZ,2032,8.47816
BS,nitrogen_total,crop_nfert,MAIZ,2032,7.97738
BS,land_diet,pn_land,MAIZ,2032,88.33
BS,co2_faostat_prod,faostat_chn,MAIZ,2033,54.2686
BS,co2_faostat_cons,faostat_chn,MAIZ,2033,51.0313
BS,co2_pn_lca,pn_lca,MAIZ,2033,497.105
BS,water_green_prod,mh_wld,MAIZ,2033,302.308
BS,water_blue_prod,mh_wld,MAIZ,2033,25.8574
BS,water_grey_prod,mh_wld,MAIZ,2033,61.9301
BS,water_green,mh_wld,MAIZ,2033,284.274
BS,water_blue,mh_wld,MAIZ,2033,24.3149
BS,water_grey,mh_wld,MAIZ,2033,58.2357
BS,nitrogen_prod,crop_nfert,MAIZ,2033,8.47439
BS,nitrogen_total,crop_nfert,MAIZ,2033,7.96886
BS,land_diet,pn_land,MAIZ,2033,88.2541
BS,co2_faostat_prod,faostat_chn,MAIZ,2034,54.2555
BS,co2_faostat_cons,faostat_chn,MAIZ,2034,50.9769
BS,co2_pn_lca,pn_lca,MAIZ,2034,496.575
BS,water_green_prod,mh_wld,MAIZ,2034,302.235
BS,water_blue_prod,mh_wld,MAIZ,2034,25.8511
BS,water_grey_prod,mh_wld,MAIZ,2034,61.9151
BS,water_green,mh_wld,MAIZ,2034,283.971
BS,water_blue,mh_wld,MAIZ,2034,24.289
BS,water_grey,mh_wld,MAIZ,2034,58.1737
BS,nitrogen_prod,crop_nfert,MAIZ,2034,8.47306
BS,nitrogen_total,crop_nfert,MAIZ,2034,7.96105
BS,land_diet,pn_land,MAIZ,2034,88.1601
BS,co2_faostat_prod,faostat_chn,MAIZ,2035,54.2249
BS,co2_faostat_cons,faostat_chn,MAIZ,2035,50.9089
BS,co2_pn_lca,pn_lca,MAIZ,2035,495.913
BS,water_green_prod,mh_wld,MAIZ,2035,302.064
BS,water_blue_prod,mh_wld,MAIZ,2035,25.8366
BS,water_grey_prod,mh_wld,MAIZ,2035,61.8801
BS,water_green,mh_wld,MAIZ,2035,283.593
BS,water_blue,mh_wld,MAIZ,2035,24.2566
BS,water_grey,mh_wld,MAIZ,2035,58.0961
BS,nitrogen_prod,crop_nfert,MAIZ,2035,8.47173
BS,nitrogen_total,crop_nfert,MAIZ,2035,7.95367
BS,land_diet,pn_land,MAIZ,2035,88.0425
BS,co2_faostat_prod,faostat_chn,MAIZ,2036,54.1824
BS,co2_faostat_cons,faostat_chn,MAIZ,2036,51.1601
BS,co2_pn_lca,pn_lca,MAIZ,2036,498.36
BS,water_green_prod,mh_wld,MAIZ,2036,301.828
BS,water_blue_prod,mh_wld,MAIZ,2036,25.8163
BS,water_grey_prod,mh_wld,MAIZ,2036,61.8317
BS,water_green,mh_wld,MAIZ,2036,284.992
BS,water_blue,mh_wld,MAIZ,2036,24.3763
BS,water_grey,mh_wld,MAIZ,2036,58.3827
BS,nitrogen_prod,crop_nfert,MAIZ,2036,8.47023
BS,nitrogen_total,crop_nfert,MAIZ,2036,7.99776
BS,land_diet,pn_land,MAIZ,2036,88.4769
BS,co2_faostat_prod,faostat_chn,MAIZ,2037,54.1294
BS,co2_faostat_cons,faostat_chn,MAIZ,2037,51.3983
BS,co2_pn_lca,pn_lca,MAIZ,2037,500.68
BS,water_green_prod,mh_wld,MAIZ,2037,301.532
BS,water_blue_prod,mh_wld,MAIZ,2037,25.791
BS,water_grey_prod,mh_wld,MAIZ,2037,61.7711
BS,water_green,mh_wld,MAIZ,2037,286.319
BS,water_blue,mh_wld,MAIZ,2037,24.4898
BS,water_grey,mh_wld,MAIZ,2037,58.6546
BS,nitrogen_prod,crop_nfert,MAIZ,2037,8.46859
BS,nitrogen_total,crop_nfert,MAIZ,2037,8.04132
BS,land_diet,pn_land,MAIZ,2037,88.8889
BS,co2_faostat_prod,faostat_chn,MAIZ,2038,54.0669
BS,co2_faostat_cons,faostat_chn,MAIZ,2038,51.626
BS,co2_pn_lca,pn_lca,MAIZ,2038,502.898
BS,water_green_prod,mh_wld,MAIZ,2038,301.185
BS,water_blue_prod,mh_wld,MAIZ,2038,25.7613
BS,water_grey_prod,mh_wld,MAIZ,2038,61.6999
BS,water_green,mh_wld,MAIZ,2038,287.587
BS,water_blue,mh_wld,MAIZ,2038,24.5983
BS,water_grey,mh_wld,MAIZ,2038,58.9144
BS,nitrogen_prod,crop_nfert,MAIZ,2038,8.46685
BS,nitrogen_total,crop_nfert,MAIZ,2038,8.08461
BS,land_diet,pn_land,MAIZ,2038,89.2827
BS,co2_faostat_prod,faostat_chn,MAIZ,2039,53.9962
BS,co2_faostat_cons,faostat_chn,MAIZ,2039,51.845
BS,co2_pn_lca,pn_lca,MAIZ,2039,505.031
BS,water_green_prod,mh_wld,MAIZ,2039,300.79
BS,water_blue_prod,mh_wld,MAIZ,2039,25.7276
BS,water_grey_prod,mh_wld,MAIZ,2039,61.6192
BS,water_green,mh_wld,MAIZ,2039,288.807
BS,water_blue,mh_wld,MAIZ,2039,24.7026
BS,water_grey,mh_wld,MAIZ,2039,59.1643
BS,nitrogen_prod,crop_nfert,MAIZ,2039,8.46502
BS,nitrogen_total,crop_nfert,MAIZ,2039,8.12778
BS,land_diet,pn_land,MAIZ,2039,89.6613
BS,co2_faostat_prod,faostat_chn,MAIZ,2040,53.918
BS,co2_faostat_cons,faostat_chn,MAIZ,2040,52.0564
BS,co2_pn_lca,pn_lca,MAIZ,2040,507.09
BS,water_green_prod,mh_wld,MAIZ,2040,300.355
BS,water_blue_prod,mh_wld,MAIZ,2040,25.6903
BS,water_grey_prod,mh_wld,MAIZ,2040,61.5299
BS,water_green,mh_wld,MAIZ,2040,289.985
BS,water_blue,mh_wld,MAIZ,2040,24.8033
BS,water_grey,mh_wld,MAIZ,2040,59.4055
BS,nitrogen_prod,crop_nfert,MAIZ,2040,8.46313
BS,nitrogen_total,crop_nfert,MAIZ,2040,8.17092
BS,land_diet,pn_land,MAIZ,2040,90.0269
BS,co2_faostat_prod,faostat_chn,MAIZ,2041,53.8332
BS,co2_faostat_cons,faostat_chn,MAIZ,2041,52.2625
BS,co2_pn_lca,pn_lca,MAIZ,2041,509.098
BS,water_green_prod,mh_wld,MAIZ,2041,299.883
BS,water_blue_prod,mh_wld,MAIZ,2041,25.6499
BS,water_grey_prod,mh_wld,MAIZ,2041,61.4332
BS,water_green,mh_wld,MAIZ,2041,291.133
BS,water_blue,mh_wld,MAIZ,2041,24.9015
BS,water_grey,mh_wld,MAIZ,2041,59.6407
BS,nitrogen_prod,crop_nfert,MAIZ,2041,8.46117
BS,nitrogen_total,crop_nfert,MAIZ,2041,8.21429
BS,land_diet,pn_land,MAIZ,2041,90.3833
BS,co2_faostat_prod,faostat_chn,MAIZ,2042,53.7426
BS,co2_faostat_cons,faostat_chn,MAIZ,2042,52.4617
BS,co2_pn_lca,pn_lca,MAIZ,2042,511.038
BS,water_green_prod,mh_wld,MAIZ,2042,299.378
BS,water_blue_prod,mh_wld,MAIZ,2042,25.6068
BS,water_grey_prod,mh_wld,MAIZ,2042,61.3298
BS,water_green,mh_wld,MAIZ,2042,292.242
BS,water_blue,mh_wld,MAIZ,2042,24.9964
BS,water_grey,mh_wld,MAIZ,2042,59.868
BS,nitrogen_prod,crop_nfert,MAIZ,2042,8.45918
BS,nitrogen_total,crop_nfert,MAIZ,2042,8.25756
BS,land_diet,pn_land,MAIZ,2042,90.7278
BS,co2_faostat_prod,faostat_chn,MAIZ,2043,53.6468
BS,co2_faostat_cons,faostat_chn,MAIZ,2043,52.6543
BS,co2_pn_lca,pn_lca,MAIZ,2043,512.915
BS,water_green_prod,mh_wld,MAIZ,2043,298.844
BS,water_blue_prod,mh_wld,MAIZ,2043,25.5611
BS,water_grey_prod,mh_wld,MAIZ,2043,61.2204
BS,water_green,mh_wld,MAIZ,2043,293.315
BS,water_blue,mh_wld,MAIZ,2043,25.0882
BS,water_grey,mh_wld,MAIZ,2043,60.0879
BS,nitrogen_prod,crop_nfert,MAIZ,2043,8.45715
BS,nitrogen_total,crop_nfert,MAIZ,2043,8.30069
BS,land_diet,pn_land,MAIZ,2043,91.061
BS,co2_faostat_prod,faostat_chn,MAIZ,2044,53.5463
BS,co2_faostat_cons,faostat_chn,MAIZ,2044,52.8406
BS,co2_pn_lca,pn_lca,MAIZ,2044,514.73
BS,water_green_prod,mh_wld,MAIZ,2044,298.284
BS,water_blue_prod,mh_wld,MAIZ,2044,25.5132
BS,water_grey_prod,mh_wld,MAIZ,2044,61.1058
BS,water_green,mh_wld,MAIZ,2044,294.353
BS,water_blue,mh_wld,MAIZ,2044,25.177
BS,water_grey,mh_wld,MAIZ,2044,60.3005
BS,nitrogen_prod,crop_nfert,MAIZ,2044,8.45509
BS,nitrogen_total,crop_nfert,MAIZ,2044,8.34366
BS,land_diet,pn_land,MAIZ,2044,91.3832
BS,co2_faostat_prod,faostat_chn,MAIZ,2045,53.4418
BS,co2_faostat_cons,faostat_chn,MAIZ,2045,53.0193
BS,co2_pn_lca,pn_lca,MAIZ,2045,516.47
BS,water_green_prod,mh_wld,MAIZ,2045,297.702
BS,water_blue_prod,mh_wld,MAIZ,2045,25.4634
BS,water_grey_prod,mh_wld,MAIZ,2045,60.9865
BS,water_green,mh_wld,MAIZ,2045,295.348
BS,water_blue,mh_wld,MAIZ,2045,25.2621
BS,water_grey,mh_wld,MAIZ,2045,60.5043
BS,nitrogen_prod,crop_nfert,MAIZ,2045,8.45301
BS,nitrogen_total,crop_nfert,MAIZ,2045,8.38618
BS,land_diet,pn_land,MAIZ,2045,91.6921
BS,co2_faostat_prod,faostat_chn,MAIZ,2046,53.3336
BS,co2_faostat_cons,faostat_chn,MAIZ,2046,53.1918
BS,co2_pn_lca,pn_lca,MAIZ,2046,518.151
BS,water_green_prod,mh_wld,MAIZ,2046,297.1
BS,water_blue_prod,mh_wld,MAIZ,2046,25.4119
BS,water_grey_prod,mh_wld,MAIZ,2046,60.8631
BS,water_green,mh_wld,MAIZ,2046,296.31
BS,water_blue,mh_wld,MAIZ,2046,25.3443
