scenario,commodity,year,production,net_import,supply_available,domestic_demand_total,food_demand_total,balance_error,balance_error_pct_of_use
BS,VEGT,2034,87184,0,87184,85041.2,20208.2,2142.75,2.51966
BS,VEGT,2035,87198.2,0,87198.2,85170.6,20168.4,2027.6,2.38063
BS,VEGT,2036,87130.6,0,87130.6,85263,20122.7,1867.6,2.1904
BS,VEGT,2037,86997.5,0,86997.5,85316.1,20073.3,1681.46,1.97086
BS,VEGT,2038,86812.4,0,86812.4,85335.9,20019.7,1476.47,1.73019
BS,VEGT,2039,86586,0,86586,85328.6,19962.4,1257.36,1.47355
BS,VEGT,2040,86326.9,0,86326.9,85296.8,19900.2,1030.07,1.20763
BS,VEGT,2041,86042,0,86042,85244.4,19833.4,797.648,0.935719
BS,VEGT,2042,85736.9,0,85736.9,85174.3,19762.5,562.604,0.660532
BS,VEGT,2043,85416.1,0,85416.1,85088.4,19686.9,327.659,0.385081
BS,VEGT,2044,85083,0,85083,84988.5,19606.9,94.45,0.111133
BS,VEGT,2045,84740.5,134.668,84875.1,84875.1,19521.7,-1.45519e-11,-1.71451e-14
BS,VEGT,2046,84390.8,356.964,84747.8,84747.8,19429.9,0,0
BS,VEGT,2047,84035.8,570.924,84606.7,84606.7,19331.2,0,0
BS,VEGT,2048,83676.8,776.001,84452.8,84452.8,19225.6,0,0
BS,VEGT,2049,83315.1,970.038,84285.2,84285.2,19111.9,-1.16415e-10,-1.38121e-13
BS,VEGT,2050,82951.5,1152.16,84103.7,84103.7,18989.8,-1.45519e-11,-1.73023e-14
BS,OTGR,2023,3739.7,384.9,4124.6,4124.6,217.92,6.36646e-12,1.54353e-13
BS,OTGR,2024,3815.6,192.67,4008.27,4008.27,164.532,1.36424e-12,3.40357e-14
BS,OTGR,2025,3816.35,200.901,4017.25,4017.25,163.681,-4.54747e-13,-1.13199e-14
BS,OTGR,2026,3817.1,211.645,4028.74,4028.74,162.988,-4.54747e-13,-1.12876e-14
BS,OTGR,2027,3817.85,223.803,4041.65,4041.65,162.327,9.09495e-13,2.2503e-14
BS,OTGR,2028,3818.6,236.938,4055.54,4055.54,161.628,1.81899e-12,4.4852e-14
BS,OTGR,2029,3819.35,251.605,4070.95,4070.95,160.89,9.09495e-13,2.23411e-14
BS,OTGR,2030,3820.1,267.132,4087.23,4087.23,160.113,0,0
BS,OTGR,2031,3820.85,276.856,4097.7,4097.7,159.44,7.27596e-12,1.77562e-13
BS,OTGR,2032,3821.6,285.357,4106.96,4106.96,158.746,-2.72848e-12,-6.64357e-14
BS,OTGR,2033,3822.35,294.426,4116.78,4116.78,158.022,-1.81899e-12,-4.41848e-14
BS,OTGR,2034,3825.85,301.355,4127.21,4127.21,157.266,0,0
BS,OTGR,2035,3829.36,308.807,4138.16,4138.16,156.486,1.81899e-12,4.39564e-14
BS,OTGR,2036,3832.86,315.93,4148.79,4148.79,155.792,-9.09495e-13,-2.19219e-14
BS,OTGR,2037,3836.38,322.168,4158.54,4158.54,155.074,-9.09495e-13,-2.18705e-14
BS,OTGR,2038,3839.89,327.739,4167.63,4167.63,154.323,0,0
BS,OTGR,2039,3843.41,332.791,4176.2,4176.2,153.544,1.81899e-12,4.35561e-14
BS,OTGR,2040,3846.93,337.45,4184.38,4184.38,152.726,0,0
BS,OTGR,2041,3850.46,341.838,4192.29,4192.29,151.974,-9.09495e-13,-2.16944e-14
BS,OTGR,2042,3853.98,345.908,4199.89,4199.89,151.193,-1.81899e-12,-4.33104e-14
BS,OTGR,2043,3857.51,349.692,4207.21,4207.21,150.376,0,0
BS,OTGR,2044,3861.05,353.224,4214.27,4214.27,149.525,0,0
BS,OTGR,2045,3864.59,356.395,4220.98,4220.98,148.634,1.81899e-12,4.3094e-14
BS,OTGR,2046,3868.13,359.363,4227.49,4227.49,147.718,-9.09495e-13,-2.15138e-14
BS,OTGR,2047,3871.67,362.11,4233.78,4233.78,146.751,1.81899e-12,4.29637e-14
BS,OTGR,2048,3875.22,364.648,4239.87,4239.87,145.731,0,0
BS,OTGR,2049,3878.77,366.967,4245.74,4245.74,144.65,0,0
BS,OTGR,2050,3882.32,369.069,4251.39,4251.39,143.506,-1.81899e-12,-4.27857e-14
BS,SORG,2023,318,485.8,803.8,803.8,67,-1.13687e-13,-1.41437e-14
BS,SORG,2024,314,865.5,1179.5,1179.5,65,0,0
BS,SORG,2025,314.35,864.949,1179.3,1179.3,64.656,-4.54747e-13,-3.85608e-14
BS,SORG,2026,314.624,865.124,1179.75,1179.75,64.3802,-4.54747e-13,-3.85462e-14
BS,SORG,2027,314.821,865.719,1180.54,1180.54,64.1247,9.09495e-13,7.70405e-14
BS,SORG,2028,314.94,866.613,1181.55,1181.55,63.8615,0,0
BS,SORG,2029,314.977,867.95,1182.93,1182.93,63.5915,-2.27374e-13,-1.92213e-14
BS,SORG,2030,314.931,869.558,1184.49,1184.49,63.3152,0,0
BS,SORG,2031,314.795,869.716,1184.51,1184.51,63.0888,2.27374e-12,1.91956e-13
BS,SORG,2032,314.568,869.605,1184.17,1184.17,62.8643,4.54747e-13,3.84021e-14
BS,SORG,2033,314.242,869.695,1183.94,1183.94,62.6393,-6.82121e-13,-5.76146e-14
BS,SORG,2034,313.812,869.987,1183.8,1183.8,62.414,6.82121e-13,5.76213e-14
BS,SORG,2035,313.271,870.476,1183.75,1183.75,62.1922,-2.27374e-13,-1.9208e-14
BS,SORG,2036,312.633,871.168,1183.8,1183.8,62.0032,-4.54747e-13,-3.84142e-14
BS,SORG,2037,311.996,871.837,1183.83,1183.83,61.804,-4.54747e-13,-3.84132e-14
BS,SORG,2038,311.36,872.514,1183.87,1183.87,61.591,2.27374e-13,1.92059e-14
BS,SORG,2039,310.725,873.219,1183.94,1183.94,61.366,-6.82121e-13,-5.76143e-14
BS,SORG,2040,310.092,873.968,1184.06,1184.06,61.1248,2.27374e-13,1.92029e-14
BS,SORG,2041,309.46,874.792,1184.25,1184.25,60.9087,6.82121e-13,5.75993e-14
BS,SORG,2042,308.83,875.651,1184.48,1184.48,60.6802,2.27374e-13,1.91961e-14
BS,SORG,2043,308.2,876.542,1184.74,1184.74,60.4365,2.27374e-13,1.91918e-14
BS,SORG,2044,307.572,877.463,1185.04,1185.04,60.1781,4.54747e-13,3.83742e-14
BS,SORG,2045,306.945,878.376,1185.32,1185.32,59.9028,-4.54747e-13,-3.83649e-14
BS,SORG,2046,306.32,879.316,1185.64,1185.64,59.6169,-9.09495e-13,-7.67094e-14
BS,SORG,2047,305.696,880.268,1185.96,1185.96,59.3088,4.54747e-13,3.83441e-14
BS,SORG,2048,305.073,881.229,1186.3,1186.3,58.9788,2.27374e-13,1.91666e-14
BS,SORG,2049,304.451,882.188,1186.64,1186.64,58.6228,-9.09495e-13,-7.66446e-14
BS,SORG,2050,303.83,883.142,1186.97,1186.97,58.24,0,0
BS,BARL,2023,200,1589.8,1789.8,1640,90.2,149.8,9.13415
BS,BARL,2024,200,1424,1624,1624,89.32,0,0
BS,BARL,2025,200.234,1417.72,1617.95,1617.95,88.8137,2.27374e-13,1.40532e-14
BS,BARL,2026,200.421,1411.92,1612.34,1612.34,88.4042,-6.82121e-13,-4.23064e-14
BS,BARL,2027,200.558,1406.4,1606.96,1606.96,88.0132,9.09495e-13,5.65973e-14
BS,BARL,2028,200.645,1401.07,1601.71,1601.71,87.6013,2.27374e-13,1.41956e-14
BS,BARL,2029,200.681,1396.07,1596.75,1596.75,87.1692,2.27374e-13,1.42398e-14
BS,BARL,2030,200.663,1391.23,1591.89,1591.89,86.7171,2.27374e-13,1.42833e-14
BS,BARL,2031,200.589,1385.57,1586.16,1586.16,86.33,1.59162e-12,1.00344e-13
BS,BARL,2032,200.456,1379.82,1580.27,1580.27,85.9322,4.54747e-13,2.87765e-14
BS,BARL,2033,200.26,1374.25,1574.51,1574.51,85.5191,2.27374e-13,1.44409e-14
BS,BARL,2034,200.055,1368.84,1568.89,1568.89,85.09,4.54747e-13,2.89852e-14
BS,BARL,2035,199.779,1363.63,1563.41,1563.41,84.6489,-6.82121e-13,-4.36303e-14
BS,BARL,2036,199.441,1359.4,1558.84,1558.84,84.2617,-2.27374e-13,-1.45861e-14
BS,BARL,2037,199.103,1355.85,1554.95,1554.95,83.8614,-2.27374e-13,-1.46226e-14
BS,BARL,2038,198.766,1352.9,1551.67,1551.67,83.4431,0,0
BS,BARL,2039,198.43,1350.5,1548.93,1548.93,83.0095,0,0
BS,BARL,2040,198.094,1348.59,1546.68,1546.68,82.5549,0,0
BS,BARL,2041,197.759,1347.16,1544.92,1544.92,82.142,4.54747e-13,2.9435e-14
BS,BARL,2042,197.424,1346.1,1543.53,1543.53,81.7135,-2.27374e-13,-1.47308e-14
BS,BARL,2043,197.09,1345.36,1542.45,1542.45,81.2653,0,0
BS,BARL,2044,196.756,1344.91,1541.67,1541.67,80.7984,2.27374e-13,1.47486e-14
BS,BARL,2045,196.423,1344.67,1541.09,1541.09,80.3097,-2.27374e-13,-1.47541e-14
BS,BARL,2046,196.091,1344.63,1540.72,1540.72,79.8099,2.27374e-13,1.47576e-14
BS,BARL,2047,195.759,1344.75,1540.51,1540.51,79.2815,-2.27374e-13,-1.47596e-14
BS,BARL,2048,195.428,1345,1540.42,1540.42,78.7251,-4.54747e-13,-2.95209e-14
BS,BARL,2049,195.097,1345.33,1540.42,1540.42,78.1353,4.54747e-13,2.95209e-14
BS,BARL,2050,194.767,1345.72,1540.49,1540.49,77.5111,0,0
BS,PIGM,2023,5794,152.32,5946.32,5946.32,4546.55,9.09495e-13,1.52951e-14
BS,PIGM,2024,5706,104.23,5810.23,5810.23,4444.17,0,0
BS,PIGM,2025,5731.07,117.392,5848.47,5848.47,4470.76,-1.81899e-12,-3.1102e-14
BS,PIGM,2026,5701.77,181.169,5882.94,5882.94,4496.48,2.72848e-12,4.63796e-14
BS,PIGM,2027,5675.42,237.145,5912.57,5912.57,4523.9,0,0
BS,PIGM,2028,5651.73,288.821,5940.55,5940.55,4549.67,9.09495e-13,1.53099e-14
BS,PIGM,2029,5630.44,336.899,5967.34,5967.34,4574.12,-9.09495e-13,-1.52412e-14
BS,PIGM,2030,5611.32,381.127,5992.45,5992.45,4596.95,9.09495e-13,1.51774e-14
BS,PIGM,2031,5601.57,415.499,6017.07,6017.07,4618.93,0,0
BS,PIGM,2032,5586.72,454.829,6041.55,6041.55,4641.05,0,0
BS,PIGM,2033,5573.62,491.302,6064.92,6064.92,4662.01,0,0
BS,PIGM,2034,5562.14,524.97,6087.11,6087.11,4681.74,2.72848e-12,4.4824e-14
BS,PIGM,2035,5552.18,556.172,6108.35,6108.35,4700.47,-1.81899e-12,-2.97787e-14
BS,PIGM,2036,5543.15,591.713,6134.86,6134.86,4718.07,9.09495e-13,1.4825e-14
BS,PIGM,2037,5535.76,625.045,6160.81,6160.81,4735.18,2.72848e-12,4.42878e-14
BS,PIGM,2038,5529.69,655.246,6184.93,6184.93,4750.56,9.09495e-13,1.4705e-14
BS,PIGM,2039,5524.66,682.694,6207.35,6207.35,4764.33,-9.09495e-13,-1.46519e-14
BS,PIGM,2040,5520.47,707.213,6227.68,6227.68,4776.12,0,0
BS,PIGM,2041,5516.94,729.779,6246.72,6246.72,4786.76,-9.09495e-13,-1.45596e-14
BS,PIGM,2042,5513.95,750.774,6264.72,6264.72,4796.51,0,0
BS,PIGM,2043,5511.38,769.271,6280.65,6280.65,4804.34,-1.81899e-12,-2.89618e-14
BS,PIGM,2044,5509.14,785.371,6294.52,6294.52,4810.27,-9.09495e-13,-1.4449e-14
BS,PIGM,2045,5507.18,798.919,6306.1,6306.1,4814.1,2.72848e-12,4.32674e-14
BS,PIGM,2046,5505.43,809.811,6315.24,6315.24,4815.68,2.72848e-12,4.32047e-14
BS,PIGM,2047,5503.85,817.975,6321.83,6321.83,4814.91,-9.09495e-13,-1.43866e-14
BS,PIGM,2048,5502.41,823.226,6325.64,6325.64,4811.56,-9.09495e-13,-1.43779e-14
BS,PIGM,2049,5501.08,825.216,6326.29,6326.29,4805.29,2.72848e-12,4.31293e-14
BS,PIGM,2050,5499.83,823.861,6323.69,6323.69,4795.99,-9.09495e-13,-1.43823e-14
BS,CATM,2023,753,273.73,1026.73,1026.73,925.67,0,0
BS,CATM,2024,779,287.41,1066.41,1066.41,954.39,0,0
BS,CATM,2025,747.119,326.387,1073.51,1073.51,966.071,4.54747e-13,4.2361e-14
BS,CATM,2026,752.254,332.363,1084.62,1084.62,976.443,0,0
BS,CATM,2027,757.094,339.358,1096.45,1096.45,987.582,0,0
BS,CATM,2028,761.998,345.985,1107.98,1107.98,998.408,0,0
BS,CATM,2029,770.967,348.985,1119.95,1119.95,1009.09,4.54747e-13,4.06042e-14
BS,CATM,2030,780.079,351.578,1131.66,1131.66,1019.48,2.27374e-13,2.00921e-14
BS,CATM,2031,789.342,353.19,1142.53,1142.53,1029.02,-4.54747e-13,-3.98017e-14
BS,CATM,2032,798.761,355.178,1153.94,1153.94,1039.08,-2.27374e-13,-1.97041e-14
BS,CATM,2033,808.344,356.988,1165.33,1165.33,1049.09,6.82121e-13,5.85344e-14
BS,CATM,2034,818.099,358.62,1176.72,1176.72,1059.08,4.54747e-13,3.86454e-14
BS,CATM,2035,828.035,360.153,1188.19,1188.19,1069.12,1.13687e-12,9.56808e-14
BS,CATM,2036,837.401,361.111,1198.51,1198.51,1078.09,4.54747e-13,3.79427e-14
BS,CATM,2037,846.873,361.985,1208.86,1208.86,1087.08,2.27374e-13,1.8809e-14
BS,CATM,2038,856.451,362.223,1218.67,1218.67,1095.52,2.27374e-13,1.86575e-14
BS,CATM,2039,866.137,361.843,1227.98,1227.98,1103.43,-2.27374e-13,-1.85161e-14
BS,CATM,2040,875.932,360.752,1236.68,1236.68,1110.73,0,0
BS,CATM,2041,885.837,358.61,1244.45,1244.45,1117.06,6.82121e-13,5.48132e-14
BS,CATM,2042,895.854,356.217,1252.07,1252.07,1123.25,2.27374e-13,1.81598e-14
BS,CATM,2043,905.984,353.109,1259.09,1259.09,1128.81,6.82121e-13,5.41756e-14
BS,CATM,2044,916.228,349.285,1265.51,1265.51,1133.76,2.27374e-13,1.79669e-14
BS,CATM,2045,926.587,344.685,1271.27,1271.27,1138.03,0,0
BS,CATM,2046,937.063,339.139,1276.2,1276.2,1141.45,-2.27374e-13,-1.78164e-14
BS,CATM,2047,947.656,332.806,1280.46,1280.46,1144.19,-2.27374e-13,-1.77572e-14
BS,CATM,2048,958.369,325.569,1283.94,1283.94,1146.12,-6.82121e-13,-5.31272e-14
BS,CATM,2049,969.203,317.336,1286.54,1286.54,1147.17,-2.27374e-13,-1.76733e-14
BS,CATM,2050,980.159,308.078,1288.24,1288.24,1147.29,6.82121e-13,5.295e-14
BS,SHGM,2023,531,43.24,574.24,574.24,501.279,0,0
BS,SHGM,2024,518,36.53,554.53,554.53,495.466,0,0
BS,SHGM,2025,520.85,39.9543,560.805,560.805,501.416,2.27374e-13,4.05442e-14
BS,SHGM,2026,523.723,42.9062,566.629,566.629,506.912,-2.27374e-13,-4.01274e-14
BS,SHGM,2027,526.619,46.2485,572.867,572.867,512.82,-4.54747e-13,-7.93809e-14
BS,SHGM,2028,529.538,49.4517,578.99,578.99,518.61,-4.54747e-13,-7.85415e-14
BS,SHGM,2029,532.248,52.8017,585.05,585.05,524.361,-2.27374e-13,-3.8864e-14
BS,SHGM,2030,534.766,56.2072,590.974,590.974,529.998,1.13687e-13,1.92372e-14
BS,SHGM,2031,537.111,59.4628,596.574,596.574,535.331,-5.68434e-13,-9.52831e-14
BS,SHGM,2032,539.298,63.1322,602.43,602.43,540.937,-2.27374e-13,-3.77428e-14
BS,SHGM,2033,541.342,66.9255,608.267,608.267,546.541,4.54747e-13,7.47611e-14
BS,SHGM,2034,543.257,70.833,614.09,614.09,552.146,6.82121e-13,1.11078e-13
BS,SHGM,2035,545.057,74.8859,619.943,619.943,557.794,-2.27374e-13,-3.66765e-14
BS,SHGM,2036,547.063,78.3265,625.389,625.389,563.011,-2.27374e-13,-3.63571e-14
BS,SHGM,2037,548.95,81.9133,630.864,630.864,568.27,1.13687e-13,1.80208e-14
BS,SHGM,2038,550.731,85.3614,636.093,636.093,573.296,1.13687e-13,1.78727e-14
BS,SHGM,2039,552.416,88.6719,641.087,641.087,578.099,0,0
BS,SHGM,2040,554.271,91.5591,645.83,645.83,582.63,1.13687e-13,1.76032e-14
BS,SHGM,2041,556.023,94.1218,650.145,650.145,586.745,4.54747e-13,6.99455e-14
BS,SHGM,2042,557.682,96.7212,654.404,654.404,590.815,1.13687e-13,1.73726e-14
BS,SHGM,2043,559.258,99.115,658.373,658.373,594.604,1.13687e-13,1.72679e-14
BS,SHGM,2044,560.757,101.294,662.051,662.051,598.112,0,0
BS,SHGM,2045,561.536,103.799,665.335,665.335,601.307,1.13687e-13,1.70872e-14
BS,SHGM,2046,562.316,105.902,668.218,668.218,604.101,1.13687e-13,1.70134e-14
BS,SHGM,2047,563.097,107.68,670.777,670.777,606.57,0,0
BS,SHGM,2048,563.879,109.071,672.95,672.95,608.654,2.27374e-13,3.37876e-14
BS,SHGM,2049,564.662,110.025,674.687,674.687,610.302,5.68434e-13,8.42515e-14
BS,SHGM,2050,565.446,110.525,675.971,675.971,611.496,0,0
BS,CHKM,2023,2609.25,74.7687,2684.02,2684.02,2423.09,9.09495e-13,3.38856e-14
BS,CHKM,2024,2637.39,20.6355,2658.03,2658.03,2394.29,-9.09495e-13,-3.42169e-14
BS,CHKM,2025,2727.89,0,2727.89,2693.58,2420.79,34.3087,1.27372
BS,CHKM,2026,2733.34,0,2733.34,2718.87,2445.54,14.4623,0.531924
BS,CHKM,2027,2741.5,4.81994,2746.32,2746.32,2472.17,-2.37969e-09,-8.66504e-11
BS,CHKM,2028,2749.8,23.5639,2773.36,2773.36,2498.38,1.36424e-12,4.91909e-14
BS,CHKM,2029,2758.25,42.089,2800.33,2800.33,2524.51,1.36424e-12,4.87171e-14
BS,CHKM,2030,2766.85,60.0775,2826.93,2826.93,2550.25,1.81899e-12,6.4345e-14
BS,CHKM,2031,2775.64,76.7439,2852.38,2852.38,2574.82,-4.63842e-11,-1.62616e-12
BS,CHKM,2032,2784.61,94.4913,2879.1,2879.1,2600.64,9.09495e-13,3.15895e-14
BS,CHKM,2033,2793.79,112.167,2905.96,2905.96,2626.58,-4.54747e-13,-1.56488e-14
BS,CHKM,2034,2803.2,129.783,2932.98,2932.98,2652.66,-4.09273e-12,-1.39542e-13
BS,CHKM,2035,2812.85,147.531,2960.38,2960.38,2679.09,2.72848e-12,9.21668e-14
BS,CHKM,2036,2831.01,154.79,2985.8,2985.8,2702.7,8.18545e-12,2.74146e-13
BS,CHKM,2037,2847.25,163.92,3011.17,3011.17,2726.45,0,0
BS,CHKM,2038,2862.56,172.896,3035.46,3035.46,2749.2,1.36424e-12,4.49435e-14
BS,CHKM,2039,2877.44,181.323,3058.76,3058.76,2771.02,4.09273e-12,1.33803e-13
BS,CHKM,2040,2892.14,188.748,3080.89,3080.89,2791.67,-9.09495e-13,-2.95206e-14
BS,CHKM,2041,2906.78,194.402,3101.18,3101.18,2810.5,0,0
BS,CHKM,2042,2921.42,199.814,3121.23,3121.23,2829.09,1.81899e-12,5.82779e-14
BS,CHKM,2043,2936.1,203.985,3140.09,3140.09,2846.48,-4.54747e-13,-1.4482e-14
BS,CHKM,2044,2950.84,206.898,3157.74,3157.74,2862.66,2.27374e-12,7.20052e-14
BS,CHKM,2045,2965.65,208.4,3174.04,3174.04,2877.48,-4.54747e-12,-1.43271e-13
BS,CHKM,2046,2980.51,208.068,3188.58,3188.58,2890.53,3.18323e-12,9.98322e-14
BS,CHKM,2047,2995.45,206.224,3201.68,3201.68,2902.13,9.09495e-13,2.84068e-14
BS,CHKM,2048,3010.46,202.619,3213.08,3213.08,2912.04,3.18323e-12,9.90709e-14
BS,CHKM,2049,3025.55,197.014,3222.56,3222.56,2920.01,1.36424e-12,4.23341e-14
BS,CHKM,2050,3040.7,189.323,3230.03,3230.03,2925.96,3.63798e-12,1.1263e-13
BS,EGGS,2023,3028.55,0,3028.55,3011.87,2383.06,16.68,0.553809
BS,EGGS,2024,3049.8,0,3049.8,3031.91,2386.64,17.8911,0.590095
BS,EGGS,2025,3064.17,0,3064.17,3044.2,2389.85,19.9705,0.656019
BS,EGGS,2026,3076.52,0,3076.52,3055.5,2392.17,21.0235,0.688056
BS,EGGS,2027,3087.18,0,3087.18,3067.19,2394.9,19.9921,0.651807
BS,EGGS,2028,3096.41,0,3096.41,3078.19,2396.96,18.2217,0.591961
BS,EGGS,2029,3104.45,0,3104.45,3088.6,2398.35,15.8562,0.513378
BS,EGGS,2030,3111.51,0,3111.51,3098.35,2399.09,13.1643,0.424882
BS,EGGS,2031,3117.77,0,3117.77,3107.27,2398.96,10.5046,0.338064
BS,EGGS,2032,3123.39,0,3123.39,3115.89,2398.45,7.49603,0.240574
BS,EGGS,2033,3128.5,0,3128.5,3124.07,2397.41,4.4207,0.141504
BS,EGGS,2034,3133.22,0,3133.22,3131.81,2395.82,1.41612,0.0452172
BS,EGGS,2035,3137.68,1.53372,3139.21,3139.21,2393.78,3.36513e-11,1.07197e-12
BS,EGGS,2036,3122.82,26.981,3149.81,3149.81,2395.68,1.86446e-11,5.9193e-13
BS,EGGS,2037,3107.57,51.9676,3159.54,3159.54,2397.13,4.54747e-12,1.43928e-13
BS,EGGS,2038,3092.02,76.2703,3168.29,3168.29,2397.97,4.09273e-12,1.29178e-13
BS,EGGS,2039,3076.25,99.9074,3176.16,3176.16,2398.28,0,0
BS,EGGS,2040,3060.33,122.659,3182.99,3182.99,2397.88,-4.54747e-13,-1.42868e-14
BS,EGGS,2041,3044.31,144.417,3188.72,3188.72,2396.7,4.54747e-13,1.42611e-14
BS,EGGS,2042,3028.21,165.396,3193.61,3193.61,2394.98,-4.54747e-13,-1.42393e-14
BS,EGGS,2043,3012.09,185.461,3197.55,3197.55,2392.58,-4.54747e-13,-1.42218e-14
BS,EGGS,2044,2995.95,204.622,3200.57,3200.57,2389.54,2.27374e-12,7.10415e-14
BS,EGGS,2045,2979.83,222.77,3202.6,3202.6,2385.76,1.36424e-12,4.2598e-14
BS,EGGS,2046,2963.73,239.697,3203.43,3203.43,2381.03,1.81899e-12,5.67826e-14
BS,EGGS,2047,2947.67,255.384,3203.06,3203.06,2375.34,-1.81899e-12,-5.67892e-14
BS,EGGS,2048,2931.66,269.837,3201.5,3201.5,2368.7,-2.27374e-12,-7.10209e-14
BS,EGGS,2049,2915.71,282.88,3198.59,3198.59,2360.93,9.09495e-13,2.84342e-14
BS,EGGS,2050,2899.82,294.471,3194.29,3194.29,2352,-1.36424e-12,-4.27087e-14
BS,MILK,2023,4197,1694.13,5891.13,5891.13,5223.43,-9.09495e-13,-1.54384e-14
BS,MILK,2024,4079,1555.36,5634.36,5634.36,4998.61,0,0
BS,MILK,2025,3962.98,1702.51,5665.49,5665.49,5047.82,-2.72848e-12,-4.81598e-14
BS,MILK,2026,4076.9,1653.89,5730.79,5730.79,5095.37,3.63798e-12,6.34813e-14
BS,MILK,2027,4194.25,1605.69,5799.94,5799.94,5146.23,0,0
BS,MILK,2028,4315.16,1552.82,5867.98,5867.98,5195.43,-9.09495e-13,-1.54993e-14
BS,MILK,2029,4439.77,1495.88,5935.64,5935.64,5243.67,-4.54747e-12,-7.6613e-14
BS,MILK,2030,4568.19,1434.26,6002.45,6002.45,5290.46,-3.63798e-12,-6.06083e-14
BS,MILK,2031,4613.62,1442,6055.62,6055.62,5336.55,2.72848e-12,4.5057e-14
BS,MILK,2032,4659.77,1451.07,6110.84,6110.84,5384.58,-9.09495e-13,-1.48833e-14
BS,MILK,2033,4706.69,1459.15,6165.83,6165.83,5432.26,1.81899e-12,2.95011e-14
BS,MILK,2034,4754.41,1466.18,6220.58,6220.58,5479.57,-3.63798e-12,-5.84829e-14
BS,MILK,2035,4802.98,1472.55,6275.53,6275.53,5526.95,9.09495e-13,1.44927e-14
BS,MILK,2036,4843.47,1481.89,6325.36,6325.36,5570.47,-1.81899e-12,-2.87571e-14
BS,MILK,2037,4876.93,1496.95,6373.88,6373.88,5613.77,-9.09495e-13,-1.42691e-14
BS,MILK,2038,4904.66,1514.23,6418.9,6418.9,5654.47,9.09495e-13,1.4169e-14
BS,MILK,2039,4927.77,1532.94,6460.7,6460.7,5692.67,9.09495e-13,1.40773e-14
BS,MILK,2040,4947.13,1551.84,6498.97,6498.97,5727.92,-1.81899e-12,-2.79889e-14
BS,MILK,2041,4963.49,1571.42,6534.91,6534.91,5761.31,-4.54747e-12,-6.95874e-14
BS,MILK,2042,4977.41,1592.13,6569.55,6569.55,5793.78,-4.54747e-12,-6.92205e-14
BS,MILK,2043,4989.39,1611.56,6600.94,6600.94,5823.31,-9.09495e-13,-1.37783e-14
BS,MILK,2044,4999.79,1629.36,6629.15,6629.15,5849.9,-3.63798e-12,-5.48785e-14
BS,MILK,2045,5008.94,1645,6653.94,6653.94,5873.26,0,0
BS,MILK,2046,5017.08,1658.13,6675.21,6675.21,5893.26,-3.63798e-12,-5.44998e-14
BS,MILK,2047,5024.41,1668.57,6692.98,6692.98,5909.88,-2.72848e-12,-4.07664e-14
BS,MILK,2048,5031.09,1675.67,6706.77,6706.77,5922.63,-6.36646e-12,-9.4926e-14
BS,MILK,2049,5037.26,1678.86,6716.12,6716.12,5931.02,-5.45697e-12,-8.12518e-14
BS,MILK,2050,5043,1677.9,6720.9,6720.9,5934.91,0,0
BS,FISH,2023,7116.2,296,7412.2,7412.2,3132.04,0,0
BS,FISH,2024,7366,269,7635,7635,3204.13,0,0
BS,FISH,2025,7453.32,271.804,7725.12,7725.12,3229.27,0,0
BS,FISH,2026,7540.81,271.31,7812.12,7812.12,3250.97,9.09495e-13,1.16421e-14
BS,FISH,2027,7628.49,272.503,7900.99,7900.99,3273.97,1.81899e-12,2.30223e-14
BS,FISH,2028,7716.36,273.967,7990.33,7990.33,3296.81,0,0
BS,FISH,2029,7804.43,276.184,8080.61,8080.61,3319.57,-5.45697e-12,-6.75316e-14
BS,FISH,2030,7892.71,278.717,8171.42,8171.42,3342.32,-2.72848e-12,-3.33906e-14
BS,FISH,2031,7981.22,279.4,8260.62,8260.62,3362.72,0,0
BS,FISH,2032,8069.98,281.424,8351.4,8351.4,3383.68,0,0
BS,FISH,2033,8159,284.609,8443.61,8443.61,3405.1,0,0
BS,FISH,2034,8248.33,289.044,8537.37,8537.37,3427.05,-3.63798e-12,-4.26124e-14
BS,FISH,2035,8333.86,298.569,8632.43,8632.43,3449.81,7.27596e-12,8.42863e-14
BS,FISH,2036,8405.51,328.712,8734.22,8734.22,3468.17,5.45697e-12,6.2478e-14
BS,FISH,2037,8461.78,371.858,8833.64,8833.64,3485.93,0,0
BS,FISH,2038,8505.54,425.307,8930.85,8930.85,3502.84,-1.81899e-12,-2.03675e-14
BS,FISH,2039,8539.17,487.136,9026.3,9026.3,3518.99,5.45697e-12,6.04563e-14
BS,FISH,2040,8564.61,555.379,9119.99,9119.99,3534.13,0,0
BS,FISH,2041,8583.44,626.96,9210.4,9210.4,3546.52,0,0
BS,FISH,2042,8596.97,702.703,9299.67,9299.67,3558.12,-5.45697e-12,-5.86792e-14
BS,FISH,2043,8606.22,781.497,9387.72,9387.72,3568.72,3.63798e-12,3.87525e-14
BS,FISH,2044,8612.05,862.626,9474.67,9474.67,3578.35,0,0
BS,FISH,2045,8615.13,945.311,9560.44,9560.44,3586.84,3.63798e-12,3.80524e-14
BS,FISH,2046,8616.01,1028.29,9644.3,9644.3,3593.44,-1.81899e-12,-1.88608e-14
BS,FISH,2047,8615.13,1111.53,9726.66,9726.66,3598.57,1.81899e-12,1.87011e-14
BS,FISH,2048,8612.83,1194.71,9807.55,9807.55,3602.19,1.81899e-12,1.85468e-14
