scenario,indicator,coef_source,region,commodity,year,value
MTS,co2_faostat,faostat_wld,AUS,CRN,2050,0.0893606
MTS,water_green,,AUS,CRN,2050,0.484954
MTS,water_blue,,AUS,CRN,2050,0.0414797
MTS,water_grey,,AUS,CRN,2050,0.0993464
MTS,nitrogen_total,crop_nfert,AUS,CRN,2050,0.0112661
MTS,land_harvested,ahv_physical,AUS,CRN,2050,0.0482961
MTS,land_prod,pn_land,AUS,CRN,2050,0.150556
MTS,co2_faostat,faostat_wld,BRZ,CRN,2024,22.7679
MTS,water_green,,BRZ,CRN,2024,123.56
MTS,water_blue,,BRZ,CRN,2024,10.5685
MTS,water_grey,,BRZ,CRN,2024,25.3121
MTS,nitrogen_total,crop_nfert,BRZ,CRN,2024,2.87045
MTS,land_harvested,ahv_physical,BRZ,CRN,2024,22.1837
MTS,land_prod,pn_land,BRZ,CRN,2024,38.3597
MTS,co2_faostat,faostat_wld,BRZ,CRN,2030,23.7159
MTS,water_green,,BRZ,CRN,2030,128.705
MTS,water_blue,,BRZ,CRN,2030,11.0085
MTS,water_grey,,BRZ,CRN,2030,26.3662
MTS,nitrogen_total,crop_nfert,BRZ,CRN,2030,2.98998
MTS,land_harvested,ahv_physical,BRZ,CRN,2030,22.4319
MTS,land_prod,pn_land,BRZ,CRN,2030,39.957
MTS,co2_faostat,faostat_wld,BRZ,CRN,2035,24.1607
MTS,water_green,,BRZ,CRN,2035,131.119
MTS,water_blue,,BRZ,CRN,2035,11.215
MTS,water_grey,,BRZ,CRN,2035,26.8607
MTS,nitrogen_total,crop_nfert,BRZ,CRN,2035,3.04605
MTS,land_harvested,ahv_physical,BRZ,CRN,2035,22.4497
MTS,land_prod,pn_land,BRZ,CRN,2035,40.7064
MTS,co2_faostat,faostat_wld,BRZ,CRN,2040,24.6225
MTS,water_green,,BRZ,CRN,2040,133.625
MTS,water_blue,,BRZ,CRN,2040,11.4293
MTS,water_grey,,BRZ,CRN,2040,27.374
MTS,nitrogen_total,crop_nfert,BRZ,CRN,2040,3.10427
MTS,land_harvested,ahv_physical,BRZ,CRN,2040,22.4675
MTS,land_prod,pn_land,BRZ,CRN,2040,41.4843
MTS,co2_faostat,faostat_wld,BRZ,CRN,2045,25.1619
MTS,water_green,,BRZ,CRN,2045,136.552
MTS,water_blue,,BRZ,CRN,2045,11.6797
MTS,water_grey,,BRZ,CRN,2045,27.9736
MTS,nitrogen_total,crop_nfert,BRZ,CRN,2045,3.17227
MTS,land_harvested,ahv_physical,BRZ,CRN,2045,22.5147
MTS,land_prod,pn_land,BRZ,CRN,2045,42.393
MTS,co2_faostat,faostat_wld,BRZ,CRN,2050,25.7541
MTS,water_green,,BRZ,CRN,2050,139.766
MTS,water_blue,,BRZ,CRN,2050,11.9546
MTS,water_grey,,BRZ,CRN,2050,28.6321
MTS,nitrogen_total,crop_nfert,BRZ,CRN,2050,3.24694
MTS,land_harvested,ahv_physical,BRZ,CRN,2050,22.5693
MTS,land_prod,pn_land,BRZ,CRN,2050,43.3909
MTS,co2_faostat,faostat_wld,CAN,CRN,2024,2.63387
MTS,water_green,,CAN,CRN,2024,14.2938
MTS,water_blue,,CAN,CRN,2024,1.2226
MTS,water_grey,,CAN,CRN,2024,2.9282
MTS,nitrogen_total,crop_nfert,CAN,CRN,2024,0.332064
MTS,land_harvested,ahv_physical,CAN,CRN,2024,1.52369
MTS,land_prod,pn_land,CAN,CRN,2024,4.43758
MTS,co2_faostat,faostat_wld,CAN,CRN,2030,2.71604
MTS,water_green,,CAN,CRN,2030,14.7398
MTS,water_blue,,CAN,CRN,2030,1.26074
MTS,water_grey,,CAN,CRN,2030,3.01955
MTS,nitrogen_total,crop_nfert,CAN,CRN,2030,0.342423
MTS,land_harvested,ahv_physical,CAN,CRN,2030,1.52752
MTS,land_prod,pn_land,CAN,CRN,2030,4.57602
MTS,co2_faostat,faostat_wld,CAN,CRN,2035,2.78957
MTS,water_green,,CAN,CRN,2035,15.1388
MTS,water_blue,,CAN,CRN,2035,1.29487
MTS,water_grey,,CAN,CRN,2035,3.1013
MTS,nitrogen_total,crop_nfert,CAN,CRN,2035,0.351694
MTS,land_harvested,ahv_physical,CAN,CRN,2035,1.53438
MTS,land_prod,pn_land,CAN,CRN,2035,4.69991
MTS,co2_faostat,faostat_wld,CAN,CRN,2040,2.873
MTS,water_green,,CAN,CRN,2040,15.5916
MTS,water_blue,,CAN,CRN,2040,1.3336
MTS,water_grey,,CAN,CRN,2040,3.19405
MTS,nitrogen_total,crop_nfert,CAN,CRN,2040,0.362212
MTS,land_harvested,ahv_physical,CAN,CRN,2040,1.54293
MTS,land_prod,pn_land,CAN,CRN,2040,4.84047
MTS,co2_faostat,faostat_wld,CAN,CRN,2045,2.96722
MTS,water_green,,CAN,CRN,2045,16.1029
MTS,water_blue,,CAN,CRN,2045,1.37733
MTS,water_grey,,CAN,CRN,2045,3.2988
MTS,nitrogen_total,crop_nfert,CAN,CRN,2045,0.37409
MTS,land_harvested,ahv_physical,CAN,CRN,2045,1.5527
MTS,land_prod,pn_land,CAN,CRN,2045,4.99921
MTS,co2_faostat,faostat_wld,CAN,CRN,2050,3.07113
MTS,water_green,,CAN,CRN,2050,16.6668
MTS,water_blue,,CAN,CRN,2050,1.42557
MTS,water_grey,,CAN,CRN,2050,3.41432
MTS,nitrogen_total,crop_nfert,CAN,CRN,2050,0.387191
MTS,land_harvested,ahv_physical,CAN,CRN,2050,1.56306
MTS,land_prod,pn_land,CAN,CRN,2050,5.17428
MTS,co2_faostat,faostat_wld,CHN,CRN,2024,50.7027
MTS,water_green,,CHN,CRN,2024,275.16
MTS,water_blue,,CHN,CRN,2024,23.5354
MTS,water_grey,,CHN,CRN,2024,56.3686
MTS,nitrogen_total,crop_nfert,CHN,CRN,2024,6.39232
MTS,land_harvested,ahv_physical,CHN,CRN,2024,44.2185
MTS,land_prod,pn_land,CHN,CRN,2024,85.4246
MTS,co2_faostat,faostat_wld,CHN,CRN,2030,51.1184
MTS,water_green,,CHN,CRN,2030,277.416
MTS,water_blue,,CHN,CRN,2030,23.7283
MTS,water_grey,,CHN,CRN,2030,56.8307
MTS,nitrogen_total,crop_nfert,CHN,CRN,2030,6.44472
MTS,land_harvested,ahv_physical,CHN,CRN,2030,43.8973
MTS,land_prod,pn_land,CHN,CRN,2030,86.1249
MTS,co2_faostat,faostat_wld,CHN,CRN,2035,51.9963
MTS,water_green,,CHN,CRN,2035,282.18
MTS,water_blue,,CHN,CRN,2035,24.1358
MTS,water_grey,,CHN,CRN,2035,57.8068
MTS,nitrogen_total,crop_nfert,CHN,CRN,2035,6.55541
MTS,land_harvested,ahv_physical,CHN,CRN,2035,43.7618
MTS,land_prod,pn_land,CHN,CRN,2035,87.6041
MTS,co2_faostat,faostat_wld,CHN,CRN,2040,52.8112
MTS,water_green,,CHN,CRN,2040,286.603
MTS,water_blue,,CHN,CRN,2040,24.5141
MTS,water_grey,,CHN,CRN,2040,58.7127
MTS,nitrogen_total,crop_nfert,CHN,CRN,2040,6.65815
MTS,land_harvested,ahv_physical,CHN,CRN,2040,43.6496
MTS,land_prod,pn_land,CHN,CRN,2040,88.977
MTS,co2_faostat,faostat_wld,CHN,CRN,2045,53.7484
MTS,water_green,,CHN,CRN,2045,291.689
MTS,water_blue,,CHN,CRN,2045,24.9491
MTS,water_grey,,CHN,CRN,2045,59.7547
MTS,nitrogen_total,crop_nfert,CHN,CRN,2045,6.77631
MTS,land_harvested,ahv_physical,CHN,CRN,2045,43.566
MTS,land_prod,pn_land,CHN,CRN,2045,90.5561
MTS,co2_faostat,faostat_wld,CHN,CRN,2050,54.7836
MTS,water_green,,CHN,CRN,2050,297.307
MTS,water_blue,,CHN,CRN,2050,25.4296
MTS,water_grey,,CHN,CRN,2050,60.9055
MTS,nitrogen_total,crop_nfert,CHN,CRN,2050,6.90681
MTS,land_harvested,ahv_physical,CHN,CRN,2050,43.4916
MTS,land_prod,pn_land,CHN,CRN,2050,92.3001
MTS,co2_faostat,faostat_wld,E15,CRN,2024,10.7175
MTS,water_green,,E15,CRN,2024,58.163
MTS,water_blue,,E15,CRN,2024,4.97487
MTS,water_grey,,E15,CRN,2024,11.9151
MTS,nitrogen_total,crop_nfert,E15,CRN,2024,1.3512
MTS,land_harvested,ahv_physical,E15,CRN,2024,8.42639
MTS,land_prod,pn_land,E15,CRN,2024,18.057
MTS,co2_faostat,faostat_wld,E15,CRN,2030,10.8773
MTS,water_green,,E15,CRN,2030,59.0303
MTS,water_blue,,E15,CRN,2030,5.04905
MTS,water_grey,,E15,CRN,2030,12.0928
MTS,nitrogen_total,crop_nfert,E15,CRN,2030,1.37135
MTS,land_harvested,ahv_physical,E15,CRN,2030,8.36948
MTS,land_prod,pn_land,E15,CRN,2030,18.3262
MTS,co2_faostat,faostat_wld,E15,CRN,2035,11.1255
MTS,water_green,,E15,CRN,2035,60.3772
MTS,water_blue,,E15,CRN,2035,5.16426
MTS,water_grey,,E15,CRN,2035,12.3687
MTS,nitrogen_total,crop_nfert,E15,CRN,2035,1.40264
MTS,land_harvested,ahv_physical,E15,CRN,2035,8.37062
MTS,land_prod,pn_land,E15,CRN,2035,18.7444
MTS,co2_faostat,faostat_wld,E15,CRN,2040,11.401
MTS,water_green,,E15,CRN,2040,61.8722
MTS,water_blue,,E15,CRN,2040,5.29213
MTS,water_grey,,E15,CRN,2040,12.675
MTS,nitrogen_total,crop_nfert,E15,CRN,2040,1.43737
MTS,land_harvested,ahv_physical,E15,CRN,2040,8.37901
MTS,land_prod,pn_land,E15,CRN,2040,19.2085
MTS,co2_faostat,faostat_wld,E15,CRN,2045,11.7124
MTS,water_green,,E15,CRN,2045,63.5626
MTS,water_blue,,E15,CRN,2045,5.43672
MTS,water_grey,,E15,CRN,2045,13.0213
MTS,nitrogen_total,crop_nfert,E15,CRN,2045,1.47664
MTS,land_harvested,ahv_physical,E15,CRN,2045,8.39109
MTS,land_prod,pn_land,E15,CRN,2045,19.7333
MTS,co2_faostat,faostat_wld,E15,CRN,2050,12.0557
MTS,water_green,,E15,CRN,2050,65.4257
MTS,water_blue,,E15,CRN,2050,5.59607
MTS,water_grey,,E15,CRN,2050,13.4029
MTS,nitrogen_total,crop_nfert,E15,CRN,2050,1.51992
MTS,land_harvested,ahv_physical,E15,CRN,2050,8.40384
MTS,land_prod,pn_land,E15,CRN,2050,20.3117
MTS,co2_faostat,faostat_wld,IND,CRN,2024,6.07722
MTS,water_green,,IND,CRN,2024,32.9807
MTS,water_blue,,IND,CRN,2024,2.82095
MTS,water_grey,,IND,CRN,2024,6.75634
MTS,nitrogen_total,crop_nfert,IND,CRN,2024,0.766183
MTS,land_harvested,ahv_physical,IND,CRN,2024,9.77492
MTS,land_prod,pn_land,IND,CRN,2024,10.239
MTS,co2_faostat,faostat_wld,IND,CRN,2030,6.17562
MTS,water_green,,IND,CRN,2030,33.5147
MTS,water_blue,,IND,CRN,2030,2.86662
MTS,water_grey,,IND,CRN,2030,6.86574
MTS,nitrogen_total,crop_nfert,IND,CRN,2030,0.778589
MTS,land_harvested,ahv_physical,IND,CRN,2030,9.75759
MTS,land_prod,pn_land,IND,CRN,2030,10.4048
MTS,co2_faostat,faostat_wld,IND,CRN,2035,6.25911
MTS,water_green,,IND,CRN,2035,33.9678
MTS,water_blue,,IND,CRN,2035,2.90537
MTS,water_grey,,IND,CRN,2035,6.95855
MTS,nitrogen_total,crop_nfert,IND,CRN,2035,0.789114
MTS,land_harvested,ahv_physical,IND,CRN,2035,9.76456
MTS,land_prod,pn_land,IND,CRN,2035,10.5454
MTS,co2_faostat,faostat_wld,IND,CRN,2040,6.41401
MTS,water_green,,IND,CRN,2040,34.8084
MTS,water_blue,,IND,CRN,2040,2.97728
MTS,water_grey,,IND,CRN,2040,7.13076
MTS,nitrogen_total,crop_nfert,IND,CRN,2040,0.808643
MTS,land_harvested,ahv_physical,IND,CRN,2040,9.81142
MTS,land_prod,pn_land,IND,CRN,2040,10.8064
MTS,co2_faostat,faostat_wld,IND,CRN,2045,6.59031
MTS,water_green,,IND,CRN,2045,35.7652
MTS,water_blue,,IND,CRN,2045,3.05911
MTS,water_grey,,IND,CRN,2045,7.32676
MTS,nitrogen_total,crop_nfert,IND,CRN,2045,0.83087
MTS,land_harvested,ahv_physical,IND,CRN,2045,9.86803
MTS,land_prod,pn_land,IND,CRN,2045,11.1034
MTS,co2_faostat,faostat_wld,IND,CRN,2050,6.78418
MTS,water_green,,IND,CRN,2050,36.8173
MTS,water_blue,,IND,CRN,2050,3.1491
MTS,water_grey,,IND,CRN,2050,7.54229
MTS,nitrogen_total,crop_nfert,IND,CRN,2050,0.855312
MTS,land_harvested,ahv_physical,IND,CRN,2050,9.92988
MTS,land_prod,pn_land,IND,CRN,2050,11.4301
MTS,co2_faostat,faostat_wld,KOR,CRN,2024,0.0158667
MTS,water_green,,KOR,CRN,2024,0.0861078
MTS,water_blue,,KOR,CRN,2024,0.00736508
MTS,water_grey,,KOR,CRN,2024,0.0176398
MTS,nitrogen_total,crop_nfert,KOR,CRN,2024,0.00200039
MTS,land_harvested,ahv_physical,KOR,CRN,2024,0.015992
MTS,land_prod,pn_land,KOR,CRN,2024,0.0267325
MTS,co2_faostat,faostat_wld,KOR,CRN,2030,0.0159314
MTS,water_green,,KOR,CRN,2030,0.0864585
MTS,water_blue,,KOR,CRN,2030,0.00739508
MTS,water_grey,,KOR,CRN,2030,0.0177117
MTS,nitrogen_total,crop_nfert,KOR,CRN,2030,0.00200854
MTS,land_harvested,ahv_physical,KOR,CRN,2030,0.0158156
MTS,land_prod,pn_land,KOR,CRN,2030,0.0268414
MTS,co2_faostat,faostat_wld,KOR,CRN,2035,0.0160948
MTS,water_green,,KOR,CRN,2035,0.0873453
MTS,water_blue,,KOR,CRN,2035,0.00747093
MTS,water_grey,,KOR,CRN,2035,0.0178933
MTS,nitrogen_total,crop_nfert,KOR,CRN,2035,0.00202914
MTS,land_harvested,ahv_physical,KOR,CRN,2035,0.0157478
MTS,land_prod,pn_land,KOR,CRN,2035,0.0271167
MTS,co2_faostat,faostat_wld,KOR,CRN,2040,0.0163119
MTS,water_green,,KOR,CRN,2040,0.0885239
MTS,water_blue,,KOR,CRN,2040,0.00757173
MTS,water_grey,,KOR,CRN,2040,0.0181348
MTS,nitrogen_total,crop_nfert,KOR,CRN,2040,0.00205652
MTS,land_harvested,ahv_physical,KOR,CRN,2040,0.015725
MTS,land_prod,pn_land,KOR,CRN,2040,0.0274826
MTS,co2_faostat,faostat_wld,KOR,CRN,2045,0.0165802
MTS,water_green,,KOR,CRN,2045,0.0899799
MTS,water_blue,,KOR,CRN,2045,0.00769627
MTS,water_grey,,KOR,CRN,2045,0.018433
MTS,nitrogen_total,crop_nfert,KOR,CRN,2045,0.00209035
MTS,land_harvested,ahv_physical,KOR,CRN,2045,0.0157296
MTS,land_prod,pn_land,KOR,CRN,2045,0.0279346
MTS,co2_faostat,faostat_wld,KOR,CRN,2050,0.0168873
MTS,water_green,,KOR,CRN,2050,0.0916461
MTS,water_blue,,KOR,CRN,2050,0.00783879
MTS,water_grey,,KOR,CRN,2050,0.0187744
MTS,nitrogen_total,crop_nfert,KOR,CRN,2050,0.00212905
MTS,land_harvested,ahv_physical,KOR,CRN,2050,0.0157499
MTS,land_prod,pn_land,KOR,CRN,2050,0.0284519
MTS,co2_faostat,faostat_wld,MEX,CRN,2024,4.64723
MTS,water_green,,MEX,CRN,2024,25.2202
MTS,water_blue,,MEX,CRN,2024,2.15717
MTS,water_grey,,MEX,CRN,2024,5.16655
MTS,nitrogen_total,crop_nfert,MEX,CRN,2024,0.585897
MTS,land_harvested,ahv_physical,MEX,CRN,2024,6.6348
MTS,land_prod,pn_land,MEX,CRN,2024,7.82972
MTS,co2_faostat,faostat_wld,MEX,CRN,2030,5.05717
MTS,water_green,,MEX,CRN,2030,27.4449
MTS,water_blue,,MEX,CRN,2030,2.34745
MTS,water_grey,,MEX,CRN,2030,5.62229
MTS,nitrogen_total,crop_nfert,MEX,CRN,2030,0.63758
MTS,land_harvested,ahv_physical,MEX,CRN,2030,6.7315
MTS,land_prod,pn_land,MEX,CRN,2030,8.52038
MTS,co2_faostat,faostat_wld,MEX,CRN,2035,5.20096
MTS,water_green,,MEX,CRN,2035,28.2252
MTS,water_blue,,MEX,CRN,2035,2.4142
MTS,water_grey,,MEX,CRN,2035,5.78215
MTS,nitrogen_total,crop_nfert,MEX,CRN,2035,0.655708
MTS,land_harvested,ahv_physical,MEX,CRN,2035,6.75604
MTS,land_prod,pn_land,MEX,CRN,2035,8.76264
MTS,co2_faostat,faostat_wld,MEX,CRN,2040,5.36268
MTS,water_green,,MEX,CRN,2040,29.1029
MTS,water_blue,,MEX,CRN,2040,2.48927
MTS,water_grey,,MEX,CRN,2040,5.96195
MTS,nitrogen_total,crop_nfert,MEX,CRN,2040,0.676097
MTS,land_harvested,ahv_physical,MEX,CRN,2040,6.785
MTS,land_prod,pn_land,MEX,CRN,2040,9.03512
MTS,co2_faostat,faostat_wld,MEX,CRN,2045,5.5442
MTS,water_green,,MEX,CRN,2045,30.088
MTS,water_blue,,MEX,CRN,2045,2.57352
MTS,water_grey,,MEX,CRN,2045,6.16375
MTS,nitrogen_total,crop_nfert,MEX,CRN,2045,0.698982
MTS,land_harvested,ahv_physical,MEX,CRN,2045,6.81791
MTS,land_prod,pn_land,MEX,CRN,2045,9.34094
MTS,co2_faostat,faostat_wld,MEX,CRN,2050,5.74438
MTS,water_green,,MEX,CRN,2050,31.1744
MTS,water_blue,,MEX,CRN,2050,2.66645
MTS,water_grey,,MEX,CRN,2050,6.38631
MTS,nitrogen_total,crop_nfert,MEX,CRN,2050,0.72422
MTS,land_harvested,ahv_physical,MEX,CRN,2050,6.85325
MTS,land_prod,pn_land,MEX,CRN,2050,9.67822
MTS,co2_faostat,faostat_wld,NZL,CRN,2024,0.0283304
MTS,water_green,,NZL,CRN,2024,0.153747
MTS,water_blue,,NZL,CRN,2024,0.0131505
MTS,water_grey,,NZL,CRN,2024,0.0314963
MTS,nitrogen_total,crop_nfert,NZL,CRN,2024,0.00357174
MTS,land_harvested,ahv_physical,NZL,CRN,2024,0.0170643
MTS,land_prod,pn_land,NZL,CRN,2024,0.0477315
MTS,co2_faostat,faostat_wld,NZL,CRN,2030,0.0297812
MTS,water_green,,NZL,CRN,2030,0.161621
MTS,water_blue,,NZL,CRN,2030,0.0138239
MTS,water_grey,,NZL,CRN,2030,0.0331092
MTS,nitrogen_total,crop_nfert,NZL,CRN,2030,0.00375465
MTS,land_harvested,ahv_physical,NZL,CRN,2030,0.0172408
MTS,land_prod,pn_land,NZL,CRN,2030,0.0501758
MTS,co2_faostat,faostat_wld,NZL,CRN,2035,0.0314126
MTS,water_green,,NZL,CRN,2035,0.170474
MTS,water_blue,,NZL,CRN,2035,0.0145812
MTS,water_grey,,NZL,CRN,2035,0.0349229
MTS,nitrogen_total,crop_nfert,NZL,CRN,2035,0.00396033
MTS,land_harvested,ahv_physical,NZL,CRN,2035,0.0174814
MTS,land_prod,pn_land,NZL,CRN,2035,0.0529244
MTS,co2_faostat,faostat_wld,NZL,CRN,2040,0.0327187
MTS,water_green,,NZL,CRN,2040,0.177563
MTS,water_blue,,NZL,CRN,2040,0.0151875
MTS,water_grey,,NZL,CRN,2040,0.036375
MTS,nitrogen_total,crop_nfert,NZL,CRN,2040,0.004125
MTS,land_harvested,ahv_physical,NZL,CRN,2040,0.0176878
MTS,land_prod,pn_land,NZL,CRN,2040,0.055125
MTS,co2_faostat,faostat_wld,NZL,CRN,2045,0.0341777
MTS,water_green,,NZL,CRN,2045,0.18548
MTS,water_blue,,NZL,CRN,2045,0.0158647
MTS,water_grey,,NZL,CRN,2045,0.037997
MTS,nitrogen_total,crop_nfert,NZL,CRN,2045,0.00430894
MTS,land_harvested,ahv_physical,NZL,CRN,2045,0.0179098
MTS,land_prod,pn_land,NZL,CRN,2045,0.0575831
MTS,co2_faostat,faostat_wld,NZL,CRN,2050,0.0357913
MTS,water_green,,NZL,CRN,2050,0.194237
MTS,water_blue,,NZL,CRN,2050,0.0166137
MTS,water_grey,,NZL,CRN,2050,0.039791
MTS,nitrogen_total,crop_nfert,NZL,CRN,2050,0.00451238
MTS,land_harvested,ahv_physical,NZL,CRN,2050,0.0181404
MTS,land_prod,pn_land,NZL,CRN,2050,0.0603018
MTS,co2_faostat,faostat_wld,ROW,CRN,2024,40.1083
MTS,water_green,,ROW,CRN,2024,217.665
MTS,water_blue,,ROW,CRN,2024,18.6176
MTS,water_grey,,ROW,CRN,2024,44.5903
MTS,nitrogen_total,crop_nfert,ROW,CRN,2024,5.05663
MTS,land_harvested,ahv_physical,ROW,CRN,2024,68.876
MTS,land_prod,pn_land,ROW,CRN,2024,67.575
MTS,co2_faostat,faostat_wld,ROW,CRN,2030,40.5493
MTS,water_green,,ROW,CRN,2030,220.058
MTS,water_blue,,ROW,CRN,2030,18.8223
MTS,water_grey,,ROW,CRN,2030,45.0806
MTS,nitrogen_total,crop_nfert,ROW,CRN,2030,5.11223
MTS,land_harvested,ahv_physical,ROW,CRN,2030,68.6382
MTS,land_prod,pn_land,ROW,CRN,2030,68.318
MTS,co2_faostat,faostat_wld,ROW,CRN,2035,41.1256
MTS,water_green,,ROW,CRN,2035,223.186
MTS,water_blue,,ROW,CRN,2035,19.0898
MTS,water_grey,,ROW,CRN,2035,45.7213
MTS,nitrogen_total,crop_nfert,ROW,CRN,2035,5.18489
MTS,land_harvested,ahv_physical,ROW,CRN,2035,68.7013
MTS,land_prod,pn_land,ROW,CRN,2035,69.289
MTS,co2_faostat,faostat_wld,ROW,CRN,2040,42.1419
MTS,water_green,,ROW,CRN,2040,228.701
MTS,water_blue,,ROW,CRN,2040,19.5616
MTS,water_grey,,ROW,CRN,2040,46.8512
MTS,nitrogen_total,crop_nfert,ROW,CRN,2040,5.31302
MTS,land_harvested,ahv_physical,ROW,CRN,2040,69.0294
MTS,land_prod,pn_land,ROW,CRN,2040,71.0013
MTS,co2_faostat,faostat_wld,ROW,CRN,2045,43.2983
MTS,water_green,,ROW,CRN,2045,234.977
MTS,water_blue,,ROW,CRN,2045,20.0984
MTS,water_grey,,ROW,CRN,2045,48.1368
MTS,nitrogen_total,crop_nfert,ROW,CRN,2045,5.45882
MTS,land_harvested,ahv_physical,ROW,CRN,2045,69.4259
MTS,land_prod,pn_land,ROW,CRN,2045,72.9496
MTS,co2_faostat,faostat_wld,ROW,CRN,2050,44.5701
MTS,water_green,,ROW,CRN,2050,241.879
MTS,water_blue,,ROW,CRN,2050,20.6887
MTS,water_grey,,ROW,CRN,2050,49.5507
MTS,nitrogen_total,crop_nfert,ROW,CRN,2050,5.61915
MTS,land_harvested,ahv_physical,ROW,CRN,2050,69.8594
MTS,land_prod,pn_land,ROW,CRN,2050,75.0923
MTS,co2_faostat,faostat_wld,USA,CRN,2024,68.7485
MTS,water_green,,USA,CRN,2024,373.093
MTS,water_blue,,USA,CRN,2024,31.9119
MTS,water_grey,,USA,CRN,2024,76.431
MTS,nitrogen_total,crop_nfert,USA,CRN,2024,8.66743
MTS,land_harvested,ahv_physical,USA,CRN,2024,36.6381
MTS,land_prod,pn_land,USA,CRN,2024,115.828
MTS,co2_faostat,faostat_wld,USA,CRN,2030,69.4794
MTS,water_green,,USA,CRN,2030,377.06
MTS,water_blue,,USA,CRN,2030,32.2512
MTS,water_grey,,USA,CRN,2030,77.2436
MTS,nitrogen_total,crop_nfert,USA,CRN,2030,8.75959
MTS,land_harvested,ahv_physical,USA,CRN,2030,36.8548
MTS,land_prod,pn_land,USA,CRN,2030,117.06
MTS,co2_faostat,faostat_wld,USA,CRN,2035,69.7429
MTS,water_green,,USA,CRN,2035,378.49
MTS,water_blue,,USA,CRN,2035,32.3735
MTS,water_grey,,USA,CRN,2035,77.5366
MTS,nitrogen_total,crop_nfert,USA,CRN,2035,8.79281
MTS,land_harvested,ahv_physical,USA,CRN,2035,36.88
MTS,land_prod,pn_land,USA,CRN,2035,117.504
MTS,co2_faostat,faostat_wld,USA,CRN,2040,70.0429
MTS,water_green,,USA,CRN,2040,380.118
MTS,water_blue,,USA,CRN,2040,32.5128
MTS,water_grey,,USA,CRN,2040,77.87
MTS,nitrogen_total,crop_nfert,USA,CRN,2040,8.83062
MTS,land_harvested,ahv_physical,USA,CRN,2040,36.9169
MTS,land_prod,pn_land,USA,CRN,2040,118.009
MTS,co2_faostat,faostat_wld,USA,CRN,2045,70.4078
MTS,water_green,,USA,CRN,2045,382.098
MTS,water_blue,,USA,CRN,2045,32.6821
MTS,water_grey,,USA,CRN,2045,78.2757
MTS,nitrogen_total,crop_nfert,USA,CRN,2045,8.87663
MTS,land_harvested,ahv_physical,USA,CRN,2045,36.9774
MTS,land_prod,pn_land,USA,CRN,2045,118.624
MTS,co2_faostat,faostat_wld,USA,CRN,2050,70.7978
MTS,water_green,,USA,CRN,2050,384.215
MTS,water_blue,,USA,CRN,2050,32.8632
MTS,water_grey,,USA,CRN,2050,78.7093
MTS,nitrogen_total,crop_nfert,USA,CRN,2050,8.9258
MTS,land_harvested,ahv_physical,USA,CRN,2050,37.0417
MTS,land_prod,pn_land,USA,CRN,2050,119.281
MTS,water_green,,ARG,SBS,2024,108.47
MTS,water_blue,,ARG,SBS,2024,3.72751
MTS,water_grey,,ARG,SBS,2024,1.97025
MTS,nitrogen_total,crop_nfert,ARG,SBS,2024,0.319501
MTS,land_harvested,ahv_physical,ARG,SBS,2024,16.7698
MTS,land_prod,pn_land,ARG,SBS,2024,18.744
MTS,water_green,,ARG,SBS,2030,117.495
MTS,water_blue,,ARG,SBS,2030,4.03763
MTS,water_grey,,ARG,SBS,2030,2.13418
MTS,nitrogen_total,crop_nfert,ARG,SBS,2030,0.346083
MTS,land_harvested,ahv_physical,ARG,SBS,2030,17.1577
MTS,land_prod,pn_land,ARG,SBS,2030,20.3035
MTS,water_green,,ARG,SBS,2035,121.408
MTS,water_blue,,ARG,SBS,2035,4.17208
MTS,water_grey,,ARG,SBS,2035,2.20524
MTS,nitrogen_total,crop_nfert,ARG,SBS,2035,0.357607
MTS,land_harvested,ahv_physical,ARG,SBS,2035,17.3273
MTS,land_prod,pn_land,ARG,SBS,2035,20.9796
MTS,water_green,,ARG,SBS,2040,127.97
MTS,water_blue,,ARG,SBS,2040,4.3976
MTS,water_grey,,ARG,SBS,2040,2.32445
MTS,nitrogen_total,crop_nfert,ARG,SBS,2040,0.376937
MTS,land_harvested,ahv_physical,ARG,SBS,2040,17.6294
MTS,land_prod,pn_land,ARG,SBS,2040,22.1137
MTS,water_green,,ARG,SBS,2045,135.395
MTS,water_blue,,ARG,SBS,2045,4.65274
MTS,water_grey,,ARG,SBS,2045,2.4593
MTS,nitrogen_total,crop_nfert,ARG,SBS,2045,0.398806
MTS,land_harvested,ahv_physical,ARG,SBS,2045,17.9573
MTS,land_prod,pn_land,ARG,SBS,2045,23.3966
MTS,water_green,,ARG,SBS,2050,143.802
MTS,water_blue,,ARG,SBS,2050,4.94164
MTS,water_grey,,ARG,SBS,2050,2.61201
MTS,nitrogen_total,crop_nfert,ARG,SBS,2050,0.423569
MTS,land_harvested,ahv_physical,ARG,SBS,2050,18.316
MTS,land_prod,pn_land,ARG,SBS,2050,24.8494
MTS,water_green,,AUS,SBS,2024,0.137786
MTS,water_blue,,AUS,SBS,2024,0.0047349
MTS,water_grey,,AUS,SBS,2024,0.00250273
MTS,nitrogen_total,crop_nfert,AUS,SBS,2024,0.000405848
MTS,land_harvested,ahv_physical,AUS,SBS,2024,0.0220121
MTS,land_prod,pn_land,AUS,SBS,2024,0.0238098
MTS,water_green,,AUS,SBS,2030,0.138848
MTS,water_blue,,AUS,SBS,2030,0.0047714
