scenario,group,commodity,year,production,net_import,ssr,import_dependence
C1,MTS,SOYS,2043,3106.5967445899087,8311.34725777373,0.27208022249424324,0.7279197775057568
C1,MTS,SOYS,2044,3103.9598218477377,8337.248368430448,0.27129650734659577,0.7287034926534042
C1,MTS,SOYS,2045,3101.094776922468,8362.192798696005,0.2705240321736547,0.7294759678263453
C1,MTS,SOYS,2046,3098.0542944726394,8386.44812318532,0.2697595578637552,0.7302404421362447
C1,MTS,SOYS,2047,3094.870892521917,8410.009084480866,0.26900505687223897,0.730994943127761
C1,MTS,SOYS,2048,3091.5649771492413,8432.897023903533,0.26826111074571835,0.7317388892542817
C1,MTS,SOYS,2049,3088.149675347885,8455.040276767204,0.26753000584401154,0.7324699941559885
C1,MTS,SOYS,2050,3084.6337339532256,8476.450413725412,0.26681180541122457,0.7331881945887755
A1,PTS,SUGA,2022,956.0,517.0,0.6490156143923965,0.3509843856076035
A1,PTS,SUGA,2023,897.0,370.1,0.7079157130455371,0.29208428695446287
A1,PTS,SUGA,2024,996.0,460.0,0.6840659340659341,0.3159340659340659
A1,PTS,SUGA,2025,1009.4459999999988,468.3520856207732,0.6830743724884212,0.3169256275115788
A1,PTS,SUGA,2026,1023.09369,465.1875000823294,0.6874330582269901,0.3125669417730099
A1,PTS,SUGA,2027,1036.9460953499995,463.7230556265699,0.6909891461920175,0.30901085380798254
A1,PTS,SUGA,2028,1051.0062867802485,461.876983418518,0.6947041503355144,0.30529584966448564
A1,PTS,SUGA,2029,1065.277381081953,459.76098118315485,0.6985249731683593,0.30147502683164074
A1,PTS,SUGA,2030,1079.7625417981822,457.23352733345325,0.7025148362339151,0.2974851637660849
A1,PTS,SUGA,2031,1094.464979925155,444.9516527927608,0.7109608644365647,0.2890391355634353
A1,PTS,SUGA,2032,1109.387954624032,432.2719777250632,0.7196061409818238,0.28039385901817615
A1,PTS,SUGA,2033,1124.5347739431186,419.1506641618443,0.7284740441184727,0.2715259558815273
A1,PTS,SUGA,2034,1139.908795552543,405.5840635751284,0.737569758941459,0.26243024105854096
A1,PTS,SUGA,2035,1155.5134274858297,391.61312172849614,0.7468771239641849,0.25312287603581507
A1,PTS,SUGA,2036,1171.352128898118,377.3713457515832,0.7563339408689862,0.2436660591310138
A1,PTS,SUGA,2037,1187.428410831589,362.93274656114886,0.7659043863227988,0.23409561367720122
A1,PTS,SUGA,2038,1203.7458369940623,348.2363058275105,0.7756183552509172,0.22438164474908284
A1,PTS,SUGA,2039,1220.3080245489737,333.26812641544166,0.7854832373626756,0.21451676263732444
A1,PTS,SUGA,2040,1237.118644917208,317.9431540860227,0.7955430746933537,0.20445692530664628
A1,PTS,SUGA,2041,1254.181424590966,302.1998118847992,0.8058317558690866,0.19416824413091338
A1,PTS,SUGA,2042,1271.500145959831,286.071445451009,0.8163349620469855,0.18366503795301448
A1,PTS,SUGA,2043,1289.078648149228,269.515102519262,0.8270780295354929,0.17292197046450708
A1,PTS,SUGA,2044,1306.9208278714664,252.5124605429353,0.8380742142553051,0.16192578574469485
A1,PTS,SUGA,2045,1325.030640289538,235.0117484771275,0.8493555366383843,0.15064446336161574
A1,PTS,SUGA,2046,1343.4120998938808,216.9306710909402,0.8609724253382973,0.13902757466170268
A1,PTS,SUGA,2047,1362.0692813922888,198.24257940656923,0.8729468227556305,0.1270531772443695
A1,PTS,SUGA,2048,1381.006320613173,178.93542938972868,0.8852935185628593,0.11470648143714068
A1,PTS,SUGA,2049,1400.2274154223703,158.94125125380415,0.8980602582319499,0.1019397417680501
A1,PTS,SUGA,2050,1419.7368266537062,138.2313484966284,0.9112746006616663,0.08872539933833368
B1,HDS,SUGA,2022,956.0,517.0,0.6490156143923965,0.3509843856076035
B1,HDS,SUGA,2023,897.0,370.1,0.7079157130455371,0.29208428695446287
B1,HDS,SUGA,2024,996.0,460.0,0.6840659340659341,0.3159340659340659
B1,HDS,SUGA,2025,1009.4459999999988,468.35208562077565,0.68307437248842,0.31692562751158004
B1,HDS,SUGA,2026,1023.0936899999988,465.18750008232666,0.6874330582269911,0.3125669417730089
B1,HDS,SUGA,2027,1036.9460953499995,463.7230556265701,0.6909891461920173,0.30901085380798266
B1,HDS,SUGA,2028,1051.0062867802485,461.87698341851655,0.694704150335515,0.305295849664485
B1,HDS,SUGA,2029,1065.277381081952,459.76098118315406,0.6985249731683594,0.3014750268316406
B1,HDS,SUGA,2030,1079.7625417981822,457.2335273334515,0.7025148362339159,0.29748516376608414
B1,HDS,SUGA,2031,1094.464979925155,444.9516527927609,0.7109608644365646,0.2890391355634354
B1,HDS,SUGA,2032,1109.387954624032,432.2719777250638,0.7196061409818235,0.2803938590181765
B1,HDS,SUGA,2033,1124.5347739433923,419.1506641615418,0.7284740441186637,0.2715259558813363
B1,HDS,SUGA,2034,1139.908795552543,405.5840635751274,0.7375697589414596,0.2624302410585404
B1,HDS,SUGA,2035,1155.5134274858283,391.6131217284957,0.7468771239641849,0.25312287603581507
B1,HDS,SUGA,2036,1171.352128898118,377.3713457515822,0.7563339408689868,0.24366605913101325
B1,HDS,SUGA,2037,1187.428410831589,362.9327465611496,0.7659043863227984,0.23409561367720155
B1,HDS,SUGA,2038,1203.7458369940623,348.2363058275154,0.7756183552509147,0.22438164474908529
B1,HDS,SUGA,2039,1220.3080245489737,333.2681264154418,0.7854832373626754,0.21451676263732455
B1,HDS,SUGA,2040,1237.118644917208,317.94315408602205,0.795543074693354,0.20445692530664605
B1,HDS,SUGA,2041,1254.181424590966,302.19981188479403,0.8058317558690892,0.19416824413091083
B1,HDS,SUGA,2042,1271.500145959831,286.0714454510099,0.8163349620469851,0.18366503795301492
B1,HDS,SUGA,2043,1289.078648149228,269.5151025192605,0.8270780295354936,0.1729219704645064
B1,HDS,SUGA,2044,1306.9208278714664,252.51246054295737,0.8380742142552934,0.16192578574470662
B1,HDS,SUGA,2045,1325.030640289538,235.0117484771272,0.8493555366383844,0.15064446336161563
B1,HDS,SUGA,2046,1343.4120998938808,216.9306710909369,0.8609724253382992,0.1390275746617008
B1,HDS,SUGA,2047,1362.0692813922888,198.24257940656844,0.872946822755631,0.12705317724436904
B1,HDS,SUGA,2048,1381.006320613173,178.93542938972834,0.8852935185628594,0.11470648143714057
B1,HDS,SUGA,2049,1400.2274154223703,158.94125125380452,0.8980602582319498,0.10193974176805021
B1,HDS,SUGA,2050,1419.7368266537062,138.23134849662736,0.911274600661667,0.08872539933833301
BS,BS,SUGA,2022,956.0,517.0,0.6490156143923965,0.3509843856076035
BS,BS,SUGA,2023,897.0,370.1,0.7079157130455371,0.29208428695446287
BS,BS,SUGA,2024,996.0,460.0,0.6840659340659341,0.3159340659340659
BS,BS,SUGA,2025,1009.4459999999988,468.3520856207752,0.6830743724884202,0.3169256275115798
BS,BS,SUGA,2026,1023.09369,465.18750008232746,0.6874330582269909,0.31256694177300914
BS,BS,SUGA,2027,1036.9460953499995,463.72305562657,0.6909891461920175,0.30901085380798254
BS,BS,SUGA,2028,1051.0062867802485,461.87698341851615,0.6947041503355152,0.30529584966448475
BS,BS,SUGA,2029,1065.277381081952,459.76098118315343,0.6985249731683597,0.3014750268316403
BS,BS,SUGA,2030,1079.7625417981822,457.2335273334522,0.7025148362339156,0.29748516376608436
BS,BS,SUGA,2031,1094.464979925155,444.9516527927778,0.7109608644365568,0.2890391355634432
BS,BS,SUGA,2032,1109.387954624032,432.2719777250634,0.7196061409818237,0.28039385901817626
BS,BS,SUGA,2033,1124.5347739433923,419.1506641615408,0.728474044118664,0.271525955881336
BS,BS,SUGA,2034,1139.908795552543,405.5840635751281,0.7375697589414593,0.26243024105854074
BS,BS,SUGA,2035,1155.5134274858283,391.61312172849904,0.7468771239641834,0.2531228760358166
BS,BS,SUGA,2036,1171.352128898117,377.3713457515848,0.7563339408689853,0.2436660591310147
BS,BS,SUGA,2037,1187.428410831589,362.9327465611488,0.7659043863227988,0.23409561367720122
BS,BS,SUGA,2038,1203.7458369940623,348.2363058275104,0.7756183552509172,0.22438164474908284
BS,BS,SUGA,2039,1220.3080245489737,333.26812641544177,0.7854832373626756,0.21451676263732444
BS,BS,SUGA,2040,1237.118644917208,317.9431540860241,0.7955430746933528,0.20445692530664716
BS,BS,SUGA,2041,1254.181424590966,302.1998118847954,0.8058317558690885,0.1941682441309115
BS,BS,SUGA,2042,1271.500145959831,286.0714454510159,0.816334962046982,0.18366503795301803
BS,BS,SUGA,2043,1289.078648149228,269.515102519262,0.8270780295354929,0.17292197046450708
BS,BS,SUGA,2044,1306.9208278714664,252.51246054295785,0.838074214255293,0.16192578574470695
BS,BS,SUGA,2045,1325.030640289538,235.01174847712736,0.8493555366383843,0.15064446336161574
BS,BS,SUGA,2046,1343.4120998938808,216.9306710909358,0.8609724253382999,0.13902757466170013
BS,BS,SUGA,2047,1362.0692813922888,198.24257940656855,0.872946822755631,0.12705317724436904
BS,BS,SUGA,2048,1381.006320613173,178.93542938972823,0.8852935185628595,0.11470648143714046
BS,BS,SUGA,2049,1400.2274154223703,158.94125125378986,0.8980602582319581,0.10193974176804188
BS,BS,SUGA,2050,1419.7368266537062,138.23134849663114,0.9112746006616647,0.08872539933833534
C1,MTS,SUGA,2022,956.0,517.0,0.6490156143923965,0.3509843856076035
C1,MTS,SUGA,2023,897.0,370.1,0.7079157130455371,0.29208428695446287
C1,MTS,SUGA,2024,996.0,460.0,0.6840659340659341,0.3159340659340659
C1,MTS,SUGA,2025,1009.4459999999988,468.35208562077503,0.6830743724884203,0.3169256275115797
C1,MTS,SUGA,2026,1023.0936899999988,465.1875000823274,0.6874330582269907,0.31256694177300925
C1,MTS,SUGA,2027,1036.9460953499995,463.7230556265706,0.6909891461920171,0.3090108538079829
C1,MTS,SUGA,2028,1051.0062867802494,461.87698341851495,0.6947041503355159,0.3052958496644841
C1,MTS,SUGA,2029,1065.277381081953,459.76098118315497,0.6985249731683593,0.30147502683164074
C1,MTS,SUGA,2030,1079.7625417981822,457.23352733345257,0.7025148362339155,0.29748516376608447
C1,MTS,SUGA,2031,1094.4649799251547,444.9516527927483,0.7109608644365704,0.28903913556342964
C1,MTS,SUGA,2032,1109.387954624015,432.27197772508185,0.7196061409818121,0.2803938590181879
C1,MTS,SUGA,2033,1124.5347739433923,419.1506641615415,0.7284740441186638,0.2715259558813362
C1,MTS,SUGA,2034,1139.908795552543,405.5840635751283,0.7375697589414592,0.26243024105854085
C1,MTS,SUGA,2035,1155.5134274858312,391.6131217284928,0.7468771239641868,0.2531228760358132
C1,MTS,SUGA,2036,1171.352128898117,377.3713457515536,0.7563339408690005,0.24366605913099948
C1,MTS,SUGA,2037,1187.428410831589,362.9327465611494,0.7659043863227986,0.23409561367720144
C1,MTS,SUGA,2038,1203.7458369940623,348.23630582751053,0.7756183552509172,0.22438164474908284
C1,MTS,SUGA,2039,1220.3080245489737,333.268126415445,0.7854832373626738,0.21451676263732622
C1,MTS,SUGA,2040,1237.118644917208,317.94315408599346,0.7955430746933686,0.2044569253066314
C1,MTS,SUGA,2041,1254.181424590966,302.1998118847932,0.8058317558690897,0.19416824413091027
C1,MTS,SUGA,2042,1271.500145959831,286.07144545101204,0.816334962046984,0.18366503795301603
C1,MTS,SUGA,2043,1289.078648149228,269.5151025192613,0.8270780295354933,0.17292197046450675
C1,MTS,SUGA,2044,1306.9208278714664,252.5124605429578,0.838074214255293,0.16192578574470695
C1,MTS,SUGA,2045,1325.030640289538,235.01174847712704,0.8493555366383845,0.15064446336161552
C1,MTS,SUGA,2046,1343.4120998938808,216.9306710909384,0.8609724253382983,0.13902757466170168
C1,MTS,SUGA,2047,1362.0692813922888,198.24257940657,0.8729468227556301,0.12705317724436993
C1,MTS,SUGA,2048,1381.006320613173,178.9354293897274,0.88529351856286,0.11470648143714002
C1,MTS,SUGA,2049,1400.2274154223703,158.94125125379907,0.8980602582319529,0.1019397417680471
C1,MTS,SUGA,2050,1419.7368266537062,138.23134849661756,0.9112746006616727,0.08872539933832735
A1,PTS,VEGT,2022,79997.22,0.0,1.0,0.0
A1,PTS,VEGT,2023,82868.11,0.0,1.0,0.0
A1,PTS,VEGT,2024,83696.7911,0.0,1.0,0.0
A1,PTS,VEGT,2025,84308.89615617764,0.0,1.0,0.0
A1,PTS,VEGT,2026,84861.6301643432,0.0,1.0,0.0
A1,PTS,VEGT,2027,85356.2478538398,0.0,1.0,0.0
A1,PTS,VEGT,2028,85792.75754169474,0.0,1.0,0.0
A1,PTS,VEGT,2029,86172.0952996072,0.0,1.0,0.0
A1,PTS,VEGT,2030,86493.9432848456,0.0,1.0,0.0
A1,PTS,VEGT,2031,86757.10437605219,0.0,1.0,0.0
A1,PTS,VEGT,2032,86961.36399734179,0.0,1.0,0.0
A1,PTS,VEGT,2033,87104.1838335281,0.0,1.0,0.0
A1,PTS,VEGT,2034,87183.98606687006,0.0,1.0,0.0
A1,PTS,VEGT,2035,87198.22854509485,0.0,1.0,0.0
A1,PTS,VEGT,2036,87130.5700773533,0.0,1.0,0.0
A1,PTS,VEGT,2037,86997.51793612083,0.0,1.0,0.0
A1,PTS,VEGT,2038,86812.40834958857,0.0,1.0,0.0
A1,PTS,VEGT,2039,86585.98354275522,0.0,1.0,0.0
A1,PTS,VEGT,2040,86326.87572773006,0.0,1.0,0.0
A1,PTS,VEGT,2041,86042.00834728898,0.0,1.0,0.0
A1,PTS,VEGT,2042,85736.92580072362,0.0,1.0,0.0
A1,PTS,VEGT,2043,85416.06258585739,0.0,1.0,0.0
A1,PTS,VEGT,2044,85082.96183417286,102.5532339160146,0.9987961188726271,0.0012038811273729078
A1,PTS,VEGT,2045,84740.45204568248,340.67366978390845,0.9959958960707312,0.004004103929268754
A1,PTS,VEGT,2046,84390.78956279099,571.8187060137925,0.9932697604550385,0.006730239544961547
A1,PTS,VEGT,2047,84035.77313128237,794.4589223783114,0.9906347194491256,0.009365280550874377
A1,PTS,VEGT,2048,83676.83584259517,1008.0397506115104,0.9880965787154988,0.01190342128450117
A1,PTS,VEGT,2049,83315.11880308244,1210.3756240877392,0.9856803484878679,0.014319651512132103
A1,PTS,VEGT,2050,82951.53009006701,1400.5809730140363,0.9833960175345625,0.016603982465437483
B1,HDS,VEGT,2022,79997.22,0.0,1.0,0.0
B1,HDS,VEGT,2023,82868.11,0.0,1.0,0.0
B1,HDS,VEGT,2024,83696.7911,0.0,1.0,0.0
B1,HDS,VEGT,2025,84308.8961561734,0.0,1.0,0.0
B1,HDS,VEGT,2026,84861.63016434309,0.0,1.0,0.0
B1,HDS,VEGT,2027,85356.24785384725,0.0,1.0,0.0
B1,HDS,VEGT,2028,85792.75754171146,0.0,1.0,0.0
B1,HDS,VEGT,2029,86172.09529960845,0.0,1.0,0.0
B1,HDS,VEGT,2030,86493.94328484888,0.0,1.0,0.0
B1,HDS,VEGT,2031,86757.10437604832,0.0,1.0,0.0
B1,HDS,VEGT,2032,86961.36399734564,0.0,1.0,0.0
B1,HDS,VEGT,2033,87104.18383357627,0.0,1.0,0.0
B1,HDS,VEGT,2034,87183.98606683817,0.0,1.0,0.0
B1,HDS,VEGT,2035,87198.22854508676,0.0,1.0,0.0
B1,HDS,VEGT,2036,87130.57007736617,0.0,1.0,0.0
B1,HDS,VEGT,2037,86997.51793619456,0.0,1.0,0.0
B1,HDS,VEGT,2038,86812.40835010073,0.0,1.0,0.0
B1,HDS,VEGT,2039,86585.98354275258,0.0,1.0,0.0
B1,HDS,VEGT,2040,86326.87572767893,0.0,1.0,0.0
B1,HDS,VEGT,2041,86042.00834690616,238.5025229615952,0.9972357312148821,0.0027642687851179293
B1,HDS,VEGT,2042,85736.92580073643,532.2242401429046,0.9938306539488252,0.006169346051174807
B1,HDS,VEGT,2043,85416.06258585214,825.31487779763,0.9904301751424889,0.009569824857511122
B1,HDS,VEGT,2044,85082.96183388084,1116.1037951784506,0.9870520197982031,0.012947980201796883
B1,HDS,VEGT,2045,84740.45204568261,1402.1413250249684,0.9837230193547695,0.016276980645230532
B1,HDS,VEGT,2046,84390.78956278929,1680.553248551258,0.9804748805623394,0.019525119437660554
B1,HDS,VEGT,2047,84035.77313128614,1949.7285867179305,0.977324914691872,0.022675085308128007
B1,HDS,VEGT,2048,83676.83584259833,2209.0672929786256,0.9742790468245824,0.02572095317541756
B1,HDS,VEGT,2049,83315.11880308375,2456.2394005210635,0.9713629415230849,0.02863705847691511
B1,HDS,VEGT,2050,82951.53009007419,2690.271374328572,0.9685869361885528,0.03141306381144715
BS,BS,VEGT,2022,79997.22,0.0,1.0,0.0
BS,BS,VEGT,2023,82868.11,0.0,1.0,0.0
BS,BS,VEGT,2024,83696.7911,0.0,1.0,0.0
BS,BS,VEGT,2025,84308.89615617802,0.0,1.0,0.0
BS,BS,VEGT,2026,84861.63016434333,0.0,1.0,0.0
BS,BS,VEGT,2027,85356.24785383746,0.0,1.0,0.0
BS,BS,VEGT,2028,85792.75754169685,0.0,1.0,0.0
BS,BS,VEGT,2029,86172.09529957663,0.0,1.0,0.0
BS,BS,VEGT,2030,86493.9432848464,0.0,1.0,0.0
BS,BS,VEGT,2031,86757.10437605283,0.0,1.0,0.0
BS,BS,VEGT,2032,86961.36399734112,0.0,1.0,0.0
BS,BS,VEGT,2033,87104.18383353525,0.0,1.0,0.0
BS,BS,VEGT,2034,87183.98606684207,0.0,1.0,0.0
BS,BS,VEGT,2035,87198.22854512367,0.0,1.0,0.0
BS,BS,VEGT,2036,87130.57007737762,0.0,1.0,0.0
BS,BS,VEGT,2037,86997.51793612097,0.0,1.0,0.0
BS,BS,VEGT,2038,86812.40834958816,0.0,1.0,0.0
BS,BS,VEGT,2039,86585.98354275143,0.0,1.0,0.0
BS,BS,VEGT,2040,86326.87572767904,0.0,1.0,0.0
BS,BS,VEGT,2041,86042.00834693521,0.0,1.0,0.0
BS,BS,VEGT,2042,85736.92580094466,0.0,1.0,0.0
BS,BS,VEGT,2043,85416.0625858451,0.0,1.0,0.0
BS,BS,VEGT,2044,85082.96183389908,0.0,1.0,0.0
BS,BS,VEGT,2045,84740.45204568248,134.66768765265206,0.998413343179064,0.00158665682093595
BS,BS,VEGT,2046,84390.78956278953,356.9636752798469,0.9957879275657364,0.004212072434263581
BS,BS,VEGT,2047,84035.77313128654,570.923689982705,0.9932520271865858,0.006747972813414216
BS,BS,VEGT,2048,83676.83584259871,776.0012606261619,0.9908114246099552,0.009188575390044806
BS,BS,VEGT,2049,83315.1188031875,970.0379490526548,0.9884909990509465,0.011509000949053494
BS,BS,VEGT,2050,82951.5300900483,1152.164277273709,0.9863006698345301,0.01369933016546987
C1,MTS,VEGT,2022,79997.22,0.0,1.0,0.0
C1,MTS,VEGT,2023,82868.11,0.0,1.0,0.0
C1,MTS,VEGT,2024,83696.7911,0.0,1.0,0.0
C1,MTS,VEGT,2025,84308.89615617775,0.0,1.0,0.0
C1,MTS,VEGT,2026,84861.63016434354,0.0,1.0,0.0
C1,MTS,VEGT,2027,85356.2478538332,0.0,1.0,0.0
C1,MTS,VEGT,2028,85792.75754170591,0.0,1.0,0.0
C1,MTS,VEGT,2029,86172.09529960818,0.0,1.0,0.0
C1,MTS,VEGT,2030,86493.94328484645,0.0,1.0,0.0
C1,MTS,VEGT,2031,86757.1043761421,0.0,1.0,0.0
C1,MTS,VEGT,2032,86961.36399734986,0.0,1.0,0.0
C1,MTS,VEGT,2033,87104.18383355121,0.0,1.0,0.0
C1,MTS,VEGT,2034,87183.98606684673,0.0,1.0,0.0
C1,MTS,VEGT,2035,87198.22854508435,0.0,1.0,0.0
C1,MTS,VEGT,2036,87130.57007756451,0.0,1.0,0.0
C1,MTS,VEGT,2037,86997.51793612196,0.0,1.0,0.0
C1,MTS,VEGT,2038,86812.40834961046,0.0,1.0,0.0
C1,MTS,VEGT,2039,86585.98354302114,0.0,1.0,0.0
C1,MTS,VEGT,2040,86326.87572493056,0.0,1.0,0.0
C1,MTS,VEGT,2041,86042.0083468181,0.0,1.0,0.0
C1,MTS,VEGT,2042,85736.925800929,69.261664818654,0.9991928126995935,0.00080718730040652
C1,MTS,VEGT,2043,85416.06258590314,337.34375024280433,0.9960661183659523,0.003933881634047731
C1,MTS,VEGT,2044,85082.96183388683,603.3213658207078,0.9929589504493437,0.00704104955065632
C1,MTS,VEGT,2045,84740.4520456846,864.7852732429004,0.9898979863811241,0.01010201361887586
C1,MTS,VEGT,2046,84390.78956278967,1118.9230512213703,0.9869146671528162,0.013085332847183828
C1,MTS,VEGT,2047,84035.77313128741,1364.1656691171142,0.9840261516778669,0.01597384832213311
C1,MTS,VEGT,2048,83676.83584259915,1599.9368315331571,0.9812383046243204,0.01876169537567962
C1,MTS,VEGT,2049,83315.11880308433,1823.980581065169,0.9785764637603772,0.021423536239622787
C1,MTS,VEGT,2050,82951.5300900746,2035.368914693126,0.9760507920805659,0.023949207919434112
A1,PTS,WHEA,2022,13772.34,995.57,0.9325855859089066,0.06741441409109339
A1,PTS,WHEA,2023,13659.01,1189.4,0.9198971472366402,0.08010285276335982
A1,PTS,WHEA,2024,14009.9,1106.26,0.9268160696896566,0.07318393031034343
A1,PTS,WHEA,2025,14115.692000341938,1004.8741543204612,0.933542557597249,0.06645744240275098
A1,PTS,WHEA,2026,14217.296210478442,922.429171563854,0.939072265296306,0.06092773470369395
A1,PTS,WHEA,2027,14314.736408385465,846.8168718129326,0.9441470899344522,0.05585291006554782
A1,PTS,WHEA,2028,14407.917621940447,776.2839052563024,0.9488755530631041,0.051124446936895884
A1,PTS,WHEA,2029,14496.83426156618,711.2628597955816,0.9532313047372298,0.046768695262770166
A1,PTS,WHEA,2030,14581.360595763204,651.3411650581243,0.957240601484539,0.042759398515460956
A1,PTS,WHEA,2031,14595.73575565434,594.9470639374034,0.9608347385694811,0.039165261430518905
A1,PTS,WHEA,2032,14605.013655565115,539.8553109900218,0.9643539133826644,0.03564608661733559
A1,PTS,WHEA,2033,14608.920086162674,488.5405649713943,0.9676408784059526,0.03235912159404741
A1,PTS,WHEA,2034,14607.273469246817,441.0732130406956,0.970689589869706,0.029310410130294007
A1,PTS,WHEA,2035,14599.799255425003,397.9298208086078,0.9734673283677865,0.02653267163221351
A1,PTS,WHEA,2036,14588.399531518897,350.8828514582342,0.976512737194254,0.02348726280574598
A1,PTS,WHEA,2037,14573.47541573374,305.81081475885173,0.9794472120489124,0.020552787951087614
A1,PTS,WHEA,2038,14555.39013763338,263.08495283496813,0.9822461521021019,0.017753847897898134
A1,PTS,WHEA,2039,14534.472290680187,222.67723046574343,0.9849105526682735,0.015089447331726458
A1,PTS,WHEA,2040,14511.018870552778,183.8145164372177,0.9874912146605244,0.012508785339475637
A1,PTS,WHEA,2041,14485.2980991588,151.1498701557341,0.989673049740441,0.010326950259558987
A1,PTS,WHEA,2042,14457.55203826987,119.01538598909926,0.991835156897705,0.008164843102295039
A1,PTS,WHEA,2043,14427.998999434438,87.76356911258198,0.9939539126037547,0.006046087396245348
A1,PTS,WHEA,2044,14396.835759223412,57.29374978870685,0.9960361673974912,0.003963832602508766
A1,PTS,WHEA,2045,14364.23958951153,27.07536790167122,0.9981186314119459,0.0018813685880540998
A1,PTS,WHEA,2046,14330.370114330652,0.0,1.0,0.0
A1,PTS,WHEA,2047,14295.371003783555,0.0,1.0,0.0
A1,PTS,WHEA,2048,14259.37151703272,0.0,1.0,0.0
A1,PTS,WHEA,2049,14222.487905298263,0.0,1.0,0.0
A1,PTS,WHEA,2050,14184.824685639996,0.0,1.0,0.0
B1,HDS,WHEA,2022,13772.34,995.57,0.9325855859089066,0.06741441409109339
B1,HDS,WHEA,2023,13659.01,1189.4,0.9198971472366402,0.08010285276335982
B1,HDS,WHEA,2024,14009.9,1106.26,0.9268160696896566,0.07318393031034343
B1,HDS,WHEA,2025,14115.692000341764,887.8387468528966,0.9408246790830282,0.05917532091697175
B1,HDS,WHEA,2026,14217.296210478526,692.5560780926721,0.9535504400252487,0.04644955997475131
B1,HDS,WHEA,2027,14314.736408385366,508.16153276388366,0.9657178012841068,0.03428219871589322
B1,HDS,WHEA,2028,14407.917621940083,332.8682159736296,0.9774185569457577,0.022581443054242256
B1,HDS,WHEA,2029,14496.83426156618,167.078374538812,0.9886061531676452,0.011393846832354781
B1,HDS,WHEA,2030,14581.36059576324,10.322079352486762,0.9992926052750524,0.0007073947249476298
B1,HDS,WHEA,2031,14595.73575566198,0.0,1.0,0.0
B1,HDS,WHEA,2032,14605.013655572082,0.0,1.0,0.0
B1,HDS,WHEA,2033,14608.920086163422,0.0,1.0,0.0
B1,HDS,WHEA,2034,14607.273469249858,0.0,1.0,0.0
B1,HDS,WHEA,2035,14599.799255426662,0.0,1.0,0.0
B1,HDS,WHEA,2036,14588.399531519704,0.0,1.0,0.0
B1,HDS,WHEA,2037,14573.475415732832,0.0,1.0,0.0
B1,HDS,WHEA,2038,14555.390137626651,0.0,1.0,0.0
B1,HDS,WHEA,2039,14534.472290680176,0.0,1.0,0.0
B1,HDS,WHEA,2040,14511.018870553093,0.0,1.0,0.0
B1,HDS,WHEA,2041,14485.298099164798,0.0,1.0,0.0
B1,HDS,WHEA,2042,14457.552038268292,0.0,1.0,0.0
B1,HDS,WHEA,2043,14427.998999435637,0.0,1.0,0.0
B1,HDS,WHEA,2044,14396.8357592028,0.0,1.0,0.0
B1,HDS,WHEA,2045,14364.23958951082,0.0,1.0,0.0
B1,HDS,WHEA,2046,14330.37011433294,0.0,1.0,0.0
B1,HDS,WHEA,2047,14295.371003776658,0.0,1.0,0.0
B1,HDS,WHEA,2048,14259.371517026866,0.0,1.0,0.0
B1,HDS,WHEA,2049,14222.48790529557,0.0,1.0,0.0
B1,HDS,WHEA,2050,14184.824685640726,0.0,1.0,0.0
BS,BS,WHEA,2022,13772.34,995.57,0.9325855859089066,0.06741441409109339
BS,BS,WHEA,2023,13659.01,1189.4,0.9198971472366402,0.08010285276335982
BS,BS,WHEA,2024,14009.9,1106.26,0.9268160696896566,0.07318393031034343
BS,BS,WHEA,2025,14115.692000341898,1022.8796016233553,0.9324322248810735,0.06756777511892653
BS,BS,WHEA,2026,14217.2962104784,958.0617749045052,0.9368672702266845,0.06313272977331552
BS,BS,WHEA,2027,14314.736408385494,899.7081464183188,0.9408648706709279,0.059135129329072056
BS,BS,WHEA,2028,14407.917621940447,846.058573250233,0.944535210857548,0.05546478914245201
BS,BS,WHEA,2029,14496.834261566686,797.5383468921076,0.9478541312344504,0.05214586876554961
BS,BS,WHEA,2030,14581.360595763204,753.7319070164206,0.9508492102750733,0.0491507897249267
BS,BS,WHEA,2031,14595.735755654336,713.1721692100042,0.9534145627689297,0.04658543723107034
BS,BS,WHEA,2032,14605.01365556513,673.5368880972471,0.9559161789482292,0.04408382105177078
BS,BS,WHEA,2033,14608.920086164017,637.3039233203907,0.9581992286795776,0.04180077132042237
BS,BS,WHEA,2034,14607.273469247348,604.5361907798418,0.9602587591949424,0.03974124080505759
BS,BS,WHEA,2035,14599.799255424632,575.7099838207802,0.9620632181270112,0.03793678187298877
BS,BS,WHEA,2036,14588.399531518717,542.7658687559299,0.9641292752806682,0.03587072471933184
BS,BS,WHEA,2037,14573.47541573374,511.44094869277177,0.9660958711114328,0.0339041288885672
BS,BS,WHEA,2038,14555.390137633354,482.12243340123854,0.967938684598016,0.03206131540198398
BS,BS,WHEA,2039,14534.472290679962,454.79062085730993,0.969658906942832,0.030341093057168034
BS,BS,WHEA,2040,14511.018870551212,428.65715107513336,0.971307466744619,0.028692533255381014
BS,BS,WHEA,2041,14485.29809916344,408.5442009944276,0.9725695899848424,0.027430410015157558
BS,BS,WHEA,2042,14457.552038261589,388.6133012218869,0.9738239947935668,0.02617600520643315
BS,BS,WHEA,2043,14427.998999434602,369.2336150496485,0.9750471169394049,0.024952883060595066
BS,BS,WHEA,2044,14396.8357592026,350.30647513025565,0.9762458061661122,0.02375419383388777
