province,year,item,unit,price,n_periods
湖北,2014,ssp,元/公斤,0.5781,36
湖北,2015,ssp,元/公斤,0.5651,36
湖北,2016,ssp,元/公斤,0.5818,36
湖北,2017,ssp,元/公斤,0.6,36
湖北,2018,ssp,元/公斤,0.6056,36
湖北,2019,ssp,元/公斤,0.6243,36
湖北,2020,ssp,元/公斤,0.6361,36
湖北,2021,ssp,元/公斤,0.6892,40
湖北,2022,ssp,元/公斤,0.7971,40
湖北,2023,ssp,元/公斤,0.8059,41
湖北,2024,ssp,元/公斤,0.7238,39
湖北,2025,ssp,元/公斤,0.7304,40
湖南,2006,ssp,元/公斤,0.4325,36
湖南,2007,ssp,元/公斤,0.4414,36
湖南,2008,ssp,元/公斤,0.6767,36
湖南,2009,ssp,元/公斤,0.4894,36
湖南,2010,ssp,元/公斤,0.4875,36
湖南,2011,ssp,元/公斤,0.5371,36
湖南,2012,ssp,元/公斤,0.5669,36
湖南,2013,ssp,元/公斤,0.5529,36
湖南,2014,ssp,元/公斤,0.4864,36
湖南,2015,ssp,元/公斤,0.4822,36
湖南,2016,ssp,元/公斤,0.5244,36
湖南,2017,ssp,元/公斤,0.5289,36
湖南,2018,ssp,元/公斤,0.5299,36
湖南,2019,ssp,元/公斤,0.5549,36
湖南,2020,ssp,元/公斤,0.555,36
湖南,2021,ssp,元/公斤,0.5899,40
湖南,2022,ssp,元/公斤,0.7435,40
湖南,2023,ssp,元/公斤,0.7356,41
湖南,2024,ssp,元/公斤,0.7537,39
湖南,2025,ssp,元/公斤,0.7745,40
甘肃,2006,ssp,元/公斤,0.5783,36
甘肃,2007,ssp,元/公斤,0.5664,36
甘肃,2008,ssp,元/公斤,0.8812,34
甘肃,2009,ssp,元/公斤,0.6975,36
甘肃,2010,ssp,元/公斤,0.639,36
甘肃,2011,ssp,元/公斤,0.7524,36
甘肃,2012,ssp,元/公斤,0.7561,36
甘肃,2013,ssp,元/公斤,0.7483,36
甘肃,2014,ssp,元/公斤,0.82,36
甘肃,2015,ssp,元/公斤,0.8814,36
甘肃,2016,ssp,元/公斤,0.9001,36
甘肃,2017,ssp,元/公斤,0.9,36
甘肃,2018,ssp,元/公斤,0.9011,36
甘肃,2019,ssp,元/公斤,0.9,36
甘肃,2020,ssp,元/公斤,0.9,36
甘肃,2021,ssp,元/公斤,1.0695,40
甘肃,2022,ssp,元/公斤,1.3875,40
甘肃,2023,ssp,元/公斤,1.4329,41
甘肃,2024,ssp,元/公斤,1.2269,39
甘肃,2025,ssp,元/公斤,1.1055,40
福建,2006,ssp,元/公斤,0.4667,36
福建,2007,ssp,元/公斤,0.4803,36
福建,2008,ssp,元/公斤,0.7275,36
福建,2009,ssp,元/公斤,0.5614,36
福建,2010,ssp,元/公斤,0.5864,36
福建,2011,ssp,元/公斤,0.6,36
福建,2012,ssp,元/公斤,0.6,36
福建,2013,ssp,元/公斤,0.6075,36
福建,2014,ssp,元/公斤,0.6897,36
福建,2015,ssp,元/公斤,0.69,36
福建,2016,ssp,元/公斤,0.71,36
福建,2017,ssp,元/公斤,0.7236,36
福建,2018,ssp,元/公斤,0.7394,36
福建,2019,ssp,元/公斤,0.7467,36
福建,2020,ssp,元/公斤,0.7956,36
福建,2021,ssp,元/公斤,0.8532,40
福建,2022,ssp,元/公斤,0.9842,40
福建,2023,ssp,元/公斤,0.8905,41
福建,2024,ssp,元/公斤,0.831,39
福建,2025,ssp,元/公斤,0.8424,40
贵州,2006,ssp,元/公斤,0.511,36
贵州,2007,ssp,元/公斤,0.5094,36
贵州,2008,ssp,元/公斤,0.6742,36
贵州,2009,ssp,元/公斤,0.7253,36
贵州,2010,ssp,元/公斤,0.7056,36
贵州,2011,ssp,元/公斤,0.785,36
贵州,2012,ssp,元/公斤,0.9618,36
贵州,2013,ssp,元/公斤,0.8847,36
贵州,2014,ssp,元/公斤,0.7728,36
贵州,2015,ssp,元/公斤,0.8462,36
贵州,2016,ssp,元/公斤,0.8956,36
贵州,2017,ssp,元/公斤,0.8719,36
贵州,2018,ssp,元/公斤,0.8119,36
贵州,2019,ssp,元/公斤,0.85,36
贵州,2020,ssp,元/公斤,0.8119,36
贵州,2021,ssp,元/公斤,0.9368,40
贵州,2022,ssp,元/公斤,0.9902,40
贵州,2023,ssp,元/公斤,1.003,41
贵州,2024,ssp,元/公斤,1.0096,39
贵州,2025,ssp,元/公斤,1.005,40
辽宁,2006,ssp,元/公斤,0.571,36
辽宁,2007,ssp,元/公斤,0.6067,36
辽宁,2008,ssp,元/公斤,0.9578,36
辽宁,2009,ssp,元/公斤,0.8864,36
辽宁,2010,ssp,元/公斤,0.9375,36
辽宁,2011,ssp,元/公斤,0.9035,36
辽宁,2012,ssp,元/公斤,0.9,36
辽宁,2013,ssp,元/公斤,0.9089,36
辽宁,2014,ssp,元/公斤,0.8822,36
辽宁,2015,ssp,元/公斤,0.855,36
辽宁,2016,ssp,元/公斤,0.865,36
辽宁,2017,ssp,元/公斤,0.9401,36
辽宁,2018,ssp,元/公斤,1.0622,36
辽宁,2019,ssp,元/公斤,1.1012,36
辽宁,2020,ssp,元/公斤,1.0088,36
辽宁,2021,ssp,元/公斤,1.0823,40
辽宁,2022,ssp,元/公斤,1.7062,40
辽宁,2023,ssp,元/公斤,1.6501,41
辽宁,2024,ssp,元/公斤,1.5455,39
辽宁,2025,ssp,元/公斤,1.5229,40
重庆,2006,ssp,元/公斤,0.4933,35
重庆,2007,ssp,元/公斤,0.5153,36
重庆,2008,ssp,元/公斤,0.8092,36
重庆,2009,ssp,元/公斤,0.7292,36
重庆,2010,ssp,元/公斤,0.7481,36
重庆,2011,ssp,元/公斤,0.7692,36
重庆,2012,ssp,元/公斤,0.7433,36
重庆,2013,ssp,元/公斤,0.7793,36
重庆,2014,ssp,元/公斤,0.75,36
重庆,2015,ssp,元/公斤,0.7931,36
重庆,2016,ssp,元/公斤,0.8,36
重庆,2017,ssp,元/公斤,0.8376,36
重庆,2018,ssp,元/公斤,0.9129,29
重庆,2019,ssp,元/公斤,0.9214,36
重庆,2020,ssp,元/公斤,0.9624,36
重庆,2021,ssp,元/公斤,0.9864,40
重庆,2022,ssp,元/公斤,1.0888,40
重庆,2023,ssp,元/公斤,1.1606,41
重庆,2024,ssp,元/公斤,1.1438,39
重庆,2025,ssp,元/公斤,1.0471,40
陕西,2006,ssp,元/公斤,0.465,36
陕西,2007,ssp,元/公斤,0.4118,36
陕西,2008,ssp,元/公斤,0.6943,36
陕西,2009,ssp,元/公斤,0.5717,36
陕西,2010,ssp,元/公斤,0.4946,36
陕西,2011,ssp,元/公斤,0.5379,36
陕西,2012,ssp,元/公斤,0.5953,36
陕西,2013,ssp,元/公斤,0.6065,36
陕西,2014,ssp,元/公斤,0.6961,36
陕西,2015,ssp,元/公斤,0.67,36
陕西,2016,ssp,元/公斤,0.585,36
陕西,2017,ssp,元/公斤,0.6258,36
陕西,2018,ssp,元/公斤,0.65,36
陕西,2019,ssp,元/公斤,0.6289,36
陕西,2020,ssp,元/公斤,0.6375,36
陕西,2021,ssp,元/公斤,0.6845,40
陕西,2022,ssp,元/公斤,0.8124,40
陕西,2023,ssp,元/公斤,0.7968,41
陕西,2024,ssp,元/公斤,0.7396,39
陕西,2025,ssp,元/公斤,0.7463,40
青海,2006,ssp,元/公斤,0.6117,36
青海,2007,ssp,元/公斤,0.5701,36
青海,2008,ssp,元/公斤,0.8901,36
青海,2009,ssp,元/公斤,0.8136,36
青海,2010,ssp,元/公斤,0.6819,36
青海,2011,ssp,元/公斤,0.7658,36
青海,2012,ssp,元/公斤,0.8424,36
青海,2013,ssp,元/公斤,0.8499,36
青海,2014,ssp,元/公斤,0.7965,36
青海,2015,ssp,元/公斤,0.7842,36
青海,2016,ssp,元/公斤,0.8262,36
青海,2017,ssp,元/公斤,0.8435,36
青海,2018,ssp,元/公斤,0.8707,36
青海,2019,ssp,元/公斤,0.885,36
青海,2020,ssp,元/公斤,0.8554,36
青海,2021,ssp,元/公斤,0.8582,40
青海,2022,ssp,元/公斤,0.9301,40
青海,2023,ssp,元/公斤,0.95,41
青海,2024,ssp,元/公斤,0.95,39
青海,2025,ssp,元/公斤,0.9392,40
黑龙江,2006,ssp,元/公斤,0.6431,36
黑龙江,2007,ssp,元/公斤,0.6874,36
黑龙江,2008,ssp,元/公斤,0.9006,36
黑龙江,2009,ssp,元/公斤,0.8649,36
黑龙江,2010,ssp,元/公斤,0.8264,36
黑龙江,2011,ssp,元/公斤,0.7403,36
黑龙江,2012,ssp,元/公斤,0.75,36
黑龙江,2013,ssp,元/公斤,0.9181,36
黑龙江,2014,ssp,元/公斤,0.8272,36
黑龙江,2015,ssp,元/公斤,0.8618,36
黑龙江,2016,ssp,元/公斤,0.8354,36
黑龙江,2017,ssp,元/公斤,0.8812,36
黑龙江,2018,ssp,元/公斤,0.9188,36
黑龙江,2019,ssp,元/公斤,0.925,36
黑龙江,2020,ssp,元/公斤,0.925,7
云南,2003,urea,元/公斤,1.6394,9
云南,2004,urea,元/公斤,1.8786,11
云南,2005,urea,元/公斤,2.0462,12
云南,2006,urea,元/公斤,1.9271,36
云南,2007,urea,元/公斤,1.9861,36
云南,2008,urea,元/公斤,2.2831,36
云南,2009,urea,元/公斤,2.0253,36
云南,2010,urea,元/公斤,2.1025,36
云南,2011,urea,元/公斤,2.5067,36
云南,2012,urea,元/公斤,2.6914,36
云南,2013,urea,元/公斤,2.3739,36
云南,2014,urea,元/公斤,2.1029,36
云南,2015,urea,元/公斤,2.0878,36
云南,2016,urea,元/公斤,1.9172,36
云南,2017,urea,元/公斤,2.1393,36
云南,2018,urea,元/公斤,2.3886,36
云南,2019,urea,元/公斤,2.3994,36
云南,2020,urea,元/公斤,2.2472,36
云南,2021,urea,元/公斤,2.7215,40
云南,2022,urea,元/公斤,3.2735,40
云南,2023,urea,元/公斤,3.1351,41
云南,2024,urea,元/公斤,2.9321,39
云南,2025,urea,元/公斤,2.4495,40
内蒙古,2003,urea,元/公斤,1.48,9
内蒙古,2004,urea,元/公斤,1.5217,12
内蒙古,2005,urea,元/公斤,1.85,12
内蒙古,2006,urea,元/公斤,1.8322,36
内蒙古,2007,urea,元/公斤,1.8099,36
内蒙古,2008,urea,元/公斤,2.1549,36
内蒙古,2009,urea,元/公斤,2.0489,36
内蒙古,2010,urea,元/公斤,2.0861,36
内蒙古,2011,urea,元/公斤,2.2731,36
内蒙古,2012,urea,元/公斤,2.3382,36
内蒙古,2013,urea,元/公斤,2.2689,36
内蒙古,2014,urea,元/公斤,1.8624,36
内蒙古,2015,urea,元/公斤,1.8006,36
内蒙古,2016,urea,元/公斤,1.4881,36
内蒙古,2017,urea,元/公斤,1.5592,36
内蒙古,2018,urea,元/公斤,1.8828,36
内蒙古,2019,urea,元/公斤,1.9529,36
内蒙古,2020,urea,元/公斤,1.8314,36
内蒙古,2021,urea,元/公斤,2.4578,40
内蒙古,2022,urea,元/公斤,3.0129,40
内蒙古,2023,urea,元/公斤,2.5263,41
内蒙古,2024,urea,元/公斤,2.3177,39
内蒙古,2025,urea,元/公斤,1.9496,40
吉林,2003,urea,元/公斤,1.42,9
吉林,2004,urea,元/公斤,1.6675,12
吉林,2005,urea,元/公斤,1.9133,12
吉林,2006,urea,元/公斤,1.8756,36
吉林,2007,urea,元/公斤,1.774,36
吉林,2008,urea,元/公斤,2.0758,36
吉林,2009,urea,元/公斤,1.9812,36
吉林,2010,urea,元/公斤,1.7093,36
吉林,2011,urea,元/公斤,2.1306,36
吉林,2012,urea,元/公斤,2.3703,36
吉林,2013,urea,元/公斤,2.2967,36
吉林,2014,urea,元/公斤,2.0111,36
吉林,2015,urea,元/公斤,1.95,36
吉林,2016,urea,元/公斤,1.8028,36
吉林,2017,urea,元/公斤,1.7886,36
吉林,2018,urea,元/公斤,2.1125,36
吉林,2019,urea,元/公斤,2.1792,36
吉林,2020,urea,元/公斤,2.0312,36
吉林,2021,urea,元/公斤,2.4782,40
吉林,2022,urea,元/公斤,3.2206,40
吉林,2023,urea,元/公斤,2.9421,41
吉林,2024,urea,元/公斤,2.5372,39
吉林,2025,urea,元/公斤,2.0758,40
四川,2003,urea,元/公斤,1.5083,9
四川,2004,urea,元/公斤,1.7573,11
四川,2005,urea,元/公斤,1.9058,12
四川,2006,urea,元/公斤,1.8053,36
四川,2007,urea,元/公斤,1.8543,36
四川,2008,urea,元/公斤,2.2028,36
四川,2009,urea,元/公斤,1.9928,36
四川,2010,urea,元/公斤,1.98,36
四川,2011,urea,元/公斤,2.3419,36
四川,2012,urea,元/公斤,2.5422,36
四川,2013,urea,元/公斤,2.3775,36
四川,2014,urea,元/公斤,1.9436,36
四川,2015,urea,元/公斤,1.9378,36
四川,2016,urea,元/公斤,1.8497,36
四川,2017,urea,元/公斤,1.9767,36
四川,2018,urea,元/公斤,2.3558,36
四川,2019,urea,元/公斤,2.3683,36
四川,2020,urea,元/公斤,2.1647,36
四川,2021,urea,元/公斤,2.5925,40
四川,2022,urea,元/公斤,3.1508,40
四川,2023,urea,元/公斤,2.8922,41
四川,2024,urea,元/公斤,2.7215,39
四川,2025,urea,元/公斤,2.372,40
宁夏,2003,urea,元/公斤,1.3344,9
宁夏,2004,urea,元/公斤,1.5217,12
宁夏,2005,urea,元/公斤,1.7686,11
宁夏,2006,urea,元/公斤,1.7612,36
宁夏,2007,urea,元/公斤,1.7399,36
宁夏,2008,urea,元/公斤,1.8768,36
宁夏,2009,urea,元/公斤,1.841,36
宁夏,2010,urea,元/公斤,1.7811,36
宁夏,2011,urea,元/公斤,2.1061,36
宁夏,2012,urea,元/公斤,2.244,36
宁夏,2013,urea,元/公斤,2.0938,36
宁夏,2014,urea,元/公斤,1.735,36
宁夏,2015,urea,元/公斤,1.6894,36
宁夏,2016,urea,元/公斤,1.4433,36
宁夏,2017,urea,元/公斤,1.5574,36
宁夏,2018,urea,元/公斤,1.9088,36
宁夏,2019,urea,元/公斤,1.9944,36
宁夏,2020,urea,元/公斤,1.7706,36
宁夏,2021,urea,元/公斤,2.1769,40
宁夏,2022,urea,元/公斤,2.7286,40
宁夏,2023,urea,元/公斤,2.6093,41
宁夏,2024,urea,元/公斤,2.3681,39
宁夏,2025,urea,元/公斤,1.9327,40
安徽,2003,urea,元/公斤,1.4061,9
安徽,2004,urea,元/公斤,1.6733,12
安徽,2005,urea,元/公斤,1.8296,12
安徽,2006,urea,元/公斤,1.7425,36
安徽,2007,urea,元/公斤,1.7519,36
安徽,2008,urea,元/公斤,2.1693,36
安徽,2009,urea,元/公斤,1.7872,36
安徽,2010,urea,元/公斤,1.8422,36
安徽,2011,urea,元/公斤,2.2417,36
安徽,2012,urea,元/公斤,2.3111,36
安徽,2013,urea,元/公斤,2.0139,36
安徽,2014,urea,元/公斤,1.7092,36
安徽,2015,urea,元/公斤,1.7253,36
安徽,2016,urea,元/公斤,1.5281,36
安徽,2017,urea,元/公斤,1.7906,36
安徽,2018,urea,元/公斤,2.1539,36
安徽,2019,urea,元/公斤,2.0878,36
安徽,2020,urea,元/公斤,1.9722,36
安徽,2021,urea,元/公斤,2.5172,40
安徽,2022,urea,元/公斤,2.985,40
安徽,2023,urea,元/公斤,2.7944,41
安徽,2024,urea,元/公斤,2.4187,39
安徽,2025,urea,元/公斤,2.0465,40
山东,2003,urea,元/公斤,1.3694,9
山东,2004,urea,元/公斤,1.6242,12
山东,2005,urea,元/公斤,1.8242,12
山东,2006,urea,元/公斤,1.7128,36
山东,2007,urea,元/公斤,1.7322,36
山东,2008,urea,元/公斤,2.1346,36
山东,2009,urea,元/公斤,1.7625,36
山东,2010,urea,元/公斤,1.7728,36
山东,2011,urea,元/公斤,2.1936,36
山东,2012,urea,元/公斤,2.2331,36
山东,2013,urea,元/公斤,1.9581,36
山东,2014,urea,元/公斤,1.6583,36
山东,2015,urea,元/公斤,1.6881,36
山东,2016,urea,元/公斤,1.4278,36
山东,2017,urea,元/公斤,1.6975,36
山东,2018,urea,元/公斤,2.0208,36
山东,2019,urea,元/公斤,1.9694,36
山东,2020,urea,元/公斤,1.8386,36
山东,2021,urea,元/公斤,2.4271,40
山东,2022,urea,元/公斤,2.8422,40
山东,2023,urea,元/公斤,2.5334,41
山东,2024,urea,元/公斤,2.2754,39
山东,2025,urea,元/公斤,1.9995,40
山西,2003,urea,元/公斤,1.3961,9
山西,2004,urea,元/公斤,1.6133,12
山西,2005,urea,元/公斤,1.8754,12
山西,2006,urea,元/公斤,1.7818,36
山西,2007,urea,元/公斤,1.77,36
山西,2008,urea,元/公斤,2.2082,36
山西,2009,urea,元/公斤,1.8832,36
山西,2010,urea,元/公斤,1.8214,36
山西,2011,urea,元/公斤,2.1579,36
山西,2012,urea,元/公斤,2.2933,36
山西,2013,urea,元/公斤,2.0394,36
山西,2014,urea,元/公斤,1.6821,36
山西,2015,urea,元/公斤,1.7121,36
山西,2016,urea,元/公斤,1.4897,36
山西,2017,urea,元/公斤,1.6051,36
山西,2018,urea,元/公斤,1.9738,36
山西,2019,urea,元/公斤,1.9803,36
山西,2020,urea,元/公斤,1.8407,36
山西,2021,urea,元/公斤,2.4128,40
山西,2022,urea,元/公斤,2.9701,40
山西,2023,urea,元/公斤,2.705,41
山西,2024,urea,元/公斤,2.3731,39
山西,2025,urea,元/公斤,2.0165,40
广东,2003,urea,元/公斤,1.6057,7
广东,2004,urea,元/公斤,1.7786,11
广东,2005,urea,元/公斤,1.9779,12
广东,2006,urea,元/公斤,2.0789,35
广东,2007,urea,元/公斤,2.0443,36
广东,2008,urea,元/公斤,2.514,36
广东,2009,urea,元/公斤,2.044,36
广东,2010,urea,元/公斤,2.0971,36
广东,2011,urea,元/公斤,2.6139,36
广东,2012,urea,元/公斤,2.6528,36
广东,2013,urea,元/公斤,2.3558,36
广东,2014,urea,元/公斤,2.0658,36
广东,2015,urea,元/公斤,2.1578,36
广东,2016,urea,元/公斤,2.0239,36
广东,2017,urea,元/公斤,2.1047,36
广东,2018,urea,元/公斤,2.3596,36
广东,2019,urea,元/公斤,2.4533,36
广东,2020,urea,元/公斤,2.2347,36
广东,2021,urea,元/公斤,2.7125,40
广东,2022,urea,元/公斤,3.18,40
广东,2023,urea,元/公斤,3.078,41
广东,2024,urea,元/公斤,3.0705,39
广东,2025,urea,元/公斤,2.7838,40
广西,2003,urea,元/公斤,1.4521,7
广西,2004,urea,元/公斤,1.8142,12
广西,2005,urea,元/公斤,2.0067,12
广西,2006,urea,元/公斤,1.9057,36
广西,2007,urea,元/公斤,1.9272,36
广西,2008,urea,元/公斤,2.4369,36
广西,2009,urea,元/公斤,1.9254,36
广西,2010,urea,元/公斤,1.9739,36
广西,2011,urea,元/公斤,2.4336,36
广西,2012,urea,元/公斤,2.544,36
广西,2013,urea,元/公斤,2.33,36
广西,2014,urea,元/公斤,1.9142,36
广西,2015,urea,元/公斤,1.98,36
广西,2016,urea,元/公斤,1.8435,36
广西,2017,urea,元/公斤,2.0964,36
广西,2018,urea,元/公斤,2.4088,36
广西,2019,urea,元/公斤,2.4685,36
广西,2020,urea,元/公斤,2.3567,36
广西,2021,urea,元/公斤,2.6788,40
广西,2022,urea,元/公斤,3.231,40
广西,2023,urea,元/公斤,3.0149,41
广西,2024,urea,元/公斤,2.6469,39
广西,2025,urea,元/公斤,2.2541,40
新疆,2003,urea,元/公斤,1.4488,8
新疆,2004,urea,元/公斤,1.5082,11
新疆,2005,urea,元/公斤,1.8267,12
新疆,2006,urea,元/公斤,1.9028,36
新疆,2007,urea,元/公斤,1.8293,36
新疆,2008,urea,元/公斤,1.8786,36
新疆,2009,urea,元/公斤,1.9629,21
新疆,2010,urea,元/公斤,1.8637,24
新疆,2011,urea,元/公斤,2.0478,36
新疆,2012,urea,元/公斤,2.2185,36
新疆,2013,urea,元/公斤,2.2129,36
新疆,2014,urea,元/公斤,1.7892,36
新疆,2015,urea,元/公斤,1.7128,36
新疆,2016,urea,元/公斤,1.3597,36
新疆,2017,urea,元/公斤,1.3857,36
新疆,2018,urea,元/公斤,1.7717,36
新疆,2019,urea,元/公斤,1.8336,36
新疆,2020,urea,元/公斤,1.665,36
新疆,2021,urea,元/公斤,2.1804,40
新疆,2022,urea,元/公斤,2.6927,40
新疆,2023,urea,元/公斤,2.49,41
新疆,2024,urea,元/公斤,2.2594,39
新疆,2025,urea,元/公斤,1.7674,40
江苏,2003,urea,元/公斤,1.5044,9
江苏,2004,urea,元/公斤,1.7688,12
江苏,2005,urea,元/公斤,1.9258,12
江苏,2006,urea,元/公斤,1.7897,36
江苏,2007,urea,元/公斤,1.7992,36
江苏,2008,urea,元/公斤,2.1831,36
江苏,2009,urea,元/公斤,1.8122,36
江苏,2010,urea,元/公斤,1.9056,36
江苏,2011,urea,元/公斤,2.2861,36
江苏,2012,urea,元/公斤,2.4028,36
江苏,2013,urea,元/公斤,2.1472,36
江苏,2014,urea,元/公斤,1.8664,36
江苏,2015,urea,元/公斤,1.8472,36
江苏,2016,urea,元/公斤,1.6347,36
江苏,2017,urea,元/公斤,1.8506,36
江苏,2018,urea,元/公斤,2.1789,36
江苏,2019,urea,元/公斤,2.1383,36
江苏,2020,urea,元/公斤,1.9833,36
江苏,2021,urea,元/公斤,2.5712,40
江苏,2022,urea,元/公斤,2.9858,40
江苏,2023,urea,元/公斤,2.7434,41
江苏,2024,urea,元/公斤,2.3791,39
江苏,2025,urea,元/公斤,1.982,40
江西,2003,urea,元/公斤,1.4658,6
江西,2004,urea,元/公斤,1.7436,7
江西,2005,urea,元/公斤,1.8621,12
江西,2006,urea,元/公斤,1.7738,36
江西,2007,urea,元/公斤,1.7897,36
江西,2008,urea,元/公斤,2.2379,36
江西,2009,urea,元/公斤,1.826,36
江西,2010,urea,元/公斤,1.9012,36
江西,2011,urea,元/公斤,2.3022,36
江西,2012,urea,元/公斤,2.3833,36
江西,2013,urea,元/公斤,2.1928,36
江西,2014,urea,元/公斤,1.8292,36
江西,2015,urea,元/公斤,1.7886,36
江西,2016,urea,元/公斤,1.8107,36
江西,2017,urea,元/公斤,1.8968,36
江西,2018,urea,元/公斤,2.1625,36
江西,2019,urea,元/公斤,2.1907,36
江西,2020,urea,元/公斤,2.0464,36
江西,2021,urea,元/公斤,2.6645,40
江西,2022,urea,元/公斤,3.1154,40
江西,2023,urea,元/公斤,2.8626,41
江西,2024,urea,元/公斤,2.6265,39
江西,2025,urea,元/公斤,2.1269,40
河北,2003,urea,元/公斤,1.3371,7
河北,2004,urea,元/公斤,1.5845,11
河北,2005,urea,元/公斤,1.7233,12
河北,2006,urea,元/公斤,1.6614,36
河北,2007,urea,元/公斤,1.6365,36
河北,2008,urea,元/公斤,1.9435,36
河北,2009,urea,元/公斤,1.6932,36
河北,2010,urea,元/公斤,1.7243,36
河北,2011,urea,元/公斤,2.1119,36
河北,2012,urea,元/公斤,2.1654,36
河北,2013,urea,元/公斤,1.8932,36
河北,2014,urea,元/公斤,1.63,36
河北,2015,urea,元/公斤,1.6674,36
河北,2016,urea,元/公斤,1.42,36
河北,2017,urea,元/公斤,1.7104,36
河北,2018,urea,元/公斤,2.0554,36
河北,2019,urea,元/公斤,2.0133,36
河北,2020,urea,元/公斤,1.8214,36
河北,2021,urea,元/公斤,2.4304,40
河北,2022,urea,元/公斤,2.8482,40
河北,2023,urea,元/公斤,2.5884,41
河北,2024,urea,元/公斤,2.2359,39
河北,2025,urea,元/公斤,1.8571,40
河南,2003,urea,元/公斤,1.3767,9
河南,2004,urea,元/公斤,1.6288,12
河南,2005,urea,元/公斤,1.8112,12
河南,2006,urea,元/公斤,1.7301,36
河南,2007,urea,元/公斤,1.6875,36
河南,2008,urea,元/公斤,2.1464,36
河南,2009,urea,元/公斤,1.7475,36
河南,2010,urea,元/公斤,1.8093,36
河南,2011,urea,元/公斤,2.1743,36
河南,2012,urea,元/公斤,2.2411,36
河南,2013,urea,元/公斤,2.0703,36
河南,2014,urea,元/公斤,1.7239,36
河南,2015,urea,元/公斤,1.706,36
河南,2016,urea,元/公斤,1.4822,36
河南,2017,urea,元/公斤,1.6943,36
河南,2018,urea,元/公斤,2.0303,36
河南,2019,urea,元/公斤,2.0371,36
河南,2020,urea,元/公斤,1.8454,36
河南,2021,urea,元/公斤,2.2638,40
河南,2022,urea,元/公斤,2.7344,40
河南,2023,urea,元/公斤,2.6271,41
河南,2024,urea,元/公斤,2.2429,39
河南,2025,urea,元/公斤,1.9518,40
浙江,2003,urea,元/公斤,1.5306,9
浙江,2004,urea,元/公斤,1.8296,12
浙江,2005,urea,元/公斤,1.94,10
浙江,2006,urea,元/公斤,1.8439,36
浙江,2007,urea,元/公斤,1.8556,36
浙江,2008,urea,元/公斤,2.29,36
浙江,2009,urea,元/公斤,1.8961,36
浙江,2010,urea,元/公斤,1.9747,36
浙江,2011,urea,元/公斤,2.3189,36
浙江,2012,urea,元/公斤,2.3739,36
浙江,2013,urea,元/公斤,2.1458,36
浙江,2014,urea,元/公斤,1.8558,36
浙江,2015,urea,元/公斤,1.9258,36
浙江,2016,urea,元/公斤,1.8272,36
浙江,2017,urea,元/公斤,1.9964,36
浙江,2018,urea,元/公斤,2.2931,36
浙江,2019,urea,元/公斤,2.2769,36
浙江,2020,urea,元/公斤,2.05,36
浙江,2021,urea,元/公斤,2.7512,40
浙江,2022,urea,元/公斤,3.12,40
浙江,2023,urea,元/公斤,2.9756,41
浙江,2024,urea,元/公斤,2.6321,39
浙江,2025,urea,元/公斤,2.4762,40
海南,2003,urea,元/公斤,1.5917,6
海南,2004,urea,元/公斤,1.9422,9
海南,2005,urea,元/公斤,1.9418,11
海南,2006,urea,元/公斤,1.9519,36
海南,2007,urea,元/公斤,1.9692,36
海南,2008,urea,元/公斤,1.9958,36
海南,2009,urea,元/公斤,1.9925,36
海南,2010,urea,元/公斤,2.1839,36
海南,2011,urea,元/公斤,2.6194,36
海南,2012,urea,元/公斤,2.7322,36
海南,2013,urea,元/公斤,2.3889,36
海南,2014,urea,元/公斤,2.0428,36
海南,2015,urea,元/公斤,2.0347,36
海南,2016,urea,元/公斤,1.9267,36
海南,2017,urea,元/公斤,2.0133,36
海南,2018,urea,元/公斤,2.4469,36
海南,2019,urea,元/公斤,2.4192,36
海南,2020,urea,元/公斤,2.2417,36
海南,2021,urea,元/公斤,2.9035,40
海南,2022,urea,元/公斤,3.3685,40
海南,2023,urea,元/公斤,3.1061,41
海南,2024,urea,元/公斤,2.8113,39
海南,2025,urea,元/公斤,2.3815,40
湖北,2003,urea,元/公斤,1.5511,9
湖北,2004,urea,元/公斤,1.5792,12
湖北,2005,urea,元/公斤,1.885,11
湖北,2006,urea,元/公斤,1.8575,36
湖北,2007,urea,元/公斤,1.846,36
湖北,2008,urea,元/公斤,2.3081,36
湖北,2009,urea,元/公斤,1.8671,36
湖北,2010,urea,元/公斤,1.8689,36
湖北,2011,urea,元/公斤,2.3056,36
湖北,2012,urea,元/公斤,2.4296,36
湖北,2013,urea,元/公斤,2.1882,36
湖北,2014,urea,元/公斤,1.895,36
湖北,2015,urea,元/公斤,1.8681,36
湖北,2016,urea,元/公斤,1.6888,36
湖北,2017,urea,元/公斤,1.8065,36
