province_std,county_std,town_std,镇代码,区县代码,省,区县名称,镇
河北,任丘市,石门桥镇,130982101,130982,河北省,任丘市,石门桥镇
河北,任丘市,吕公堡镇,130982102,130982,河北省,任丘市,吕公堡镇
河北,任丘市,长丰镇,130982103,130982,河北省,任丘市,长丰镇
河北,任丘市,梁召镇,130982106,130982,河北省,任丘市,梁召镇
河北,任丘市,辛中驿镇,130982107,130982,河北省,任丘市,辛中驿镇
河北,任丘市,麻家坞镇,130982108,130982,河北省,任丘市,麻家坞镇
河北,任丘市,北辛庄镇,130982109,130982,河北省,任丘市,北辛庄镇
河北,任丘市,议论堡镇,130982110,130982,河北省,任丘市,议论堡镇
河北,任丘市,于村镇,130982111,130982,河北省,任丘市,于村镇
河北,任丘市,青塔乡,130982204,130982,河北省,任丘市,青塔乡
河北,任丘市,北汉乡,130982207,130982,河北省,任丘市,北汉乡
河北,任丘市,华北石油管理局,130982400,130982,河北省,任丘市,华北石油管理局
河北,任丘市,河北任丘经济开发区,130982500,130982,河北省,任丘市,河北任丘经济开发区
河北,黄骅市,骅东街道,130983001,130983,河北省,黄骅市,骅东街道
河北,黄骅市,骅中街道,130983002,130983,河北省,黄骅市,骅中街道
河北,黄骅市,骅西街道,130983003,130983,河北省,黄骅市,骅西街道
河北,黄骅市,黄骅镇,130983100,130983,河北省,黄骅市,黄骅镇
河北,黄骅市,南排河镇,130983101,130983,河北省,黄骅市,南排河镇
河北,黄骅市,吕桥镇,130983102,130983,河北省,黄骅市,吕桥镇
河北,黄骅市,旧城镇,130983103,130983,河北省,黄骅市,旧城镇
河北,黄骅市,齐家务镇,130983104,130983,河北省,黄骅市,齐家务镇
河北,黄骅市,滕庄子镇,130983105,130983,河北省,黄骅市,滕庄子镇
河北,黄骅市,常郭镇,130983106,130983,河北省,黄骅市,常郭镇
河北,黄骅市,羊二庄镇,130983107,130983,河北省,黄骅市,羊二庄镇
河北,黄骅市,官庄乡,130983204,130983,河北省,黄骅市,官庄乡
河北,黄骅市,羊三木回族乡,130983207,130983,河北省,黄骅市,羊三木回族乡
河北,黄骅市,黄骅经济技术开发区,130983404,130983,河北省,黄骅市,黄骅经济技术开发区
河北,河间市,瀛州路街道,130984001,130984,河北省,河间市,瀛州路街道
河北,河间市,城垣西路街道,130984002,130984,河北省,河间市,城垣西路街道
河北,河间市,米各庄镇,130984101,130984,河北省,河间市,米各庄镇
河北,河间市,景和镇,130984102,130984,河北省,河间市,景和镇
河北,河间市,卧佛堂镇,130984103,130984,河北省,河间市,卧佛堂镇
河北,河间市,束城镇,130984104,130984,河北省,河间市,束城镇
河北,河间市,留古寺镇,130984105,130984,河北省,河间市,留古寺镇
河北,河间市,沙河桥镇,130984106,130984,河北省,河间市,沙河桥镇
河北,河间市,诗经村镇,130984107,130984,河北省,河间市,诗经村镇
河北,河间市,尊祖庄镇,130984108,130984,河北省,河间市,尊祖庄镇
河北,河间市,兴村镇,130984109,130984,河北省,河间市,兴村镇
河北,河间市,行别营镇,130984110,130984,河北省,河间市,行别营镇
河北,河间市,故仙镇,130984111,130984,河北省,河间市,故仙镇
河北,河间市,黎民居乡,130984201,130984,河北省,河间市,黎民居乡
河北,河间市,沙洼乡,130984203,130984,河北省,河间市,沙洼乡
河北,河间市,西九吉乡,130984204,130984,河北省,河间市,西九吉乡
河北,河间市,北石槽乡,130984205,130984,河北省,河间市,北石槽乡
河北,河间市,时村乡,130984209,130984,河北省,河间市,时村乡
河北,河间市,龙华店乡,130984212,130984,河北省,河间市,龙华店乡
河北,河间市,果子洼回族乡,130984213,130984,河北省,河间市,果子洼回族乡
河北,河间市,河北河间经济开发区,130984403,130984,河北省,河间市,河北河间经济开发区
河北,安次区,银河南路街道,131002001,131002,河北省,安次区,银河南路街道
河北,安次区,光明西道街道,131002002,131002,河北省,安次区,光明西道街道
河北,安次区,永华道街道,131002003,131002,河北省,安次区,永华道街道
河北,安次区,落垡镇,131002100,131002,河北省,安次区,落垡镇
河北,安次区,码头镇,131002101,131002,河北省,安次区,码头镇
河北,安次区,葛渔城镇,131002102,131002,河北省,安次区,葛渔城镇
河北,安次区,东沽港镇,131002103,131002,河北省,安次区,东沽港镇
河北,安次区,调河头镇,131002104,131002,河北省,安次区,调河头镇
河北,安次区,北史家务镇,131002105,131002,河北省,安次区,北史家务镇
河北,安次区,杨税务镇,131002106,131002,河北省,安次区,杨税务镇
河北,安次区,仇庄镇,131002107,131002,河北省,安次区,仇庄镇
河北,安次区,廊坊龙河高新技术产业开发区,131002400,131002,河北省,安次区,廊坊龙河高新技术产业开发区
河北,安次区,河北廊坊高新技术产业开发区,131002401,131002,河北省,安次区,河北廊坊高新技术产业开发区
河北,安次区,河北廊坊龙港经济开发区,131002402,131002,河北省,安次区,河北廊坊龙港经济开发区
河北,安次区,河北安次经济开发区,131002403,131002,河北省,安次区,河北安次经济开发区
河北,广阳区,银河北路街道,131003001,131003,河北省,广阳区,银河北路街道
河北,广阳区,爱民东道街道,131003002,131003,河北省,广阳区,爱民东道街道
河北,广阳区,解放道街道,131003003,131003,河北省,广阳区,解放道街道
河北,广阳区,新开路街道,131003004,131003,河北省,广阳区,新开路街道
河北,广阳区,新源道街道,131003005,131003,河北省,广阳区,新源道街道
河北,广阳区,南尖塔镇,131003100,131003,河北省,广阳区,南尖塔镇
河北,广阳区,万庄镇,131003101,131003,河北省,广阳区,万庄镇
河北,广阳区,九州镇,131003102,131003,河北省,广阳区,九州镇
河北,广阳区,北旺镇,131003103,131003,河北省,广阳区,北旺镇
河北,广阳区,河北廊坊广阳经济开发区,131003400,131003,河北省,广阳区,河北廊坊广阳经济开发区
河北,固安县,固安镇,131022100,131022,河北省,固安县,固安镇
河北,固安县,宫村镇,131022101,131022,河北省,固安县,宫村镇
河北,固安县,柳泉镇,131022102,131022,河北省,固安县,柳泉镇
河北,固安县,牛驼镇,131022103,131022,河北省,固安县,牛驼镇
河北,固安县,马庄镇,131022104,131022,河北省,固安县,马庄镇
河北,固安县,东湾镇,131022105,131022,河北省,固安县,东湾镇
河北,固安县,渠沟镇,131022106,131022,河北省,固安县,渠沟镇
河北,固安县,彭村乡,131022201,131022,河北省,固安县,彭村乡
河北,固安县,礼让店乡,131022203,131022,河北省,固安县,礼让店乡
河北,固安县,固安温泉休闲商务产业园区,131022400,131022,河北省,固安县,固安温泉休闲商务产业园区
河北,永清县,城区街道,131023001,131023,河北省,永清县,城区街道
河北,永清县,永清镇,131023100,131023,河北省,永清县,永清镇
河北,永清县,韩村镇,131023101,131023,河北省,永清县,韩村镇
河北,永清县,后奕镇,131023102,131023,河北省,永清县,后奕镇
河北,永清县,别古庄镇,131023103,131023,河北省,永清县,别古庄镇
河北,永清县,里澜城镇,131023104,131023,河北省,永清县,里澜城镇
河北,永清县,管家务回族乡,131023200,131023,河北省,永清县,管家务回族乡
河北,永清县,曹家务乡,131023201,131023,河北省,永清县,曹家务乡
河北,永清县,龙虎庄乡,131023202,131023,河北省,永清县,龙虎庄乡
河北,永清县,刘街乡,131023203,131023,河北省,永清县,刘街乡
河北,永清县,三圣口乡,131023204,131023,河北省,永清县,三圣口乡
河北,永清县,河北永清经济开发区,131023400,131023,河北省,永清县,河北永清经济开发区
河北,永清县,北京亦庄永清高新技术产业开发区,131023401,131023,河北省,永清县,北京亦庄永清高新技术产业开发区
河北,香河县,淑阳镇,131024100,131024,河北省,香河县,淑阳镇
河北,香河县,蒋辛屯镇,131024101,131024,河北省,香河县,蒋辛屯镇
河北,香河县,渠口镇,131024102,131024,河北省,香河县,渠口镇
河北,香河县,安头屯镇,131024103,131024,河北省,香河县,安头屯镇
河北,香河县,安平镇,131024104,131024,河北省,香河县,安平镇
河北,香河县,刘宋镇,131024105,131024,河北省,香河县,刘宋镇
河北,香河县,五百户镇,131024106,131024,河北省,香河县,五百户镇
河北,香河县,钱旺镇,131024107,131024,河北省,香河县,钱旺镇
河北,香河县,钳屯镇,131024108,131024,河北省,香河县,钳屯镇
河北,香河县,河北香河经济开发区,131024500,131024,河北省,香河县,河北香河经济开发区
河北,香河县,香河新兴产业示范区,131024501,131024,河北省,香河县,香河新兴产业示范区
河北,大城县,平舒镇,131025100,131025,河北省,大城县,平舒镇
河北,大城县,旺村镇,131025101,131025,河北省,大城县,旺村镇
河北,大城县,大尚屯镇,131025102,131025,河北省,大城县,大尚屯镇
河北,大城县,南赵扶镇,131025103,131025,河北省,大城县,南赵扶镇
河北,大城县,留各庄镇,131025104,131025,河北省,大城县,留各庄镇
河北,大城县,权村镇,131025105,131025,河北省,大城县,权村镇
河北,大城县,里坦镇,131025106,131025,河北省,大城县,里坦镇
河北,大城县,广安镇,131025107,131025,河北省,大城县,广安镇
河北,大城县,北魏镇,131025108,131025,河北省,大城县,北魏镇
河北,大城县,臧屯镇,131025109,131025,河北省,大城县,臧屯镇
河北,大城县,河北大城经济开发区,131025400,131025,河北省,大城县,河北大城经济开发区
河北,文安县,文安镇,131026100,131026,河北省,文安县,文安镇
河北,文安县,新镇镇,131026101,131026,河北省,文安县,新镇镇
河北,文安县,苏桥镇,131026102,131026,河北省,文安县,苏桥镇
河北,文安县,大柳河镇,131026103,131026,河北省,文安县,大柳河镇
河北,文安县,左各庄镇,131026104,131026,河北省,文安县,左各庄镇
河北,文安县,滩里镇,131026105,131026,河北省,文安县,滩里镇
河北,文安县,史各庄镇,131026106,131026,河北省,文安县,史各庄镇
河北,文安县,赵各庄镇,131026107,131026,河北省,文安县,赵各庄镇
河北,文安县,兴隆宫镇,131026108,131026,河北省,文安县,兴隆宫镇
河北,文安县,大留镇镇,131026109,131026,河北省,文安县,大留镇镇
河北,文安县,孙氏镇,131026110,131026,河北省,文安县,孙氏镇
河北,文安县,德归镇,131026111,131026,河北省,文安县,德归镇
河北,文安县,大围河回族满族乡,131026200,131026,河北省,文安县,大围河回族满族乡
河北,大厂回族自治县,北辰街道,131028001,131028,河北省,大厂回族自治县,北辰街道
河北,大厂回族自治县,大厂镇,131028100,131028,河北省,大厂回族自治县,大厂镇
河北,大厂回族自治县,夏垫镇,131028101,131028,河北省,大厂回族自治县,夏垫镇
河北,大厂回族自治县,祁各庄镇,131028102,131028,河北省,大厂回族自治县,祁各庄镇
河北,大厂回族自治县,邵府镇,131028103,131028,河北省,大厂回族自治县,邵府镇
河北,大厂回族自治县,陈府镇,131028104,131028,河北省,大厂回族自治县,陈府镇
河北,大厂回族自治县,河北大厂高新技术产业开发区,131028400,131028,河北省,大厂回族自治县,河北大厂高新技术产业开发区
河北,廊坊经济技术开发区,耀华道街道,131071450,131071,河北省,廊坊经济技术开发区,耀华道街道
河北,廊坊经济技术开发区,云鹏道街道,131071451,131071,河北省,廊坊经济技术开发区,云鹏道街道
河北,霸州市,裕华街道,131081001,131081,河北省,霸州市,裕华街道
河北,霸州市,霸州镇,131081100,131081,河北省,霸州市,霸州镇
河北,霸州市,南孟镇,131081101,131081,河北省,霸州市,南孟镇
河北,霸州市,信安镇,131081102,131081,河北省,霸州市,信安镇
河北,霸州市,堂二里镇,131081103,131081,河北省,霸州市,堂二里镇
河北,霸州市,煎茶铺镇,131081104,131081,河北省,霸州市,煎茶铺镇
河北,霸州市,胜芳镇,131081105,131081,河北省,霸州市,胜芳镇
河北,霸州市,杨芬港镇,131081106,131081,河北省,霸州市,杨芬港镇
河北,霸州市,康仙庄镇,131081107,131081,河北省,霸州市,康仙庄镇
河北,霸州市,王庄子镇,131081108,131081,河北省,霸州市,王庄子镇
河北,霸州市,岔河集乡,131081200,131081,河北省,霸州市,岔河集乡
河北,霸州市,东杨庄乡,131081202,131081,河北省,霸州市,东杨庄乡
河北,霸州市,东段乡,131081204,131081,河北省,霸州市,东段乡
河北,三河市,鼎盛东街道,131082001,131082,河北省,三河市,鼎盛东街道
河北,三河市,泃阳西街道,131082002,131082,河北省,三河市,泃阳西街道
河北,三河市,行宫东街道,131082003,131082,河北省,三河市,行宫东街道
河北,三河市,迎宾北路街道,131082004,131082,河北省,三河市,迎宾北路街道
河北,三河市,燕顺路街道,131082005,131082,河北省,三河市,燕顺路街道
河北,三河市,康城街道,131082006,131082,河北省,三河市,康城街道
河北,三河市,泃阳镇,131082100,131082,河北省,三河市,泃阳镇
河北,三河市,李旗庄镇,131082101,131082,河北省,三河市,李旗庄镇
河北,三河市,杨庄镇,131082102,131082,河北省,三河市,杨庄镇
河北,三河市,皇庄镇,131082103,131082,河北省,三河市,皇庄镇
河北,三河市,新集镇,131082104,131082,河北省,三河市,新集镇
河北,三河市,段甲岭镇,131082105,131082,河北省,三河市,段甲岭镇
河北,三河市,黄土庄镇,131082106,131082,河北省,三河市,黄土庄镇
河北,三河市,高楼镇,131082107,131082,河北省,三河市,高楼镇
河北,三河市,齐心庄镇,131082108,131082,河北省,三河市,齐心庄镇
河北,三河市,燕郊镇,131082109,131082,河北省,三河市,燕郊镇
河北,三河市,燕郊高新技术产业开发区,131082450,131082,河北省,三河市,燕郊高新技术产业开发区
河北,三河市,河北三河国家农业科技园区,131082451,131082,河北省,三河市,河北三河国家农业科技园区
河北,桃城区,河西街道,131102001,131102,河北省,桃城区,河西街道
河北,桃城区,河东街道,131102002,131102,河北省,桃城区,河东街道
河北,桃城区,路北街道,131102003,131102,河北省,桃城区,路北街道
河北,桃城区,中华大街街道,131102004,131102,河北省,桃城区,中华大街街道
河北,桃城区,郑家河沿镇,131102100,131102,河北省,桃城区,郑家河沿镇
河北,桃城区,赵家圈镇,131102101,131102,河北省,桃城区,赵家圈镇
河北,桃城区,邓庄镇,131102102,131102,河北省,桃城区,邓庄镇
