construction,depth,commodity,year,kg_per_capita,note
annual_growth_path_linear,0.0,CATM,2023,6.56657,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2033,116.702,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2033,116.252,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2034,116.931,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2034,117.302,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2034,116.88,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2035,117.581,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2035,117.905,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2035,117.519,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2036,118.232,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2036,118.512,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2036,118.157,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2037,118.864,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2037,119.122,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2037,118.776,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2038,119.492,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2038,119.735,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2038,119.39,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2039,120.124,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2039,120.351,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2039,120.007,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2040,120.754,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2040,120.97,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2040,120.621,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2041,121.385,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2041,121.592,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2041,121.235,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2042,122.013,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2042,122.218,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2042,121.845,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2043,122.645,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2043,122.847,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2043,122.457,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2044,123.286,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2044,123.479,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2044,123.078,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2045,123.93,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2045,124.114,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2045,123.701,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2046,124.586,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2046,124.752,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2046,124.334,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2047,125.252,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2047,125.394,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2047,124.975,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2048,125.935,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2048,126.039,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2048,125.632,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2049,126.63,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2049,126.688,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2049,126.3,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,FRTO,2050,127.34,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,FRTO,2050,127.339,Target-path diagnostic; model not solved here.
log_level_path,0.25,FRTO,2050,126.98,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2023,110.864,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2023,110.864,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2023,110.864,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2024,111.223,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2024,111.257,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2024,111.222,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2025,111.536,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2025,111.651,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2025,111.534,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2026,111.864,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2026,112.047,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2026,111.86,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2027,112.209,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2027,112.444,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2027,112.201,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2028,112.565,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2028,112.843,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2028,112.553,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2029,112.934,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2029,113.243,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2029,112.916,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2030,113.316,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2030,113.644,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2030,113.292,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2031,113.712,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2031,114.047,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2031,113.679,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2032,114.114,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2032,114.451,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2032,114.071,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2033,114.531,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2033,114.857,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2033,114.477,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2034,114.962,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2034,115.264,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2034,114.894,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2035,115.4,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2035,115.672,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2035,115.317,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2036,115.838,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2036,116.082,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2036,115.739,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2037,116.264,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2037,116.494,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2037,116.148,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2038,116.688,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2038,116.907,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2038,116.553,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2039,117.114,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2039,117.321,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2039,116.959,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2040,117.539,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2040,117.737,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2040,117.363,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2041,117.964,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2041,118.154,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2041,117.765,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2042,118.388,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2042,118.573,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2042,118.166,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2043,118.814,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2043,118.993,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2043,118.566,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2044,119.245,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2044,119.415,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2044,118.971,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2045,119.68,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2045,119.838,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2045,119.378,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2046,120.122,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2046,120.263,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2046,119.79,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2047,120.571,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2047,120.689,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2047,120.207,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2048,121.031,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2048,121.117,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2048,120.633,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2049,121.499,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2049,121.546,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2049,121.065,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.5,FRTO,2050,121.977,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.5,FRTO,2050,121.977,Target-path diagnostic; model not solved here.
log_level_path,0.5,FRTO,2050,121.505,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2023,110.864,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2023,110.864,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2023,110.864,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2024,111.05,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2024,111.072,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2024,111.05,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2025,111.214,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2025,111.28,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2025,111.213,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2026,111.386,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2026,111.489,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2026,111.383,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2027,111.565,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2027,111.698,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2027,111.559,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2028,111.75,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2028,111.907,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2028,111.741,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2029,111.942,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2029,112.117,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2029,111.929,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2030,112.14,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.75,FRTO,2030,112.327,Target-path diagnostic; model not solved here.
log_level_path,0.75,FRTO,2030,112.122,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.75,FRTO,2031,112.345,Target-path diagnostic; model not solved here.
