obs_id,province,provincechn,year,population_10k,group,group_label,x,p,m
46_2022,46,海南,2022,1027,nonfood,Other/non-covered residual,158.59868227615914,100.15187969472028,18475.197296851584
46_2023,46,海南,2023,1043,grain,Staples,0.307578305317757,944.1911835356855,20288.065626084357
46_2023,46,海南,2023,1043,oil,Oils and fats,0.120353526,5003.761545417478,20288.065626084357
46_2023,46,海南,2023,1043,vegfruit,Vegetables and fruits,0.04742980548528768,9193.211893721198,20288.065626084357
46_2023,46,海南,2023,1043,pork,Pork,0.1948246868401644,2945.45123261468,20288.065626084357
46_2023,46,海南,2023,1043,meatother,Non-pork meat/aquatic,0.09038990283550685,9975.47536592621,20288.065626084357
46_2023,46,海南,2023,1043,dairyegg,Dairy and eggs,0.015380498997260274,3366.2235795383044,20288.065626084357
46_2023,46,海南,2023,1043,nonfood,Other/non-covered residual,174.32097243347215,100.0,20288.065626084357
50_2015,50,重庆,2015,3070,grain,Staples,0.46057928933384035,1063.1316916428816,17031.385408904946
50_2015,50,重庆,2015,3070,oil,Oils and fats,0.17686539728630135,6933.8910202522775,17031.385408904946
50_2015,50,重庆,2015,3070,vegfruit,Vegetables and fruits,0.055919399565054796,12192.614307888723,17031.385408904946
50_2015,50,重庆,2015,3070,pork,Pork,0.16960902214093154,2556.2130135609505,17031.385408904946
50_2015,50,重庆,2015,3070,meatother,Non-pork meat/aquatic,0.03230146028878082,10180.756208974612,17031.385408904946
50_2015,50,重庆,2015,3070,dairyegg,Dairy and eggs,0.029667533651068494,4057.321268907771,17031.385408904946
50_2015,50,重庆,2015,3070,nonfood,Other/non-covered residual,147.45483865312505,93.2541735283342,17031.385408904946
50_2016,50,重庆,2016,3110,grain,Staples,0.46454248031709466,1039.0674295902284,17786.216146562783
50_2016,50,重庆,2016,3110,oil,Oils and fats,0.17541858527260273,6406.373864114738,17786.216146562783
50_2016,50,重庆,2016,3110,vegfruit,Vegetables and fruits,0.05858328534317808,11600.451677447787,17786.216146562783
50_2016,50,重庆,2016,3110,pork,Pork,0.1690712261972877,2882.1807872861505,17786.216146562783
50_2016,50,重庆,2016,3110,meatother,Non-pork meat/aquatic,0.035208853714917804,9381.301863844807,17786.216146562783
50_2016,50,重庆,2016,3110,dairyegg,Dairy and eggs,0.030649737018520546,3692.7118593777573,17786.216146562783
50_2016,50,重庆,2016,3110,nonfood,Other/non-covered residual,155.78186199103226,93.52408564457549,17786.216146562783
50_2017,50,重庆,2017,3144,grain,Staples,0.46913139653918257,1097.1476845277855,19046.041449901037
50_2017,50,重庆,2017,3144,oil,Oils and fats,0.1826699499369863,6318.5043681163415,19046.041449901037
50_2017,50,重庆,2017,3144,vegfruit,Vegetables and fruits,0.06011332039580822,10651.20053042727,19046.041449901037
50_2017,50,重庆,2017,3144,pork,Pork,0.17052353164306852,2652.821710067193,19046.041449901037
50_2017,50,重庆,2017,3144,meatother,Non-pork meat/aquatic,0.03631493515031507,10951.63168851782,19046.041449901037
50_2017,50,重庆,2017,3144,dairyegg,Dairy and eggs,0.031024608179945207,3858.6962959110238,19046.041449901037
50_2017,50,重庆,2017,3144,nonfood,Other/non-covered residual,163.69591079564609,96.31923106131352,19046.041449901037
50_2018,50,重庆,2018,3163,grain,Staples,0.4174427406337523,1094.6587250586624,19678.61028650318
50_2018,50,重庆,2018,3163,oil,Oils and fats,0.17056928326438356,6139.058068905866,19678.61028650318
50_2018,50,重庆,2018,3163,vegfruit,Vegetables and fruits,0.05732541735943836,11641.613961774106,19678.61028650318
50_2018,50,重庆,2018,3163,pork,Pork,0.19541251816224664,2370.83365425997,19678.61028650318
50_2018,50,重庆,2018,3163,meatother,Non-pork meat/aquatic,0.032297297073739725,10868.396398290211,19678.61028650318
50_2018,50,重庆,2018,3163,dairyegg,Dairy and eggs,0.027487436833863014,3898.5043555462016,19678.61028650318
50_2018,50,重庆,2018,3163,nonfood,Other/non-covered residual,168.34574766174734,98.52157105756099,19678.61028650318
50_2019,50,重庆,2019,3188,grain,Staples,0.42468747719677125,991.4772322230398,20136.197782461168
50_2019,50,重庆,2019,3188,oil,Oils and fats,0.18073867082054793,5613.785239751489,20136.197782461168
50_2019,50,重庆,2019,3188,vegfruit,Vegetables and fruits,0.05838538040357534,11677.73630617001,20136.197782461168
50_2019,50,重庆,2019,3188,pork,Pork,0.16973513567506854,3112.6249375586144,20136.197782461168
50_2019,50,重庆,2019,3188,meatother,Non-pork meat/aquatic,0.03831246961967123,10001.777980791754,20136.197782461168
50_2019,50,重庆,2019,3188,dairyegg,Dairy and eggs,0.028906510739068494,3588.535250023438,20136.197782461168
50_2019,50,重庆,2019,3188,nonfood,Other/non-covered residual,173.55923680001166,97.96912171694851,20136.197782461168
50_2020,50,重庆,2020,3209,grain,Staples,0.4597290408206141,961.129148157068,20078.22393901677
50_2020,50,重庆,2020,3209,oil,Oils and fats,0.18844087871095888,4711.325811616771,20078.22393901677
50_2020,50,重庆,2020,3209,vegfruit,Vegetables and fruits,0.057978257203917805,9491.873942489188,20078.22393901677
50_2020,50,重庆,2020,3209,pork,Pork,0.15048595184276714,4365.883621537617,20078.22393901677
50_2020,50,重庆,2020,3209,meatother,Non-pork meat/aquatic,0.042267331620890414,9978.362301115112,20078.22393901677
50_2020,50,重庆,2020,3209,dairyegg,Dairy and eggs,0.03230293029008219,3007.79156333051,20078.22393901677
50_2020,50,重庆,2020,3209,nonfood,Other/non-covered residual,176.8445732689747,96.25578312253953,20078.22393901677
50_2021,50,重庆,2021,3212,grain,Staples,0.4951136443942616,1021.9311632137131,22646.652006135217
50_2021,50,重庆,2021,3212,oil,Oils and fats,0.199526301369863,5199.707348290571,22646.652006135217
50_2021,50,重庆,2021,3212,vegfruit,Vegetables and fruits,0.06655879726027397,9097.327049614998,22646.652006135217
50_2021,50,重庆,2021,3212,pork,Pork,0.19947659178082197,3016.909421028966,22646.652006135217
50_2021,50,重庆,2021,3212,meatother,Non-pork meat/aquatic,0.04770532191780822,10246.645515801558,22646.652006135217
50_2021,50,重庆,2021,3212,dairyegg,Dairy and eggs,0.039298257534246574,3360.6601794265803,22646.652006135217
50_2021,50,重庆,2021,3212,nonfood,Other/non-covered residual,195.1147148329672,98.78805920321246,22646.652006135217
50_2022,50,重庆,2022,3213,grain,Staples,0.48661454510126995,960.8188526868589,22407.34004293243
50_2022,50,重庆,2022,3213,oil,Oils and fats,0.1913042535657534,5005.4146235004555,22407.34004293243
50_2022,50,重庆,2022,3213,vegfruit,Vegetables and fruits,0.06579267638821917,8857.693220004738,22407.34004293243
50_2022,50,重庆,2022,3213,pork,Pork,0.23079209953808222,2377.3548628184467,22407.34004293243
50_2022,50,重庆,2022,3213,meatother,Non-pork meat/aquatic,0.04821692868591781,8984.524147761842,22407.34004293243
50_2022,50,重庆,2022,3213,dairyegg,Dairy and eggs,0.03885122325304109,3301.067829698562,22407.34004293243
50_2022,50,重庆,2022,3213,nonfood,Other/non-covered residual,194.36740730629364,99.24159624269275,22407.34004293243
50_2023,50,重庆,2023,3191,grain,Staples,0.46049606103774166,949.8171127176461,23558.649175374132
50_2023,50,重庆,2023,3191,oil,Oils and fats,0.18314738435342465,5275.170901364135,23558.649175374132
50_2023,50,重庆,2023,3191,vegfruit,Vegetables and fruits,0.06837373019984931,8546.046497503712,23558.649175374132
50_2023,50,重庆,2023,3191,pork,Pork,0.24441051757758908,1916.2446881721191,23558.649175374132
50_2023,50,重庆,2023,3191,meatother,Non-pork meat/aquatic,0.05003841877458904,9444.498058211033,23558.649175374132
50_2023,50,重庆,2023,3191,dairyegg,Dairy and eggs,0.041191953430136985,3339.4013416187545,23558.649175374132
50_2023,50,重庆,2023,3191,nonfood,Other/non-covered residual,204.9230873662108,100.0,23558.649175374132
51_2015,51,四川,2015,8196,grain,Staples,0.49432440556793694,1124.92925635831,15608.32278936929
51_2015,51,四川,2015,8196,oil,Oils and fats,0.16057273228767124,6026.676392705155,15608.32278936929
51_2015,51,四川,2015,8196,vegfruit,Vegetables and fruits,0.0526686409899863,11051.707421470022,15608.32278936929
51_2015,51,四川,2015,8196,pork,Pork,0.17591201901073972,3213.2766060920194,15608.32278936929
51_2015,51,四川,2015,8196,meatother,Non-pork meat/aquatic,0.029361405587232874,10671.313997458154,15608.32278936929
51_2015,51,四川,2015,8196,dairyegg,Dairy and eggs,0.024100512780383554,3987.6841135913096,15608.32278936929
51_2015,51,四川,2015,8196,nonfood,Other/non-covered residual,133.64816139798498,93.73687135747889,15608.32278936929
51_2016,51,四川,2016,8251,grain,Staples,0.47923868337872727,1053.0904459293974,16361.978042582747
51_2016,51,四川,2016,8251,oil,Oils and fats,0.15879225564246577,5693.394060584731,16361.978042582747
51_2016,51,四川,2016,8251,vegfruit,Vegetables and fruits,0.0542091218630137,10061.281461567865,16361.978042582747
51_2016,51,四川,2016,8251,pork,Pork,0.16617495705410962,3498.1207580324744,16361.978042582747
51_2016,51,四川,2016,8251,meatother,Non-pork meat/aquatic,0.031780302968726026,10253.552616607058,16361.978042582747
51_2016,51,四川,2016,8251,dairyegg,Dairy and eggs,0.02416732089852055,3579.678921782683,16361.978042582747
51_2016,51,四川,2016,8251,nonfood,Other/non-covered residual,142.86598667343853,93.89319482918472,16361.978042582747
51_2017,51,四川,2017,8289,grain,Staples,0.4926452968358745,1068.9865013468225,17351.868968172974
51_2017,51,四川,2017,8289,oil,Oils and fats,0.15702344266438356,5802.250046066374,17351.868968172974
51_2017,51,四川,2017,8289,vegfruit,Vegetables and fruits,0.05621953863034247,10177.416965493801,17351.868968172974
51_2017,51,四川,2017,8289,pork,Pork,0.18215607961479455,2978.693913038119,17351.868968172974
51_2017,51,四川,2017,8289,meatother,Non-pork meat/aquatic,0.03179380036819178,10831.466857013605,17351.868968172974
51_2017,51,四川,2017,8289,dairyegg,Dairy and eggs,0.0255872397619726,3522.555060742476,17351.868968172974
51_2017,51,四川,2017,8289,nonfood,Other/non-covered residual,147.61460317943596,97.313445698379,17351.868968172974
51_2018,51,四川,2018,8321,grain,Staples,0.4507645623790521,1045.3376340260288,18308.44703105186
51_2018,51,四川,2018,8321,oil,Oils and fats,0.14867331621780824,5545.280342697991,18308.44703105186
51_2018,51,四川,2018,8321,vegfruit,Vegetables and fruits,0.05268982907301369,11105.291989886362,18308.44703105186
51_2018,51,四川,2018,8321,pork,Pork,0.195764468414548,2621.952920214248,18308.44703105186
51_2018,51,四川,2018,8321,meatother,Non-pork meat/aquatic,0.030622293606849316,10956.659613950396,18308.44703105186
51_2018,51,四川,2018,8321,dairyegg,Dairy and eggs,0.024895173379178084,3783.535791612809,18308.44703105186
51_2018,51,四川,2018,8321,nonfood,Other/non-covered residual,156.15082391142428,99.16489250953343,18308.44703105186
51_2019,51,四川,2019,8351,grain,Staples,0.43882434022603956,910.3178103827977,18820.260258713388
51_2019,51,四川,2019,8351,oil,Oils and fats,0.13969672645068493,4837.2921146927965,18820.260258713388
51_2019,51,四川,2019,8351,vegfruit,Vegetables and fruits,0.05552215677019178,10993.259387188626,18820.260258713388
51_2019,51,四川,2019,8351,pork,Pork,0.1680420982514795,3821.0242853262666,18820.260258713388
51_2019,51,四川,2019,8351,meatother,Non-pork meat/aquatic,0.038046909610150684,10347.288683474224,18820.260258713388
51_2019,51,四川,2019,8351,dairyegg,Dairy and eggs,0.025284695556931507,3366.1182815151556,18820.260258713388
51_2019,51,四川,2019,8351,nonfood,Other/non-covered residual,163.5662578518026,97.90393777109576,18820.260258713388
51_2020,51,四川,2020,8371,grain,Staples,0.4517432482920181,796.1175858430743,18077.851909383946
51_2020,51,四川,2020,8371,oil,Oils and fats,0.1440048318410959,4148.436645040787,18077.851909383946
51_2020,51,四川,2020,8371,vegfruit,Vegetables and fruits,0.05451596796420548,8295.45705768349,18077.851909383946
51_2020,51,四川,2020,8371,pork,Pork,0.14088256438906854,4725.716853290422,18077.851909383946
51_2020,51,四川,2020,8371,meatother,Non-pork meat/aquatic,0.04012516342969863,8924.255670117442,18077.851909383946
51_2020,51,四川,2020,8371,dairyegg,Dairy and eggs,0.0258752225510137,2514.983020868263,18077.851909383946
51_2020,51,四川,2020,8371,nonfood,Other/non-covered residual,163.81521920957115,95.10500535989162,18077.851909383946
51_2021,51,四川,2021,8372,grain,Staples,0.4532903800230694,828.9901022902426,19545.86654141161
51_2021,51,四川,2021,8372,oil,Oils and fats,0.15026054794520546,4798.134577853956,19545.86654141161
51_2021,51,四川,2021,8372,vegfruit,Vegetables and fruits,0.057121149315068495,8464.866768285221,19545.86654141161
51_2021,51,四川,2021,8372,pork,Pork,0.18285354246575344,3063.320281352181,19545.86654141161
51_2021,51,四川,2021,8372,meatother,Non-pork meat/aquatic,0.03856864246575342,10028.674644448462,19545.86654141161
51_2021,51,四川,2021,8372,dairyegg,Dairy and eggs,0.02706082191780822,2990.4245887610364,19545.86654141161
51_2021,51,四川,2021,8372,nonfood,Other/non-covered residual,173.54187341452848,97.60033726206125,19545.86654141161
51_2022,51,四川,2022,8374,grain,Staples,0.41294382746154323,826.3292019691645,19471.241911860223
51_2022,51,四川,2022,8374,oil,Oils and fats,0.13977874161369863,5083.201034926552,19471.241911860223
51_2022,51,四川,2022,8374,vegfruit,Vegetables and fruits,0.054618198500958906,8631.0894911397,19471.241911860223
51_2022,51,四川,2022,8374,pork,Pork,0.1928893609168768,2669.0681080779927,19471.241911860223
51_2022,51,四川,2022,8374,meatother,Non-pork meat/aquatic,0.03757417556883562,10067.757466340216,19471.241911860223
51_2022,51,四川,2022,8374,dairyegg,Dairy and eggs,0.026996366398684926,3209.339015358418,19471.241911860223
51_2022,51,四川,2022,8374,nonfood,Other/non-covered residual,170.44614583742347,99.55234400730247,19471.241911860223
51_2023,51,四川,2023,8368,grain,Staples,0.3878859813824683,860.2263264036,20561.191240607557
51_2023,51,四川,2023,8368,oil,Oils and fats,0.1418078748328767,5600.4629777010205,20561.191240607557
51_2023,51,四川,2023,8368,vegfruit,Vegetables and fruits,0.05487585882883561,8492.08347709759,20561.191240607557
51_2023,51,四川,2023,8368,pork,Pork,0.2138566023806302,2204.6017685548272,20561.191240607557
51_2023,51,四川,2023,8368,meatother,Non-pork meat/aquatic,0.03884377101280822,10489.755501519297,20561.191240607557
51_2023,51,四川,2023,8368,dairyegg,Dairy and eggs,0.030569266928986302,3143.349399325831,20561.191240607557
51_2023,51,四川,2023,8368,nonfood,Other/non-covered residual,179.92301189433695,100.0,20561.191240607557
52_2015,52,贵州,2015,3708,grain,Staples,0.4177075403267825,1169.8313013312393,11554.587316024112
52_2015,52,贵州,2015,3708,oil,Oils and fats,0.10708074083835617,6113.552337401632,11554.587316024112
52_2015,52,贵州,2015,3708,vegfruit,Vegetables and fruits,0.03852249489789041,9080.441353405242,11554.587316024112
52_2015,52,贵州,2015,3708,pork,Pork,0.14991890940690414,3210.2309730950046,11554.587316024112
52_2015,52,贵州,2015,3708,meatother,Non-pork meat/aquatic,0.014312098670671233,11695.627067453259,11554.587316024112
52_2015,52,贵州,2015,3708,dairyegg,Dairy and eggs,0.011966879111561642,4069.2696788087824,11554.587316024112
52_2015,52,贵州,2015,3708,nonfood,Other/non-covered residual,99.03911201313903,94.54987072987095,11554.587316024112
52_2016,52,贵州,2016,3758,grain,Staples,0.3983544459374987,1142.4624960361593,12875.677972622854
52_2016,52,贵州,2016,3758,oil,Oils and fats,0.10549880517945204,5728.967877531419,12875.677972622854
52_2016,52,贵州,2016,3758,vegfruit,Vegetables and fruits,0.03951988168586301,9345.600278574395,12875.677972622854
52_2016,52,贵州,2016,3758,pork,Pork,0.14084275470460275,3529.784092633627,12875.677972622854
52_2016,52,贵州,2016,3758,meatother,Non-pork meat/aquatic,0.015043532722753423,10991.224370921,12875.677972622854
52_2016,52,贵州,2016,3758,dairyegg,Dairy and eggs,0.012030013435945204,3681.8040124075287,12875.677972622854
52_2016,52,贵州,2016,3758,nonfood,Other/non-covered residual,113.58944918368458,94.55150316835176,12875.677972622854
52_2017,52,贵州,2017,3803,grain,Staples,0.37250276969873847,1135.9332018845334,13747.255565585203
52_2017,52,贵州,2017,3803,oil,Oils and fats,0.10053377791643833,5882.222697615844,13747.255565585203
52_2017,52,贵州,2017,3803,vegfruit,Vegetables and fruits,0.03867641695949316,9613.299105807968,13747.255565585203
52_2017,52,贵州,2017,3803,pork,Pork,0.1388875314950137,3330.8736881394493,13747.255565585203
52_2017,52,贵州,2017,3803,meatother,Non-pork meat/aquatic,0.01425389727849315,10905.279112800492,13747.255565585203
52_2017,52,贵州,2017,3803,dairyegg,Dairy and eggs,0.011721572894356163,3724.625216764966,13747.255565585203
52_2017,52,贵州,2017,3803,nonfood,Other/non-covered residual,121.73077065943167,96.10741133804943,13747.255565585203
52_2018,52,贵州,2018,3822,grain,Staples,0.3421667261730981,1121.4509180951832,14119.251095081101
52_2018,52,贵州,2018,3822,oil,Oils and fats,0.08173492709178082,5866.387143547627,14119.251095081101
