scenario,commodity,region,year,variable,value
HDS,BUT,USA,2035,PDOM,9.03876
HDS,BUT,E15,2035,PDOM,8.83826
HDS,BUT,JPN,2035,PDOM,1703.37
HDS,BUT,CAN,2035,PDOM,43.0107
HDS,BUT,MEX,2035,PDOM,213.127
HDS,BUT,BRZ,2035,PDOM,43.4585
HDS,BUT,ARG,2035,PDOM,183.36
HDS,BUT,CHN,2035,PDOM,67.0587
HDS,BUT,AUS,2035,PDOM,11.6395
HDS,BUT,NZL,2035,PDOM,14.1905
HDS,BUT,KOR,2035,PDOM,27580.9
HDS,BUT,IND,2035,PDOM,523.604
HDS,BUT,ROW,2035,PDOM,379.151
HDS,CHE,USA,2035,PDOM,7.40054
HDS,CHE,E15,2035,PDOM,6.20281
HDS,CHE,JPN,2035,PDOM,1051.86
HDS,CHE,CAN,2035,PDOM,28.5926
HDS,CHE,MEX,2035,PDOM,331.896
HDS,CHE,BRZ,2035,PDOM,39.4605
HDS,CHE,ARG,2035,PDOM,159.404
HDS,CHE,CHN,2035,PDOM,59.3294
HDS,CHE,AUS,2035,PDOM,10.9217
HDS,CHE,NZL,2035,PDOM,12.3138
HDS,CHE,KOR,2035,PDOM,12966.1
HDS,CHE,IND,2035,PDOM,480.963
HDS,CHE,ROW,2035,PDOM,334.596
HDS,NDM,USA,2035,PDOM,4.47797
HDS,NDM,E15,2035,PDOM,3.94734
HDS,NDM,JPN,2035,PDOM,865.944
HDS,NDM,CAN,2035,PDOM,7.57295
HDS,NDM,MEX,2035,PDOM,188.172
HDS,NDM,BRZ,2035,PDOM,27.1759
HDS,NDM,ARG,2035,PDOM,102.535
HDS,NDM,CHN,2035,PDOM,37.6162
HDS,NDM,AUS,2035,PDOM,6.44245
HDS,NDM,NZL,2035,PDOM,7.94239
HDS,NDM,KOR,2035,PDOM,27856
HDS,NDM,IND,2035,PDOM,371.087
HDS,NDM,ROW,2035,PDOM,219.928
HDS,FMK,USA,2035,PDOM,0.837471
HDS,FMK,E15,2035,PDOM,0.778167
HDS,FMK,JPN,2035,PDOM,159.906
HDS,FMK,CAN,2035,PDOM,2.68807
HDS,FMK,MEX,2035,PDOM,27.5453
HDS,FMK,BRZ,2035,PDOM,4.55969
HDS,FMK,ARG,2035,PDOM,18.0933
HDS,FMK,CHN,2035,PDOM,6.62813
HDS,FMK,AUS,2035,PDOM,1.14227
HDS,FMK,NZL,2035,PDOM,1.40093
HDS,FMK,KOR,2035,PDOM,3895.59
HDS,FMK,IND,2035,PDOM,59.0598
HDS,FMK,ROW,2035,PDOM,38.1598
HDS,WDM,USA,2035,PDOM,6.3737
HDS,WDM,E15,2035,PDOM,4.97462
HDS,WDM,JPN,2035,PDOM,2743.16
HDS,WDM,CAN,2035,PDOM,7.72939
HDS,WDM,MEX,2035,PDOM,137.549
HDS,WDM,BRZ,2035,PDOM,33.3882
HDS,WDM,ARG,2035,PDOM,131.153
HDS,WDM,CHN,2035,PDOM,48.0143
HDS,WDM,AUS,2035,PDOM,8.3292
HDS,WDM,NZL,2035,PDOM,10.151
HDS,WDM,KOR,2035,PDOM,35630.5
HDS,WDM,IND,2035,PDOM,379.335
HDS,WDM,ROW,2035,PDOM,279.442
HDS,ODA,USA,2035,PDOM,4.18735
HDS,ODA,E15,2035,PDOM,3.89084
HDS,ODA,JPN,2035,PDOM,799.53
HDS,ODA,CAN,2035,PDOM,13.4404
HDS,ODA,MEX,2035,PDOM,137.726
HDS,ODA,BRZ,2035,PDOM,22.7985
HDS,ODA,ARG,2035,PDOM,90.4665
HDS,ODA,CHN,2035,PDOM,33.1407
HDS,ODA,AUS,2035,PDOM,5.71136
HDS,ODA,NZL,2035,PDOM,7.00465
HDS,ODA,KOR,2035,PDOM,19477.9
HDS,ODA,IND,2035,PDOM,295.299
HDS,ODA,ROW,2035,PDOM,190.799
HDS,RIC,USA,2035,PCN,0.935484
HDS,RIC,E15,2035,PCN,0.858742
HDS,RIC,JPN,2035,PCN,150.401
HDS,RIC,CAN,2035,PCN,1.25908
HDS,RIC,MEX,2035,PCN,19.87
HDS,RIC,BRZ,2035,PCN,4.55124
HDS,RIC,ARG,2035,PCN,21.039
HDS,RIC,CHN,2035,PCN,11.5649
HDS,RIC,AUS,2035,PCN,1.33487
HDS,RIC,NZL,2035,PCN,1.67528
HDS,RIC,KOR,2035,PCN,7194.06
HDS,RIC,IND,2035,PCN,59.8299
HDS,RIC,ROW,2035,PCN,43.0832
HDS,WHE,USA,2035,PCN,0.491581
HDS,WHE,E15,2035,PCN,0.47766
HDS,WHE,JPN,2035,PCN,85.0049
HDS,WHE,CAN,2035,PCN,0.63899
HDS,WHE,MEX,2035,PCN,15.5554
HDS,WHE,BRZ,2035,PCN,2.52488
HDS,WHE,ARG,2035,PCN,11.0727
HDS,WHE,CHN,2035,PCN,8.50346
HDS,WHE,AUS,2035,PCN,0.69323
HDS,WHE,NZL,2035,PCN,0.908131
HDS,WHE,KOR,2035,PCN,679.662
HDS,WHE,IND,2035,PCN,31.5169
HDS,WHE,ROW,2035,PCN,23.1531
HDS,CRN,USA,2035,PCN,0.309261
HDS,CRN,E15,2035,PCN,0.362649
HDS,CRN,JPN,2035,PCN,40.172
HDS,CRN,CAN,2035,PCN,0.423624
HDS,CRN,MEX,2035,PCN,17.3961
HDS,CRN,BRZ,2035,PCN,1.45955
HDS,CRN,ARG,2035,PCN,7.07198
HDS,CRN,CHN,2035,PCN,5.40417
HDS,CRN,AUS,2035,PCN,0.443437
HDS,CRN,NZL,2035,PCN,0.569798
HDS,CRN,KOR,2035,PCN,3625.53
HDS,CRN,IND,2035,PCN,20.2303
HDS,CRN,ROW,2035,PCN,14.7116
HDS,OCG,USA,2035,PCN,0.320229
HDS,OCG,E15,2035,PCN,0.267153
HDS,OCG,JPN,2035,PCN,40.4489
HDS,OCG,CAN,2035,PCN,0.409415
HDS,OCG,MEX,2035,PCN,7.40749
HDS,OCG,BRZ,2035,PCN,1.6652
HDS,OCG,ARG,2035,PCN,7.07876
HDS,OCG,CHN,2035,PCN,2.44084
HDS,OCG,AUS,2035,PCN,0.443118
HDS,OCG,NZL,2035,PCN,0.588116
HDS,OCG,KOR,2035,PCN,1488.59
HDS,OCG,IND,2035,PCN,22.3266
HDS,OCG,ROW,2035,PCN,14.4533
HDS,SBS,USA,2035,PCN,0.748923
HDS,SBS,E15,2035,PCN,0.675555
HDS,SBS,JPN,2035,PCN,96.7108
HDS,SBS,CAN,2035,PCN,0.990481
HDS,SBS,MEX,2035,PCN,15.3787
HDS,SBS,BRZ,2035,PCN,3.53065
HDS,SBS,ARG,2035,PCN,17.5861
HDS,SBS,CHN,2035,PCN,5.9107
HDS,SBS,AUS,2035,PCN,1.10045
HDS,SBS,NZL,2035,PCN,1.35123
HDS,SBS,KOR,2035,PCN,6048.14
HDS,SBS,IND,2035,PCN,50.6287
HDS,SBS,ROW,2035,PCN,35.3892
HDS,SBO,USA,2035,PCN,1.98726
HDS,SBO,E15,2035,PCN,1.67684
HDS,SBO,JPN,2035,PCN,294.587
HDS,SBO,CAN,2035,PCN,2.62881
HDS,SBO,MEX,2035,PCN,38.3894
HDS,SBO,BRZ,2035,PCN,9.30645
HDS,SBO,ARG,2035,PCN,44.9579
HDS,SBO,CHN,2035,PCN,17.6596
HDS,SBO,AUS,2035,PCN,2.8943
HDS,SBO,NZL,2035,PCN,3.52829
HDS,SBO,KOR,2035,PCN,2836.61
HDS,SBO,IND,2035,PCN,137.518
HDS,SBO,ROW,2035,PCN,93.1237
HDS,SBM,USA,2035,PCN,0.587584
HDS,SBM,E15,2035,PCN,0.534685
HDS,SBM,JPN,2035,PCN,75.6864
HDS,SBM,CAN,2035,PCN,0.809247
HDS,SBM,MEX,2035,PCN,11.2054
HDS,SBM,BRZ,2035,PCN,2.76088
HDS,SBM,ARG,2035,PCN,13.4146
HDS,SBM,CHN,2035,PCN,4.45323
HDS,SBM,AUS,2035,PCN,0.88504
HDS,SBM,NZL,2035,PCN,1.08369
HDS,SBM,KOR,2035,PCN,820.49
HDS,SBM,IND,2035,PCN,38.1868
HDS,SBM,ROW,2035,PCN,27.529
HDS,NBS,USA,2035,PCN,0.958048
HDS,NBS,E15,2035,PCN,0.801847
HDS,NBS,JPN,2035,PCN,118.661
HDS,NBS,CAN,2035,PCN,1.23317
HDS,NBS,MEX,2035,PCN,17.5526
HDS,NBS,BRZ,2035,PCN,4.55234
HDS,NBS,ARG,2035,PCN,21.0514
HDS,NBS,CHN,2035,PCN,7.13159
HDS,NBS,AUS,2035,PCN,1.36627
HDS,NBS,NZL,2035,PCN,1.65283
HDS,NBS,KOR,2035,PCN,1422.67
HDS,NBS,IND,2035,PCN,73.3679
HDS,NBS,ROW,2035,PCN,43.1523
HDS,NBO,USA,2035,PCN,2.65049
HDS,NBO,E15,2035,PCN,2.16736
HDS,NBO,JPN,2035,PCN,356.23
HDS,NBO,CAN,2035,PCN,3.43159
HDS,NBO,MEX,2035,PCN,49.5081
HDS,NBO,BRZ,2035,PCN,13.1864
HDS,NBO,ARG,2035,PCN,58.0056
HDS,NBO,CHN,2035,PCN,21.0338
HDS,NBO,AUS,2035,PCN,3.77805
HDS,NBO,NZL,2035,PCN,4.51357
HDS,NBO,KOR,2035,PCN,3573.56
HDS,NBO,IND,2035,PCN,724.632
HDS,NBO,ROW,2035,PCN,118.034
HDS,NBM,USA,2035,PCN,0.292211
HDS,NBM,E15,2035,PCN,0.258909
HDS,NBM,JPN,2035,PCN,34.5326
HDS,NBM,CAN,2035,PCN,0.398033
HDS,NBM,MEX,2035,PCN,5.49617
HDS,NBM,BRZ,2035,PCN,1.32009
HDS,NBM,ARG,2035,PCN,6.12019
HDS,NBM,CHN,2035,PCN,2.17871
HDS,NBM,AUS,2035,PCN,0.4059
HDS,NBM,NZL,2035,PCN,0.496409
HDS,NBM,KOR,2035,PCN,377.068
HDS,NBM,IND,2035,PCN,18.3293
HDS,NBM,ROW,2035,PCN,12.6663
HDS,RBS,USA,2035,PCN,0.784629
HDS,RBS,E15,2035,PCN,0.675067
HDS,RBS,JPN,2035,PCN,97.1714
HDS,RBS,CAN,2035,PCN,0.993938
HDS,RBS,MEX,2035,PCN,14.3784
HDS,RBS,BRZ,2035,PCN,3.64022
HDS,RBS,ARG,2035,PCN,17.2242
HDS,RBS,CHN,2035,PCN,6.0244
HDS,RBS,AUS,2035,PCN,1.07826
HDS,RBS,NZL,2035,PCN,1.35755
HDS,RBS,KOR,2035,PCN,1061.15
HDS,RBS,IND,2035,PCN,56.3819
HDS,RBS,ROW,2035,PCN,34.9434
HDS,RBO,USA,2035,PCN,1.76299
HDS,RBO,E15,2035,PCN,1.47155
HDS,RBO,JPN,2035,PCN,245.615
HDS,RBO,CAN,2035,PCN,2.26155
HDS,RBO,MEX,2035,PCN,32.7116
HDS,RBO,BRZ,2035,PCN,8.50873
HDS,RBO,ARG,2035,PCN,41.2499
HDS,RBO,CHN,2035,PCN,14.256
HDS,RBO,AUS,2035,PCN,2.46153
HDS,RBO,NZL,2035,PCN,3.08763
HDS,RBO,KOR,2035,PCN,2477.86
HDS,RBO,IND,2035,PCN,141.976
HDS,RBO,ROW,2035,PCN,79.7021
HDS,RBM,USA,2035,PCN,0.424341
HDS,RBM,E15,2035,PCN,0.33856
HDS,RBM,JPN,2035,PCN,48.8025
HDS,RBM,CAN,2035,PCN,0.498027
HDS,RBM,MEX,2035,PCN,8.31809
HDS,RBM,BRZ,2035,PCN,1.85568
HDS,RBM,ARG,2035,PCN,8.66962
HDS,RBM,CHN,2035,PCN,3.05956
HDS,RBM,AUS,2035,PCN,0.541294
HDS,RBM,NZL,2035,PCN,0.691943
HDS,RBM,KOR,2035,PCN,519.757
HDS,RBM,IND,2035,PCN,24.6024
HDS,RBM,ROW,2035,PCN,17.8871
HDS,DDG,USA,2035,PCN,0.238164
HDS,DDG,E15,2035,PCN,0.224122
HDS,DDG,JPN,2035,PCN,31.2402
HDS,DDG,CAN,2035,PCN,0.336439
HDS,DDG,MEX,2035,PCN,4.72013
HDS,DDG,BRZ,2035,PCN,1.16891
HDS,DDG,ARG,2035,PCN,5.44016
HDS,DDG,CHN,2035,PCN,1.9199
HDS,DDG,AUS,2035,PCN,0.35695
HDS,DDG,NZL,2035,PCN,0.463269
HDS,DDG,KOR,2035,PCN,393.069
HDS,DDG,IND,2035,PCN,17.8142
HDS,DDG,ROW,2035,PCN,11.297
HDS,ETH,USA,2035,PCN,0.527198
HDS,ETH,E15,2035,PCN,0.633282
HDS,ETH,JPN,2035,PCN,76.1457
HDS,ETH,CAN,2035,PCN,0.833689
HDS,ETH,MEX,2035,PCN,14.3006
HDS,ETH,BRZ,2035,PCN,2.49911
HDS,ETH,ARG,2035,PCN,12.7317
HDS,ETH,CHN,2035,PCN,3.91278
HDS,ETH,AUS,2035,PCN,0.743348
HDS,ETH,NZL,2035,PCN,0.940039
HDS,ETH,KOR,2035,PCN,1983.69
HDS,ETH,IND,2035,PCN,55.8052
HDS,ETH,ROW,2035,PCN,102.583
HDS,BDI,USA,2035,PCN,1.14683
HDS,BDI,E15,2035,PCN,0.984565
HDS,BDI,JPN,2035,PCN,136.17
HDS,BDI,CAN,2035,PCN,1.44184
HDS,BDI,MEX,2035,PCN,20.627
HDS,BDI,BRZ,2035,PCN,4.96614
HDS,BDI,ARG,2035,PCN,24.131
HDS,BDI,CHN,2035,PCN,8.10068
HDS,BDI,AUS,2035,PCN,1.5206
HDS,BDI,NZL,2035,PCN,1.91746
HDS,BDI,KOR,2035,PCN,1450.37
HDS,BDI,IND,2035,PCN,69.7072
HDS,BDI,ROW,2035,PCN,48.9631
HDS,OTO,USA,2035,PCN,2.37178
HDS,OTO,E15,2035,PCN,2.03194
HDS,OTO,JPN,2035,PCN,298.923
HDS,OTO,CAN,2035,PCN,3.13648
HDS,OTO,MEX,2035,PCN,45.577
HDS,OTO,BRZ,2035,PCN,11.9286
HDS,OTO,ARG,2035,PCN,52.9724
HDS,OTO,CHN,2035,PCN,20.7799
HDS,OTO,AUS,2035,PCN,3.37507
HDS,OTO,NZL,2035,PCN,4.16382
HDS,OTO,KOR,2035,PCN,23373.7
HDS,OTO,IND,2035,PCN,364.952
HDS,OTO,ROW,2035,PCN,108.645
HDS,CTN,USA,2035,PCN,3.54963
HDS,CTN,E15,2035,PCN,2.99422
HDS,CTN,JPN,2035,PCN,458.542
HDS,CTN,CAN,2035,PCN,4.70763
HDS,CTN,MEX,2035,PCN,67.6771
HDS,CTN,BRZ,2035,PCN,16.7368
HDS,CTN,ARG,2035,PCN,81.3118
HDS,CTN,CHN,2035,PCN,37.5937
HDS,CTN,AUS,2035,PCN,5.09013
HDS,CTN,NZL,2035,PCN,6.31721
HDS,CTN,KOR,2035,PCN,4887.23
HDS,CTN,IND,2035,PCN,231.406
HDS,CTN,ROW,2035,PCN,164.099
HDS,SUG,USA,2035,PCN,4.34277
HDS,SUG,E15,2035,PCN,3.72299
HDS,SUG,JPN,2035,PCN,332.55
HDS,SUG,CAN,2035,PCN,3.43993
HDS,SUG,MEX,2035,PCN,109.686
HDS,SUG,BRZ,2035,PCN,12.1355
HDS,SUG,ARG,2035,PCN,60.379
HDS,SUG,CHN,2035,PCN,39.2001
HDS,SUG,AUS,2035,PCN,3.6917
HDS,SUG,NZL,2035,PCN,4.60876
HDS,SUG,KOR,2035,PCN,3714.15
HDS,SUG,IND,2035,PCN,198.764
HDS,SUG,ROW,2035,PCN,132.455
HDS,SCA,USA,2035,PCN,0.06524
HDS,SCA,E15,2035,PCN,0.0546868
HDS,SCA,JPN,2035,PCN,8.42708
HDS,SCA,CAN,2035,PCN,0.0860741
HDS,SCA,MEX,2035,PCN,1.24332
HDS,SCA,BRZ,2035,PCN,0.307569
HDS,SCA,ARG,2035,PCN,1.49451
HDS,SCA,CHN,2035,PCN,0.49613
HDS,SCA,AUS,2035,PCN,0.0935566
HDS,SCA,NZL,2035,PCN,0.115658
HDS,SCA,KOR,2035,PCN,89.8262
HDS,SCA,IND,2035,PCN,4.25217
HDS,SCA,ROW,2035,PCN,2.99874
HDS,SBE,USA,2035,PCN,0.08209
HDS,SBE,E15,2035,PCN,0.0688112
HDS,SBE,JPN,2035,PCN,10.6036
HDS,SBE,CAN,2035,PCN,0.108305
HDS,SBE,MEX,2035,PCN,1.56444
HDS,SBE,BRZ,2035,PCN,0.387007
HDS,SBE,ARG,2035,PCN,1.88051
HDS,SBE,CHN,2035,PCN,0.62427
HDS,SBE,AUS,2035,PCN,0.11772
HDS,SBE,NZL,2035,PCN,0.14553
HDS,SBE,KOR,2035,PCN,113.026
HDS,SBE,IND,2035,PCN,5.35041
HDS,SBE,ROW,2035,PCN,3.77325
HDS,BFV,USA,2035,PCN,8.32386
HDS,BFV,E15,2035,PCN,6.26371
HDS,BFV,JPN,2035,PCN,1159.75
HDS,BFV,CAN,2035,PCN,9.59215
HDS,BFV,MEX,2035,PCN,140.032
HDS,BFV,BRZ,2035,PCN,33.1992
HDS,BFV,ARG,2035,PCN,161.06
HDS,BFV,CHN,2035,PCN,60.3741
HDS,BFV,AUS,2035,PCN,10.0688
HDS,BFV,NZL,2035,PCN,12.447
HDS,BFV,KOR,2035,PCN,17096.5
HDS,BFV,IND,2035,PCN,457.978
HDS,BFV,ROW,2035,PCN,338.573
HDS,PRK,USA,2035,PCN,3.23695
HDS,PRK,E15,2035,PCN,2.71282
HDS,PRK,JPN,2035,PCN,429.373
HDS,PRK,CAN,2035,PCN,4.31017
HDS,PRK,MEX,2035,PCN,70.5994
HDS,PRK,BRZ,2035,PCN,15.094
HDS,PRK,ARG,2035,PCN,77.3782
HDS,PRK,CHN,2035,PCN,27.6153
HDS,PRK,AUS,2035,PCN,4.7638
HDS,PRK,NZL,2035,PCN,6.1095
HDS,PRK,KOR,2035,PCN,6563.76
HDS,PRK,IND,2035,PCN,253.254
HDS,PRK,ROW,2035,PCN,156.121
HDS,PLM,USA,2035,PCN,2.70868
HDS,PLM,E15,2035,PCN,2.64846
HDS,PLM,JPN,2035,PCN,376.322
HDS,PLM,CAN,2035,PCN,8.69114
HDS,PLM,MEX,2035,PCN,227.399
HDS,PLM,BRZ,2035,PCN,12.7484
HDS,PLM,ARG,2035,PCN,62.2305
HDS,PLM,CHN,2035,PCN,22.8506
HDS,PLM,AUS,2035,PCN,3.87734
HDS,PLM,NZL,2035,PCN,4.81651
HDS,PLM,KOR,2035,PCN,5067.6
HDS,PLM,IND,2035,PCN,179.327
HDS,PLM,ROW,2035,PCN,136.457
HDS,MLK,USA,2035,PCN,0.753724
HDS,MLK,E15,2035,PCN,0.700351
HDS,MLK,JPN,2035,PCN,143.915
HDS,MLK,CAN,2035,PCN,2.41927
HDS,MLK,MEX,2035,PCN,24.7908
HDS,MLK,BRZ,2035,PCN,4.10372
HDS,MLK,ARG,2035,PCN,16.284
HDS,MLK,CHN,2035,PCN,5.96532
HDS,MLK,AUS,2035,PCN,1.02805
HDS,MLK,NZL,2035,PCN,1.26084
HDS,MLK,KOR,2035,PCN,3506.03
HDS,MLK,IND,2035,PCN,53.1538
HDS,MLK,ROW,2035,PCN,34.3438
HDS,BUT,USA,2035,PCN,9.03876
HDS,BUT,E15,2035,PCN,8.83826
HDS,BUT,JPN,2035,PCN,1703.37
HDS,BUT,CAN,2035,PCN,43.0107
HDS,BUT,MEX,2035,PCN,213.127
HDS,BUT,BRZ,2035,PCN,43.4585
HDS,BUT,ARG,2035,PCN,183.36
HDS,BUT,CHN,2035,PCN,67.0587
HDS,BUT,AUS,2035,PCN,11.6395
HDS,BUT,NZL,2035,PCN,14.1905
HDS,BUT,KOR,2035,PCN,27580.9
HDS,BUT,IND,2035,PCN,523.604
HDS,BUT,ROW,2035,PCN,379.151
HDS,CHE,USA,2035,PCN,7.40054
HDS,CHE,E15,2035,PCN,6.20281
HDS,CHE,JPN,2035,PCN,1051.86
HDS,CHE,CAN,2035,PCN,28.5926
HDS,CHE,MEX,2035,PCN,331.896
HDS,CHE,BRZ,2035,PCN,39.4605
HDS,CHE,ARG,2035,PCN,159.404
HDS,CHE,CHN,2035,PCN,59.3294
HDS,CHE,AUS,2035,PCN,10.9217
HDS,CHE,NZL,2035,PCN,12.3138
HDS,CHE,KOR,2035,PCN,12966.1
HDS,CHE,IND,2035,PCN,480.963
HDS,CHE,ROW,2035,PCN,334.596
HDS,NDM,USA,2035,PCN,4.47797
HDS,NDM,E15,2035,PCN,3.94734
HDS,NDM,JPN,2035,PCN,865.944
HDS,NDM,CAN,2035,PCN,7.57295
HDS,NDM,MEX,2035,PCN,188.172
HDS,NDM,BRZ,2035,PCN,27.1759
HDS,NDM,ARG,2035,PCN,102.535
HDS,NDM,CHN,2035,PCN,37.6162
HDS,NDM,AUS,2035,PCN,6.44245
HDS,NDM,NZL,2035,PCN,7.94239
HDS,NDM,KOR,2035,PCN,27856
HDS,NDM,IND,2035,PCN,371.087
HDS,NDM,ROW,2035,PCN,219.928
HDS,FMK,USA,2035,PCN,0.837471
HDS,FMK,E15,2035,PCN,0.778167
HDS,FMK,JPN,2035,PCN,159.906
HDS,FMK,CAN,2035,PCN,2.68807
HDS,FMK,MEX,2035,PCN,27.5453
HDS,FMK,BRZ,2035,PCN,4.55969
HDS,FMK,ARG,2035,PCN,18.0933
HDS,FMK,CHN,2035,PCN,6.62813
HDS,FMK,AUS,2035,PCN,1.14227
HDS,FMK,NZL,2035,PCN,1.40093
HDS,FMK,KOR,2035,PCN,3895.59
HDS,FMK,IND,2035,PCN,59.0598
HDS,FMK,ROW,2035,PCN,38.1598
HDS,WDM,USA,2035,PCN,6.3737
HDS,WDM,E15,2035,PCN,4.97462
HDS,WDM,JPN,2035,PCN,2743.16
HDS,WDM,CAN,2035,PCN,7.72939
HDS,WDM,MEX,2035,PCN,137.549
HDS,WDM,BRZ,2035,PCN,33.3882
HDS,WDM,ARG,2035,PCN,131.153
HDS,WDM,CHN,2035,PCN,48.0143
HDS,WDM,AUS,2035,PCN,8.3292
HDS,WDM,NZL,2035,PCN,10.151
HDS,WDM,KOR,2035,PCN,35630.5
HDS,WDM,IND,2035,PCN,379.335
HDS,WDM,ROW,2035,PCN,279.442
HDS,ODA,USA,2035,PCN,4.18735
HDS,ODA,E15,2035,PCN,3.89084
HDS,ODA,JPN,2035,PCN,799.53
HDS,ODA,CAN,2035,PCN,13.4404
HDS,ODA,MEX,2035,PCN,137.726
HDS,ODA,BRZ,2035,PCN,22.7985
HDS,ODA,ARG,2035,PCN,90.4665
HDS,ODA,CHN,2035,PCN,33.1407
HDS,ODA,AUS,2035,PCN,5.71136
HDS,ODA,NZL,2035,PCN,7.00465
HDS,ODA,KOR,2035,PCN,19477.9
HDS,ODA,IND,2035,PCN,295.299
HDS,ODA,ROW,2035,PCN,190.799
HDS,RIC,WLD,2035,PRF,0.917836
HDS,WHE,WLD,2035,PRF,0.483356
HDS,CRN,WLD,2035,PRF,0.308713
HDS,OCG,WLD,2035,PRF,0.309001
HDS,SBS,WLD,2035,PRF,0.748326
HDS,SBO,WLD,2035,PRF,1.96248
HDS,SBM,WLD,2035,PRF,0.585589
HDS,NBS,WLD,2035,PRF,0.918448
HDS,NBO,WLD,2035,PRF,2.53212
HDS,NBM,WLD,2035,PRF,0.267165
HDS,RBS,WLD,2035,PRF,0.751892
HDS,RBO,WLD,2035,PRF,1.71392
HDS,RBM,WLD,2035,PRF,0.377462
HDS,DDG,WLD,2035,PRF,0.23748
HDS,ETH,WLD,2035,PRF,0.514522
HDS,BDI,WLD,2035,PRF,1.05339
HDS,OTO,WLD,2035,PRF,2.31241
HDS,CTN,WLD,2035,PRF,3.54951
HDS,SUG,WLD,2035,PRF,2.57412
HDS,SCA,WLD,2035,PRF,0.06524
HDS,SBE,WLD,2035,PRF,0.08209
HDS,BFV,WLD,2035,PRF,7.01921
HDS,PRK,WLD,2035,PRF,3.19766
HDS,PLM,WLD,2035,PRF,2.70379
HDS,MLK,WLD,2035,PRF,0.47453
HDS,BUT,WLD,2035,PRF,8.00425
HDS,CHE,WLD,2035,PRF,6.94209
HDS,NDM,WLD,2035,PRF,4.47598
HDS,FMK,WLD,2035,PRF,0.47453
HDS,WDM,WLD,2035,PRF,5.72522
HDS,ODA,WLD,2035,PRF,1.82376
HDS,RIC,USA,2040,PRD,9.21742
HDS,RIC,E15,2040,PRD,1.67549
HDS,RIC,JPN,2040,PRD,8.67605
HDS,RIC,MEX,2040,PRD,0.345318
HDS,RIC,BRZ,2040,PRD,8.02815
HDS,RIC,ARG,2040,PRD,1.02184
HDS,RIC,CHN,2040,PRD,165.375
HDS,RIC,AUS,2040,PRD,0.398042
HDS,RIC,KOR,2040,PRD,4.28564
HDS,RIC,IND,2040,PRD,152.98
HDS,RIC,ROW,2040,PRD,247.023
HDS,WHE,USA,2040,PRD,48.2422
HDS,WHE,E15,2040,PRD,145.508
HDS,WHE,JPN,2040,PRD,1.12972
HDS,WHE,CAN,2040,PRD,37.0339
HDS,WHE,MEX,2040,PRD,4.07673
HDS,WHE,BRZ,2040,PRD,7.97739
HDS,WHE,ARG,2040,PRD,20.2831
HDS,WHE,CHN,2040,PRD,147.782
HDS,WHE,AUS,2040,PRD,27.187
HDS,WHE,NZL,2040,PRD,0.540014
HDS,WHE,IND,2040,PRD,124.509
HDS,WHE,ROW,2040,PRD,260.715
HDS,CRN,USA,2040,PRD,398.533
HDS,CRN,E15,2040,PRD,63.699
HDS,CRN,CAN,2040,PRD,16.0785
HDS,CRN,MEX,2040,PRD,29.9096
HDS,CRN,BRZ,2040,PRD,138.447
HDS,CRN,ARG,2040,PRD,71.0799
HDS,CRN,CHN,2040,PRD,297.301
HDS,CRN,AUS,2040,PRD,0.455259
HDS,CRN,NZL,2040,PRD,0.181561
HDS,CRN,KOR,2040,PRD,0.0917204
HDS,CRN,IND,2040,PRD,35.8659
HDS,CRN,ROW,2040,PRD,235.659
HDS,OCG,USA,2040,PRD,12.8621
HDS,OCG,E15,2040,PRD,74.264
HDS,OCG,JPN,2040,PRD,0.244751
HDS,OCG,CAN,2040,PRD,11.7232
HDS,OCG,MEX,2040,PRD,5.84065
HDS,OCG,BRZ,2040,PRD,6.6962
HDS,OCG,ARG,2040,PRD,7.90199
HDS,OCG,CHN,2040,PRD,48.4638
HDS,OCG,AUS,2040,PRD,13.5289
HDS,OCG,NZL,2040,PRD,0.422383
HDS,OCG,KOR,2040,PRD,0.201639
HDS,OCG,IND,2040,PRD,17.7086
HDS,OCG,ROW,2040,PRD,87.0893
HDS,SBS,USA,2040,PRD,116.036
HDS,SBS,E15,2040,PRD,3.08279
HDS,SBS,JPN,2040,PRD,0.245783
HDS,SBS,CAN,2040,PRD,7.22488
HDS,SBS,MEX,2040,PRD,0.180926
HDS,SBS,BRZ,2040,PRD,159.419
HDS,SBS,ARG,2040,PRD,60.0995
HDS,SBS,CHN,2040,PRD,20.637
HDS,SBS,AUS,2040,PRD,0.067991
HDS,SBS,KOR,2040,PRD,0.139903
HDS,SBS,IND,2040,PRD,12.2481
HDS,SBS,ROW,2040,PRD,37.8399
HDS,SBO,USA,2040,PRD,12.5956
HDS,SBO,E15,2040,PRD,2.82854
HDS,SBO,JPN,2040,PRD,0.486646
HDS,SBO,CAN,2040,PRD,0.307662
HDS,SBO,MEX,2040,PRD,1.22167
HDS,SBO,BRZ,2040,PRD,11.3431
HDS,SBO,ARG,2040,PRD,7.62038
HDS,SBO,CHN,2040,PRD,15.8702
HDS,SBO,AUS,2040,PRD,0.0139708
HDS,SBO,KOR,2040,PRD,0.1899
HDS,SBO,IND,2040,PRD,2.08948
HDS,SBO,ROW,2040,PRD,10.7464
HDS,SBM,USA,2040,PRD,50.2759
HDS,SBM,E15,2040,PRD,11.7608
HDS,SBM,JPN,2040,PRD,1.86741
