T1,wave,total_豆类,ratio_豆类
23,2011,1000.0,1.0
23,2011,400.0,1.0
23,2011,100.0,1.0
23,2011,1300.0,1.0
32,2011,185.0,1.0
32,2011,275.0,1.0
32,2011,600.0,0.0
32,2011,360.0,0.30555555
32,2011,110.0,1.0
32,2011,1470.0,1.0
32,2011,1340.0,1.0
32,2011,3015.0,1.0
32,2011,1150.0,0.52173913
32,2011,1025.0,1.0
32,2011,1300.0,0.0
32,2011,70.0,1.0
32,2011,140.0,1.0
32,2011,70.0,1.0
32,2011,870.0,1.0
32,2011,250.0,1.0
32,2011,260.0,1.0
32,2011,70.0,1.0
32,2011,30.0,1.0
32,2011,1460.0,0.82876712
32,2011,990.0,1.0
32,2011,205.0,1.0
32,2011,180.0,0.16666667
32,2011,430.0,0.58139533
32,2011,250.0,0.40000001
32,2011,500.0,0.60000002
32,2011,1280.0,1.0
32,2011,250.0,1.0
32,2011,1650.0,1.0
32,2011,745.0,1.0
32,2011,200.0,0.0
32,2011,200.0,1.0
32,2011,50.0,1.0
32,2011,40.0,0.5
32,2011,120.0,1.0
32,2011,200.0,0.0
32,2011,3220.0,1.0
32,2011,950.0,0.89473683
32,2011,390.0,1.0
32,2011,150.0,1.0
32,2011,250.0,1.0
32,2011,505.0,0.60396039
32,2011,530.0,1.0
32,2011,200.0,1.0
32,2011,215.0,1.0
32,2011,250.0,1.0
32,2011,130.0,1.0
32,2011,350.0,1.0
32,2011,120.0,1.0
32,2011,500.0,1.0
32,2011,264.0,1.0
32,2011,1200.0,1.0
32,2011,850.0,1.0
32,2011,305.0,1.0
32,2011,2140.0,0.25233644
32,2011,90.0,0.83333331
32,2011,365.0,1.0
32,2011,2310.0,0.89177489
32,2011,2100.0,1.0
32,2011,1635.0,1.0
32,2011,1805.0,0.97229916
32,2011,210.0,0.76190478
32,2011,550.0,1.0
32,2011,464.0,1.0
32,2011,350.0,0.42857143
32,2011,1960.0,0.69387758
32,2011,135.0,0.0
32,2011,2690.0,0.59107804
32,2011,1123.0,1.0
32,2011,1750.0,0.82857144
32,2011,70.0,1.0
32,2011,1675.0,0.73134327
32,2011,170.0,1.0
32,2011,600.0,1.0
32,2011,300.0,1.0
32,2011,2250.0,1.0
32,2011,70.0,1.0
32,2011,1045.0,1.0
32,2011,725.0,0.82758623
32,2011,900.0,0.16666667
32,2011,200.0,1.0
32,2011,175.0,1.0
32,2011,250.0,1.0
32,2011,275.0,1.0
32,2011,80.0,1.0
32,2011,10.0,1.0
32,2011,670.0,0.10447761
32,2011,100.0,0.0
32,2011,1385.0,1.0
32,2011,150.0,0.66666669
32,2011,100.0,1.0
32,2011,30.0,1.0
32,2011,20.0,0.0
32,2011,225.0,0.8888889
32,2011,95.0,1.0
32,2011,900.0,1.0
32,2011,480.0,1.0
32,2011,590.0,1.0
32,2011,150.0,1.0
32,2011,200.0,0.75
32,2011,760.0,1.0
32,2011,665.0,1.0
32,2011,2100.0,1.0
32,2011,1783.0,0.8149187
32,2011,1210.0,1.0
32,2011,905.0,1.0
32,2011,50.0,1.0
32,2011,1275.0,1.0
32,2011,650.0,1.0
32,2011,367.0,1.0
32,2011,450.0,1.0
32,2011,80.0,1.0
32,2011,325.0,1.0
32,2011,350.0,0.0
32,2011,580.0,1.0
32,2011,675.0,1.0
32,2011,200.0,1.0
32,2011,270.0,0.55555558
32,2011,325.0,1.0
32,2011,110.0,1.0
32,2011,340.0,1.0
32,2011,290.0,0.13793103
32,2011,350.0,1.0
32,2011,610.0,0.78688526
32,2011,690.0,1.0
32,2011,250.0,1.0
32,2011,1150.0,1.0
32,2011,130.0,1.0
32,2011,380.0,0.65789473
32,2011,230.0,1.0
32,2011,430.0,1.0
32,2011,350.0,0.5714286
32,2011,720.0,1.0
32,2011,2510.0,0.37848607
32,2011,420.0,1.0
32,2011,300.0,0.16666667
32,2011,1120.0,1.0
32,2011,75.0,1.0
32,2011,100.0,1.0
32,2011,200.0,0.25
32,2011,3200.0,0.65625
32,2011,40.0,1.0
32,2011,215.0,0.93023258
32,2011,30.0,1.0
32,2011,25.0,1.0
32,2011,750.0,0.0
32,2011,450.0,0.83333331
32,2011,625.0,1.0
32,2011,95.0,1.0
32,2011,150.0,1.0
32,2011,80.0,1.0
32,2011,350.0,0.2857143
32,2011,330.0,1.0
32,2011,100.0,1.0
32,2011,220.0,1.0
32,2011,310.0,1.0
32,2011,60.0,1.0
32,2011,65.0,1.0
32,2011,1495.0,1.0
32,2011,170.0,0.70588237
32,2011,305.0,0.62295079
32,2011,110.0,1.0
32,2011,740.0,1.0
32,2011,425.0,1.0
32,2011,1500.0,1.0
32,2011,100.0,1.0
32,2011,140.0,1.0
32,2011,1560.0,0.35897437
32,2011,70.0,1.0
32,2011,1100.0,1.0
32,2011,735.0,1.0
32,2011,550.0,1.0
32,2011,60.0,0.0
32,2011,310.0,0.83870965
32,2011,400.0,1.0
32,2011,447.0,1.0
32,2011,410.0,1.0
32,2011,400.0,1.0
32,2011,420.0,1.0
32,2011,240.0,1.0
32,2011,360.0,0.58333331
32,2011,363.0,0.090909094
32,2011,1250.0,0.83999997
32,2011,620.0,0.91935486
32,2011,150.0,0.0
32,2011,1285.0,0.76653695
32,2011,120.0,0.0
32,2011,40.0,1.0
32,2011,1050.0,0.66666669
32,2011,680.0,1.0
32,2011,1335.0,1.0
32,2011,570.0,1.0
32,2011,822.0,1.0
32,2011,1345.0,0.77695167
32,2011,1630.0,0.33742332
32,2011,600.0,1.0
32,2011,750.0,1.0
32,2011,915.0,0.30601093
32,2011,150.0,1.0
32,2011,170.0,1.0
32,2011,324.0,1.0
32,2011,400.0,1.0
32,2011,100.0,0.5
32,2011,70.0,0.0
32,2011,260.0,0.80769229
32,2011,100.0,1.0
32,2011,500.0,0.5
32,2011,350.0,1.0
32,2011,635.0,1.0
32,2011,190.0,0.7368421
32,2011,160.0,1.0
32,2011,120.0,0.0
32,2011,345.0,1.0
32,2011,300.0,1.0
32,2011,145.0,1.0
32,2011,443.0,1.0
32,2011,830.0,1.0
32,2011,100.0,1.0
32,2011,265.0,1.0
32,2011,800.0,1.0
32,2011,300.0,1.0
32,2011,108.0,1.0
32,2011,100.0,1.0
32,2011,30.0,1.0
32,2011,750.0,0.0
32,2011,600.0,1.0
32,2011,990.0,1.0
32,2011,715.0,0.94405591
32,2011,700.0,0.2857143
32,2011,550.0,1.0
32,2011,180.0,1.0
32,2011,160.0,1.0
32,2011,110.0,0.54545456
32,2011,200.0,0.0
32,2011,245.0,1.0
32,2011,155.0,1.0
32,2011,955.0,1.0
32,2011,295.0,1.0
32,2011,475.0,0.43157893
32,2011,1370.0,1.0
32,2011,945.0,1.0
32,2011,160.0,1.0
32,2011,425.0,1.0
32,2011,230.0,0.76086956
32,2011,1000.0,0.2
32,2011,1510.0,1.0
32,2011,90.0,0.77777779
32,2011,400.0,1.0
32,2011,409.0,0.81662589
32,2011,65.0,0.46153846
32,2011,100.0,0.0
32,2011,100.0,0.0
32,2011,330.0,1.0
32,2011,950.0,0.0
32,2011,575.0,0.73913044
32,2011,895.0,0.7206704
32,2011,895.0,1.0
32,2011,300.0,0.33333334
32,2011,1175.0,0.5106383
32,2011,400.0,0.625
32,2011,1675.0,1.0
32,2011,2360.0,0.15254237
32,2011,1050.0,1.0
32,2011,1385.0,1.0
32,2011,2655.0,0.73634654
32,2011,1050.0,1.0
32,2011,1255.0,1.0
32,2011,200.0,1.0
32,2011,200.0,1.0
32,2011,450.0,0.22222222
32,2011,1240.0,0.71774191
32,2011,215.0,1.0
32,2011,350.0,0.0
32,2011,30.0,0.0
37,2011,670.0,1.0
37,2011,715.0,1.0
37,2011,700.0,0.2857143
37,2011,100.0,1.0
37,2011,800.0,1.0
37,2011,1400.0,1.0
37,2011,200.0,1.0
37,2011,1400.0,1.0
37,2011,540.0,0.53703701
37,2011,520.0,1.0
37,2011,360.0,0.0
37,2011,100.0,1.0
37,2011,830.0,1.0
37,2011,900.0,1.0
37,2011,400.0,1.0
37,2011,380.0,1.0
37,2011,560.0,1.0
37,2011,1870.0,1.0
37,2011,200.0,1.0
37,2011,850.0,1.0
37,2011,910.0,1.0
37,2011,65.0,1.0
37,2011,230.0,1.0
37,2011,230.0,1.0
37,2011,380.0,1.0
37,2011,580.0,1.0
37,2011,1250.0,1.0
37,2011,40.0,1.0
37,2011,380.0,1.0
37,2011,900.0,1.0
37,2011,240.0,1.0
37,2011,400.0,1.0
37,2011,1370.0,1.0
37,2011,230.0,0.9130435
37,2011,1360.0,1.0
37,2011,200.0,1.0
37,2011,170.0,1.0
37,2011,220.0,1.0
37,2011,990.0,0.79797977
37,2011,705.0,1.0
37,2011,100.0,1.0
37,2011,1060.0,1.0
37,2011,340.0,1.0
37,2011,60.0,1.0
37,2011,1380.0,1.0
37,2011,430.0,1.0
37,2011,680.0,1.0
37,2011,910.0,1.0
37,2011,670.0,1.0
37,2011,260.0,1.0
37,2011,80.0,1.0
37,2011,500.0,1.0
37,2011,800.0,1.0
37,2011,300.0,1.0
37,2011,470.0,1.0
37,2011,300.0,1.0
37,2011,250.0,0.0
37,2011,100.0,1.0
37,2011,343.0,1.0
37,2011,50.0,1.0
37,2011,1000.0,1.0
37,2011,510.0,0.74509805
37,2011,300.0,1.0
37,2011,150.0,0.0
37,2011,900.0,1.0
37,2011,100.0,1.0
37,2011,930.0,1.0
37,2011,750.0,1.0
37,2011,250.0,1.0
37,2011,60.0,1.0
37,2011,200.0,0.5
37,2011,510.0,1.0
37,2011,100.0,1.0
37,2011,400.0,1.0
37,2011,150.0,1.0
37,2011,250.0,1.0
37,2011,1020.0,1.0
37,2011,960.0,1.0
37,2011,100.0,1.0
37,2011,150.0,0.66666669
37,2011,100.0,1.0
37,2011,60.0,1.0
37,2011,1350.0,1.0
37,2011,220.0,1.0
37,2011,350.0,1.0
37,2011,1270.0,1.0
37,2011,1160.0,1.0
37,2011,100.0,1.0
37,2011,400.0,1.0
37,2011,250.0,1.0
37,2011,980.0,1.0
37,2011,1680.0,0.79166669
37,2011,550.0,1.0
37,2011,950.0,1.0
37,2011,1550.0,1.0
37,2011,675.0,1.0
37,2011,140.0,1.0
37,2011,700.0,1.0
37,2011,870.0,1.0
37,2011,848.0,1.0
37,2011,240.0,1.0
37,2011,380.0,1.0
37,2011,950.0,1.0
37,2011,150.0,1.0
37,2011,200.0,0.0
37,2011,680.0,1.0
37,2011,300.0,1.0
37,2011,830.0,1.0
37,2011,750.0,1.0
37,2011,560.0,1.0
37,2011,60.0,1.0
37,2011,570.0,1.0
37,2011,455.0,1.0
37,2011,70.0,1.0
37,2011,80.0,1.0
37,2011,300.0,1.0
37,2011,500.0,1.0
37,2011,720.0,1.0
37,2011,100.0,1.0
37,2011,2060.0,1.0
37,2011,3533.0,1.0
37,2011,300.0,1.0
37,2011,150.0,1.0
37,2011,180.0,0.0
37,2011,410.0,1.0
37,2011,300.0,0.66666669
37,2011,470.0,1.0
37,2011,150.0,1.0
37,2011,60.0,1.0
37,2011,420.0,1.0
37,2011,450.0,1.0
37,2011,200.0,1.0
37,2011,300.0,1.0
37,2011,350.0,1.0
37,2011,1340.0,1.0
37,2011,330.0,0.15151516
37,2011,1200.0,0.83333331
37,2011,80.0,1.0
37,2011,150.0,1.0
37,2011,450.0,1.0
37,2011,1300.0,1.0
37,2011,1000.0,1.0
37,2011,910.0,1.0
37,2011,240.0,1.0
37,2011,65.0,1.0
37,2011,380.0,0.86842108
37,2011,660.0,1.0
37,2011,1680.0,1.0
37,2011,480.0,0.79166669
37,2011,950.0,1.0
37,2011,240.0,1.0
37,2011,530.0,1.0
37,2011,1330.0,1.0
37,2011,760.0,1.0
37,2011,1220.0,1.0
37,2011,200.0,1.0
37,2011,960.0,1.0
37,2011,550.0,1.0
37,2011,400.0,1.0
37,2011,150.0,0.0
37,2011,350.0,1.0
37,2011,800.0,1.0
37,2011,400.0,1.0
37,2011,520.0,0.32692307
37,2011,545.0,1.0
37,2011,400.0,1.0
37,2011,540.0,1.0
37,2011,730.0,1.0
37,2011,120.0,1.0
37,2011,40.0,1.0
37,2011,250.0,0.0
37,2011,650.0,1.0
37,2011,320.0,1.0
37,2011,160.0,1.0
37,2011,100.0,1.0
37,2011,770.0,0.74025977
37,2011,500.0,1.0
37,2011,100.0,1.0
37,2011,650.0,1.0
37,2011,890.0,1.0
37,2011,100.0,1.0
37,2011,550.0,1.0
37,2011,950.0,1.0
37,2011,270.0,1.0
37,2011,900.0,1.0
37,2011,110.0,1.0
37,2011,750.0,1.0
37,2011,1160.0,1.0
37,2011,900.0,1.0
37,2011,280.0,1.0
37,2011,300.0,1.0
37,2011,1100.0,1.0
37,2011,30.0,1.0
37,2011,170.0,1.0
37,2011,2050.0,1.0
37,2011,300.0,1.0
37,2011,40.0,1.0
37,2011,100.0,1.0
37,2011,140.0,1.0
37,2011,1100.0,1.0
37,2011,1010.0,1.0
37,2011,150.0,1.0
37,2011,700.0,1.0
37,2011,850.0,1.0
37,2011,1500.0,1.0
37,2011,500.0,1.0
37,2011,150.0,1.0
37,2011,150.0,1.0
37,2011,5895.0,0.98303646
37,2011,250.0,1.0
37,2011,1100.0,1.0
37,2011,400.0,1.0
37,2011,105.0,0.52380955
37,2011,250.0,1.0
37,2011,330.0,1.0
37,2011,800.0,1.0
37,2011,175.0,1.0
37,2011,170.0,0.0
37,2011,800.0,0.875
37,2011,550.0,1.0
37,2011,380.0,1.0
37,2011,150.0,1.0
37,2011,110.0,1.0
37,2011,245.0,1.0
37,2011,2761.0,0.63745022
37,2011,850.0,1.0
41,2011,250.0,1.0
41,2011,500.0,1.0
41,2011,525.0,1.0
41,2011,130.0,1.0
41,2011,200.0,1.0
41,2011,1010.0,1.0
41,2011,110.0,1.0
41,2011,350.0,1.0
41,2011,400.0,1.0
41,2011,200.0,0.0
41,2011,350.0,0.31428573
41,2011,350.0,1.0
41,2011,210.0,1.0
41,2011,620.0,1.0
41,2011,90.0,1.0
41,2011,649.0,1.0
41,2011,717.0,1.0
41,2011,540.0,1.0
41,2011,820.0,1.0
41,2011,1726.0,1.0
41,2011,190.0,1.0
41,2011,165.0,1.0
41,2011,947.0,1.0
41,2011,80.0,1.0
41,2011,240.0,1.0
41,2011,180.0,1.0
41,2011,535.0,1.0
41,2011,350.0,0.0
41,2011,50.0,1.0
41,2011,180.0,1.0
41,2011,1050.0,1.0
41,2011,800.0,1.0
41,2011,250.0,1.0
41,2011,720.0,1.0
41,2011,100.0,1.0
41,2011,1250.0,0.72000003
41,2011,60.0,1.0
41,2011,10.0,0.0
41,2011,120.0,1.0
41,2011,100.0,1.0
41,2011,616.0,1.0
41,2011,350.0,0.42857143
41,2011,90.0,0.8888889
41,2011,55.0,0.090909094
41,2011,480.0,1.0
41,2011,450.0,0.55555558
41,2011,525.0,1.0
41,2011,160.0,1.0
41,2011,100.0,0.0
41,2011,100.0,1.0
41,2011,126.0,1.0
41,2011,100.0,1.0
41,2011,80.0,1.0
41,2011,1150.0,0.39130434
41,2011,270.0,0.0
41,2011,60.0,1.0
41,2011,700.0,0.64285713
41,2011,280.0,1.0
41,2011,1872.0,1.0
41,2011,50.0,1.0
41,2011,167.0,1.0
41,2011,90.0,1.0
41,2011,630.0,1.0
41,2011,400.0,0.375
41,2011,385.0,1.0
41,2011,1215.0,0.79423869
41,2011,415.0,1.0
41,2011,970.0,1.0
41,2011,440.0,0.90909094
41,2011,35.0,1.0
41,2011,530.0,1.0
41,2011,140.0,1.0
41,2011,400.0,1.0
41,2011,40.0,1.0
41,2011,560.0,0.10714286
41,2011,590.0,1.0
41,2011,450.0,1.0
41,2011,150.0,0.53333336
41,2011,220.0,1.0
41,2011,120.0,1.0
41,2011,210.0,0.0
41,2011,200.0,1.0
41,2011,200.0,1.0
41,2011,150.0,1.0
41,2011,560.0,1.0
41,2011,200.0,1.0
41,2011,1680.0,0.64285713
41,2011,570.0,1.0
41,2011,760.0,0.67105263
41,2011,10.0,1.0
41,2011,800.0,1.0
41,2011,250.0,1.0
41,2011,310.0,1.0
41,2011,260.0,1.0
41,2011,100.0,1.0
41,2011,620.0,1.0
41,2011,350.0,1.0
41,2011,70.0,1.0
41,2011,120.0,1.0
41,2011,150.0,1.0
41,2011,1875.0,1.0
41,2011,715.0,1.0
41,2011,300.0,1.0
41,2011,350.0,1.0
41,2011,1600.0,1.0
41,2011,200.0,0.0
41,2011,100.0,1.0
41,2011,430.0,0.0
41,2011,100.0,1.0
41,2011,210.0,1.0
41,2011,950.0,0.52631581
41,2011,130.0,0.76923078
41,2011,230.0,1.0
41,2011,850.0,1.0
41,2011,400.0,1.0
41,2011,275.0,1.0
41,2011,200.0,1.0
41,2011,160.0,1.0
41,2011,900.0,1.0
41,2011,450.0,1.0
41,2011,250.0,1.0
41,2011,330.0,0.69696969
41,2011,150.0,1.0
41,2011,580.0,1.0
41,2011,80.0,1.0
41,2011,900.0,1.0
41,2011,180.0,1.0
41,2011,100.0,1.0
41,2011,250.0,1.0
41,2011,225.0,1.0
41,2011,230.0,1.0
41,2011,1720.0,0.88372093
41,2011,175.0,0.5714286
41,2011,250.0,1.0
41,2011,40.0,1.0
41,2011,1150.0,0.34782609
41,2011,450.0,1.0
41,2011,350.0,0.0
41,2011,640.0,1.0
41,2011,840.0,0.70238096
41,2011,275.0,1.0
41,2011,950.0,1.0
41,2011,450.0,1.0
41,2011,1050.0,0.76190478
41,2011,380.0,1.0
41,2011,270.0,1.0
41,2011,120.0,1.0
41,2011,2080.0,0.85576922
41,2011,500.0,1.0
41,2011,100.0,1.0
41,2011,450.0,0.55555558
41,2011,200.0,1.0
41,2011,400.0,1.0
41,2011,1330.0,1.0
41,2011,190.0,1.0
41,2011,100.0,0.0
41,2011,680.0,1.0
41,2011,80.0,1.0
41,2011,100.0,1.0
41,2011,320.0,1.0
41,2011,550.0,0.72727275
42,2011,1040.0,0.71153843
42,2011,120.0,1.0
42,2011,400.0,1.0
42,2011,1210.0,0.59504133
42,2011,380.0,0.92105263
42,2011,450.0,0.0
42,2011,1220.0,1.0
42,2011,550.0,0.36363637
42,2011,700.0,1.0
42,2011,490.0,1.0
42,2011,1900.0,0.5
42,2011,300.0,1.0
42,2011,1470.0,0.82993197
42,2011,600.0,1.0
42,2011,390.0,1.0
42,2011,250.0,0.60000002
42,2011,329.0,1.0
42,2011,405.0,1.0
42,2011,550.0,0.090909094
42,2011,200.0,0.0
42,2011,150.0,1.0
42,2011,795.0,0.72955972
42,2011,450.0,1.0
42,2011,300.0,1.0
42,2011,580.0,0.48275861
42,2011,210.0,1.0
42,2011,50.0,1.0
42,2011,140.0,1.0
42,2011,420.0,0.42857143
42,2011,130.0,1.0
42,2011,350.0,0.14285715
42,2011,750.0,0.46666667
42,2011,380.0,0.60526317
42,2011,380.0,0.47368422
42,2011,810.0,0.87654322
42,2011,800.0,0.375
42,2011,110.0,1.0
42,2011,250.0,1.0
42,2011,100.0,1.0
42,2011,350.0,0.2857143
42,2011,330.0,1.0
42,2011,650.0,0.46153846
42,2011,540.0,1.0
42,2011,1450.0,0.61379308
42,2011,1026.0,1.0
42,2011,470.0,1.0
42,2011,550.0,1.0
42,2011,350.0,1.0
42,2011,550.0,0.72727275
42,2011,155.0,1.0
42,2011,716.0,1.0
42,2011,1020.0,0.36274511
42,2011,555.0,1.0
42,2011,150.0,1.0
42,2011,720.0,1.0
42,2011,100.0,1.0
42,2011,1500.0,1.0
42,2011,545.0,0.63302749
42,2011,780.0,0.12820514
42,2011,801.0,1.0
42,2011,10.0,0.0
42,2011,250.0,0.0
42,2011,540.0,1.0
42,2011,300.0,1.0
42,2011,175.0,1.0
42,2011,180.0,1.0
42,2011,1080.0,1.0
42,2011,400.0,1.0
42,2011,1500.0,0.83333331
42,2011,30.0,0.0
42,2011,600.0,1.0
42,2011,850.0,0.41176471
42,2011,500.0,0.69999999
42,2011,500.0,1.0
42,2011,520.0,1.0
42,2011,775.0,0.87096775
42,2011,331.0,1.0
42,2011,590.0,1.0
42,2011,500.0,0.40000001
42,2011,723.0,1.0
42,2011,810.0,1.0
42,2011,250.0,1.0
42,2011,74.0,1.0
42,2011,670.0,1.0
42,2011,510.0,1.0
42,2011,1175.0,1.0
42,2011,900.0,0.34444445
42,2011,1365.0,0.56043959
42,2011,200.0,1.0
42,2011,656.0,1.0
42,2011,285.0,1.0
42,2011,1650.0,1.0
42,2011,350.0,1.0
42,2011,625.0,0.60000002
42,2011,200.0,1.0
42,2011,810.0,1.0
42,2011,100.0,0.0
42,2011,120.0,1.0
42,2011,350.0,0.5714286
42,2011,750.0,0.86666667
42,2011,210.0,0.47619048
42,2011,750.0,1.0
42,2011,250.0,1.0
42,2011,955.0,0.89528793
42,2011,350.0,1.0
42,2011,80.0,0.625
42,2011,250.0,0.2
42,2011,250.0,1.0
42,2011,500.0,0.60000002
42,2011,925.0,0.0
42,2011,470.0,1.0
42,2011,300.0,0.33333334
42,2011,125.0,0.40000001
42,2011,160.0,0.0
42,2011,1150.0,0.43478259
42,2011,50.0,1.0
42,2011,150.0,0.66666669
42,2011,490.0,1.0
42,2011,210.0,1.0
42,2011,120.0,1.0
42,2011,200.0,1.0
42,2011,1150.0,1.0
42,2011,350.0,1.0
42,2011,850.0,1.0
42,2011,100.0,0.0
42,2011,300.0,0.16666667
42,2011,230.0,0.56521738
42,2011,230.0,1.0
42,2011,910.0,1.0
42,2011,600.0,1.0
42,2011,1020.0,1.0
42,2011,660.0,1.0
42,2011,1140.0,1.0
42,2011,200.0,1.0
42,2011,160.0,1.0
42,2011,700.0,0.2857143
42,2011,260.0,0.80769229
42,2011,650.0,1.0
42,2011,695.0,1.0
42,2011,680.0,0.29411766
42,2011,810.0,0.44444445
42,2011,640.0,1.0
42,2011,306.0,0.67320263
42,2011,300.0,1.0
42,2011,410.0,0.69512194
42,2011,150.0,1.0
42,2011,500.0,1.0
42,2011,600.0,1.0
42,2011,790.0,0.37974682
42,2011,440.0,1.0
42,2011,380.0,1.0
42,2011,700.0,0.71428573
42,2011,1350.0,0.44444445
42,2011,250.0,0.60000002
42,2011,50.0,1.0
42,2011,1618.0,1.0
42,2011,275.0,1.0
42,2011,235.0,0.42553192
42,2011,375.0,0.0
42,2011,350.0,1.0
42,2011,330.0,1.0
42,2011,380.0,0.60526317
42,2011,1540.0,0.54545456
42,2011,120.0,1.0
42,2011,80.0,0.0
42,2011,770.0,0.87012988
42,2011,200.0,1.0
42,2011,300.0,1.0
42,2011,330.0,0.90909094
43,2011,150.0,1.0
43,2011,150.0,1.0
43,2011,140.0,1.0
43,2011,350.0,1.0
43,2011,440.0,0.88636363
43,2011,450.0,1.0
43,2011,70.0,0.0
43,2011,310.0,1.0
43,2011,250.0,0.40000001
43,2011,400.0,1.0
43,2011,100.0,1.0
43,2011,50.0,1.0
43,2011,990.0,1.0
43,2011,470.0,1.0
43,2011,350.0,1.0
43,2011,300.0,1.0
43,2011,570.0,1.0
43,2011,100.0,1.0
43,2011,700.0,1.0
43,2011,200.0,0.0
43,2011,1075.0,0.023255814
43,2011,420.0,1.0
43,2011,400.0,1.0
43,2011,230.0,0.34782609
43,2011,210.0,1.0
43,2011,250.0,1.0
43,2011,130.0,1.0
43,2011,100.0,1.0
43,2011,130.0,1.0
43,2011,660.0,0.92424244
43,2011,450.0,0.0
43,2011,602.0,0.16943522
43,2011,920.0,1.0
43,2011,75.0,0.66666669
43,2011,100.0,0.0
43,2011,430.0,0.3255814
43,2011,400.0,1.0
43,2011,1355.0,1.0
43,2011,245.0,1.0
43,2011,370.0,0.72972971
43,2011,110.0,0.54545456
43,2011,50.0,1.0
43,2011,62.0,1.0
43,2011,230.0,1.0
43,2011,120.0,1.0
43,2011,50.0,1.0
43,2011,700.0,0.21428572
43,2011,205.0,1.0
43,2011,840.0,1.0
43,2011,370.0,1.0
43,2011,525.0,0.61904764
43,2011,260.0,1.0
43,2011,100.0,1.0
43,2011,445.0,1.0
43,2011,307.0,0.83713353
43,2011,290.0,0.1724138
43,2011,30.0,1.0
43,2011,350.0,1.0
43,2011,326.0,1.0
43,2011,600.0,1.0
43,2011,100.0,1.0
43,2011,1430.0,1.0
43,2011,780.0,1.0
43,2011,130.0,1.0
43,2011,100.0,0.0
43,2011,800.0,1.0
43,2011,445.0,0.43820226
43,2011,70.0,1.0
43,2011,600.0,1.0
43,2011,415.0,1.0
43,2011,75.0,1.0
43,2011,740.0,0.96621621
43,2011,250.0,1.0
43,2011,100.0,1.0
43,2011,230.0,1.0
43,2011,110.0,1.0
43,2011,120.0,0.0
43,2011,150.0,1.0
43,2011,875.0,1.0
43,2011,231.0,1.0
43,2011,965.0,0.81865287
43,2011,250.0,1.0
43,2011,112.0,1.0
43,2011,1305.0,0.92337167
43,2011,560.0,0.625
43,2011,150.0,1.0
43,2011,200.0,1.0
43,2011,96.0,1.0
43,2011,100.0,0.5
43,2011,430.0,1.0
43,2011,200.0,0.0
43,2011,100.0,1.0
43,2011,250.0,1.0
43,2011,695.0,0.82014388
43,2011,805.0,0.54658383
43,2011,250.0,1.0
43,2011,260.0,1.0
43,2011,400.0,1.0
43,2011,150.0,1.0
43,2011,200.0,1.0
43,2011,540.0,0.77777779
43,2011,60.0,1.0
43,2011,200.0,1.0
43,2011,400.0,1.0
43,2011,300.0,0.5
43,2011,100.0,0.5
43,2011,310.0,1.0
43,2011,200.0,1.0
43,2011,839.0,0.34445769
43,2011,70.0,1.0
43,2011,100.0,1.0
43,2011,240.0,1.0
43,2011,710.0,1.0
43,2011,100.0,1.0
43,2011,850.0,0.70588237
43,2011,100.0,1.0
43,2011,270.0,0.25925925
43,2011,270.0,1.0
43,2011,60.0,1.0
43,2011,615.0,0.18699187
43,2011,370.0,1.0
43,2011,275.0,1.0
43,2011,150.0,1.0
43,2011,100.0,1.0
43,2011,180.0,1.0
43,2011,150.0,1.0
43,2011,340.0,1.0
43,2011,570.0,1.0
43,2011,350.0,0.71428573
43,2011,480.0,1.0
43,2011,925.0,1.0
43,2011,240.0,1.0
43,2011,610.0,1.0
43,2011,670.0,1.0
43,2011,774.0,0.87080103
43,2011,1375.0,0.40000001
43,2011,100.0,1.0
43,2011,100.0,1.0
43,2011,375.0,1.0
43,2011,60.0,1.0
43,2011,450.0,0.55555558
43,2011,650.0,0.84615386
43,2011,670.0,1.0
43,2011,135.0,1.0
43,2011,200.0,1.0
43,2011,250.0,1.0
43,2011,50.0,1.0
43,2011,50.0,1.0
43,2011,1100.0,1.0
43,2011,1250.0,0.44
43,2011,57.0,1.0
43,2011,350.0,0.85714287
43,2011,180.0,1.0
43,2011,345.0,1.0
43,2011,560.0,0.8214286
43,2011,310.0,0.67741936
43,2011,90.0,0.55555558
43,2011,200.0,1.0
45,2011,200.0,1.0
45,2011,300.0,1.0
45,2011,240.0,1.0
45,2011,270.0,1.0
45,2011,60.0,1.0
45,2011,50.0,1.0
45,2011,180.0,1.0
45,2011,250.0,1.0
45,2011,100.0,1.0
45,2011,125.0,1.0
45,2011,250.0,1.0
45,2011,300.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,280.0,1.0
45,2011,200.0,1.0
45,2011,10.0,1.0
45,2011,162.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,300.0,1.0
45,2011,60.0,1.0
45,2011,60.0,1.0
45,2011,300.0,1.0
45,2011,200.0,1.0
45,2011,350.0,1.0
45,2011,250.0,1.0
45,2011,500.0,1.0
45,2011,25.0,1.0
45,2011,300.0,1.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,50.0,1.0
45,2011,300.0,1.0
45,2011,350.0,1.0
45,2011,50.0,1.0
45,2011,200.0,1.0
45,2011,50.0,1.0
45,2011,800.0,1.0
45,2011,250.0,1.0
45,2011,100.0,0.0
