T1,wave,total_猪肉,ratio_猪肉
52,2009,625.0,1.0
52,2009,965.0,0.93782383
52,2009,1195.0,0.38493723
52,2009,80.0,1.0
52,2009,2560.0,0.91796875
52,2009,445.0,1.0
52,2009,300.0,1.0
52,2009,560.0,1.0
52,2009,590.0,1.0
52,2009,510.0,0.60784316
52,2009,1530.0,0.81699347
52,2009,730.0,0.2739726
52,2009,1295.0,1.0
52,2009,600.0,1.0
52,2009,160.0,0.625
52,2009,200.0,1.0
52,2009,650.0,1.0
52,2009,1090.0,1.0
52,2009,200.0,1.0
52,2009,450.0,1.0
52,2009,810.0,0.74074072
52,2009,720.0,1.0
52,2009,160.0,1.0
52,2009,810.0,1.0
52,2009,300.0,1.0
52,2009,1050.0,1.0
52,2009,310.0,1.0
52,2009,500.0,0.80000001
52,2009,750.0,1.0
52,2009,1200.0,1.0
52,2009,30.0,0.0
52,2009,1320.0,1.0
52,2009,1080.0,1.0
52,2009,1010.0,1.0
52,2009,675.0,0.91851854
52,2009,84.0,0.23809524
52,2009,725.0,0.14482759
52,2009,1540.0,1.0
52,2009,78.0,1.0
52,2009,760.0,1.0
52,2009,990.0,0.68686867
52,2009,1310.0,1.0
52,2009,600.0,0.75
52,2009,770.0,0.77922076
52,2009,1465.0,0.82593858
52,2009,900.0,1.0
52,2009,1100.0,0.90909094
52,2009,1080.0,0.41666666
52,2009,280.0,1.0
52,2009,550.0,1.0
52,2009,2293.0,1.0
52,2009,370.0,1.0
52,2009,260.0,1.0
52,2009,915.0,0.75956285
52,2009,1280.0,1.0
52,2009,2130.0,0.41314554
52,2009,400.0,1.0
52,2009,200.0,1.0
52,2009,2080.0,1.0
52,2009,450.0,1.0
52,2009,1270.0,1.0
52,2009,330.0,1.0
52,2009,1650.0,1.0
52,2009,905.0,1.0
52,2009,390.0,1.0
52,2009,780.0,0.73076922
52,2009,1450.0,0.51724136
52,2009,775.0,1.0
52,2009,650.0,1.0
52,2009,780.0,1.0
52,2009,2145.0,1.0
52,2009,940.0,0.40425533
52,2009,840.0,1.0
52,2009,1425.0,0.82807016
52,2009,1182.0,1.0
52,2009,530.0,0.66037738
52,2009,1050.0,0.61904764
52,2009,1050.0,1.0
52,2009,1410.0,0.69503546
52,2009,100.0,0.0
52,2009,357.0,0.56022412
52,2009,218.0,1.0
52,2009,1490.0,1.0
52,2009,620.0,1.0
52,2009,340.0,0.0
52,2009,300.0,1.0
52,2009,790.0,0.97468352
52,2009,1630.0,0.84662575
52,2009,2078.0,0.26371512
52,2009,50.0,1.0
52,2009,1550.0,1.0
52,2009,1980.0,0.92424244
52,2009,200.0,1.0
52,2009,240.0,1.0
52,2009,1240.0,1.0
52,2009,600.0,0.91666669
52,2009,1360.0,0.15441176
52,2009,1300.0,0.96153843
52,2009,400.0,1.0
52,2009,1160.0,0.5258621
52,2009,890.0,0.5955056
52,2009,1050.0,1.0
52,2009,390.0,1.0
52,2009,300.0,1.0
52,2009,300.0,1.0
52,2009,600.0,1.0
52,2009,2060.0,1.0
52,2009,450.0,1.0
52,2009,535.0,0.81308413
52,2009,515.0,0.80582523
52,2009,650.0,1.0
52,2009,300.0,1.0
52,2009,580.0,1.0
52,2009,1840.0,1.0
52,2009,1590.0,1.0
52,2009,2450.0,0.98775512
52,2009,1320.0,1.0
52,2009,1370.0,1.0
52,2009,100.0,1.0
52,2009,550.0,0.45454547
52,2009,1270.0,1.0
52,2009,250.0,1.0
52,2009,750.0,1.0
52,2009,1650.0,0.96363634
52,2009,850.0,1.0
52,2009,930.0,0.66666669
52,2009,290.0,1.0
52,2009,1300.0,0.84615386
52,2009,90.0,1.0
52,2009,2045.0,0.97310513
52,2009,490.0,1.0
52,2009,100.0,1.0
52,2009,280.0,1.0
52,2009,955.0,0.2565445
52,2009,1430.0,1.0
52,2009,1270.0,0.9055118
52,2009,1600.0,1.0
52,2009,1530.0,0.96078432
52,2009,700.0,1.0
52,2009,300.0,1.0
52,2009,250.0,1.0
52,2009,1010.0,0.64356434
52,2009,847.0,1.0
52,2009,725.0,1.0
52,2009,1200.0,0.75
52,2009,425.0,1.0
11,2011,150.0,0.86666667
11,2011,50.0,1.0
11,2011,350.0,0.71428573
11,2011,120.0,0.0
11,2011,460.0,0.78260869
11,2011,150.0,0.66666669
11,2011,50.0,1.0
11,2011,190.0,1.0
11,2011,30.0,1.0
11,2011,10.0,0.0
11,2011,20.0,0.0
11,2011,50.0,1.0
11,2011,440.0,0.0
11,2011,160.0,1.0
11,2011,10.0,1.0
11,2011,70.0,0.5714286
11,2011,130.0,1.0
11,2011,350.0,0.85714287
11,2011,150.0,0.66666669
11,2011,100.0,0.5
11,2011,180.0,0.0
11,2011,50.0,1.0
11,2011,150.0,1.0
11,2011,100.0,0.5
11,2011,130.0,1.0
11,2011,220.0,1.0
11,2011,90.0,0.8888889
11,2011,100.0,1.0
11,2011,175.0,1.0
11,2011,20.0,1.0
11,2011,250.0,0.40000001
11,2011,395.0,1.0
11,2011,20.0,0.0
11,2011,440.0,1.0
11,2011,100.0,0.5
11,2011,20.0,1.0
11,2011,450.0,1.0
11,2011,230.0,1.0
11,2011,190.0,1.0
11,2011,50.0,1.0
11,2011,180.0,1.0
11,2011,90.0,1.0
11,2011,210.0,0.66666669
11,2011,190.0,1.0
11,2011,200.0,1.0
11,2011,25.0,1.0
11,2011,150.0,1.0
11,2011,140.0,1.0
11,2011,50.0,1.0
11,2011,300.0,0.0
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,450.0,0.33333334
11,2011,80.0,0.0
11,2011,50.0,1.0
11,2011,50.0,1.0
11,2011,30.0,1.0
11,2011,430.0,1.0
11,2011,300.0,0.66666669
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,350.0,0.5714286
11,2011,20.0,1.0
11,2011,170.0,0.29411766
11,2011,200.0,0.0
11,2011,25.0,1.0
11,2011,190.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,60.0,0.83333331
11,2011,240.0,1.0
11,2011,270.0,1.0
11,2011,240.0,1.0
11,2011,205.0,0.46341464
11,2011,240.0,0.79166669
11,2011,50.0,1.0
11,2011,565.0,0.74336284
11,2011,30.0,1.0
11,2011,50.0,1.0
11,2011,850.0,1.0
11,2011,45.0,1.0
11,2011,140.0,0.64285713
11,2011,390.0,0.0
11,2011,40.0,0.5
11,2011,220.0,1.0
11,2011,80.0,0.375
11,2011,60.0,1.0
11,2011,400.0,0.75
11,2011,300.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,270.0,0.81481481
11,2011,350.0,1.0
11,2011,80.0,1.0
11,2011,60.0,0.0
11,2011,350.0,0.2857143
11,2011,430.0,0.69767439
11,2011,68.0,1.0
11,2011,150.0,0.86666667
11,2011,50.0,1.0
11,2011,125.0,1.0
11,2011,150.0,0.33333334
11,2011,80.0,0.0
11,2011,150.0,0.0
11,2011,180.0,1.0
11,2011,80.0,0.0
11,2011,20.0,1.0
11,2011,30.0,1.0
11,2011,150.0,1.0
11,2011,50.0,1.0
11,2011,45.0,1.0
11,2011,150.0,1.0
11,2011,90.0,1.0
11,2011,50.0,0.0
11,2011,50.0,1.0
11,2011,585.0,0.79487181
11,2011,85.0,0.17647059
11,2011,100.0,0.5
11,2011,340.0,1.0
11,2011,300.0,1.0
11,2011,99.0,0.89898992
11,2011,150.0,1.0
11,2011,350.0,0.6857143
11,2011,100.0,1.0
11,2011,260.0,1.0
11,2011,200.0,0.75
11,2011,110.0,0.45454547
11,2011,120.0,0.0
11,2011,160.0,1.0
11,2011,250.0,1.0
11,2011,225.0,1.0
11,2011,100.0,1.0
11,2011,70.0,1.0
11,2011,180.0,0.83333331
11,2011,310.0,0.93548387
11,2011,110.0,0.72727275
11,2011,24.0,0.16666667
11,2011,80.0,1.0
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,10.0,0.0
11,2011,350.0,0.14285715
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,20.0,1.0
11,2011,360.0,1.0
11,2011,80.0,1.0
11,2011,300.0,1.0
11,2011,950.0,1.0
11,2011,200.0,1.0
11,2011,110.0,0.45454547
11,2011,200.0,0.0
11,2011,150.0,1.0
11,2011,300.0,1.0
11,2011,210.0,1.0
11,2011,390.0,0.61538464
11,2011,30.0,1.0
11,2011,300.0,0.66666669
11,2011,60.0,1.0
11,2011,150.0,1.0
11,2011,130.0,1.0
11,2011,30.0,0.0
11,2011,140.0,1.0
11,2011,400.0,0.4375
11,2011,150.0,0.73333335
11,2011,370.0,1.0
11,2011,60.0,1.0
11,2011,350.0,1.0
11,2011,280.0,1.0
11,2011,160.0,1.0
11,2011,50.0,0.0
11,2011,150.0,0.5
11,2011,150.0,1.0
11,2011,20.0,1.0
11,2011,350.0,0.14285715
11,2011,340.0,1.0
11,2011,350.0,0.71428573
11,2011,50.0,0.0
11,2011,350.0,0.5714286
11,2011,50.0,1.0
11,2011,160.0,1.0
11,2011,280.0,1.0
11,2011,150.0,0.0
11,2011,270.0,1.0
11,2011,65.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,95.0,0.78947371
11,2011,260.0,0.0
11,2011,210.0,0.76190478
11,2011,300.0,0.16666667
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,105.0,1.0
11,2011,20.0,1.0
11,2011,205.0,0.024390243
11,2011,155.0,1.0
11,2011,150.0,0.0
11,2011,165.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,600.0,1.0
11,2011,150.0,1.0
11,2011,100.0,0.5
11,2011,280.0,0.64285713
11,2011,170.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,330.0,1.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,200.0,0.75
11,2011,50.0,1.0
11,2011,140.0,1.0
11,2011,1830.0,0.28961748
11,2011,80.0,1.0
11,2011,30.0,1.0
11,2011,90.0,0.33333334
11,2011,100.0,1.0
11,2011,180.0,0.72222221
11,2011,230.0,0.56521738
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,20.0,1.0
11,2011,265.0,1.0
11,2011,100.0,0.0
11,2011,10.0,1.0
11,2011,160.0,1.0
11,2011,240.0,0.45833334
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,27.0,1.0
11,2011,305.0,0.18032786
11,2011,150.0,0.33333334
11,2011,50.0,1.0
11,2011,40.0,1.0
11,2011,90.0,1.0
11,2011,80.0,1.0
11,2011,60.0,1.0
11,2011,80.0,1.0
11,2011,60.0,0.0
11,2011,170.0,0.70588237
11,2011,320.0,1.0
11,2011,110.0,0.0
11,2011,210.0,0.52380955
11,2011,125.0,1.0
11,2011,400.0,1.0
11,2011,100.0,1.0
11,2011,110.0,1.0
11,2011,30.0,1.0
11,2011,10.0,1.0
11,2011,50.0,1.0
11,2011,150.0,1.0
11,2011,210.0,0.38095239
11,2011,170.0,1.0
11,2011,300.0,1.0
11,2011,80.0,1.0
11,2011,130.0,1.0
11,2011,100.0,1.0
11,2011,80.0,1.0
11,2011,120.0,1.0
11,2011,205.0,1.0
11,2011,80.0,1.0
11,2011,365.0,0.61643833
11,2011,250.0,1.0
11,2011,90.0,1.0
11,2011,430.0,0.69767439
11,2011,85.0,1.0
11,2011,80.0,0.625
11,2011,50.0,1.0
11,2011,250.0,1.0
11,2011,120.0,0.83333331
11,2011,310.0,1.0
11,2011,100.0,0.0
11,2011,120.0,0.83333331
11,2011,350.0,0.71428573
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,450.0,0.44444445
11,2011,200.0,0.0
11,2011,200.0,0.77499998
11,2011,715.0,0.5804196
11,2011,50.0,0.0
11,2011,130.0,1.0
11,2011,70.0,1.0
11,2011,90.0,1.0
11,2011,230.0,0.2173913
11,2011,150.0,1.0
11,2011,665.0,0.69924814
11,2011,160.0,1.0
11,2011,90.0,1.0
11,2011,250.0,0.0
11,2011,55.0,0.90909094
11,2011,150.0,1.0
11,2011,100.0,0.0
11,2011,50.0,1.0
11,2011,170.0,1.0
11,2011,30.0,1.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,50.0,0.0
11,2011,260.0,1.0
11,2011,140.0,0.35714287
11,2011,100.0,1.0
11,2011,260.0,1.0
11,2011,20.0,1.0
11,2011,300.0,1.0
11,2011,70.0,0.0
11,2011,65.0,0.07692308
11,2011,190.0,1.0
11,2011,240.0,0.41666666
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,50.0,0.0
11,2011,390.0,0.46153846
11,2011,50.0,0.0
11,2011,110.0,0.72727275
11,2011,240.0,1.0
11,2011,50.0,1.0
11,2011,80.0,1.0
11,2011,355.0,1.0
11,2011,180.0,1.0
11,2011,170.0,0.64705884
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,120.0,1.0
11,2011,100.0,0.5
11,2011,90.0,0.66666669
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,30.0,1.0
11,2011,250.0,1.0
11,2011,130.0,0.0
11,2011,100.0,1.0
11,2011,500.0,1.0
11,2011,30.0,1.0
11,2011,60.0,1.0
11,2011,260.0,1.0
11,2011,527.0,1.0
11,2011,180.0,0.66666669
11,2011,370.0,0.72972971
11,2011,120.0,1.0
11,2011,50.0,0.0
11,2011,370.0,1.0
11,2011,430.0,1.0
11,2011,240.0,1.0
11,2011,180.0,1.0
11,2011,130.0,1.0
11,2011,60.0,1.0
11,2011,170.0,0.11764706
11,2011,40.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,300.0,0.0
11,2011,200.0,1.0
11,2011,200.0,0.0
11,2011,550.0,0.45454547
11,2011,125.0,1.0
11,2011,275.0,0.45454547
11,2011,325.0,1.0
11,2011,230.0,0.56521738
11,2011,50.0,0.0
11,2011,50.0,1.0
11,2011,70.0,1.0
11,2011,90.0,1.0
11,2011,400.0,1.0
11,2011,260.0,1.0
11,2011,350.0,0.71428573
11,2011,10.0,1.0
11,2011,30.0,0.0
11,2011,600.0,0.83333331
11,2011,50.0,1.0
11,2011,250.0,1.0
11,2011,160.0,1.0
11,2011,80.0,1.0
11,2011,10.0,1.0
11,2011,160.0,0.6875
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,150.0,0.0
11,2011,150.0,1.0
11,2011,150.0,0.0
11,2011,110.0,0.45454547
11,2011,95.0,0.78947371
11,2011,75.0,0.33333334
11,2011,80.0,0.75
11,2011,150.0,1.0
11,2011,300.0,0.76666665
11,2011,95.0,0.94736844
11,2011,125.0,0.60000002
11,2011,130.0,0.84615386
11,2011,500.0,1.0
11,2011,75.0,1.0
11,2011,1780.0,0.85955054
11,2011,50.0,1.0
11,2011,150.0,0.66666669
11,2011,30.0,1.0
11,2011,370.0,0.0
11,2011,55.0,1.0
11,2011,140.0,0.0
11,2011,72.0,0.72222221
11,2011,230.0,1.0
11,2011,200.0,0.75
11,2011,70.0,1.0
11,2011,80.0,0.375
11,2011,100.0,1.0
11,2011,180.0,1.0
11,2011,205.0,0.2682927
11,2011,200.0,0.0
11,2011,200.0,1.0
11,2011,105.0,1.0
11,2011,338.0,1.0
11,2011,300.0,0.0
11,2011,80.0,1.0
11,2011,160.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,20.0,1.0
11,2011,150.0,0.66666669
11,2011,50.0,1.0
11,2011,60.0,0.0
11,2011,672.0,1.0
11,2011,290.0,1.0
11,2011,20.0,1.0
11,2011,103.0,1.0
11,2011,330.0,1.0
11,2011,210.0,0.71428573
11,2011,80.0,1.0
11,2011,335.0,1.0
11,2011,210.0,0.76190478
11,2011,80.0,0.375
11,2011,780.0,0.52564102
11,2011,100.0,0.0
11,2011,160.0,1.0
11,2011,20.0,0.0
11,2011,210.0,1.0
11,2011,1030.0,1.0
11,2011,150.0,1.0
11,2011,90.0,1.0
11,2011,30.0,1.0
11,2011,200.0,1.0
11,2011,230.0,1.0
11,2011,150.0,0.0
11,2011,300.0,0.5
11,2011,100.0,1.0
11,2011,395.0,0.0
11,2011,60.0,0.83333331
11,2011,20.0,1.0
11,2011,100.0,1.0
11,2011,40.0,1.0
11,2011,50.0,1.0
11,2011,120.0,1.0
11,2011,105.0,0.76190478
11,2011,165.0,1.0
11,2011,100.0,1.0
11,2011,370.0,1.0
11,2011,80.0,1.0
11,2011,320.0,1.0
11,2011,40.0,1.0
11,2011,130.0,0.61538464
11,2011,50.0,1.0
11,2011,50.0,1.0
11,2011,50.0,1.0
11,2011,170.0,0.70588237
11,2011,80.0,1.0
11,2011,225.0,1.0
11,2011,180.0,1.0
11,2011,100.0,1.0
11,2011,5.0,1.0
11,2011,50.0,1.0
11,2011,110.0,0.72727275
11,2011,150.0,0.33333334
11,2011,400.0,0.0
11,2011,40.0,1.0
11,2011,500.0,0.0
11,2011,250.0,0.12
11,2011,30.0,1.0
11,2011,140.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,130.0,1.0
11,2011,130.0,1.0
11,2011,100.0,1.0
11,2011,110.0,1.0
11,2011,70.0,0.71428573
11,2011,171.0,1.0
11,2011,140.0,0.0
11,2011,395.0,1.0
11,2011,120.0,0.25
11,2011,80.0,1.0
11,2011,110.0,0.90909094
11,2011,20.0,1.0
11,2011,250.0,0.60000002
11,2011,150.0,1.0
11,2011,225.0,0.55555558
11,2011,100.0,0.0
11,2011,105.0,1.0
11,2011,250.0,1.0
11,2011,1110.0,0.41441441
11,2011,20.0,1.0
11,2011,30.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,120.0,1.0
11,2011,190.0,0.63157892
11,2011,120.0,0.58333331
11,2011,70.0,0.2857143
11,2011,200.0,1.0
11,2011,355.0,0.0
11,2011,110.0,0.0
11,2011,50.0,0.0
11,2011,470.0,1.0
11,2011,230.0,0.78260869
11,2011,75.0,0.33333334
11,2011,180.0,0.0
11,2011,150.0,1.0
11,2011,300.0,0.66666669
11,2011,330.0,0.54545456
11,2011,200.0,0.5
11,2011,660.0,0.77272725
11,2011,150.0,0.2
11,2011,220.0,0.59090906
11,2011,150.0,0.0
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,20.0,1.0
11,2011,50.0,1.0
11,2011,300.0,0.0
11,2011,50.0,1.0
11,2011,200.0,0.0
11,2011,120.0,1.0
11,2011,300.0,0.66666669
11,2011,30.0,1.0
11,2011,105.0,1.0
11,2011,200.0,1.0
11,2011,300.0,0.66666669
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,765.0,1.0
11,2011,40.0,0.75
11,2011,160.0,1.0
11,2011,60.0,1.0
11,2011,50.0,1.0
11,2011,75.0,1.0
11,2011,20.0,1.0
11,2011,120.0,1.0
11,2011,500.0,0.0
11,2011,550.0,0.72727275
11,2011,200.0,0.94999999
11,2011,345.0,1.0
11,2011,340.0,0.70588237
11,2011,45.0,0.8888889
11,2011,25.0,1.0
11,2011,5.0,1.0
11,2011,170.0,1.0
11,2011,200.0,0.0
11,2011,20.0,1.0
11,2011,440.0,1.0
11,2011,80.0,1.0
11,2011,250.0,1.0
11,2011,225.0,0.44444445
11,2011,30.0,0.0
11,2011,75.0,1.0
11,2011,220.0,0.54545456
11,2011,675.0,0.81481481
11,2011,100.0,1.0
11,2011,318.0,1.0
11,2011,60.0,1.0
11,2011,200.0,1.0
11,2011,70.0,1.0
11,2011,20.0,1.0
11,2011,140.0,0.64285713
11,2011,335.0,1.0
11,2011,130.0,1.0
11,2011,30.0,0.0
11,2011,400.0,0.625
11,2011,190.0,1.0
11,2011,200.0,0.5
11,2011,100.0,0.0
11,2011,30.0,1.0
11,2011,130.0,0.0
11,2011,150.0,1.0
11,2011,190.0,0.84210527
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,20.0,1.0
11,2011,420.0,1.0
11,2011,100.0,0.5
11,2011,65.0,0.0
11,2011,30.0,1.0
11,2011,165.0,1.0
11,2011,200.0,1.0
11,2011,175.0,0.42857143
11,2011,60.0,0.33333334
11,2011,80.0,1.0
11,2011,90.0,1.0
11,2011,550.0,0.36363637
11,2011,110.0,0.81818181
11,2011,90.0,0.66666669
11,2011,75.0,1.0
11,2011,50.0,1.0
11,2011,240.0,0.5
11,2011,130.0,1.0
11,2011,520.0,0.40384614
11,2011,150.0,1.0
11,2011,100.0,0.5
11,2011,130.0,1.0
11,2011,150.0,1.0
11,2011,90.0,1.0
11,2011,800.0,0.875
11,2011,150.0,1.0
11,2011,150.0,0.33333334
11,2011,150.0,1.0
11,2011,10.0,1.0
11,2011,20.0,0.0
11,2011,250.0,0.72000003
11,2011,55.0,1.0
11,2011,10.0,1.0
11,2011,200.0,0.5
11,2011,100.0,1.0
11,2011,250.0,1.0
11,2011,100.0,0.5
11,2011,50.0,1.0
11,2011,80.0,0.0
11,2011,70.0,1.0
11,2011,300.0,0.83333331
11,2011,60.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.5
11,2011,195.0,0.58974361
11,2011,300.0,0.66666669
11,2011,150.0,0.33333334
11,2011,150.0,1.0
11,2011,270.0,1.0
11,2011,350.0,0.71428573
11,2011,440.0,0.75
11,2011,620.0,1.0
11,2011,330.0,0.39393941
11,2011,50.0,1.0
11,2011,30.0,1.0
11,2011,260.0,0.38461539
11,2011,30.0,1.0
11,2011,110.0,1.0
11,2011,50.0,0.40000001
11,2011,150.0,1.0
11,2011,320.0,0.625
11,2011,240.0,1.0
11,2011,40.0,0.5
11,2011,50.0,0.0
11,2011,40.0,1.0
11,2011,40.0,0.0
11,2011,225.0,0.77777779
11,2011,100.0,1.0
11,2011,300.0,0.83333331
11,2011,150.0,1.0
11,2011,120.0,1.0
11,2011,530.0,0.18867925
11,2011,540.0,1.0
11,2011,130.0,1.0
11,2011,80.0,1.0
11,2011,390.0,0.84615386
11,2011,300.0,0.23333333
11,2011,75.0,1.0
11,2011,120.0,1.0
11,2011,696.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,700.0,0.2857143
11,2011,150.0,0.0
11,2011,70.0,0.0
11,2011,480.0,0.6875
11,2011,80.0,0.0
11,2011,60.0,0.0
11,2011,50.0,1.0
11,2011,260.0,0.11538462
11,2011,200.0,1.0
11,2011,40.0,0.0
11,2011,150.0,1.0
11,2011,130.0,1.0
11,2011,470.0,1.0
11,2011,50.0,1.0
11,2011,120.0,1.0
11,2011,50.0,1.0
11,2011,270.0,1.0
11,2011,150.0,1.0
11,2011,110.0,0.0
11,2011,100.0,1.0
11,2011,70.0,0.5714286
11,2011,300.0,0.5
11,2011,520.0,0.52884614
11,2011,105.0,0.80952382
11,2011,150.0,0.0
11,2011,240.0,1.0
11,2011,80.0,0.0
11,2011,220.0,0.40909091
11,2011,50.0,1.0
11,2011,40.0,0.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,130.0,0.0
11,2011,255.0,1.0
11,2011,130.0,1.0
11,2011,180.0,1.0
11,2011,60.0,0.0
11,2011,150.0,1.0
11,2011,170.0,0.88235295
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,20.0,1.0
11,2011,70.0,0.0
11,2011,150.0,1.0
11,2011,255.0,0.50980395
11,2011,20.0,1.0
11,2011,120.0,0.16666667
21,2011,430.0,1.0
21,2011,310.0,1.0
21,2011,300.0,1.0
21,2011,300.0,1.0
21,2011,300.0,0.16666667
21,2011,1130.0,1.0
21,2011,860.0,1.0
21,2011,600.0,0.83333331
21,2011,360.0,1.0
21,2011,150.0,0.26666668
21,2011,600.0,1.0
21,2011,602.0,0.91694355
21,2011,500.0,1.0
21,2011,420.0,1.0
21,2011,150.0,1.0
21,2011,340.0,1.0
21,2011,700.0,1.0
21,2011,460.0,0.89130437
21,2011,450.0,1.0
21,2011,250.0,1.0
21,2011,601.0,1.0
21,2011,310.0,1.0
21,2011,930.0,1.0
21,2011,570.0,1.0
21,2011,200.0,1.0
21,2011,460.0,0.9130435
21,2011,200.0,1.0
21,2011,200.0,1.0
21,2011,350.0,1.0
21,2011,670.0,1.0
21,2011,320.0,1.0
21,2011,500.0,1.0
21,2011,270.0,1.0
21,2011,375.0,1.0
21,2011,710.0,0.73239434
21,2011,865.0,1.0
21,2011,450.0,0.22222222
21,2011,300.0,1.0
21,2011,100.0,1.0
21,2011,180.0,1.0
21,2011,135.0,1.0
21,2011,660.0,0.9848485
21,2011,580.0,1.0
21,2011,100.0,1.0
21,2011,300.0,1.0
21,2011,770.0,1.0
21,2011,80.0,1.0
21,2011,420.0,1.0
21,2011,585.0,0.51282054
21,2011,200.0,1.0
21,2011,320.0,1.0
21,2011,260.0,1.0
21,2011,30.0,1.0
21,2011,100.0,1.0
21,2011,630.0,1.0
21,2011,350.0,1.0
21,2011,220.0,1.0
21,2011,160.0,0.0
21,2011,410.0,0.36585367
21,2011,780.0,1.0
21,2011,669.0,0.92526156
21,2011,200.0,1.0
21,2011,1040.0,1.0
21,2011,380.0,1.0
21,2011,100.0,1.0
21,2011,100.0,1.0
21,2011,150.0,1.0
21,2011,420.0,1.0
21,2011,130.0,1.0
21,2011,750.0,0.60000002
21,2011,350.0,1.0
21,2011,560.0,1.0
21,2011,560.0,1.0
21,2011,450.0,0.55555558
21,2011,550.0,1.0
21,2011,500.0,1.0
21,2011,150.0,1.0
21,2011,1350.0,1.0
21,2011,100.0,1.0
21,2011,150.0,1.0
21,2011,400.0,1.0
21,2011,715.0,0.78321677
21,2011,410.0,1.0
21,2011,440.0,1.0
21,2011,685.0,0.92700732
21,2011,220.0,0.77272725
21,2011,322.0,0.84472048
21,2011,385.0,1.0
21,2011,507.0,0.92702168
21,2011,150.0,0.0
21,2011,770.0,1.0
21,2011,100.0,1.0
21,2011,658.0,0.92401218
21,2011,650.0,1.0
21,2011,150.0,1.0
21,2011,320.0,1.0
21,2011,950.0,1.0
21,2011,100.0,0.5
21,2011,800.0,0.53750002
21,2011,600.0,1.0
21,2011,1030.0,0.90291262
21,2011,580.0,1.0
21,2011,415.0,1.0
21,2011,540.0,1.0
21,2011,200.0,1.0
21,2011,760.0,1.0
21,2011,20.0,1.0
21,2011,630.0,0.95238096
21,2011,550.0,1.0
21,2011,770.0,0.93506491
21,2011,750.0,1.0
21,2011,1180.0,0.093220338
21,2011,410.0,1.0
21,2011,120.0,0.75
21,2011,400.0,1.0
21,2011,265.0,0.52830189
21,2011,670.0,0.5970149
21,2011,510.0,0.41176471
21,2011,650.0,1.0
21,2011,945.0,0.90476191
21,2011,500.0,1.0
21,2011,500.0,0.80000001
21,2011,570.0,1.0
21,2011,450.0,0.8888889
21,2011,260.0,1.0
21,2011,1300.0,1.0
21,2011,630.0,1.0
21,2011,100.0,1.0
21,2011,480.0,1.0
21,2011,780.0,0.58974361
21,2011,300.0,1.0
21,2011,405.0,1.0
21,2011,1210.0,0.46280992
21,2011,40.0,1.0
21,2011,400.0,0.32499999
21,2011,190.0,1.0
21,2011,50.0,1.0
21,2011,589.0,1.0
21,2011,600.0,1.0
21,2011,20.0,1.0
21,2011,295.0,1.0
21,2011,540.0,1.0
21,2011,350.0,1.0
21,2011,250.0,1.0
21,2011,440.0,0.56818181
21,2011,1157.0,0.90492654
21,2011,30.0,1.0
21,2011,210.0,1.0
21,2011,320.0,1.0
21,2011,570.0,1.0
21,2011,860.0,1.0
21,2011,800.0,1.0
21,2011,1240.0,1.0
21,2011,600.0,0.91666669
21,2011,75.0,1.0
21,2011,80.0,0.625
21,2011,300.0,1.0
21,2011,1465.0,1.0
21,2011,230.0,1.0
21,2011,300.0,1.0
21,2011,320.0,0.65625
21,2011,350.0,1.0
21,2011,700.0,0.071428575
21,2011,280.0,1.0
21,2011,555.0,1.0
21,2011,300.0,1.0
21,2011,20.0,1.0
