T1,wave,total_水果,ratio_水果
45,2011,200.0,1.0
45,2011,800.0,1.0
45,2011,1050.0,1.0
45,2011,60.0,1.0
45,2011,205.0,1.0
45,2011,1000.0,1.0
45,2011,1670.0,1.0
45,2011,200.0,1.0
45,2011,600.0,1.0
45,2011,185.0,1.0
45,2011,60.0,1.0
45,2011,1205.0,1.0
45,2011,425.0,1.0
45,2011,250.0,1.0
45,2011,105.0,1.0
45,2011,440.0,1.0
45,2011,1400.0,1.0
45,2011,450.0,1.0
45,2011,500.0,1.0
45,2011,25.0,1.0
45,2011,1525.0,1.0
45,2011,750.0,1.0
45,2011,300.0,1.0
45,2011,400.0,1.0
45,2011,200.0,1.0
45,2011,250.0,1.0
45,2011,81.0,1.0
45,2011,630.0,1.0
45,2011,450.0,1.0
45,2011,740.0,1.0
45,2011,500.0,1.0
45,2011,45.0,0.0
45,2011,350.0,1.0
45,2011,150.0,1.0
45,2011,760.0,1.0
45,2011,506.0,1.0
45,2011,30.0,1.0
45,2011,805.0,1.0
45,2011,300.0,1.0
45,2011,410.0,1.0
45,2011,1350.0,1.0
45,2011,200.0,1.0
45,2011,320.0,1.0
45,2011,50.0,1.0
45,2011,40.0,1.0
45,2011,100.0,1.0
45,2011,1471.0,1.0
45,2011,900.0,1.0
45,2011,1495.0,1.0
45,2011,435.0,1.0
45,2011,230.0,1.0
45,2011,1275.0,1.0
45,2011,100.0,1.0
45,2011,1250.0,1.0
45,2011,1550.0,1.0
45,2011,950.0,1.0
45,2011,500.0,1.0
45,2011,150.0,1.0
45,2011,1250.0,1.0
45,2011,440.0,1.0
45,2011,460.0,1.0
45,2011,550.0,1.0
45,2011,410.0,1.0
45,2011,550.0,1.0
45,2011,1000.0,1.0
45,2011,600.0,1.0
45,2011,500.0,1.0
45,2011,50.0,1.0
45,2011,2300.0,1.0
45,2011,220.0,1.0
45,2011,1790.0,1.0
45,2011,250.0,1.0
45,2011,50.0,1.0
45,2011,840.0,0.52380955
45,2011,1600.0,1.0
45,2011,456.0,1.0
45,2011,200.0,1.0
45,2011,350.0,1.0
45,2011,200.0,1.0
45,2011,2000.0,1.0
45,2011,250.0,1.0
45,2011,375.0,1.0
45,2011,800.0,1.0
45,2011,500.0,1.0
45,2011,50.0,1.0
45,2011,15.0,1.0
45,2011,850.0,1.0
45,2011,1550.0,1.0
45,2011,2020.0,1.0
45,2011,200.0,0.5
45,2011,700.0,1.0
45,2011,150.0,1.0
45,2011,160.0,1.0
45,2011,1250.0,1.0
45,2011,650.0,1.0
45,2011,450.0,1.0
45,2011,1000.0,1.0
45,2011,450.0,1.0
45,2011,1030.0,1.0
45,2011,500.0,1.0
45,2011,150.0,1.0
45,2011,440.0,1.0
45,2011,670.0,1.0
45,2011,1580.0,1.0
45,2011,1080.0,1.0
45,2011,500.0,1.0
45,2011,1200.0,1.0
45,2011,1500.0,1.0
45,2011,1000.0,1.0
45,2011,1150.0,1.0
45,2011,1000.0,1.0
45,2011,750.0,1.0
45,2011,200.0,1.0
45,2011,190.0,1.0
45,2011,1165.0,1.0
45,2011,1100.0,1.0
45,2011,290.0,1.0
45,2011,518.0,0.13127413
45,2011,1500.0,1.0
45,2011,450.0,1.0
45,2011,350.0,1.0
45,2011,1100.0,1.0
45,2011,500.0,0.0
45,2011,1450.0,1.0
45,2011,950.0,1.0
45,2011,1550.0,1.0
45,2011,250.0,1.0
45,2011,225.0,1.0
45,2011,550.0,1.0
45,2011,200.0,1.0
45,2011,100.0,1.0
45,2011,440.0,1.0
45,2011,1250.0,1.0
45,2011,380.0,1.0
45,2011,250.0,1.0
45,2011,350.0,1.0
45,2011,1500.0,1.0
45,2011,190.0,1.0
45,2011,1630.0,1.0
45,2011,400.0,0.5
45,2011,200.0,1.0
45,2011,250.0,1.0
45,2011,300.0,1.0
45,2011,185.0,1.0
45,2011,1390.0,1.0
45,2011,150.0,1.0
45,2011,200.0,1.0
45,2011,200.0,0.75
45,2011,350.0,1.0
45,2011,2095.0,1.0
45,2011,450.0,1.0
45,2011,350.0,1.0
45,2011,1125.0,1.0
45,2011,100.0,1.0
45,2011,280.0,1.0
45,2011,300.0,0.0
45,2011,766.0,0.8694517
45,2011,700.0,1.0
52,2011,200.0,1.0
52,2011,450.0,1.0
52,2011,2450.0,0.91836733
52,2011,650.0,1.0
52,2011,820.0,1.0
52,2011,350.0,1.0
52,2011,1620.0,0.24074075
52,2011,870.0,1.0
52,2011,350.0,1.0
52,2011,400.0,1.0
52,2011,590.0,1.0
52,2011,350.0,1.0
52,2011,80.0,0.0
52,2011,360.0,1.0
52,2011,300.0,1.0
52,2011,240.0,1.0
52,2011,200.0,1.0
52,2011,610.0,1.0
52,2011,350.0,1.0
52,2011,785.0,1.0
52,2011,1580.0,1.0
52,2011,355.0,1.0
52,2011,225.0,0.55555558
52,2011,10.0,0.0
52,2011,320.0,1.0
52,2011,910.0,1.0
52,2011,620.0,1.0
52,2011,1540.0,0.8831169
52,2011,300.0,1.0
52,2011,570.0,1.0
52,2011,150.0,1.0
52,2011,260.0,1.0
52,2011,50.0,1.0
52,2011,590.0,1.0
52,2011,25.0,1.0
52,2011,100.0,1.0
52,2011,840.0,1.0
52,2011,490.0,1.0
52,2011,600.0,1.0
52,2011,275.0,0.63636363
52,2011,1060.0,1.0
52,2011,1200.0,1.0
52,2011,800.0,1.0
52,2011,400.0,1.0
52,2011,170.0,1.0
52,2011,580.0,1.0
52,2011,320.0,1.0
52,2011,450.0,1.0
52,2011,1450.0,1.0
52,2011,100.0,1.0
52,2011,50.0,1.0
52,2011,310.0,1.0
52,2011,260.0,1.0
52,2011,600.0,1.0
52,2011,550.0,1.0
52,2011,400.0,1.0
52,2011,560.0,1.0
52,2011,370.0,1.0
52,2011,775.0,1.0
52,2011,310.0,1.0
52,2011,300.0,1.0
52,2011,1700.0,1.0
52,2011,330.0,1.0
52,2011,650.0,1.0
52,2011,1930.0,1.0
52,2011,1500.0,1.0
52,2011,50.0,1.0
52,2011,500.0,1.0
52,2011,290.0,1.0
52,2011,110.0,0.90909094
52,2011,120.0,1.0
52,2011,150.0,1.0
52,2011,650.0,1.0
52,2011,590.0,1.0
52,2011,80.0,1.0
52,2011,150.0,1.0
52,2011,1050.0,1.0
52,2011,400.0,1.0
52,2011,1040.0,0.85576922
52,2011,400.0,1.0
52,2011,2270.0,1.0
52,2011,300.0,1.0
52,2011,620.0,1.0
52,2011,400.0,1.0
52,2011,300.0,1.0
52,2011,86.0,1.0
52,2011,150.0,1.0
52,2011,2530.0,1.0
52,2011,60.0,1.0
52,2011,500.0,1.0
52,2011,355.0,0.88732392
52,2011,50.0,1.0
52,2011,650.0,1.0
52,2011,1400.0,0.87857145
52,2011,430.0,0.6511628
52,2011,200.0,1.0
52,2011,150.0,1.0
52,2011,200.0,1.0
52,2011,150.0,1.0
52,2011,550.0,1.0
52,2011,780.0,0.74358976
52,2011,600.0,1.0
52,2011,150.0,1.0
52,2011,50.0,1.0
52,2011,400.0,1.0
52,2011,1575.0,1.0
52,2011,1720.0,1.0
52,2011,1390.0,1.0
52,2011,1010.0,1.0
52,2011,260.0,1.0
52,2011,690.0,1.0
52,2011,300.0,1.0
52,2011,350.0,1.0
52,2011,280.0,1.0
52,2011,1100.0,1.0
52,2011,440.0,1.0
52,2011,100.0,1.0
52,2011,250.0,1.0
52,2011,410.0,1.0
52,2011,260.0,1.0
52,2011,290.0,1.0
52,2011,250.0,1.0
52,2011,600.0,1.0
52,2011,400.0,1.0
