T1,wave,total_杂粮,ratio_杂粮
23,2011,955.0,1.0
23,2011,620.0,1.0
23,2011,800.0,1.0
23,2011,1752.0,1.0
23,2011,339.9,0.84054136
23,2011,101.0,1.0
23,2011,1250.0,1.0
23,2011,1000.0,1.0
23,2011,5.0,1.0
23,2011,1050.0,0.95238096
23,2011,2230.0,1.0
23,2011,800.0,1.0
23,2011,1646.0,1.0
23,2011,50.0,1.0
23,2011,1061.0,1.0
23,2011,1000.0,1.0
23,2011,1020.0,0.95098037
23,2011,600.0,1.0
23,2011,1996.5,0.89982468
23,2011,1800.0,1.0
23,2011,500.0,1.0
23,2011,1418.0,1.0
23,2011,2380.0,0.86554623
23,2011,572.0,0.65034968
23,2011,433.7,0.98385984
23,2011,2000.0,1.0
23,2011,2150.0,1.0
23,2011,1303.5,1.0
23,2011,912.5,1.0
23,2011,250.0,1.0
23,2011,350.0,1.0
32,2011,29.0,1.0
32,2011,75.0,0.97333336
32,2011,207.4,0.49180329
32,2011,519.0,1.0
32,2011,513.6,1.0
32,2011,413.4,1.0
32,2011,5.3,1.0
32,2011,300.0,0.0
32,2011,7.0,0.35714287
32,2011,200.0,1.0
32,2011,70.0,1.0
32,2011,24.1,1.0
32,2011,320.0,0.0
32,2011,50.0,1.0
32,2011,130.0,1.0
32,2011,35.0,1.0
32,2011,65.5,1.0
32,2011,230.0,0.52173913
32,2011,1.0,1.0
32,2011,240.0,0.0
32,2011,200.0,0.0
32,2011,900.0,1.0
32,2011,800.0,1.0
32,2011,850.0,1.0
32,2011,200.0,1.0
32,2011,346.0,1.0
32,2011,13.1,0.92366409
32,2011,415.0,1.0
32,2011,200.0,1.0
32,2011,300.0,1.0
32,2011,110.0,0.090909094
32,2011,230.0,0.28260869
32,2011,50.0,1.0
32,2011,104.5,1.0
32,2011,8.7,0.86206895
32,2011,100.0,1.0
32,2011,340.0,1.0
32,2011,979.0,1.0
32,2011,250.0,1.0
32,2011,190.0,1.0
32,2011,100.0,1.0
32,2011,1613.0,0.90576565
32,2011,1069.0,0.69130027
32,2011,1039.2,0.57659739
32,2011,334.0,0.52694613
32,2011,100.0,1.0
32,2011,2320.0,1.0
32,2011,50.0,1.0
32,2011,781.0,0.99103713
32,2011,77.0,0.22077923
32,2011,356.0,0.71910113
32,2011,210.0,1.0
32,2011,904.1,0.88939279
32,2011,60.0,0.0
32,2011,975.0,0.94871795
32,2011,20.0,1.0
32,2011,971.0,0.89701337
32,2011,678.5,0.85261607
32,2011,660.0,1.0
32,2011,625.0,0.99199998
32,2011,200.0,1.0
32,2011,625.8,0.68839884
32,2011,75.0,1.0
32,2011,195.0,0.2820513
32,2011,210.0,1.0
32,2011,220.0,1.0
32,2011,124.5,1.0
32,2011,220.0,1.0
32,2011,306.0,1.0
32,2011,130.0,1.0
32,2011,2.5,1.0
32,2011,290.0,1.0
32,2011,100.0,1.0
32,2011,100.0,1.0
32,2011,210.0,1.0
32,2011,450.0,1.0
32,2011,180.0,1.0
32,2011,200.0,1.0
32,2011,325.0,1.0
32,2011,249.7,0.97797358
32,2011,1365.0,0.6849817
32,2011,248.0,0.97983873
32,2011,900.0,1.0
32,2011,632.8000000000001,0.99557525
32,2011,6.0,0.16666667
32,2011,136.1,0.14621602
32,2011,321.1,1.0
32,2011,354.8,1.0
32,2011,17.6,0.85227275
32,2011,496.0,0.99596775
32,2011,622.4,1.0
32,2011,80.0,1.0
32,2011,100.0,1.0
32,2011,140.0,1.0
32,2011,400.0,0.625
32,2011,75.0,1.0
32,2011,2751.0,0.99963647
32,2011,250.0,1.0
32,2011,300.0,0.0
32,2011,158.0,1.0
32,2011,575.0,0.89565217
32,2011,60.0,0.0
32,2011,200.0,1.0
32,2011,1530.0,0.88235295
32,2011,54.0,1.0
32,2011,262.2,0.046529368
32,2011,60.0,1.0
32,2011,166.7,0.54289144
32,2011,170.0,1.0
32,2011,300.0,1.0
32,2011,121.8,1.0
32,2011,2.0,1.0
32,2011,80.0,1.0
32,2011,1261.0,0.92862809
32,2011,13.2,1.0
32,2011,607.0,0.99670511
32,2011,320.9,1.0
32,2011,200.0,1.0
32,2011,213.0,1.0
32,2011,275.0,1.0
32,2011,1453.1,1.0
32,2011,250.0,1.0
32,2011,50.0,1.0
32,2011,120.0,0.0
32,2011,80.0,1.0
32,2011,860.0,0.76744187
32,2011,190.0,1.0
32,2011,190.0,1.0
32,2011,1590.0,1.0
32,2011,100.0,1.0
32,2011,50.0,1.0
32,2011,150.0,0.0
32,2011,45.0,1.0
32,2011,183.0,0.16393442
32,2011,293.1,1.0
32,2011,357.0,1.0
32,2011,111.0,1.0
32,2011,2195.3,1.0
32,2011,704.5,1.0
32,2011,1920.0,1.0
32,2011,723.6999999999999,0.99723643
32,2011,119.3,0.94132441
32,2011,50.0,0.0
32,2011,200.0,1.0
32,2011,1305.0,1.0
32,2011,6.0,1.0
32,2011,155.0,1.0
32,2011,250.0,1.0
32,2011,100.0,1.0
32,2011,209.0,0.96172249
32,2011,28.5,1.0
32,2011,272.2,0.81631154
32,2011,50.0,1.0
32,2011,320.0,0.921875
32,2011,150.0,1.0
32,2011,150.0,1.0
32,2011,440.0,0.19772728
32,2011,9.0,1.0
32,2011,460.0,1.0
32,2011,640.0,1.0
32,2011,293.0,1.0
32,2011,32.0,1.0
32,2011,80.0,1.0
32,2011,21.5,1.0
32,2011,636.7,0.68242502
32,2011,300.0,1.0
32,2011,115.0,0.078260869
32,2011,100.0,1.0
32,2011,1.0,1.0
32,2011,870.0,1.0
32,2011,230.0,0.34782609
32,2011,140.0,0.0
32,2011,40.0,1.0
32,2011,333.0,0.6996997
32,2011,180.0,1.0
32,2011,165.0,1.0
32,2011,150.0,1.0
32,2011,20.0,0.0
32,2011,180.0,0.44444445
32,2011,308.0,1.0
32,2011,50.0,1.0
32,2011,30.0,1.0
32,2011,14.0,1.0
32,2011,90.0,1.0
32,2011,37.6,0.81382978
32,2011,200.0,0.0
32,2011,220.0,0.86363637
32,2011,50.0,0.0
32,2011,30.0,1.0
32,2011,39.2,0.85969388
32,2011,400.0,0.875
32,2011,53.0,0.056603774
32,2011,50.0,1.0
32,2011,385.0,0.84415585
32,2011,80.0,1.0
32,2011,158.8,0.98740554
32,2011,215.0,1.0
32,2011,812.0,1.0
32,2011,495.0,1.0
32,2011,30.0,1.0
32,2011,765.0,0.90196079
32,2011,97.0,1.0
32,2011,40.0,1.0
32,2011,699.5,0.71408147
32,2011,140.0,1.0
32,2011,180.0,1.0
32,2011,339.0,0.55752212
32,2011,50.0,1.0
32,2011,190.0,1.0
32,2011,100.0,0.0
32,2011,420.0,0.52380955
32,2011,51.9,1.0
32,2011,300.0,0.33333334
32,2011,200.0,1.0
32,2011,15.0,0.5
32,2011,59.5,1.0
32,2011,310.0,0.19354838
32,2011,275.0,1.0
32,2011,127.5,1.0
32,2011,820.0,0.48780489
32,2011,320.0,1.0
32,2011,126.0,1.0
32,2011,240.0,1.0
32,2011,300.0,1.0
32,2011,801.0,1.0
32,2011,69.8,0.24355301
32,2011,397.7,1.0
32,2011,670.0,1.0
32,2011,109.3,0.0
37,2011,500.0,1.0
37,2011,736.0,1.0
37,2011,330.0,0.18181819
37,2011,430.0,1.0
37,2011,190.0,1.0
37,2011,550.0,1.0
37,2011,1536.0,0.99674481
37,2011,1225.0,1.0
37,2011,861.0,1.0
37,2011,120.0,1.0
37,2011,200.0,0.0
37,2011,310.0,1.0
37,2011,450.0,1.0
37,2011,750.0,1.0
37,2011,400.0,1.0
37,2011,900.0,1.0
37,2011,450.0,1.0
37,2011,1754.0,1.0
37,2011,1563.5,1.0
37,2011,60.0,1.0
37,2011,430.0,1.0
37,2011,131.0,1.0
37,2011,690.0,1.0
37,2011,270.0,1.0
37,2011,850.0,1.0
37,2011,950.0,1.0
37,2011,241.0,0.79253113
37,2011,580.0,1.0
37,2011,1243.0,1.0
37,2011,80.0,1.0
37,2011,100.0,1.0
37,2011,330.0,1.0
37,2011,120.0,1.0
37,2011,100.0,1.0
37,2011,70.0,1.0
37,2011,1186.4,1.0
37,2011,264.5,1.0
37,2011,2800.0,1.0
37,2011,200.0,1.0
37,2011,899.0,1.0
37,2011,650.0,1.0
37,2011,40.0,1.0
37,2011,852.0,0.81220657
37,2011,1545.0,1.0
37,2011,100.0,1.0
37,2011,778.7,1.0
37,2011,3050.0,1.0
37,2011,2450.0,1.0
37,2011,50.0,1.0
37,2011,100.0,1.0
37,2011,190.0,1.0
37,2011,1124.0,1.0
37,2011,80.0,1.0
37,2011,3446.0,1.0
37,2011,120.0,1.0
37,2011,1220.0,1.0
37,2011,80.0,1.0
37,2011,195.0,1.0
37,2011,330.0,1.0
37,2011,770.0,1.0
37,2011,475.0,1.0
37,2011,549.0,1.0
37,2011,1240.0,1.0
37,2011,80.0,0.375
37,2011,300.0,1.0
37,2011,360.0,1.0
37,2011,20.0,1.0
37,2011,365.0,1.0
37,2011,282.0,1.0
37,2011,150.0,1.0
37,2011,62.0,1.0
37,2011,300.0,1.0
37,2011,108.0,1.0
37,2011,100.0,1.0
37,2011,210.0,1.0
37,2011,120.0,1.0
37,2011,1350.0,1.0
37,2011,370.0,1.0
37,2011,290.0,1.0
37,2011,150.0,0.33333334
37,2011,1156.0,1.0
37,2011,90.0,1.0
37,2011,400.0,0.5
37,2011,2055.3,0.85403591
37,2011,450.0,1.0
37,2011,185.0,0.83783782
37,2011,1082.5,0.99722862
37,2011,230.0,1.0
37,2011,170.0,1.0
37,2011,670.0,1.0
37,2011,70.0,0.2857143
37,2011,65.0,1.0
37,2011,40.0,1.0
37,2011,980.0,1.0
37,2011,500.0,1.0
37,2011,1798.0,1.0
37,2011,506.0,1.0
37,2011,1293.4,1.0
37,2011,1608.6,1.0
37,2011,214.0,1.0
37,2011,1050.0,1.0
37,2011,440.0,1.0
37,2011,1090.3,1.0
37,2011,1677.0,0.23971377
37,2011,1038.0,1.0
37,2011,685.0,1.0
37,2011,945.0,1.0
37,2011,810.0,1.0
37,2011,473.0,0.97885835
37,2011,1495.0,1.0
37,2011,250.0,1.0
37,2011,200.0,1.0
37,2011,2915.0,1.0
37,2011,75.0,1.0
37,2011,200.0,1.0
37,2011,1009.1,1.0
37,2011,681.0,1.0
37,2011,80.0,0.25
37,2011,1350.0,1.0
37,2011,300.0,1.0
37,2011,1075.3,1.0
37,2011,474.5,1.0
37,2011,325.0,1.0
37,2011,1170.0,1.0
37,2011,1690.0,1.0
37,2011,408.0,1.0
37,2011,160.0,1.0
37,2011,450.0,1.0
37,2011,200.0,1.0
37,2011,570.0,1.0
37,2011,1691.0,0.97043169
37,2011,100.0,1.0
37,2011,1508.0,1.0
37,2011,730.0,1.0
37,2011,800.0,1.0
37,2011,2755.0,1.0
37,2011,200.0,1.0
37,2011,180.0,1.0
37,2011,716.0,1.0
37,2011,730.0,1.0
37,2011,51.0,1.0
37,2011,240.0,0.58333331
37,2011,220.0,0.90909094
37,2011,200.0,1.0
37,2011,30.0,1.0
37,2011,120.0,0.25
37,2011,320.0,1.0
37,2011,752.0,1.0
37,2011,535.3,1.0
37,2011,150.0,1.0
37,2011,350.0,1.0
37,2011,1245.0,1.0
37,2011,384.0,0.42708334
37,2011,450.0,1.0
37,2011,1721.6,1.0
37,2011,150.0,1.0
37,2011,730.0,1.0
37,2011,400.0,1.0
37,2011,972.8,1.0
37,2011,470.0,1.0
37,2011,301.0,1.0
37,2011,584.3,1.0
37,2011,350.8,1.0
37,2011,660.0,1.0
37,2011,190.0,1.0
37,2011,990.0,1.0
37,2011,270.0,0.55555558
37,2011,135.0,1.0
37,2011,100.0,1.0
37,2011,1255.0,1.0
37,2011,180.0,0.83333331
37,2011,540.0,1.0
37,2011,780.0,1.0
37,2011,175.0,1.0
37,2011,1113.0,1.0
37,2011,1655.0,1.0
37,2011,195.5,1.0
37,2011,206.1,1.0
37,2011,130.5,0.77011496
37,2011,90.0,0.22222222
37,2011,200.0,1.0
37,2011,890.0,1.0
37,2011,80.0,1.0
37,2011,100.0,1.0
37,2011,510.0,0.74509805
37,2011,325.0,1.0
37,2011,469.0,1.0
37,2011,100.0,1.0
37,2011,300.0,0.66666669
37,2011,265.0,1.0
37,2011,108.0,1.0
37,2011,395.0,1.0
37,2011,471.0,1.0
37,2011,604.0,1.0
37,2011,430.0,1.0
37,2011,1287.0,1.0
37,2011,1297.0,1.0
37,2011,200.0,1.0
37,2011,200.0,1.0
37,2011,1157.1,0.6543082
37,2011,400.0,1.0
37,2011,140.0,0.71428573
37,2011,3767.0,1.0
37,2011,750.0,1.0
37,2011,15.0,1.0
37,2011,2125.0,1.0
37,2011,1140.0,1.0
37,2011,1059.1,1.0
37,2011,192.6,0.92211837
37,2011,60.0,1.0
37,2011,2300.0,1.0
37,2011,382.0,1.0
37,2011,937.0,1.0
37,2011,312.3,1.0
37,2011,446.0,0.97757846
37,2011,140.0,1.0
37,2011,520.0,1.0
37,2011,100.0,1.0
37,2011,170.0,1.0
37,2011,2960.0,1.0
37,2011,560.0,1.0
37,2011,212.0,1.0
37,2011,30.0,1.0
37,2011,152.0,1.0
37,2011,20.0,1.0
37,2011,330.0,1.0
37,2011,863.0,1.0
37,2011,230.0,1.0
37,2011,1037.0,0.99980712
37,2011,275.0,1.0
37,2011,1480.0,1.0
37,2011,650.0,1.0
37,2011,325.8,1.0
37,2011,550.0,1.0
37,2011,880.0,1.0
37,2011,1097.0,1.0
37,2011,243.0,0.99382716
37,2011,200.0,1.0
37,2011,150.0,1.0
37,2011,450.0,1.0
37,2011,200.0,1.0
37,2011,614.0,1.0
37,2011,150.0,1.0
37,2011,743.7,1.0
37,2011,472.6,1.0
37,2011,740.5,1.0
37,2011,180.0,0.16666667
37,2011,384.2,0.79177511
37,2011,200.0,0.0
37,2011,284.8,1.0
37,2011,80.0,1.0
37,2011,450.0,1.0
37,2011,80.0,1.0
37,2011,60.0,1.0
37,2011,300.0,1.0
37,2011,829.0,1.0
37,2011,1020.0,1.0
37,2011,285.0,1.0
37,2011,275.0,1.0
41,2011,760.0,1.0
41,2011,435.0,1.0
41,2011,190.0,1.0
41,2011,490.0,1.0
41,2011,1508.0,1.0
41,2011,4.0,1.0
41,2011,68.0,1.0
41,2011,45.0,1.0
41,2011,20.0,1.0
41,2011,100.0,1.0
41,2011,13.0,1.0
41,2011,435.0,0.19540229
41,2011,820.0,0.92682928
41,2011,1400.0,1.0
41,2011,850.0,1.0
41,2011,290.0,1.0
41,2011,170.0,1.0
41,2011,370.0,1.0
41,2011,270.0,1.0
41,2011,270.0,1.0
41,2011,160.0,1.0
41,2011,625.0,1.0
41,2011,720.0,1.0
41,2011,790.0,1.0
41,2011,500.0,1.0
41,2011,115.0,1.0
41,2011,830.0,1.0
41,2011,720.0,0.94444442
41,2011,190.0,1.0
41,2011,265.0,1.0
41,2011,250.0,1.0
41,2011,770.0,1.0
41,2011,200.0,1.0
41,2011,410.0,1.0
41,2011,180.0,0.55555558
41,2011,1030.0,1.0
41,2011,148.0,0.94594592
41,2011,455.5,1.0
41,2011,190.0,1.0
41,2011,1.0,1.0
41,2011,510.9999999999999,1.0
41,2011,820.0,1.0
41,2011,615.5,0.75629568
41,2011,1000.0,0.0
41,2011,120.0,0.0
41,2011,80.0,1.0
41,2011,682.7,0.63380694
41,2011,360.0,1.0
41,2011,727.0,1.0
41,2011,375.0,1.0
41,2011,389.4,0.87159735
41,2011,176.0,1.0
41,2011,2056.0,1.0
41,2011,290.0,0.96551722
41,2011,70.0,0.2857143
41,2011,400.0,1.0
41,2011,70.0,1.0
41,2011,130.0,1.0
41,2011,915.0,0.41530055
41,2011,600.0,0.75
41,2011,316.0,1.0
41,2011,500.0,1.0
41,2011,700.0,1.0
41,2011,210.0,1.0
41,2011,1057.0,0.81078523
41,2011,1370.0,1.0
41,2011,2145.0,0.92074591
41,2011,170.0,1.0
41,2011,310.0,1.0
41,2011,300.0,0.89999998
41,2011,1006.0,1.0
41,2011,420.0,1.0
41,2011,590.0,1.0
41,2011,110.0,1.0
41,2011,406.0,1.0
41,2011,150.0,1.0
41,2011,130.0,1.0
41,2011,20.0,1.0
41,2011,1305.0,1.0
41,2011,44.0,1.0
41,2011,950.0,1.0
41,2011,480.0,1.0
41,2011,303.0,1.0
41,2011,921.0,1.0
41,2011,110.0,1.0
41,2011,202.5,1.0
41,2011,300.0,1.0
41,2011,906.0,1.0
41,2011,105.0,0.52380955
41,2011,1190.0,0.91596639
41,2011,530.0,1.0
41,2011,560.0,1.0
41,2011,315.0,1.0
41,2011,120.0,1.0
41,2011,106.0,0.056603774
41,2011,200.0,1.0
41,2011,450.0,1.0
41,2011,850.0,0.94117647
41,2011,1155.0,1.0
41,2011,760.0,1.0
41,2011,501.0,1.0
41,2011,33.0,0.090909094
41,2011,3460.0,1.0
41,2011,312.0,1.0
41,2011,100.0,0.5
41,2011,1450.0,1.0
41,2011,107.5,1.0
41,2011,852.2,1.0
41,2011,1300.0,1.0
41,2011,945.0,1.0
41,2011,340.0,1.0
41,2011,120.0,1.0
41,2011,650.0,1.0
41,2011,350.0,1.0
41,2011,90.0,1.0
41,2011,530.0,1.0
41,2011,12.0,1.0
41,2011,674.0,1.0
41,2011,257.0,0.027237354
41,2011,435.0,1.0
41,2011,450.0,1.0
41,2011,350.0,1.0
41,2011,776.0,1.0
41,2011,90.0,1.0
41,2011,577.0,1.0
41,2011,355.5,1.0
41,2011,635.0,1.0
41,2011,310.0,1.0
41,2011,404.5,0.50556242
41,2011,100.0,1.0
41,2011,100.0,0.5
41,2011,760.0,1.0
41,2011,223.0,1.0
41,2011,880.0,1.0
41,2011,140.0,1.0
41,2011,180.0,0.72222221
41,2011,120.0,1.0
41,2011,186.0,1.0
41,2011,100.0,1.0
41,2011,100.0,0.0
41,2011,158.7,0.94959044
41,2011,230.0,1.0
41,2011,103.0,1.0
41,2011,875.0,1.0
41,2011,950.0,0.89473683
41,2011,300.0,1.0
41,2011,100.0,0.5
41,2011,665.0,1.0
41,2011,826.0,1.0
41,2011,70.0,0.9285714
41,2011,550.0,1.0
41,2011,1.0,1.0
41,2011,250.0,1.0
41,2011,540.0,1.0
41,2011,340.0,1.0
41,2011,415.0,1.0
41,2011,857.0,1.0
41,2011,765.0,1.0
41,2011,672.0,0.85119045
41,2011,225.0,1.0
41,2011,130.0,1.0
41,2011,68.0,0.9852941
41,2011,390.0,1.0
41,2011,300.0,1.0
41,2011,690.0,1.0
41,2011,475.0,1.0
41,2011,375.0,1.0
41,2011,1162.0,1.0
41,2011,863.0,0.50173813
41,2011,350.0,1.0
41,2011,180.0,1.0
41,2011,61.0,1.0
41,2011,1038.0,1.0
41,2011,30.0,1.0
41,2011,100.0,0.0
41,2011,835.0,1.0
41,2011,895.0,1.0
41,2011,2250.0,1.0
41,2011,400.0,1.0
41,2011,830.0,1.0
41,2011,206.0,0.80582523
41,2011,380.0,1.0
41,2011,8.0,1.0
41,2011,4.0,0.5
41,2011,635.0,1.0
41,2011,240.0,1.0
41,2011,1.0,1.0
41,2011,460.0,1.0
41,2011,0.5,1.0
41,2011,350.0,1.0
41,2011,331.0,1.0
41,2011,460.0,0.86956519
41,2011,145.0,1.0
42,2011,17.0,1.0
42,2011,210.0,1.0
42,2011,262.0,1.0
42,2011,150.0,1.0
42,2011,320.0,1.0
42,2011,61.0,0.98360658
42,2011,8.0,1.0
42,2011,150.0,0.0
42,2011,304.0,1.0
42,2011,315.0,0.51746035
42,2011,500.0,1.0
42,2011,473.5,1.0
42,2011,315.0,0.95873016
42,2011,685.0,0.44525549
42,2011,1100.0,1.0
42,2011,382.0,1.0
42,2011,40.0,1.0
42,2011,170.0,1.0
42,2011,7.0,1.0
42,2011,250.0,1.0
42,2011,150.0,1.0
42,2011,313.0,1.0
42,2011,384.4,0.47970864
42,2011,350.0,1.0
42,2011,14.0,1.0
42,2011,210.0,1.0
42,2011,250.0,1.0
42,2011,800.0,1.0
42,2011,220.0,0.0
42,2011,102.5,1.0
42,2011,50.0,0.0
42,2011,53.0,0.9245283
42,2011,3.0,1.0
42,2011,74.2,0.97035038
42,2011,455.0,1.0
42,2011,200.0,1.0
42,2011,50.0,1.0
42,2011,460.0,0.56521738
42,2011,450.0,1.0
42,2011,1800.0,1.0
42,2011,130.0,1.0
42,2011,100.0,1.0
42,2011,979.0,1.0
42,2011,80.0,1.0
42,2011,388.7,1.0
42,2011,200.0,1.0
42,2011,250.0,1.0
42,2011,67.0,0.91044778
42,2011,425.0,1.0
42,2011,162.1,0.66687232
42,2011,279.8,0.69621158
42,2011,256.0,1.0
42,2011,400.0,1.0
42,2011,100.0,1.0
42,2011,840.0,1.0
42,2011,210.5,1.0
42,2011,216.0,0.62962961
42,2011,10.0,0.0
42,2011,340.0,0.70588237
42,2011,760.0,1.0
42,2011,75.0,1.0
42,2011,4.0,1.0
42,2011,600.0,1.0
42,2011,200.0,1.0
42,2011,482.0,1.0
42,2011,150.0,0.0
42,2011,110.0,1.0
42,2011,300.0,1.0
42,2011,653.0,1.0
42,2011,400.0,1.0
42,2011,310.0,1.0
42,2011,180.0,1.0
42,2011,270.0,0.0
42,2011,525.0,1.0
42,2011,6.0,1.0
42,2011,150.0,1.0
42,2011,1926.0,1.0
42,2011,40.0,1.0
42,2011,100.0,0.0
42,2011,100.0,1.0
42,2011,529.0,0.66918713
42,2011,12.0,1.0
42,2011,550.0,1.0
42,2011,650.0,1.0
42,2011,100.0,1.0
42,2011,135.0,1.0
42,2011,150.0,1.0
42,2011,150.0,1.0
42,2011,510.0,0.99019605
42,2011,150.0,1.0
42,2011,621.5,0.67819792
42,2011,350.0,1.0
42,2011,1108.9,0.81964111
42,2011,295.0,0.98983049
42,2011,150.0,1.0
42,2011,220.0,0.54545456
42,2011,3.8,0.47368422
42,2011,300.0,0.0
42,2011,7.0,1.0
42,2011,320.0,1.0
42,2011,850.0,1.0
42,2011,14.0,0.71428573
42,2011,250.0,1.0
42,2011,4.0,0.25
42,2011,4.0,1.0
42,2011,366.0,0.99726778
42,2011,3.0,1.0
42,2011,164.0,1.0
42,2011,100.0,1.0
42,2011,250.0,1.0
42,2011,100.0,1.0
42,2011,875.0,1.0
42,2011,100.0,1.0
42,2011,766.5000000000001,1.0
42,2011,1048.5,0.99980927
42,2011,80.0,1.0
42,2011,200.0,0.5
42,2011,950.0,1.0
42,2011,150.0,0.0
42,2011,670.0,1.0
42,2011,116.0,1.0
42,2011,200.0,0.0
42,2011,460.0,1.0
42,2011,283.0,1.0
42,2011,433.5,1.0
42,2011,900.0,1.0
42,2011,10.0,1.0
42,2011,100.0,0.0
42,2011,321.0,1.0
42,2011,420.0,0.76190478
42,2011,810.0,0.55555558
42,2011,152.5,0.016393442
42,2011,20.0,1.0
42,2011,659.0,1.0
42,2011,565.0,1.0
42,2011,250.0,1.0
42,2011,40.0,1.0
42,2011,100.0,1.0
42,2011,100.0,1.0
42,2011,152.8,0.018324608
42,2011,106.0,0.056603774
42,2011,320.0,1.0
42,2011,300.0,1.0
42,2011,942.51,0.88700384
42,2011,550.0,1.0
42,2011,202.0,1.0
42,2011,203.0,0.98522168
43,2011,160.0,1.0
43,2011,8.0,1.0
43,2011,150.0,1.0
43,2011,80.0,0.0
43,2011,360.0,0.41666666
43,2011,70.0,0.0
43,2011,150.0,1.0
43,2011,350.0,1.0
43,2011,690.0,1.0
43,2011,50.0,1.0
43,2011,32.4,1.0
43,2011,16.0,1.0
43,2011,261.0,1.0
43,2011,80.0,0.0
43,2011,181.4,0.22822492
43,2011,401.8,1.0
43,2011,180.0,1.0
43,2011,200.0,1.0
43,2011,4.0,1.0
43,2011,50.0,0.0
43,2011,200.0,1.0
43,2011,250.0,1.0
43,2011,378.0,0.81481481
43,2011,48.0,0.83333331
43,2011,301.0,1.0
43,2011,50.0,0.0
43,2011,9.0,0.55555558
43,2011,100.0,0.0
43,2011,100.0,1.0
43,2011,3.0,1.0
43,2011,655.5,0.9969489
43,2011,5.5,1.0
43,2011,169.2,1.0
43,2011,80.0,0.0
43,2011,69.5,0.56834531
43,2011,80.0,1.0
43,2011,100.0,1.0
43,2011,304.0,1.0
43,2011,89.2,1.0
43,2011,200.0,1.0
43,2011,17.0,1.0
43,2011,10.0,1.0
43,2011,53.2,1.0
43,2011,179.0,0.44134077
43,2011,454.5,1.0
43,2011,200.0,1.0
43,2011,14.0,0.5714286
43,2011,250.0,1.0
43,2011,50.0,1.0
43,2011,9.4,1.0
43,2011,8.2,1.0
43,2011,9.0,1.0
43,2011,2.0,1.0
43,2011,150.0,1.0
43,2011,200.0,0.0
43,2011,10.0,1.0
43,2011,80.0,1.0
43,2011,2.0,1.0
43,2011,100.0,1.0
43,2011,2.0,1.0
43,2011,169.0,0.70414203
43,2011,50.0,1.0
43,2011,440.0,1.0
43,2011,100.0,0.0
43,2011,8.0,1.0
43,2011,13.1,1.0
43,2011,145.0,0.82758623
43,2011,161.0,1.0
43,2011,2.0,1.0
43,2011,45.0,1.0
43,2011,170.0,1.0
43,2011,100.0,1.0
43,2011,50.0,1.0
43,2011,50.0,0.0
43,2011,152.1,0.013806706
43,2011,1.0,1.0
43,2011,600.0,0.16666667
43,2011,300.0,0.33333334
43,2011,111.0,1.0
43,2011,410.0,0.78048778
43,2011,200.0,1.0
43,2011,281.0,0.46619216
43,2011,281.0,0.57295376
43,2011,120.0,1.0
43,2011,19.0,0.57894737
43,2011,130.0,1.0
43,2011,50.0,1.0
43,2011,150.0,1.0
43,2011,110.0,1.0
43,2011,50.0,1.0
43,2011,80.0,0.0
43,2011,50.0,1.0
43,2011,50.0,1.0
43,2011,420.0,0.71428573
43,2011,180.0,0.11111111
43,2011,200.0,1.0
43,2011,134.5,1.0
43,2011,400.0,1.0
43,2011,20.0,1.0
43,2011,96.8,1.0
43,2011,300.0,1.0
43,2011,420.0,0.95238096
43,2011,6.0,1.0
43,2011,18.0,1.0
43,2011,100.0,1.0
43,2011,60.0,1.0
43,2011,0.5,1.0
43,2011,165.0,1.0
43,2011,134.0,1.0
43,2011,7.6,1.0
43,2011,3.0,0.0
43,2011,11.6,1.0
43,2011,190.0,0.68421054
43,2011,447.1,1.0
43,2011,45.0,1.0
43,2011,120.0,1.0
43,2011,1.0,1.0
43,2011,12.5,1.0
43,2011,300.0,1.0
43,2011,200.0,1.0
43,2011,200.0,0.5
43,2011,7.0,1.0
43,2011,370.0,0.1891892
43,2011,325.0,1.0
43,2011,305.5,0.34206221
43,2011,50.0,1.0
43,2011,100.0,1.0
43,2011,200.0,1.0
43,2011,70.3,1.0
43,2011,309.5,0.030694669
43,2011,180.0,1.0
43,2011,370.0,0.43243244
45,2011,170.5,1.0
45,2011,6.0,1.0
45,2011,1.5,1.0
45,2011,6.0,1.0
45,2011,140.0,1.0
45,2011,273.1,1.0
45,2011,188.0,0.93617022
45,2011,462.0,1.0
45,2011,5.699999999999999,1.0
45,2011,312.0,1.0
45,2011,7.0,1.0
45,2011,15.0,1.0
45,2011,8.2,1.0
45,2011,75.0,1.0
45,2011,50.0,1.0
45,2011,537.0,0.9962756
45,2011,509.0,1.0
45,2011,250.0,0.40000001
45,2011,364.5,1.0
45,2011,9.5,0.89473683
45,2011,4.5,0.55555558
45,2011,170.0,1.0
45,2011,8.0,1.0
45,2011,3.0,1.0
45,2011,375.0,1.0
45,2011,126.1,0.99603492
45,2011,200.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,192.0,1.0
45,2011,303.0,1.0
45,2011,3.5,1.0
45,2011,11.2,1.0
45,2011,100.0,1.0
45,2011,6.0,0.66666669
45,2011,150.0,1.0
45,2011,9.0,0.8888889
45,2011,374.1,1.0
45,2011,80.0,1.0
45,2011,7.0,1.0
45,2011,5.0,0.2
45,2011,6.0,0.5
45,2011,30.0,0.73333335
45,2011,150.0,1.0
