T1,wave,total_蛋类,ratio_蛋类
11,2011,110.0,1.0
11,2011,110.0,1.0
11,2011,200.0,1.0
11,2011,180.0,1.0
11,2011,30.0,0.0
11,2011,260.0,1.0
11,2011,60.0,1.0
11,2011,110.0,1.0
11,2011,50.0,1.0
11,2011,350.0,0.51428574
11,2011,300.0,0.66666669
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,180.0,0.0
11,2011,90.0,1.0
11,2011,50.0,1.0
11,2011,170.0,1.0
11,2011,180.0,1.0
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,180.0,1.0
11,2011,152.0,1.0
11,2011,110.0,1.0
11,2011,230.0,1.0
11,2011,120.0,1.0
11,2011,200.0,1.0
11,2011,120.0,1.0
11,2011,80.0,1.0
11,2011,160.0,0.6875
11,2011,60.0,1.0
11,2011,60.0,1.0
11,2011,290.0,0.82758623
11,2011,250.0,1.0
11,2011,120.0,1.0
11,2011,75.0,1.0
11,2011,120.0,1.0
11,2011,45.0,1.0
11,2011,240.0,0.0
11,2011,180.0,1.0
11,2011,120.0,1.0
11,2011,80.0,1.0
11,2011,250.0,1.0
11,2011,210.0,1.0
11,2011,100.0,1.0
11,2011,180.0,1.0
11,2011,120.0,1.0
11,2011,120.0,1.0
11,2011,240.0,1.0
11,2011,30.0,1.0
11,2011,480.0,0.70833331
11,2011,60.0,1.0
11,2011,210.0,1.0
11,2011,150.0,1.0
11,2011,120.0,1.0
11,2011,300.0,1.0
11,2011,132.0,1.0
11,2011,50.0,1.0
11,2011,280.0,0.39285713
11,2011,240.0,1.0
11,2011,100.0,1.0
11,2011,240.0,1.0
11,2011,190.0,1.0
11,2011,239.0,1.0
11,2011,290.0,1.0
11,2011,200.0,1.0
11,2011,85.0,1.0
11,2011,240.0,1.0
11,2011,268.0,1.0
11,2011,220.0,1.0
11,2011,180.0,1.0
11,2011,260.0,1.0
11,2011,60.0,0.0
11,2011,60.0,1.0
11,2011,565.0,0.45132744
11,2011,280.0,0.78571427
11,2011,290.0,1.0
11,2011,240.0,1.0
11,2011,80.0,1.0
11,2011,120.0,0.5
11,2011,20.0,1.0
11,2011,150.0,1.0
11,2011,60.0,1.0
11,2011,140.0,0.5714286
11,2011,40.0,1.0
11,2011,300.0,1.0
11,2011,75.0,0.86666667
11,2011,171.0,1.0
11,2011,130.0,1.0
11,2011,50.0,1.0
11,2011,150.0,1.0
11,2011,280.0,1.0
11,2011,180.0,0.66666669
11,2011,180.0,1.0
11,2011,200.0,1.0
11,2011,125.0,1.0
11,2011,240.0,1.0
11,2011,210.0,1.0
11,2011,60.0,1.0
11,2011,140.0,1.0
11,2011,120.0,1.0
11,2011,190.0,1.0
11,2011,60.0,1.0
11,2011,270.0,1.0
11,2011,200.0,0.75
11,2011,180.0,1.0
11,2011,170.0,1.0
11,2011,240.0,1.0
11,2011,90.0,1.0
11,2011,90.0,1.0
11,2011,90.0,0.33333334
11,2011,180.0,1.0
11,2011,300.0,1.0
11,2011,130.0,0.80769229
11,2011,270.0,1.0
11,2011,30.0,1.0
11,2011,420.0,1.0
11,2011,100.0,0.0
11,2011,60.0,0.0
11,2011,230.0,1.0
11,2011,70.0,1.0
11,2011,400.0,1.0
11,2011,150.0,0.0
11,2011,80.0,1.0
11,2011,60.0,1.0
11,2011,80.0,1.0
11,2011,55.0,1.0
11,2011,100.0,1.0
11,2011,50.0,0.0
11,2011,200.0,1.0
11,2011,140.0,0.21428572
11,2011,120.0,1.0
11,2011,160.0,1.0
11,2011,620.0,0.51612902
11,2011,200.0,0.75
11,2011,50.0,0.0
11,2011,200.0,1.0
11,2011,120.0,0.0
11,2011,120.0,1.0
11,2011,100.0,0.30000001
11,2011,120.0,1.0
11,2011,60.0,1.0
11,2011,42.0,1.0
11,2011,50.0,1.0
11,2011,220.0,0.54545456
11,2011,170.0,1.0
11,2011,120.0,1.0
11,2011,310.0,1.0
11,2011,300.0,1.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,200.0,0.5
11,2011,210.0,1.0
11,2011,120.0,1.0
11,2011,180.0,0.33333334
11,2011,100.0,0.0
11,2011,280.0,0.8214286
11,2011,60.0,0.0
11,2011,225.0,1.0
11,2011,150.0,1.0
11,2011,320.0,1.0
11,2011,90.0,1.0
11,2011,150.0,1.0
11,2011,90.0,1.0
11,2011,145.0,1.0
11,2011,50.0,1.0
11,2011,190.0,1.0
11,2011,240.0,0.75
11,2011,210.0,0.71428573
11,2011,220.0,1.0
11,2011,120.0,1.0
11,2011,140.0,1.0
11,2011,120.0,1.0
11,2011,180.0,1.0
11,2011,100.0,1.0
11,2011,70.0,1.0
11,2011,60.0,1.0
11,2011,100.0,1.0
11,2011,108.0,0.53703701
11,2011,180.0,0.33333334
11,2011,50.0,0.60000002
11,2011,180.0,1.0
11,2011,70.0,1.0
11,2011,90.0,1.0
11,2011,60.0,1.0
11,2011,100.0,1.0
11,2011,65.0,1.0
11,2011,90.0,0.77777779
11,2011,50.0,1.0
11,2011,20.0,1.0
11,2011,210.0,1.0
11,2011,100.0,1.0
11,2011,220.0,1.0
11,2011,120.0,1.0
11,2011,113.0,1.0
11,2011,190.0,0.68421054
11,2011,60.0,0.0
11,2011,120.0,1.0
11,2011,200.0,1.0
11,2011,135.0,0.25925925
11,2011,130.0,1.0
11,2011,180.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,330.0,1.0
11,2011,60.0,1.0
11,2011,110.0,1.0
11,2011,150.0,1.0
11,2011,180.0,1.0
11,2011,100.0,0.30000001
11,2011,170.0,1.0
11,2011,180.0,0.72222221
11,2011,50.0,1.0
11,2011,85.0,0.82352942
11,2011,30.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,135.0,1.0
11,2011,60.0,1.0
11,2011,360.0,0.66666669
11,2011,170.0,1.0
11,2011,60.0,1.0
11,2011,80.0,1.0
11,2011,70.0,0.14285715
11,2011,60.0,1.0
11,2011,60.0,1.0
11,2011,55.0,1.0
11,2011,50.0,1.0
11,2011,240.0,0.33333334
11,2011,220.0,0.18181819
11,2011,180.0,0.8888889
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,60.0,1.0
11,2011,120.0,0.5
11,2011,170.0,0.64705884
11,2011,60.0,1.0
11,2011,320.0,1.0
11,2011,100.0,1.0
11,2011,130.0,0.0
11,2011,50.0,1.0
11,2011,60.0,0.0
11,2011,120.0,1.0
11,2011,120.0,1.0
11,2011,180.0,0.66666669
11,2011,50.0,1.0
11,2011,90.0,0.66666669
11,2011,70.0,1.0
11,2011,260.0,1.0
11,2011,140.0,1.0
11,2011,110.0,1.0
11,2011,50.0,1.0
11,2011,600.0,1.0
11,2011,141.0,1.0
11,2011,120.0,1.0
11,2011,120.0,1.0
11,2011,120.0,1.0
11,2011,264.0,0.79166669
11,2011,120.0,1.0
11,2011,50.0,1.0
11,2011,390.0,0.69230771
11,2011,50.0,1.0
11,2011,180.0,1.0
11,2011,200.0,1.0
11,2011,180.0,0.33333334
11,2011,300.0,1.0
11,2011,220.0,1.0
11,2011,186.0,0.67741936
11,2011,180.0,0.33333334
11,2011,120.0,0.5
11,2011,90.0,1.0
11,2011,260.0,1.0
11,2011,90.0,1.0
11,2011,205.0,1.0
11,2011,600.0,0.15000001
11,2011,170.0,0.64705884
11,2011,325.0,1.0
11,2011,50.0,0.0
11,2011,55.0,1.0
11,2011,60.0,0.0
11,2011,240.0,0.75
11,2011,30.0,0.0
11,2011,240.0,0.75
11,2011,60.0,1.0
11,2011,50.0,1.0
11,2011,60.0,1.0
11,2011,170.0,1.0
11,2011,50.0,1.0
11,2011,90.0,1.0
11,2011,110.0,0.5
11,2011,60.0,0.0
11,2011,120.0,1.0
11,2011,190.0,0.0
11,2011,115.0,0.43478259
11,2011,70.0,1.0
11,2011,120.0,1.0
11,2011,100.0,1.0
11,2011,110.0,1.0
11,2011,300.0,1.0
11,2011,110.0,1.0
11,2011,70.0,1.0
11,2011,200.0,0.72500002
11,2011,210.0,1.0
11,2011,270.0,1.0
11,2011,243.0,0.75308645
11,2011,140.0,1.0
11,2011,150.0,1.0
11,2011,120.0,1.0
11,2011,120.0,0.0
11,2011,330.0,1.0
11,2011,210.0,1.0
11,2011,150.0,1.0
11,2011,210.0,1.0
11,2011,180.0,1.0
11,2011,100.0,1.0
11,2011,320.0,1.0
11,2011,200.0,1.0
11,2011,180.0,1.0
11,2011,180.0,1.0
11,2011,170.0,0.88235295
11,2011,50.0,0.0
11,2011,260.0,0.0
11,2011,160.0,1.0
11,2011,150.0,1.0
11,2011,480.0,0.0625
11,2011,300.0,1.0
11,2011,750.0,1.0
11,2011,50.0,1.0
11,2011,170.0,1.0
11,2011,50.0,1.0
11,2011,340.0,1.0
11,2011,190.0,1.0
11,2011,10.0,1.0
11,2011,45.0,1.0
11,2011,190.0,0.21052632
11,2011,120.0,1.0
11,2011,50.0,1.0
11,2011,170.0,0.58823532
11,2011,135.0,1.0
11,2011,210.0,1.0
11,2011,120.0,1.0
11,2011,80.0,0.625
11,2011,200.0,1.0
11,2011,230.0,1.0
11,2011,55.0,0.0
11,2011,40.0,1.0
11,2011,100.0,1.0
11,2011,75.0,1.0
11,2011,200.0,1.0
11,2011,240.0,1.0
11,2011,113.0,1.0
11,2011,220.0,0.72727275
11,2011,160.0,0.625
11,2011,60.0,0.83333331
11,2011,100.0,1.0
11,2011,65.0,0.0
11,2011,130.0,0.0
11,2011,120.0,1.0
11,2011,295.0,0.779661
11,2011,240.0,1.0
11,2011,202.0,0.69306928
11,2011,120.0,1.0
11,2011,100.0,0.1
11,2011,80.0,1.0
11,2011,300.0,1.0
11,2011,145.0,1.0
11,2011,290.0,0.79310346
11,2011,300.0,1.0
11,2011,175.0,1.0
11,2011,100.0,1.0
11,2011,110.0,1.0
11,2011,110.0,1.0
11,2011,150.0,0.2
11,2011,200.0,0.30000001
11,2011,120.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,30.0,1.0
11,2011,126.0,0.5
11,2011,239.0,0.79079497
11,2011,55.0,1.0
11,2011,120.0,1.0
11,2011,120.0,0.0
11,2011,60.0,1.0
11,2011,80.0,0.625
11,2011,300.0,0.80000001
11,2011,230.0,0.47826087
11,2011,103.0,1.0
11,2011,120.0,1.0
11,2011,75.0,1.0
11,2011,750.0,1.0
11,2011,200.0,0.69999999
11,2011,70.0,1.0
11,2011,600.0,1.0
11,2011,170.0,1.0
11,2011,10.0,0.0
11,2011,250.0,1.0
11,2011,180.0,1.0
11,2011,80.0,1.0
11,2011,150.0,1.0
11,2011,295.0,1.0
11,2011,390.0,1.0
11,2011,60.0,0.0
11,2011,150.0,1.0
11,2011,50.0,0.0
11,2011,60.0,1.0
11,2011,100.0,0.0
11,2011,180.0,0.0
11,2011,120.0,1.0
11,2011,180.0,1.0
11,2011,50.0,1.0
11,2011,80.0,1.0
11,2011,150.0,1.0
11,2011,110.0,1.0
11,2011,50.0,1.0
11,2011,150.0,1.0
11,2011,72.0,0.0
11,2011,220.0,0.68181819
11,2011,60.0,1.0
11,2011,110.0,0.0
11,2011,270.0,1.0
11,2011,130.0,1.0
11,2011,150.0,0.66666669
11,2011,101.0,0.44554454
11,2011,80.0,0.0
11,2011,50.0,1.0
11,2011,30.0,1.0
11,2011,180.0,1.0
11,2011,60.0,1.0
11,2011,120.0,0.5
11,2011,320.0,1.0
11,2011,120.0,1.0
11,2011,80.0,1.0
11,2011,100.0,1.0
11,2011,60.0,1.0
11,2011,170.0,1.0
11,2011,240.0,0.5
11,2011,309.0,0.61165047
11,2011,60.0,1.0
11,2011,60.0,1.0
11,2011,50.0,0.0
11,2011,120.0,1.0
11,2011,180.0,1.0
11,2011,150.0,1.0
11,2011,80.0,1.0
11,2011,240.0,1.0
11,2011,600.0,1.0
11,2011,60.0,1.0
11,2011,120.0,1.0
11,2011,130.0,1.0
11,2011,190.0,0.57894737
11,2011,120.0,1.0
11,2011,180.0,1.0
11,2011,180.0,1.0
11,2011,200.0,1.0
11,2011,280.0,1.0
11,2011,180.0,0.66666669
11,2011,70.0,1.0
11,2011,120.0,1.0
11,2011,50.0,1.0
11,2011,180.0,1.0
11,2011,300.0,0.5
11,2011,400.0,1.0
11,2011,180.0,1.0
11,2011,190.0,1.0
11,2011,230.0,1.0
11,2011,296.0,1.0
11,2011,180.0,1.0
11,2011,140.0,1.0
11,2011,110.0,1.0
11,2011,550.0,1.0
11,2011,60.0,1.0
11,2011,180.0,1.0
11,2011,150.0,0.0
11,2011,140.0,1.0
11,2011,75.0,0.0
11,2011,120.0,0.0
11,2011,120.0,1.0
11,2011,60.0,1.0
11,2011,300.0,1.0
11,2011,60.0,1.0
11,2011,150.0,1.0
11,2011,35.0,0.85714287
11,2011,80.0,0.75
11,2011,210.0,1.0
11,2011,120.0,1.0
11,2011,230.0,1.0
11,2011,60.0,0.0
11,2011,240.0,0.75
11,2011,50.0,1.0
11,2011,236.0,1.0
11,2011,120.0,1.0
11,2011,50.0,1.0
11,2011,180.0,0.55555558
11,2011,150.0,1.0
11,2011,170.0,1.0
11,2011,220.0,1.0
11,2011,110.0,1.0
11,2011,150.0,1.0
11,2011,120.0,0.0
11,2011,60.0,1.0
11,2011,180.0,1.0
11,2011,51.0,1.0
11,2011,120.0,1.0
11,2011,200.0,1.0
11,2011,80.0,1.0
11,2011,250.0,1.0
11,2011,100.0,1.0
11,2011,70.0,1.0
11,2011,280.0,0.64285713
11,2011,180.0,0.5
11,2011,190.0,1.0
11,2011,180.0,1.0
11,2011,150.0,1.0
11,2011,30.0,1.0
11,2011,210.0,0.71428573
11,2011,150.0,1.0
11,2011,240.0,1.0
11,2011,90.0,0.66666669
11,2011,180.0,1.0
11,2011,200.0,1.0
11,2011,330.0,0.30303031
11,2011,225.0,1.0
11,2011,240.0,0.25
11,2011,80.0,1.0
11,2011,60.0,0.0
11,2011,60.0,1.0
11,2011,120.0,1.0
11,2011,330.0,0.54545456
11,2011,170.0,1.0
11,2011,110.0,1.0
11,2011,45.0,1.0
11,2011,240.0,0.25
11,2011,240.0,1.0
11,2011,240.0,1.0
11,2011,300.0,1.0
11,2011,190.0,1.0
11,2011,70.0,1.0
11,2011,50.0,1.0
11,2011,116.0,1.0
11,2011,90.0,1.0
11,2011,180.0,0.33333334
11,2011,110.0,0.0
11,2011,110.0,0.0
11,2011,60.0,0.0
11,2011,220.0,0.0
11,2011,180.0,0.66666669
11,2011,255.0,0.80392158
11,2011,265.0,1.0
11,2011,600.0,1.0
11,2011,20.0,1.0
11,2011,175.0,1.0
11,2011,200.0,1.0
11,2011,130.0,1.0
11,2011,85.0,1.0
11,2011,180.0,1.0
11,2011,240.0,1.0
11,2011,120.0,1.0
11,2011,50.0,1.0
11,2011,220.0,1.0
11,2011,100.0,1.0
11,2011,180.0,0.66666669
11,2011,180.0,0.0
11,2011,550.0,1.0
11,2011,165.0,0.72727275
11,2011,115.0,0.52173913
11,2011,180.0,1.0
11,2011,110.0,0.72727275
11,2011,90.0,1.0
11,2011,120.0,0.33333334
11,2011,180.0,0.0
11,2011,180.0,1.0
11,2011,120.0,1.0
11,2011,335.0,1.0
11,2011,60.0,1.0
11,2011,90.0,1.0
11,2011,180.0,1.0
11,2011,60.0,1.0
11,2011,330.0,1.0
11,2011,120.0,1.0
11,2011,620.0,1.0
11,2011,240.0,0.41666666
11,2011,150.0,0.66666669
11,2011,280.0,1.0
11,2011,180.0,1.0
11,2011,50.0,1.0
11,2011,68.0,1.0
11,2011,60.0,1.0
11,2011,55.0,0.0
11,2011,295.0,1.0
11,2011,70.0,1.0
11,2011,180.0,0.66666669
21,2011,500.0,1.0
21,2011,475.0,1.0
21,2011,300.0,1.0
21,2011,400.0,1.0
21,2011,920.0,1.0
21,2011,355.0,1.0
21,2011,315.0,1.0
21,2011,500.0,1.0
21,2011,450.0,1.0
21,2011,230.0,0.73913044
21,2011,215.0,0.46511629
21,2011,200.0,1.0
21,2011,740.0,1.0
21,2011,260.0,0.42307693
21,2011,120.0,1.0
21,2011,735.0,1.0
21,2011,1380.0,1.0
21,2011,645.0,0.92248064
21,2011,250.0,1.0
21,2011,210.0,1.0
21,2011,565.0,1.0
21,2011,250.0,1.0
21,2011,700.0,0.9285714
21,2011,150.0,1.0
21,2011,303.0,1.0
21,2011,290.0,1.0
21,2011,110.0,1.0
21,2011,410.0,1.0
21,2011,230.0,1.0
21,2011,200.0,1.0
21,2011,280.0,1.0
21,2011,150.0,1.0
21,2011,330.0,0.72727275
21,2011,110.0,1.0
21,2011,220.0,1.0
21,2011,360.0,1.0
21,2011,1000.0,1.0
21,2011,370.0,1.0
21,2011,495.0,0.95959598
21,2011,820.0,0.93902439
21,2011,100.0,1.0
21,2011,130.0,1.0
21,2011,100.0,1.0
21,2011,740.0,1.0
21,2011,100.0,1.0
21,2011,120.0,1.0
21,2011,530.0,1.0
21,2011,285.0,0.56140351
21,2011,130.0,1.0
21,2011,50.0,1.0
21,2011,210.0,1.0
21,2011,190.0,1.0
21,2011,260.0,1.0
21,2011,110.0,1.0
21,2011,185.0,1.0
21,2011,415.0,1.0
21,2011,730.0,1.0
21,2011,260.0,0.61538464
21,2011,260.0,0.0
21,2011,670.0,0.70149255
21,2011,120.0,1.0
21,2011,316.0,0.82594937
21,2011,60.0,1.0
21,2011,470.0,1.0
21,2011,60.0,1.0
21,2011,50.0,1.0
21,2011,170.0,1.0
21,2011,463.0,0.87041038
21,2011,620.0,1.0
21,2011,580.0,1.0
21,2011,461.0,0.96529287
21,2011,210.0,1.0
21,2011,120.0,1.0
21,2011,240.0,1.0
21,2011,510.0,1.0
21,2011,590.0,1.0
21,2011,270.0,0.55555558
21,2011,290.0,1.0
21,2011,200.0,1.0
21,2011,305.0,1.0
21,2011,520.0,1.0
21,2011,110.0,1.0
21,2011,220.0,0.72727275
21,2011,180.0,1.0
21,2011,390.0,1.0
21,2011,380.0,0.47368422
21,2011,690.0,0.9130435
21,2011,80.0,1.0
21,2011,230.0,0.2173913
21,2011,365.0,1.0
21,2011,570.0,0.47368422
21,2011,420.0,0.71428573
21,2011,440.0,1.0
21,2011,150.0,1.0
21,2011,305.0,1.0
21,2011,350.0,1.0
21,2011,340.0,1.0
21,2011,842.0,1.0
21,2011,380.0,0.78947371
21,2011,450.0,0.66666669
21,2011,60.0,1.0
21,2011,730.0,0.89041096
21,2011,260.0,1.0
21,2011,100.0,1.0
21,2011,290.0,1.0
21,2011,195.0,1.0
21,2011,60.0,1.0
21,2011,610.0,1.0
21,2011,120.0,1.0
21,2011,120.0,1.0
21,2011,1125.0,0.91111112
21,2011,150.0,1.0
21,2011,150.0,1.0
21,2011,100.0,0.0
21,2011,515.0,0.41747573
21,2011,500.0,0.40000001
21,2011,593.0,1.0
21,2011,546.0,1.0
21,2011,340.0,1.0
21,2011,380.0,0.84210527
21,2011,750.0,1.0
21,2011,75.0,0.66666669
21,2011,530.0,1.0
21,2011,400.0,1.0
21,2011,645.0,1.0
21,2011,275.0,1.0
21,2011,850.0,0.88235295
21,2011,100.0,1.0
21,2011,700.0,1.0
21,2011,60.0,1.0
21,2011,220.0,1.0
21,2011,200.0,1.0
21,2011,685.0,1.0
21,2011,150.0,1.0
21,2011,295.0,0.83050847
21,2011,305.0,1.0
21,2011,170.0,1.0
21,2011,486.0,1.0
21,2011,60.0,1.0
21,2011,460.0,1.0
21,2011,290.0,1.0
21,2011,461.0,1.0
21,2011,355.0,1.0
21,2011,920.0,1.0
21,2011,80.0,1.0
21,2011,330.0,0.63636363
21,2011,335.0,0.91044778
21,2011,480.0,0.6875
21,2011,295.0,1.0
21,2011,215.0,1.0
21,2011,375.0,1.0
21,2011,535.0,1.0
21,2011,430.0,1.0
21,2011,360.0,1.0
21,2011,440.0,1.0
21,2011,670.0,0.65671641
21,2011,180.0,1.0
21,2011,875.0,1.0
21,2011,125.0,1.0
21,2011,300.0,1.0
21,2011,340.0,0.82352942
21,2011,50.0,1.0
21,2011,460.0,0.52173913
21,2011,220.0,1.0
21,2011,270.0,1.0
21,2011,230.0,1.0
21,2011,200.0,1.0
21,2011,510.0,1.0
21,2011,620.0,1.0
21,2011,220.0,0.54545456
21,2011,260.0,1.0
21,2011,130.0,1.0
21,2011,205.0,0.58536583
21,2011,185.0,1.0
21,2011,160.0,1.0
21,2011,280.0,1.0
21,2011,250.0,1.0
21,2011,420.0,1.0
21,2011,50.0,1.0
21,2011,145.0,1.0
21,2011,150.0,1.0
21,2011,280.0,1.0
21,2011,280.0,1.0
21,2011,652.0,0.19938651
21,2011,120.0,1.0
21,2011,780.0,1.0
21,2011,65.0,1.0
21,2011,160.0,1.0
21,2011,270.0,0.44444445
21,2011,340.0,0.64705884
21,2011,190.0,1.0
21,2011,335.0,1.0
21,2011,435.0,1.0
21,2011,665.0,1.0
21,2011,290.0,1.0
21,2011,490.0,0.87755102
21,2011,365.0,0.34246576
21,2011,140.0,1.0
23,2011,280.0,1.0
23,2011,30.0,1.0
23,2011,210.0,1.0
23,2011,260.0,1.0
23,2011,360.0,1.0
23,2011,100.0,1.0
23,2011,940.0,1.0
23,2011,345.0,1.0
23,2011,405.0,1.0
23,2011,260.0,1.0
23,2011,590.0,1.0
23,2011,220.0,0.81818181
23,2011,390.0,0.69230771
23,2011,390.0,1.0
23,2011,60.0,1.0
23,2011,640.0,1.0
23,2011,440.0,1.0
23,2011,300.0,1.0
23,2011,450.0,1.0
23,2011,940.0,1.0
23,2011,200.0,0.60000002
23,2011,80.0,1.0
23,2011,30.0,0.0
23,2011,740.0,1.0
23,2011,170.0,1.0
23,2011,30.0,1.0
23,2011,160.0,1.0
23,2011,160.0,1.0
23,2011,290.0,1.0
23,2011,440.0,1.0
23,2011,320.0,0.90625
23,2011,140.0,1.0
23,2011,635.0,1.0
23,2011,550.0,1.0
23,2011,410.0,1.0
23,2011,881.0,1.0
23,2011,150.0,1.0
23,2011,60.0,1.0
23,2011,120.0,1.0
23,2011,450.0,1.0
23,2011,605.0,1.0
23,2011,410.0,1.0
23,2011,300.0,1.0
23,2011,130.0,1.0
23,2011,345.0,1.0
23,2011,590.0,1.0
23,2011,360.0,1.0
23,2011,90.0,1.0
23,2011,150.0,1.0
23,2011,310.0,1.0
23,2011,340.0,1.0
23,2011,150.0,1.0
23,2011,220.0,1.0
23,2011,170.0,0.70588237
23,2011,440.0,1.0
23,2011,330.0,1.0
23,2011,100.0,1.0
23,2011,290.0,1.0
23,2011,75.0,1.0
23,2011,130.0,1.0
23,2011,190.0,1.0
23,2011,260.0,1.0
23,2011,120.0,1.0
23,2011,250.0,1.0
23,2011,300.0,1.0
23,2011,150.0,1.0
23,2011,350.0,1.0
23,2011,240.0,1.0
23,2011,485.0,1.0
23,2011,150.0,1.0
23,2011,150.0,1.0
23,2011,170.0,1.0
23,2011,540.0,1.0
23,2011,450.0,1.0
23,2011,120.0,1.0
23,2011,280.0,1.0
23,2011,750.0,0.92000002
23,2011,300.0,1.0
23,2011,220.0,1.0
23,2011,370.0,1.0
23,2011,80.0,0.25
23,2011,550.0,1.0
23,2011,250.0,1.0
23,2011,520.0,1.0
23,2011,330.0,1.0
23,2011,415.0,1.0
23,2011,310.0,1.0
23,2011,700.0,1.0
23,2011,300.0,1.0
23,2011,360.0,1.0
23,2011,150.0,1.0
23,2011,80.0,1.0
23,2011,570.0,1.0
23,2011,190.0,1.0
23,2011,50.0,1.0
23,2011,180.0,1.0
23,2011,240.0,1.0
23,2011,255.0,0.60784316
23,2011,510.0,1.0
23,2011,120.0,1.0
23,2011,500.0,1.0
23,2011,150.0,1.0
23,2011,300.0,0.80000001
23,2011,40.0,1.0
23,2011,430.0,1.0
23,2011,520.0,1.0
23,2011,750.0,1.0
23,2011,120.0,1.0
23,2011,300.0,1.0
23,2011,240.0,1.0
23,2011,225.0,1.0
23,2011,120.0,1.0
23,2011,665.0,1.0
23,2011,250.0,1.0
23,2011,130.0,0.53846157
23,2011,450.0,1.0
23,2011,150.0,1.0
23,2011,470.0,1.0
23,2011,200.0,1.0
23,2011,260.0,1.0
23,2011,100.0,1.0
23,2011,120.0,1.0
23,2011,244.0,1.0
23,2011,220.0,1.0
23,2011,2660.0,1.0
23,2011,300.0,1.0
23,2011,290.0,1.0
23,2011,320.0,1.0
23,2011,520.0,1.0
23,2011,400.0,1.0
23,2011,480.0,1.0
23,2011,880.0,1.0
23,2011,170.0,1.0
23,2011,260.0,0.80769229
23,2011,230.0,1.0
23,2011,830.0,1.0
23,2011,210.0,1.0
23,2011,320.0,1.0
23,2011,390.0,1.0
23,2011,390.0,1.0
23,2011,110.0,0.45454547
23,2011,200.0,1.0
23,2011,650.0,1.0
23,2011,200.0,1.0
23,2011,180.0,1.0
23,2011,640.0,1.0
23,2011,120.0,1.0
23,2011,200.0,1.0
23,2011,605.0,0.83471072
23,2011,340.0,1.0
23,2011,653.0,1.0
23,2011,180.0,1.0
23,2011,50.0,1.0
23,2011,1190.0,1.0
23,2011,1130.0,1.0
23,2011,210.0,1.0
23,2011,255.0,1.0
23,2011,330.0,1.0
23,2011,459.0,1.0
23,2011,130.0,1.0
23,2011,230.0,1.0
23,2011,570.0,1.0
23,2011,120.0,1.0
23,2011,400.0,1.0
23,2011,720.0,1.0
23,2011,150.0,1.0
23,2011,280.0,0.8214286
23,2011,260.0,1.0
23,2011,390.0,1.0
23,2011,840.0,1.0
23,2011,300.0,1.0
23,2011,320.0,1.0
23,2011,640.0,1.0
23,2011,370.0,1.0
23,2011,200.0,0.75
23,2011,610.0,1.0
23,2011,160.0,0.625
23,2011,170.0,1.0
23,2011,150.0,1.0
23,2011,250.0,1.0
23,2011,720.0,1.0
23,2011,880.0,0.88636363
23,2011,400.0,1.0
23,2011,263.0,1.0
23,2011,200.0,1.0
23,2011,180.0,1.0
23,2011,390.0,1.0
23,2011,100.0,1.0
23,2011,470.0,1.0
23,2011,580.0,1.0
23,2011,410.0,0.9512195
23,2011,180.0,1.0
23,2011,480.0,1.0
23,2011,200.0,1.0
23,2011,380.0,1.0
23,2011,265.0,1.0
23,2011,280.0,1.0
23,2011,550.0,1.0
23,2011,150.0,1.0
23,2011,160.0,1.0
23,2011,200.0,1.0
23,2011,450.0,1.0
23,2011,630.0,1.0
23,2011,480.0,1.0
23,2011,120.0,1.0
23,2011,180.0,1.0
23,2011,510.0,1.0
23,2011,390.0,1.0
23,2011,270.0,1.0
23,2011,190.0,0.86842108
23,2011,685.0,1.0
23,2011,820.0,1.0
23,2011,495.0,1.0
23,2011,330.0,1.0
23,2011,100.0,1.0
23,2011,220.0,1.0
32,2011,100.0,1.0
32,2011,420.0,1.0
32,2011,250.0,0.28
32,2011,50.0,1.0
32,2011,40.0,1.0
32,2011,825.0,1.0
32,2011,650.0,1.0
32,2011,195.0,1.0
32,2011,125.0,0.80000001
32,2011,30.0,1.0
32,2011,925.0,0.56756759
32,2011,135.0,1.0
32,2011,80.0,1.0
32,2011,180.0,1.0
32,2011,751.0,1.0
32,2011,20.0,1.0
32,2011,60.0,1.0
32,2011,150.0,1.0
32,2011,80.0,1.0
32,2011,40.0,1.0
32,2011,70.0,1.0
32,2011,525.0,1.0
32,2011,100.0,1.0
32,2011,50.0,1.0
32,2011,40.0,1.0
32,2011,130.0,0.61538464
32,2011,200.0,0.85000002
32,2011,250.0,1.0
32,2011,40.0,1.0
32,2011,70.0,0.2857143
32,2011,120.0,0.0
32,2011,20.0,1.0
32,2011,50.0,1.0
32,2011,380.0,1.0
32,2011,380.0,1.0
32,2011,200.0,1.0
32,2011,380.0,0.36842105
32,2011,560.0,1.0
32,2011,130.0,1.0
32,2011,80.0,1.0
32,2011,170.0,1.0
32,2011,380.0,0.36842105
32,2011,360.0,1.0
32,2011,395.0,1.0
32,2011,330.0,0.66666669
32,2011,360.0,1.0
