diet_pathway,source_scenario,year,world_commodity,source_commodities,baseline_kg_per_capita,pathway_kg_per_capita,preference_multiplier_vs_baseline,mapping_note
PTS,A1,2043,PRK,PIGM,36.57650554164088,39.458698343406674,1.078799020275038,pigmeat
PTS,A1,2044,PRK,PIGM,36.828274901370925,39.88922810954597,1.0831142163561156,pigmeat
PTS,A1,2045,PRK,PIGM,37.07465981640215,40.316715478167566,1.0874466732215597,pigmeat
PTS,A1,2046,PRK,PIGM,37.317226063416186,40.74281530986489,1.0917964599144458,pigmeat
PTS,A1,2047,PRK,PIGM,37.5565326597901,41.168105762238646,1.0961636457541055,pigmeat
PTS,A1,2048,PRK,PIGM,37.79020285960859,41.589943526537255,1.1005483003371213,pigmeat
PTS,A1,2049,PRK,PIGM,38.018115056497145,42.00813499507988,1.1049504935384968,pigmeat
PTS,A1,2050,PRK,PIGM,38.24015057527197,42.42248714413647,1.109370295512618,pigmeat
PTS,A1,2023,RBO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
PTS,A1,2024,RBO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
PTS,A1,2025,RBO,SOYO+RAPO+GRDO,22.242006901130008,22.28649091493226,1.0019999999999996,total vegetable-oil multiplier
PTS,A1,2026,RBO,SOYO+RAPO+GRDO,22.314617873578104,22.40396560354395,1.0040040000000017,total vegetable-oil multiplier
PTS,A1,2027,RBO,SOYO+RAPO+GRDO,22.39009698942575,22.524706431646948,1.0060120079999997,total vegetable-oil multiplier
PTS,A1,2028,RBO,SOYO+RAPO+GRDO,22.463007608462064,22.643251500688045,1.0080240320160014,total vegetable-oil multiplier
PTS,A1,2029,RBO,SOYO+RAPO+GRDO,22.534825000013715,22.761076447603358,1.010040080080032,total vegetable-oil multiplier
PTS,A1,2030,RBO,SOYO+RAPO+GRDO,22.604816447378603,22.87743415593413,1.0120601602401926,total vegetable-oil multiplier
PTS,A1,2031,RBO,SOYO+RAPO+GRDO,22.68410063086834,23.003589868419745,1.0140842805606605,total vegetable-oil multiplier
PTS,A1,2032,RBO,SOYO+RAPO+GRDO,22.767063058029336,23.133896203204504,1.0161124491217937,total vegetable-oil multiplier
PTS,A1,2033,RBO,SOYO+RAPO+GRDO,22.850008686724543,23.26461464570018,1.0181446740200373,total vegetable-oil multiplier
PTS,A1,2034,RBO,SOYO+RAPO+GRDO,22.933010722839796,23.395820972157196,1.0201809633680794,total vegetable-oil multiplier
PTS,A1,2035,RBO,SOYO+RAPO+GRDO,23.01641032819969,23.527865469221492,1.0222213252948122,total vegetable-oil multiplier
PTS,A1,2036,RBO,SOYO+RAPO+GRDO,23.10742102265488,23.668140339007333,1.0242657679454024,total vegetable-oil multiplier
PTS,A1,2037,RBO,SOYO+RAPO+GRDO,23.199059290130656,23.809526283975455,1.0263142994812942,total vegetable-oil multiplier
PTS,A1,2038,RBO,SOYO+RAPO+GRDO,23.287554783606836,23.948151175318444,1.0283669280802565,total vegetable-oil multiplier
PTS,A1,2039,RBO,SOYO+RAPO+GRDO,23.37287576279929,24.083964233488523,1.030423661936415,total vegetable-oil multiplier
PTS,A1,2040,RBO,SOYO+RAPO+GRDO,23.454992129580265,24.216916038613622,1.032484509260289,total vegetable-oil multiplier
PTS,A1,2041,RBO,SOYO+RAPO+GRDO,23.543927381417976,24.35735778908052,1.0345494782788254,total vegetable-oil multiplier
PTS,A1,2042,RBO,SOYO+RAPO+GRDO,23.63308303579926,24.498492912252903,1.0366185772352565,total vegetable-oil multiplier
PTS,A1,2043,RBO,SOYO+RAPO+GRDO,23.719284421871556,24.637026572182425,1.0386918143898396,total vegetable-oil multiplier
PTS,A1,2044,RBO,SOYO+RAPO+GRDO,23.802502427271257,24.77291136206133,1.0407691980183664,total vegetable-oil multiplier
PTS,A1,2045,RBO,SOYO+RAPO+GRDO,23.882709366237627,24.906101050158103,1.0428507364146555,total vegetable-oil multiplier
PTS,A1,2046,RBO,SOYO+RAPO+GRDO,23.96279599320222,25.039598686961178,1.044936437887483,total vegetable-oil multiplier
PTS,A1,2047,RBO,SOYO+RAPO+GRDO,24.040772368854682,25.171321201261396,1.0470263107632667,total vegetable-oil multiplier
PTS,A1,2048,RBO,SOYO+RAPO+GRDO,24.11574669338684,25.3003209342616,1.049120363384792,total vegetable-oil multiplier
PTS,A1,2049,RBO,SOYO+RAPO+GRDO,24.187695300522627,25.426555290495028,1.0512186041117209,total vegetable-oil multiplier
PTS,A1,2050,RBO,SOYO+RAPO+GRDO,24.256595962325573,25.54998291790921,1.0533210413197498,total vegetable-oil multiplier
PTS,A1,2023,RIC,RICE,112.08,112.08,1.0,paddy-equivalent rice
PTS,A1,2024,RIC,RICE,111.12846877041495,111.12846877041495,1.0,paddy-equivalent rice
PTS,A1,2025,RIC,RICE,110.18845953606186,109.91298838722132,0.9974999999999965,paddy-equivalent rice
PTS,A1,2026,RIC,RICE,109.39690449540774,108.85060370358453,0.9950062500000066,paddy-equivalent rice
PTS,A1,2027,RIC,RICE,108.60779538894644,107.79527162269608,0.9925187343749999,paddy-equivalent rice
PTS,A1,2028,RIC,RICE,107.83266261714954,106.75837298049731,0.9900374375390656,paddy-equivalent rice
PTS,A1,2029,RIC,RICE,107.06792030309136,105.73624633586051,0.9875623439452164,paddy-equivalent rice
PTS,A1,2030,RIC,RICE,106.3138099046672,104.7290365149413,0.9850934380853533,paddy-equivalent rice
PTS,A1,2031,RIC,RICE,105.66392080434566,103.82861293916152,0.9826307044901114,paddy-equivalent rice
PTS,A1,2032,RIC,RICE,105.01348862334564,102.9315046111581,0.9801741277289145,paddy-equivalent rice
PTS,A1,2033,RIC,RICE,104.3688829686696,102.0439296287921,0.9777236924095909,paddy-equivalent rice
PTS,A1,2034,RIC,RICE,103.73001791348076,101.16574788776263,0.9752793831785805,paddy-equivalent rice
PTS,A1,2035,RIC,RICE,103.09604072329152,100.29607439725189,0.9728411847206169,paddy-equivalent rice
PTS,A1,2036,RIC,RICE,102.55397318440752,99.5193069485992,0.9704090817588165,paddy-equivalent rice
PTS,A1,2037,RIC,RICE,102.01632374589828,98.7500731330408,0.9679830590544212,paddy-equivalent rice
PTS,A1,2038,RIC,RICE,101.4898450361884,97.99484953443604,0.9655631014067847,paddy-equivalent rice
PTS,A1,2039,RIC,RICE,100.97432130592752,97.25333614548998,0.9631491936532669,paddy-equivalent rice
PTS,A1,2040,RIC,RICE,100.46954112175558,96.5252396243368,0.9607413206691289,paddy-equivalent rice
PTS,A1,2041,RIC,RICE,100.0386181240892,95.8709560092236,0.9583394673675323,paddy-equivalent rice
PTS,A1,2042,RIC,RICE,99.61138331049504,95.2228662254515,0.9559436186990371,paddy-equivalent rice
PTS,A1,2043,RIC,RICE,99.19335002440708,94.58619184827973,0.9535537596522978,paddy-equivalent rice
PTS,A1,2044,RIC,RICE,98.78436097429022,93.96070830467718,0.9511698752511194,paddy-equivalent rice
PTS,A1,2045,RIC,RICE,98.3842620111677,93.34619585847724,0.9487919505650346,paddy-equivalent rice
PTS,A1,2046,RIC,RICE,98.00936231545944,92.75801780980449,0.9464199706885896,paddy-equivalent rice
PTS,A1,2047,RIC,RICE,97.64130889850706,92.17866049396852,0.9440539207619936,paddy-equivalent rice
PTS,A1,2048,RIC,RICE,97.28148309345114,91.60936811808308,0.9416937859600755,paddy-equivalent rice
PTS,A1,2049,RIC,RICE,96.92975215110134,91.04994991227414,0.9393395514964145,paddy-equivalent rice
PTS,A1,2050,RIC,RICE,96.58598593439967,90.50021911653754,0.9369912026161277,paddy-equivalent rice
PTS,A1,2023,SBO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
PTS,A1,2024,SBO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
PTS,A1,2025,SBO,SOYO+RAPO+GRDO,22.242006901130008,22.28649091493226,1.0019999999999996,total vegetable-oil multiplier
PTS,A1,2026,SBO,SOYO+RAPO+GRDO,22.314617873578104,22.40396560354395,1.0040040000000017,total vegetable-oil multiplier
PTS,A1,2027,SBO,SOYO+RAPO+GRDO,22.39009698942575,22.524706431646948,1.0060120079999997,total vegetable-oil multiplier
PTS,A1,2028,SBO,SOYO+RAPO+GRDO,22.463007608462064,22.643251500688045,1.0080240320160014,total vegetable-oil multiplier
PTS,A1,2029,SBO,SOYO+RAPO+GRDO,22.534825000013715,22.761076447603358,1.010040080080032,total vegetable-oil multiplier
PTS,A1,2030,SBO,SOYO+RAPO+GRDO,22.604816447378603,22.87743415593413,1.0120601602401926,total vegetable-oil multiplier
PTS,A1,2031,SBO,SOYO+RAPO+GRDO,22.68410063086834,23.003589868419745,1.0140842805606605,total vegetable-oil multiplier
PTS,A1,2032,SBO,SOYO+RAPO+GRDO,22.767063058029336,23.133896203204504,1.0161124491217937,total vegetable-oil multiplier
PTS,A1,2033,SBO,SOYO+RAPO+GRDO,22.850008686724543,23.26461464570018,1.0181446740200373,total vegetable-oil multiplier
PTS,A1,2034,SBO,SOYO+RAPO+GRDO,22.933010722839796,23.395820972157196,1.0201809633680794,total vegetable-oil multiplier
PTS,A1,2035,SBO,SOYO+RAPO+GRDO,23.01641032819969,23.527865469221492,1.0222213252948122,total vegetable-oil multiplier
PTS,A1,2036,SBO,SOYO+RAPO+GRDO,23.10742102265488,23.668140339007333,1.0242657679454024,total vegetable-oil multiplier
PTS,A1,2037,SBO,SOYO+RAPO+GRDO,23.199059290130656,23.809526283975455,1.0263142994812942,total vegetable-oil multiplier
PTS,A1,2038,SBO,SOYO+RAPO+GRDO,23.287554783606836,23.948151175318444,1.0283669280802565,total vegetable-oil multiplier
PTS,A1,2039,SBO,SOYO+RAPO+GRDO,23.37287576279929,24.083964233488523,1.030423661936415,total vegetable-oil multiplier
PTS,A1,2040,SBO,SOYO+RAPO+GRDO,23.454992129580265,24.216916038613622,1.032484509260289,total vegetable-oil multiplier
PTS,A1,2041,SBO,SOYO+RAPO+GRDO,23.543927381417976,24.35735778908052,1.0345494782788254,total vegetable-oil multiplier
PTS,A1,2042,SBO,SOYO+RAPO+GRDO,23.63308303579926,24.498492912252903,1.0366185772352565,total vegetable-oil multiplier
PTS,A1,2043,SBO,SOYO+RAPO+GRDO,23.719284421871556,24.637026572182425,1.0386918143898396,total vegetable-oil multiplier
PTS,A1,2044,SBO,SOYO+RAPO+GRDO,23.802502427271257,24.77291136206133,1.0407691980183664,total vegetable-oil multiplier
PTS,A1,2045,SBO,SOYO+RAPO+GRDO,23.882709366237627,24.906101050158103,1.0428507364146555,total vegetable-oil multiplier
PTS,A1,2046,SBO,SOYO+RAPO+GRDO,23.96279599320222,25.039598686961178,1.044936437887483,total vegetable-oil multiplier
PTS,A1,2047,SBO,SOYO+RAPO+GRDO,24.040772368854682,25.171321201261396,1.0470263107632667,total vegetable-oil multiplier
PTS,A1,2048,SBO,SOYO+RAPO+GRDO,24.11574669338684,25.3003209342616,1.049120363384792,total vegetable-oil multiplier
PTS,A1,2049,SBO,SOYO+RAPO+GRDO,24.187695300522627,25.426555290495028,1.0512186041117209,total vegetable-oil multiplier
PTS,A1,2050,SBO,SOYO+RAPO+GRDO,24.256595962325573,25.54998291790921,1.0533210413197498,total vegetable-oil multiplier
PTS,A1,2023,SBS,SOYS,10.995481211914845,10.995481211914845,1.0,edible soybean use
PTS,A1,2024,SBS,SOYS,11.89394154571534,11.89394154571534,1.0,edible soybean use
PTS,A1,2025,SBS,SOYS,11.934029825622805,11.934029825622796,0.9999999999999992,edible soybean use
PTS,A1,2026,SBS,SOYS,11.975798598988437,11.975798598988444,1.0000000000000007,edible soybean use
PTS,A1,2027,SBS,SOYS,12.02002777219392,12.02002777219392,1.0,edible soybean use
PTS,A1,2028,SBS,SOYS,12.063804666130313,12.063804666130313,1.0,edible soybean use
PTS,A1,2029,SBS,SOYS,12.107906224150424,12.10790622415042,0.9999999999999997,edible soybean use
PTS,A1,2030,SBS,SOYS,12.151707144889851,12.151707144889851,1.0,edible soybean use
